C21001G_001E,C21001G_001EA,C21001G_001M,C21001G_001MA,C21001G_002E,C21001G_002EA,C21001G_002M,C21001G_002MA,C21001G_003E,C21001G_003EA,C21001G_003M,C21001G_003MA,C21001G_004E,C21001G_004EA,C21001G_004M,C21001G_004MA,C21001G_005E,C21001G_005EA,C21001G_005M,C21001G_005MA,C21001G_006E,C21001G_006EA,C21001G_006M,C21001G_006MA,C21001G_007E,C21001G_007EA,C21001G_007M,C21001G_007MA,C21001G_008E,C21001G_008EA,C21001G_008M,C21001G_008MA,C21001G_009E,C21001G_009EA,C21001G_009M,C21001G_009MA,C21001G_010E,C21001G_010EA,C21001G_010M,C21001G_010MA,C21001G_011E,C21001G_011EA,C21001G_011M,C21001G_011MA,C21001G_012E,C21001G_012EA,C21001G_012M,C21001G_012MA,C21001G_013E,C21001G_013EA,C21001G_013M,C21001G_013MA,C21001G_014E,C21001G_014EA,C21001G_014M,C21001G_014MA,C21001G_015E,C21001G_015EA,C21001G_015M,C21001G_015MA,GEO_ID,NAME,state
20232,null,2401,null,10780,null,1605,null,10304,null,1544,null,1921,null,805,null,8383,null,1461,null,476,null,243,null,291,null,181,null,185,null,185,null,9452,null,1668,null,8647,null,1534,null,203,null,214,null,8444,null,1500,null,805,null,474,null,0,null,226,null,805,null,474,null,0400000US19,Iowa,19
39155,null,2890,null,19596,null,2142,null,18047,null,2044,null,3117,null,852,null,14930,null,1950,null,1549,null,526,null,992,null,407,null,557,null,306,null,19559,null,1917,null,17947,null,1902,null,360,null,302,null,17587,null,1912,null,1612,null,488,null,0,null,244,null,1612,null,488,null,0400000US20,Kansas,20
25604,null,2675,null,10106,null,1833,null,8775,null,1742,null,1824,null,778,null,6951,null,1535,null,1331,null,510,null,635,null,284,null,696,null,427,null,15498,null,2006,null,12906,null,1729,null,677,null,428,null,12229,null,1716,null,2592,null,706,null,0,null,271,null,2592,null,706,null,0400000US21,Kentucky,21
25800,null,2981,null,11827,null,1798,null,10394,null,1712,null,914,null,497,null,9480,null,1716,null,1433,null,512,null,860,null,332,null,573,null,359,null,13973,null,2069,null,12187,null,2075,null,342,null,228,null,11845,null,2096,null,1786,null,537,null,97,null,120,null,1689,null,542,null,0400000US22,Louisiana,22
11171,null,1194,null,5831,null,937,null,5376,null,899,null,1230,null,603,null,4146,null,779,null,455,null,278,null,156,null,178,null,299,null,205,null,5340,null,728,null,4767,null,736,null,133,null,115,null,4634,null,721,null,573,null,261,null,0,null,228,null,573,null,261,null,0400000US23,Maine,23
57868,null,4467,null,26903,null,3154,null,25867,null,3127,null,3819,null,919,null,22048,null,2918,null,1036,null,430,null,473,null,304,null,563,null,353,null,30965,null,2541,null,27618,null,2505,null,1650,null,697,null,25968,null,2368,null,3347,null,973,null,74,null,134,null,3273,null,964,null,0400000US24,Maryland,24
75992,null,6159,null,38061,null,3941,null,35530,null,4007,null,1515,null,594,null,34015,null,3999,null,2531,null,780,null,952,null,372,null,1579,null,577,null,37931,null,3322,null,35122,null,3257,null,286,null,197,null,34836,null,3218,null,2809,null,760,null,251,null,327,null,2558,null,663,null,0400000US25,Massachusetts,25
106298,null,4872,null,52457,null,3244,null,48714,null,3267,null,5510,null,1149,null,43204,null,3226,null,3743,null,926,null,1854,null,627,null,1889,null,615,null,53841,null,3490,null,49124,null,3391,null,948,null,474,null,48176,null,3421,null,4717,null,839,null,34,null,59,null,4683,null,848,null,0400000US26,Michigan,26
40158,null,2810,null,21393,null,2127,null,20030,null,2047,null,2708,null,828,null,17322,null,1916,null,1363,null,411,null,612,null,313,null,751,null,348,null,18765,null,1747,null,17424,null,1646,null,311,null,241,null,17113,null,1712,null,1341,null,514,null,0,null,211,null,1341,null,514,null,0400000US27,Minnesota,27
12652,null,2092,null,7077,null,1589,null,6329,null,1555,null,1734,null,791,null,4595,null,1173,null,748,null,437,null,389,null,303,null,359,null,322,null,5575,null,1247,null,4304,null,1116,null,171,null,184,null,4133,null,1070,null,1271,null,515,null,46,null,76,null,1225,null,516,null,0400000US28,Mississippi,28
60506,null,3972,null,30331,null,2630,null,27393,null,2529,null,4640,null,939,null,22753,null,2591,null,2938,null,777,null,1802,null,687,null,1136,null,478,null,30175,null,2584,null,26846,null,2563,null,861,null,418,null,25985,null,2593,null,3329,null,688,null,0,null,257,null,3329,null,688,null,0400000US29,Missouri,29
11714,null,1788,null,5577,null,1127,null,5177,null,1127,null,995,null,504,null,4182,null,943,null,400,null,199,null,245,null,161,null,155,null,137,null,6137,null,1249,null,5626,null,1140,null,131,null,156,null,5495,null,1122,null,511,null,390,null,0,null,235,null,511,null,390,null,0400000US30,Montana,30
16258,null,2186,null,7394,null,1340,null,6888,null,1368,null,1261,null,655,null,5627,null,1217,null,506,null,322,null,340,null,254,null,166,null,196,null,8864,null,1349,null,8359,null,1250,null,0,null,221,null,8359,null,1250,null,505,null,352,null,0,null,221,null,505,null,352,null,0400000US31,Nebraska,31
41925,null,3883,null,20819,null,2486,null,19833,null,2461,null,3761,null,899,null,16072,null,2328,null,986,null,356,null,529,null,251,null,457,null,260,null,21106,null,2358,null,19215,null,2264,null,452,null,320,null,18763,null,2203,null,1891,null,685,null,91,null,151,null,1800,null,659,null,0400000US32,Nevada,32
9719,null,1164,null,4595,null,884,null,4249,null,914,null,615,null,360,null,3634,null,852,null,346,null,236,null,272,null,229,null,74,null,88,null,5124,null,976,null,4665,null,926,null,53,null,92,null,4612,null,932,null,459,null,342,null,0,null,253,null,459,null,342,null,0400000US33,New Hampshire,33
85730,null,6002,null,41477,null,4025,null,38812,null,3842,null,2883,null,813,null,35929,null,3601,null,2665,null,714,null,713,null,353,null,1952,null,663,null,44253,null,3478,null,40386,null,3292,null,344,null,298,null,40042,null,3289,null,3867,null,968,null,77,null,92,null,3790,null,935,null,0400000US34,New Jersey,34
35695,null,4118,null,15692,null,2878,null,14332,null,2658,null,2772,null,924,null,11560,null,2197,null,1360,null,657,null,1034,null,658,null,326,null,246,null,20003,null,2252,null,16924,null,2068,null,497,null,329,null,16427,null,2034,null,3079,null,765,null,78,null,136,null,3001,null,729,null,0400000US35,New Mexico,35
225788,null,10297,null,108035,null,6491,null,99182,null,6455,null,7065,null,1193,null,92117,null,6246,null,8853,null,1530,null,2821,null,824,null,6032,null,1247,null,117753,null,6019,null,104815,null,5410,null,935,null,518,null,103880,null,5373,null,12938,null,1852,null,65,null,109,null,12873,null,1831,null,0400000US36,New York,36
69184,null,5273,null,31783,null,3311,null,29220,null,3309,null,5304,null,1304,null,23916,null,2897,null,2563,null,678,null,1557,null,535,null,1006,null,422,null,37401,null,3096,null,34539,null,3009,null,1232,null,641,null,33307,null,3012,null,2862,null,652,null,0,null,289,null,2862,null,652,null,0400000US37,North Carolina,37
4002,null,994,null,2125,null,728,null,1857,null,714,null,263,null,238,null,1594,null,737,null,268,null,213,null,173,null,192,null,95,null,91,null,1877,null,655,null,1714,null,636,null,31,null,43,null,1683,null,634,null,163,null,113,null,0,null,208,null,163,null,113,null,0400000US38,North Dakota,38
95883,null,4613,null,46940,null,3484,null,42928,null,3266,null,5941,null,1204,null,36987,null,2954,null,4012,null,1019,null,2222,null,801,null,1790,null,634,null,48943,null,3092,null,43065,null,3021,null,1445,null,600,null,41620,null,2929,null,5878,null,1115,null,123,null,145,null,5755,null,1098,null,0400000US39,Ohio,39
140504,null,6296,null,68027,null,4098,null,59960,null,3846,null,8674,null,1377,null,51286,null,3787,null,8067,null,1053,null,4708,null,878,null,3359,null,657,null,72477,null,3758,null,61830,null,3641,null,880,null,472,null,60950,null,3656,null,10647,null,1367,null,49,null,64,null,10598,null,1347,null,0400000US40,Oklahoma,40
70634,null,4570,null,36224,null,2970,null,33257,null,2843,null,5076,null,991,null,28181,null,2588,null,2967,null,737,null,2101,null,613,null,866,null,425,null,34410,null,2542,null,31451,null,2486,null,560,null,292,null,30891,null,2515,null,2959,null,666,null,15,null,26,null,2944,null,671,null,0400000US41,Oregon,41
82930,null,4903,null,41107,null,3241,null,37111,null,2944,null,5451,null,1407,null,31660,null,2726,null,3996,null,866,null,1470,null,448,null,2526,null,712,null,41823,null,2982,null,37871,null,2697,null,599,null,310,null,37272,null,2691,null,3952,null,905,null,161,null,189,null,3791,null,900,null,0400000US42,Pennsylvania,42
10095,null,1771,null,4866,null,1127,null,4670,null,1114,null,978,null,551,null,3692,null,944,null,196,null,207,null,82,null,99,null,114,null,181,null,5229,null,1140,null,4826,null,1103,null,128,null,223,null,4698,null,1173,null,403,null,241,null,0,null,287,null,403,null,241,null,0400000US44,Rhode Island,44
30291,null,3145,null,15472,null,2025,null,14087,null,2006,null,1553,null,590,null,12534,null,1865,null,1385,null,502,null,745,null,390,null,640,null,372,null,14819,null,1899,null,13819,null,1843,null,0,null,287,null,13819,null,1843,null,1000,null,410,null,0,null,287,null,1000,null,410,null,0400000US45,South Carolina,45
7099,null,1443,null,2234,null,557,null,2040,null,544,null,171,null,180,null,1869,null,507,null,194,null,148,null,194,null,148,null,0,null,223,null,4865,null,1251,null,4509,null,1241,null,26,null,50,null,4483,null,1235,null,356,null,213,null,55,null,94,null,301,null,195,null,0400000US46,South Dakota,46
45194,null,4269,null,21525,null,3207,null,19291,null,2974,null,3694,null,1138,null,15597,null,2450,null,2234,null,596,null,1169,null,491,null,1065,null,434,null,23669,null,2539,null,20792,null,2424,null,611,null,328,null,20181,null,2432,null,2877,null,786,null,67,null,114,null,2810,null,784,null,0400000US47,Tennessee,47
249762,null,9954,null,119179,null,6357,null,108871,null,5910,null,17047,null,2270,null,91824,null,5509,null,10308,null,1480,null,4461,null,985,null,5847,null,1257,null,130583,null,6391,null,117079,null,5822,null,2667,null,712,null,114412,null,5653,null,13504,null,1594,null,202,null,204,null,13302,null,1597,null,0400000US48,Texas,48
24870,null,2813,null,12466,null,1914,null,11894,null,1846,null,1722,null,667,null,10172,null,1644,null,572,null,332,null,176,null,228,null,396,null,262,null,12404,null,1605,null,11689,null,1592,null,0,null,263,null,11689,null,1592,null,715,null,330,null,92,null,158,null,623,null,297,null,0400000US49,Utah,49
5975,null,1014,null,2829,null,613,null,2455,null,566,null,315,null,219,null,2140,null,545,null,374,null,243,null,133,null,110,null,241,null,220,null,3146,null,696,null,2993,null,701,null,26,null,33,null,2967,null,699,null,153,null,131,null,0,null,211,null,153,null,131,null,0400000US50,Vermont,50
76836,null,5583,null,37027,null,3780,null,35111,null,3627,null,6168,null,1362,null,28943,null,3451,null,1916,null,611,null,868,null,373,null,1048,null,534,null,39809,null,3368,null,37529,null,3368,null,1640,null,550,null,35889,null,3343,null,2280,null,706,null,120,null,150,null,2160,null,691,null,0400000US51,Virginia,51
131072,null,5802,null,63255,null,3880,null,59543,null,3698,null,7626,null,1466,null,51917,null,3473,null,3712,null,850,null,2464,null,611,null,1248,null,570,null,67817,null,4450,null,62569,null,4290,null,1244,null,465,null,61325,null,4372,null,5248,null,938,null,50,null,88,null,5198,null,947,null,0400000US53,Washington,53
12605,null,2064,null,6202,null,1466,null,5586,null,1401,null,544,null,407,null,5042,null,1329,null,616,null,401,null,294,null,224,null,322,null,308,null,6403,null,1260,null,5286,null,1207,null,164,null,203,null,5122,null,1194,null,1117,null,459,null,0,null,265,null,1117,null,459,null,0400000US54,West Virginia,54
38377,null,3631,null,19469,null,2369,null,18545,null,2285,null,1938,null,588,null,16607,null,2114,null,924,null,353,null,565,null,283,null,359,null,199,null,18908,null,2190,null,17367,null,2102,null,575,null,422,null,16792,null,2002,null,1541,null,491,null,75,null,118,null,1466,null,460,null,0400000US55,Wisconsin,55
6914,null,1153,null,3166,null,814,null,2485,null,768,null,526,null,316,null,1959,null,696,null,681,null,418,null,522,null,382,null,159,null,151,null,3748,null,835,null,3337,null,801,null,161,null,201,null,3176,null,760,null,411,null,255,null,0,null,261,null,411,null,255,null,0400000US56,Wyoming,56
221122,null,8969,null,110608,null,5346,null,98827,null,4793,null,4712,null,917,null,94115,null,4609,null,11781,null,1599,null,1642,null,471,null,10139,null,1556,null,110514,null,5890,null,93047,null,5193,null,193,null,174,null,92854,null,5180,null,17467,null,1989,null,126,null,192,null,17341,null,1981,null,0400000US72,Puerto Rico,72
