B25045_001E,B25045_001EA,B25045_001M,B25045_001MA,B25045_002E,B25045_002EA,B25045_002M,B25045_002MA,B25045_003E,B25045_003EA,B25045_003M,B25045_003MA,B25045_004E,B25045_004EA,B25045_004M,B25045_004MA,B25045_005E,B25045_005EA,B25045_005M,B25045_005MA,B25045_006E,B25045_006EA,B25045_006M,B25045_006MA,B25045_007E,B25045_007EA,B25045_007M,B25045_007MA,B25045_008E,B25045_008EA,B25045_008M,B25045_008MA,B25045_009E,B25045_009EA,B25045_009M,B25045_009MA,B25045_010E,B25045_010EA,B25045_010M,B25045_010MA,B25045_011E,B25045_011EA,B25045_011M,B25045_011MA,B25045_012E,B25045_012EA,B25045_012M,B25045_012MA,B25045_013E,B25045_013EA,B25045_013M,B25045_013MA,B25045_014E,B25045_014EA,B25045_014M,B25045_014MA,B25045_015E,B25045_015EA,B25045_015M,B25045_015MA,B25045_016E,B25045_016EA,B25045_016M,B25045_016MA,B25045_017E,B25045_017EA,B25045_017M,B25045_017MA,B25045_018E,B25045_018EA,B25045_018M,B25045_018MA,B25045_019E,B25045_019EA,B25045_019M,B25045_019MA,GEO_ID,NAME,state
1815865,null,10024,null,1289155,null,10987,null,42273,null,3104,null,1961,null,817,null,16566,null,1679,null,23746,null,2017,null,1246882,null,11060,null,155696,null,5877,null,767459,null,7665,null,323727,null,4932,null,526710,null,11922,null,78614,null,5050,null,19350,null,2583,null,35161,null,3083,null,24103,null,2499,null,448096,null,12008,null,192418,null,7562,null,213989,null,6862,null,41689,null,2772,null,0400000US01,Alabama,01
237607,null,2898,null,154334,null,3685,null,8530,null,828,null,1097,null,430,null,5203,null,760,null,2230,null,603,null,145804,null,3719,null,18850,null,1908,null,105676,null,2805,null,21278,null,1116,null,83273,null,3590,null,14159,null,1728,null,5068,null,1174,null,7369,null,1176,null,1722,null,489,null,69114,null,3262,null,33326,null,2457,null,32226,null,3078,null,3562,null,780,null,0400000US02,Alaska,02
2273842,null,11467,null,1548890,null,13720,null,41179,null,3148,null,3498,null,887,null,16976,null,1980,null,20705,null,2183,null,1507711,null,13291,null,189780,null,7424,null,902124,null,11150,null,415807,null,5746,null,724952,null,12371,null,97847,null,4773,null,30685,null,2950,null,41543,null,3299,null,25619,null,2408,null,627105,null,11403,null,261295,null,7658,null,310252,null,9196,null,55558,null,3770,null,0400000US04,Arizona,04
1114041,null,8021,null,750639,null,9276,null,22394,null,2102,null,981,null,492,null,7716,null,1294,null,13697,null,1534,null,728245,null,9206,null,97241,null,4135,null,433996,null,6508,null,197008,null,3884,null,363402,null,7994,null,53455,null,3792,null,15426,null,2497,null,23294,null,2496,null,14735,null,1542,null,309947,null,7717,null,129691,null,6050,null,149299,null,6168,null,30957,null,2537,null,0400000US05,Arkansas,05
12176760,null,21139,null,6946432,null,26955,null,196568,null,7004,null,7784,null,1292,null,70523,null,4282,null,118261,null,5169,null,6749864,null,26455,null,635587,null,11618,null,4495873,null,24631,null,1618404,null,12722,null,5230328,null,29953,null,729318,null,13721,null,173588,null,6187,null,323121,null,8035,null,232609,null,6811,null,4501010,null,29911,null,1659461,null,18909,null,2465627,null,20741,null,375922,null,7537,null,0400000US06,California,06
1897835,null,9244,null,1280814,null,11274,null,27125,null,2135,null,2954,null,848,null,12318,null,1484,null,11853,null,1571,null,1253689,null,11557,null,171841,null,6002,null,843901,null,9364,null,237947,null,4020,null,617021,null,9872,null,86675,null,4325,null,24141,null,2457,null,41240,null,3794,null,21294,null,1939,null,530346,null,9872,null,252871,null,5101,null,240499,null,8425,null,36976,null,2773,null,0400000US08,Colorado,08
1329305,null,5895,null,917062,null,7342,null,22962,null,1885,null,871,null,514,null,7445,null,1337,null,14646,null,1447,null,894100,null,7377,null,88261,null,3859,null,601803,null,6855,null,204036,null,3887,null,412243,null,8075,null,90869,null,4617,null,21678,null,2718,null,38964,null,3094,null,30227,null,2251,null,321374,null,7458,null,111031,null,4647,null,167763,null,6532,null,42580,null,3048,null,0400000US09,Connecticut,09
328654,null,3672,null,241544,null,5028,null,6299,null,1084,null,697,null,350,null,2452,null,634,null,3150,null,776,null,235245,null,4996,null,26354,null,2616,null,151130,null,3605,null,57761,null,2093,null,87110,null,4274,null,15526,null,1967,null,3788,null,1015,null,7101,null,1527,null,4637,null,944,null,71584,null,3592,null,29972,null,2544,null,33593,null,2949,null,8019,null,1333,null,0400000US10,Delaware,10
249996,null,3353,null,108571,null,4051,null,15625,null,1532,null,1974,null,847,null,7236,null,1246,null,6415,null,981,null,92946,null,4287,null,10597,null,1548,null,60624,null,3549,null,21725,null,1623,null,141425,null,4835,null,73077,null,4060,null,27165,null,2919,null,34259,null,3240,null,11653,null,1600,null,68348,null,3598,null,29507,null,2110,null,32296,null,3083,null,6545,null,1219,null,0400000US11,District of Columbia,11
7057285,null,24241,null,4916497,null,22392,null,165884,null,7160,null,6915,null,1470,null,49674,null,3662,null,109295,null,5384,null,4750613,null,22222,null,452376,null,10909,null,2791744,null,18481,null,1506493,null,10647,null,2140788,null,22439,null,296984,null,9805,null,69311,null,4732,null,122998,null,7090,null,104675,null,5514,null,1843804,null,22429,null,718119,null,12824,null,934329,null,17132,null,191356,null,6515,null,0400000US12,Florida,12
