C27002_001E,C27002_001EA,C27002_001M,C27002_001MA,C27002_002E,C27002_002EA,C27002_002M,C27002_002MA,C27002_003E,C27002_003EA,C27002_003M,C27002_003MA,C27002_004E,C27002_004EA,C27002_004M,C27002_004MA,C27002_005E,C27002_005EA,C27002_005M,C27002_005MA,C27002_006E,C27002_006EA,C27002_006M,C27002_006MA,C27002_007E,C27002_007EA,C27002_007M,C27002_007MA,GEO_ID,NAME,state
4574185,null,1943,null,3960223,null,2863,null,2746558,null,23209,null,1213665,null,23395,null,613962,null,2271,null,421564,null,5972,null,192398,null,5599,null,0400000US01,Alabama,01
659084,null,2654,null,611369,null,2721,null,414811,null,7652,null,196558,null,8054,null,47715,null,912,null,31901,null,1405,null,15814,null,1372,null,0400000US02,Alaska,02
6402786,null,2692,null,5548370,null,4096,null,3472053,null,34004,null,2076317,null,33996,null,854416,null,3030,null,570433,null,7351,null,283983,null,7597,null,0400000US04,Arizona,04
2801628,null,1721,null,2416364,null,2952,null,1446931,null,21039,null,969433,null,21818,null,385264,null,2567,null,251724,null,4441,null,133540,null,4383,null,0400000US05,Arkansas,05
36160600,null,6633,null,32158580,null,10099,null,20939460,null,65489,null,11219120,null,65034,null,4002020,null,7459,null,2438944,null,20416,null,1563076,null,20056,null,0400000US06,California,06
4853404,null,1990,null,4358099,null,2665,null,3154636,null,24513,null,1203463,null,23970,null,495305,null,2323,null,359477,null,5314,null,135828,null,5418,null,0400000US08,Colorado,08
3440844,null,1173,null,2990160,null,2015,null,2351193,null,20877,null,638967,null,20433,null,450684,null,1479,null,343266,null,4885,null,107418,null,4793,null,0400000US09,Connecticut,09
856131,null,1689,null,739744,null,1934,null,551669,null,10794,null,188075,null,10578,null,116387,null,879,null,88628,null,2035,null,27759,null,2054,null,0400000US10,Delaware,10
580464,null,653,null,514150,null,940,null,359813,null,6527,null,154337,null,6426,null,66314,null,617,null,47634,null,2153,null,18680,null,2209,null,0400000US11,District of Columbia,11
17995843,null,3547,null,14891039,null,5809,null,9486885,null,48112,null,5404154,null,48368,null,3104804,null,4399,null,1983935,null,17014,null,1120869,null,16990,null,0400000US12,Florida,12
9473441,null,3655,null,8523004,null,5789,null,5608604,null,36065,null,2914400,null,36667,null,950437,null,4347,null,620844,null,8370,null,329593,null,8086,null,0400000US13,Georgia,13
1236665,null,2981,null,1050917,null,3228,null,865790,null,9336,null,185127,null,9270,null,185748,null,841,null,147853,null,3057,null,37895,null,3060,null,0400000US15,Hawaii,15
1498787,null,900,null,1325250,null,1711,null,922176,null,13271,null,403074,null,13096,null,173537,null,1578,null,135138,null,2829,null,38399,null,2733,null,0400000US16,Idaho,16
12709312,null,1736,null,11213942,null,5024,null,8040818,null,42352,null,3173124,null,42406,null,1495370,null,4672,null,1069705,null,10091,null,425665,null,9482,null,0400000US17,Illinois,17
6271184,null,1579,null,5504783,null,3405,null,3992786,null,27727,null,1511997,null,27872,null,766401,null,3095,null,570202,null,5680,null,196199,null,5582,null,0400000US18,Indiana,18
2951468,null,887,null,2538289,null,1769,null,1999985,null,15902,null,538304,null,16234,null,413179,null,1641,null,325388,null,3549,null,87791,null,3265,null,0400000US19,Iowa,19
2738746,null,1925,null,2395950,null,2981,null,1840319,null,14863,null,555631,null,14674,null,342796,null,2251,null,265262,null,5019,null,77534,null,4698,null,0400000US20,Kansas,20
4187839,null,1726,null,3650173,null,2914,null,2469137,null,22496,null,1181036,null,22427,null,537666,null,2564,null,376985,null,6160,null,160681,null,6239,null,0400000US21,Kentucky,21
