B02001_001E,B02001_001EA,B02001_001M,B02001_001MA,B02001_002E,B02001_002EA,B02001_002M,B02001_002MA,B02001_003E,B02001_003EA,B02001_003M,B02001_003MA,B02001_004E,B02001_004EA,B02001_004M,B02001_004MA,B02001_005E,B02001_005EA,B02001_005M,B02001_005MA,B02001_006E,B02001_006EA,B02001_006M,B02001_006MA,B02001_007E,B02001_007EA,B02001_007M,B02001_007MA,B02001_008E,B02001_008EA,B02001_008M,B02001_008MA,B02001_009E,B02001_009EA,B02001_009M,B02001_009MA,B02001_010E,B02001_010EA,B02001_010M,B02001_010MA,GEO_ID,NAME,state
4661900,null,0,*****,3276551,null,5764,null,1220643,null,5459,null,23966,null,2966,null,45539,null,2563,null,1127,null,749,null,33459,null,4931,null,60615,null,5519,null,3075,null,1066,null,57540,null,5397,null,0400000US01,Alabama,01
686293,null,0,*****,474317,null,2992,null,24883,null,3362,null,87337,null,3730,null,31826,null,1833,null,3764,null,596,null,8553,null,2195,null,55613,null,4357,null,4254,null,1479,null,51359,null,4097,null,0400000US02,Alaska,02
6500180,null,0,*****,5203987,null,24782,null,235758,null,5217,null,286749,null,6948,null,154416,null,4412,null,9340,null,1212,null,442577,null,23553,null,167353,null,9487,null,44381,null,4519,null,122972,null,8195,null,0400000US04,Arizona,04
2855390,null,0,*****,2247623,null,5990,null,442636,null,4009,null,14967,null,1884,null,29466,null,2253,null,1916,null,511,null,62280,null,5645,null,56502,null,4787,null,5541,null,1876,null,50961,null,4456,null,0400000US05,Arkansas,05
36756666,null,0,*****,22961988,null,65263,null,2260601,null,14054,null,314380,null,14041,null,4548741,null,13354,null,132180,null,5944,null,5228278,null,64372,null,1310498,null,26071,null,350744,null,15458,null,959754,null,22062,null,0400000US06,California,06
4939456,null,0,*****,4185668,null,14863,null,187556,null,4562,null,47835,null,4454,null,126143,null,3427,null,5464,null,1333,null,234656,null,13697,null,152134,null,8663,null,29901,null,3764,null,122233,null,7927,null,0400000US08,Colorado,08
3501252,null,0,*****,2805744,null,10563,null,331149,null,5145,null,8121,null,1875,null,121295,null,2685,null,1008,null,667,null,159822,null,10325,null,74113,null,6532,null,12322,null,2700,null,61791,null,6270,null,0400000US09,Connecticut,09
873092,null,0,*****,634981,null,3460,null,179664,null,2808,null,2652,null,696,null,25280,null,810,null,135,null,173,null,15589,null,3408,null,14791,null,2497,null,1170,null,708,null,13621,null,2435,null,0400000US10,Delaware,10
591833,null,0,*****,221911,null,3817,null,316278,null,3298,null,2212,null,795,null,20091,null,755,null,564,null,760,null,18958,null,3748,null,11819,null,3447,null,1320,null,805,null,10499,null,3066,null,0400000US11,District of Columbia,11
18328340,null,0,*****,14215502,null,25777,null,2815369,null,12463,null,47526,null,4877,null,420393,null,5048,null,7560,null,1547,null,480978,null,23831,null,341012,null,14559,null,68571,null,5898,null,272441,null,13652,null,0400000US12,Florida,12
9685744,null,0,*****,5998817,null,17185,null,2904035,null,10163,null,22754,null,3006,null,277323,null,4780,null,3249,null,1361,null,345171,null,18299,null,134395,null,8695,null,18812,null,2976,null,115583,null,7963,null,0400000US13,Georgia,13
1288198,null,0,*****,348746,null,3714,null,30666,null,3778,null,3090,null,703,null,495454,null,9033,null,116190,null,4249,null,18358,null,3575,null,275694,null,11060,null,10164,null,2269,null,265530,null,10935,null,0400000US15,Hawaii,15
1523816,null,0,*****,1412637,null,5006,null,7958,null,1361,null,16473,null,2274,null,18509,null,1930,null,1488,null,868,null,27714,null,4102,null,39037,null,3429,null,3976,null,1412,null,35061,null,2997,null,0400000US16,Idaho,16
12901564,null,0,*****,9380332,null,28707,null,1880617,null,12552,null,24025,null,2967,null,552245,null,5620,null,2481,null,986,null,839621,null,29224,null,222243,null,11962,null,54415,null,6517,null,167828,null,8406,null,0400000US17,Illinois,17
6376792,null,0,*****,5467562,null,9363,null,547483,null,4725,null,15677,null,1977,null,84810,null,2512,null,1482,null,898,null,135989,null,8562,null,123789,null,6973,null,16344,null,2704,null,107445,null,6351,null,0400000US18,Indiana,18
3002557,null,0,*****,2783128,null,5425,null,76221,null,3205,null,9883,null,1912,null,47281,null,2176,null,1598,null,1048,null,39669,null,4877,null,44777,null,3753,null,4280,null,1060,null,40497,null,3447,null,0400000US19,Iowa,19
2802134,null,0,*****,2416768,null,7426,null,157596,null,4508,null,20503,null,2490,null,59999,null,2180,null,1954,null,612,null,69533,null,7123,null,75781,null,4545,null,7221,null,1585,null,68560,null,4425,null,0400000US20,Kansas,20
4269245,null,0,*****,3802285,null,4563,null,316828,null,5036,null,7530,null,1675,null,43712,null,3358,null,2722,null,1452,null,34446,null,4036,null,61722,null,4993,null,5287,null,1446,null,56435,null,4697,null,0400000US21,Kentucky,21
4410796,null,0,*****,2824780,null,5754,null,1405062,null,5377,null,27865,null,2600,null,64550,null,3334,null,1130,null,752,null,37065,null,5474,null,50344,null,4480,null,5877,null,1720,null,44467,null,4359,null,0400000US22,Louisiana,22
1316456,null,0,*****,1261279,null,1578,null,12332,null,1681,null,7090,null,1180,null,10760,null,955,null,323,null,237,null,3509,null,1373,null,21163,null,1989,null,1429,null,939,null,19734,null,1781,null,0400000US23,Maine,23
