C08011_001E,C08011_001EA,C08011_001M,C08011_001MA,C08011_002E,C08011_002EA,C08011_002M,C08011_002MA,C08011_003E,C08011_003EA,C08011_003M,C08011_003MA,C08011_004E,C08011_004EA,C08011_004M,C08011_004MA,C08011_005E,C08011_005EA,C08011_005M,C08011_005MA,C08011_006E,C08011_006EA,C08011_006M,C08011_006MA,C08011_007E,C08011_007EA,C08011_007M,C08011_007MA,C08011_008E,C08011_008EA,C08011_008M,C08011_008MA,C08011_009E,C08011_009EA,C08011_009M,C08011_009MA,C08011_010E,C08011_010EA,C08011_010M,C08011_010MA,C08011_011E,C08011_011EA,C08011_011M,C08011_011MA,C08011_012E,C08011_012EA,C08011_012M,C08011_012MA,C08011_013E,C08011_013EA,C08011_013M,C08011_013MA,C08011_014E,C08011_014EA,C08011_014M,C08011_014MA,C08011_015E,C08011_015EA,C08011_015M,C08011_015MA,C08011_016E,C08011_016EA,C08011_016M,C08011_016MA,C08011_017E,C08011_017EA,C08011_017M,C08011_017MA,C08011_018E,C08011_018EA,C08011_018M,C08011_018MA,C08011_019E,C08011_019EA,C08011_019M,C08011_019MA,C08011_020E,C08011_020EA,C08011_020M,C08011_020MA,C08011_021E,C08011_021EA,C08011_021M,C08011_021MA,C08011_022E,C08011_022EA,C08011_022M,C08011_022MA,C08011_023E,C08011_023EA,C08011_023M,C08011_023MA,C08011_024E,C08011_024EA,C08011_024M,C08011_024MA,C08011_025E,C08011_025EA,C08011_025M,C08011_025MA,C08011_026E,C08011_026EA,C08011_026M,C08011_026MA,C08011_027E,C08011_027EA,C08011_027M,C08011_027MA,C08011_028E,C08011_028EA,C08011_028M,C08011_028MA,C08011_029E,C08011_029EA,C08011_029M,C08011_029MA,C08011_030E,C08011_030EA,C08011_030M,C08011_030MA,C08011_031E,C08011_031EA,C08011_031M,C08011_031MA,C08011_032E,C08011_032EA,C08011_032M,C08011_032MA,C08011_033E,C08011_033EA,C08011_033M,C08011_033MA,GEO_ID,NAME,state
4294063,null,25256,null,146284,null,6168,null,151114,null,7838,null,192907,null,7455,null,400856,null,10846,null,472712,null,11374,null,703532,null,14343,null,551702,null,12906,null,460943,null,11729,null,222310,null,8144,null,991703,null,18738,null,2286957,null,17716,null,99633,null,4993,null,106387,null,6595,null,127323,null,6015,null,253673,null,8695,null,261867,null,8374,null,371271,null,11321,null,253343,null,9089,null,222702,null,8511,null,98235,null,5506,null,492523,null,13214,null,2007106,null,16656,null,46651,null,3656,null,44727,null,3379,null,65584,null,4988,null,147183,null,6303,null,210845,null,7920,null,332261,null,8871,null,298359,null,9137,null,238241,null,8223,null,124075,null,5840,null,499180,null,11362,null,0400000US13,Georgia,13
626350,null,8202,null,40348,null,3288,null,41580,null,3652,null,48968,null,3587,null,77253,null,5153,null,73928,null,4852,null,85254,null,5312,null,51387,null,3888,null,49247,null,3721,null,25717,null,2623,null,132668,null,5877,null,341700,null,4941,null,28745,null,2905,null,29034,null,3071,null,30681,null,2731,null,46832,null,4194,null,36777,null,3230,null,40635,null,3702,null,23387,null,2418,null,25396,null,2852,null,11884,null,1941,null,68329,null,4715,null,284650,null,5543,null,11603,null,1491,null,12546,null,1818,null,18287,null,2472,null,30421,null,2669,null,37151,null,3330,null,44619,null,3562,null,28000,null,2808,null,23851,null,2517,null,13833,null,1660,null,64339,null,3507,null,0400000US15,Hawaii,15
676245,null,7928,null,26736,null,2661,null,23734,null,2293,null,34098,null,3013,null,52853,null,3784,null,72852,null,4342,null,96875,null,5152,null,106620,null,5141,null,70931,null,4614,null,37946,null,3290,null,153600,null,5847,null,377474,null,5666,null,19005,null,2448,null,17694,null,2227,null,21415,null,2145,null,37900,null,3189,null,46593,null,3366,null,55769,null,4001,null,55341,null,3815,null,33758,null,2619,null,16538,null,2056,null,73461,null,3896,null,298771,null,5836,null,7731,null,1248,null,6040,null,1216,null,12683,null,1627,null,14953,null,2006,null,26259,null,2557,null,41106,null,3009,null,51279,null,3376,null,37173,null,3085,null,21408,null,2270,null,80139,null,4338,null,0400000US16,Idaho,16
5968017,null,26039,null,269442,null,8360,null,241065,null,7840,null,332665,null,10873,null,581388,null,11446,null,617650,null,12414,null,842210,null,14017,null,727783,null,14093,null,614232,null,9376,null,292253,null,8581,null,1449329,null,17472,null,3181027,null,16157,null,187636,null,7613,null,172792,null,6408,null,223817,null,8546,null,368087,null,9845,null,350315,null,8739,null,427953,null,9704,null,312715,null,8112,null,281184,null,7558,null,121400,null,5327,null,735128,null,13117,null,2786990,null,18609,null,81806,null,4739,null,68273,null,3771,null,108848,null,5153,null,213301,null,6137,null,267335,null,7224,null,414257,null,9431,null,415068,null,10182,null,333048,null,8637,null,170853,null,6636,null,714201,null,10825,null,0400000US17,Illinois,17
2934946,null,15455,null,149139,null,6393,null,125266,null,5883,null,173317,null,5853,null,262922,null,6925,null,328064,null,8392,null,398316,null,11451,null,399637,null,9849,null,232886,null,7104,null,131101,null,6526,null,734298,null,14809,null,1554875,null,9520,null,103734,null,4784,null,88966,null,4507,null,113794,null,4499,null,167185,null,5423,null,187319,null,6401,null,197327,null,7698,null,174239,null,6192,null,107679,null,5397,null,53373,null,4145,null,361259,null,9992,null,1380071,null,11240,null,45405,null,3249,null,36300,null,2799,null,59523,null,3477,null,95737,null,4580,null,140745,null,5538,null,200989,null,6737,null,225398,null,6547,null,125207,null,4548,null,77728,null,4808,null,373039,null,9545,null,0400000US18,Indiana,18
1499260,null,9838,null,61584,null,3351,null,53794,null,3258,null,84400,null,4049,null,124666,null,4879,null,173632,null,5785,null,219012,null,6457,null,237323,null,6812,null,126915,null,5784,null,62306,null,4353,null,355628,null,7641,null,791067,null,6710,null,42473,null,2623,null,35172,null,2413,null,53240,null,3228,null,85430,null,4123,null,103039,null,4795,null,115061,null,4857,null,98070,null,4354,null,57195,null,3780,null,23983,null,2347,null,177404,null,5734,null,708193,null,7805,null,19111,null,1564,null,18622,null,2093,null,31160,null,2438,null,39236,null,2573,null,70593,null,3737,null,103951,null,3982,null,139253,null,5060,null,69720,null,3694,null,38323,null,3092,null,178224,null,5614,null,0400000US19,Iowa,19
1375975,null,9253,null,46421,null,3294,null,42413,null,2884,null,68622,null,3844,null,108928,null,4414,null,145246,null,5872,null,213611,null,7922,null,248431,null,7115,null,130103,null,5514,null,62053,null,3512,null,310147,null,8829,null,738968,null,7219,null,31464,null,2730,null,28149,null,2495,null,45174,null,3203,null,71445,null,3303,null,87521,null,4327,null,117417,null,5631,null,113059,null,5014,null,63804,null,3696,null,28275,null,2298,null,152660,null,5772,null,637007,null,6886,null,14957,null,1738,null,14264,null,1654,null,23448,null,2085,null,37483,null,3109,null,57725,null,3440,null,96194,null,4512,null,135372,null,4818,null,66299,null,3792,null,33778,null,2718,null,157487,null,5655,null,0400000US20,Kansas,20
1825088,null,14775,null,79187,null,4772,null,61941,null,3592,null,100515,null,4840,null,160694,null,6636,null,205408,null,8126,null,277196,null,8076,null,248910,null,8591,null,160434,null,5908,null,86963,null,5483,null,443840,null,11554,null,964297,null,8670,null,53480,null,3787,null,44455,null,2941,null,65757,null,4079,null,102172,null,5517,null,123444,null,5919,null,139149,null,5273,null,106308,null,5497,null,74392,null,4378,null,33722,null,3239,null,221418,null,8832,null,860791,null,10880,null,25707,null,2686,null,17486,null,2001,null,34758,null,2646,null,58522,null,3375,null,81964,null,4184,null,138047,null,5550,null,142602,null,5681,null,86042,null,4294,null,53241,null,4008,null,222422,null,7048,null,0400000US21,Kentucky,21
1912447,null,15103,null,109243,null,6354,null,89311,null,5102,null,108761,null,5459,null,194770,null,7481,null,221710,null,7417,null,304550,null,10162,null,249299,null,8209,null,184349,null,8299,null,73558,null,4650,null,376896,null,10646,null,1009106,null,10382,null,85103,null,5063,null,68777,null,4544,null,79181,null,4314,null,130672,null,6550,null,124447,null,5076,null,144985,null,6943,null,94654,null,4900,null,82766,null,5163,null,27525,null,2549,null,170996,null,7077,null,903341,null,10851,null,24140,null,3209,null,20534,null,2635,null,29580,null,2959,null,64098,null,4179,null,97263,null,4905,null,159565,null,6840,null,154645,null,6551,null,101583,null,6079,null,46033,null,3622,null,205900,null,7641,null,0400000US22,Louisiana,22
615816,null,8432,null,35476,null,2724,null,25344,null,2465,null,37593,null,2811,null,60042,null,3787,null,70207,null,4330,null,96240,null,3989,null,78486,null,3667,null,56639,null,3868,null,26212,null,2597,null,129577,null,5126,null,316909,null,5134,null,26023,null,2417,null,19182,null,2037,null,23716,null,2097,null,38173,null,3065,null,40232,null,2692,null,44348,null,2726,null,32879,null,2385,null,23128,null,2397,null,9571,null,1464,null,59657,null,3276,null,298907,null,5378,null,9453,null,1516,null,6162,null,1104,null,13877,null,1947,null,21869,null,1803,null,29975,null,3027,null,51892,null,3122,null,45607,null,2750,null,33511,null,2687,null,16641,null,1908,null,69920,null,3605,null,0400000US23,Maine,23
2799554,null,15898,null,109507,null,5656,null,115101,null,5730,null,156788,null,6428,null,272024,null,8843,null,287920,null,9517,null,406564,null,10660,null,341803,null,9090,null,324312,null,9543,null,183881,null,7211,null,601654,null,13650,null,1437617,null,9454,null,81536,null,4833,null,83928,null,4855,null,100796,null,4870,null,159326,null,6594,null,152647,null,6661,null,198328,null,6919,null,146983,null,6030,null,140623,null,5721,null,75870,null,4447,null,297580,null,8357,null,1361937,null,12008,null,27971,null,2501,null,31173,null,2633,null,55992,null,3709,null,112698,null,6161,null,135273,null,6358,null,208236,null,7440,null,194820,null,6925,null,183689,null,7046,null,108011,null,5572,null,304074,null,9114,null,0400000US24,Maryland,24
3177089,null,16410,null,84195,null,5513,null,81798,null,5734,null,129253,null,5752,null,255987,null,9125,null,325264,null,9706,null,469956,null,11568,null,410337,null,10942,null,429317,null,12055,null,233826,null,7869,null,757156,null,13446,null,1631812,null,11916,null,63280,null,4818,null,63339,null,5198,null,89354,null,4766,null,162003,null,7112,null,184518,null,7274,null,251812,null,7306,null,184022,null,6647,null,188594,null,7613,null,93787,null,4760,null,351103,null,10321,null,1545277,null,12560,null,20915,null,2670,null,18459,null,2063,null,39899,null,3052,null,93984,null,4652,null,140746,null,5638,null,218144,null,7708,null,226315,null,8504,null,240723,null,8376,null,140039,null,5378,null,406053,null,10276,null,0400000US25,Massachusetts,25
4305764,null,18531,null,164364,null,5709,null,147883,null,6647,null,215536,null,7071,null,343142,null,8692,null,424399,null,11340,null,589294,null,11953,null,581699,null,11880,null,441217,null,9721,null,246341,null,8021,null,1151889,null,14414,null,2250206,null,12511,null,114108,null,4895,null,102718,null,4801,null,146471,null,6533,null,217355,null,7301,null,244598,null,7777,null,309368,null,8354,null,269605,null,7689,null,204942,null,7266,null,96291,null,5000,null,544750,null,9906,null,2055558,null,14273,null,50256,null,2957,null,45165,null,4127,null,69065,null,3407,null,125787,null,4670,null,179801,null,6910,null,279926,null,7822,null,312094,null,8176,null,236275,null,5849,null,150050,null,6186,null,607139,null,10255,null,0400000US26,Michigan,26
2643566,null,11656,null,93850,null,4617,null,87586,null,3896,null,139821,null,5446,null,234276,null,7061,null,304857,null,8379,null,394488,null,8172,null,390758,null,8578,null,251237,null,7112,null,132442,null,4957,null,614251,null,10847,null,1385631,null,8035,null,64795,null,3329,null,62425,null,3023,null,87266,null,4244,null,142980,null,4830,null,170636,null,5479,null,195756,null,6261,null,181371,null,5617,null,123550,null,4844,null,57981,null,3520,null,298871,null,7777,null,1257935,null,8635,null,29055,null,2788,null,25161,null,2131,null,52555,null,3248,null,91296,null,4062,null,134221,null,4861,null,198732,null,5300,null,209387,null,5845,null,127687,null,4850,null,74461,null,3715,null,315380,null,7685,null,0400000US27,Minnesota,27
1213157,null,12200,null,65105,null,4423,null,56655,null,4133,null,67097,null,4244,null,127964,null,5171,null,171150,null,7068,null,193694,null,6913,null,168094,null,8054,null,86544,null,6047,null,40144,null,2962,null,236710,null,8412,null,636323,null,8386,null,48407,null,4183,null,42203,null,3743,null,44328,null,3154,null,79091,null,4383,null,92106,null,4857,null,88157,null,4664,null,69109,null,4664,null,39632,null,4073,null,16617,null,1824,null,116673,null,5651,null,576834,null,7913,null,16698,null,2357,null,14452,null,2111,null,22769,null,2603,null,48873,null,3420,null,79044,null,4736,null,105537,null,4188,null,98985,null,5559,null,46912,null,3771,null,23527,null,2287,null,120037,null,5683,null,0400000US28,Mississippi,28
2728030,null,12797,null,109343,null,5060,null,105995,null,4767,null,156755,null,6328,null,258466,null,8615,null,314359,null,9683,null,407994,null,10427,null,384708,null,10100,null,238883,null,8027,null,120262,null,6239,null,631265,null,10602,null,1416765,null,8403,null,76582,null,4228,null,74734,null,4264,null,100178,null,5354,null,156991,null,6297,null,170855,null,6754,null,201554,null,6118,null,164051,null,6464,null,108691,null,4381,null,50519,null,3794,null,312610,null,8470,null,1311265,null,10501,null,32761,null,2490,null,31261,null,2906,null,56577,null,3271,null,101475,null,4673,null,143504,null,6251,null,206440,null,7677,null,220657,null,7724,null,130192,null,5678,null,69743,null,4686,null,318655,null,7930,null,0400000US29,Missouri,29
445851,null,7193,null,17371,null,2727,null,10680,null,1332,null,19104,null,2322,null,26206,null,2814,null,44602,null,3582,null,64494,null,3927,null,92122,null,4466,null,51833,null,3800,null,27415,null,2749,null,92024,null,4538,null,238897,null,4644,null,12407,null,2162,null,7001,null,1011,null,11553,null,1869,null,18979,null,2210,null,29202,null,2815,null,37525,null,2692,null,43298,null,3009,null,24766,null,2322,null,11082,null,1639,null,43084,null,2946,null,206954,null,4279,null,4964,null,1161,null,3679,null,918,null,7551,null,1356,null,7227,null,1341,null,15400,null,1620,null,26969,null,2284,null,48824,null,3090,null,27067,null,2544,null,16333,null,1946,null,48940,null,3317,null,0400000US30,Montana,30
897953,null,6536,null,29789,null,2263,null,24748,null,2386,null,45790,null,3458,null,67369,null,3617,null,104567,null,5263,null,139054,null,4949,null,162669,null,4848,null,84186,null,3918,null,38822,null,3076,null,200959,null,6066,null,474648,null,5319,null,18938,null,1744,null,15892,null,1714,null,27665,null,2632,null,41358,null,2570,null,66141,null,4063,null,77771,null,3818,null,70995,null,3333,null,41080,null,3037,null,15181,null,1795,null,99627,null,4336,null,423305,null,5435,null,10851,null,1425,null,8856,null,1164,null,18125,null,1779,null,26011,null,2263,null,38426,null,2617,null,61283,null,3201,null,91674,null,3276,null,43106,null,2575,null,23641,null,2298,null,101332,null,4974,null,0400000US31,Nebraska,31
1220577,null,9907,null,92529,null,5700,null,60602,null,4320,null,62239,null,4478,null,104522,null,6561,null,106293,null,6181,null,157083,null,6968,null,122131,null,5248,null,107689,null,5432,null,56662,null,4122,null,350827,null,9700,null,674900,null,7433,null,67687,null,4841,null,46665,null,3580,null,45041,null,3792,null,67880,null,5376,null,60413,null,4250,null,77902,null,5705,null,54400,null,3390,null,50316,null,3825,null,24731,null,2788,null,179865,null,7036,null,545677,null,6931,null,24842,null,3179,null,13937,null,1916,null,17198,null,2291,null,36642,null,3993,null,45880,null,3884,null,79181,null,3975,null,67731,null,4158,null,57373,null,3667,null,31931,null,2727,null,170962,null,6138,null,0400000US32,Nevada,32
668309,null,6996,null,25975,null,2665,null,23768,null,2833,null,33821,null,2482,null,61608,null,3398,null,79114,null,3967,null,97143,null,4556,null,93722,null,4057,null,78067,null,4631,null,35850,null,2720,null,139241,null,5783,null,351341,null,5282,null,19581,null,2238,null,17006,null,2087,null,23560,null,1934,null,40468,null,2986,null,43710,null,3212,null,51713,null,3371,null,41234,null,2595,null,33855,null,3223,null,14814,null,1842,null,65400,null,3962,null,316968,null,4362,null,6394,null,1498,null,6762,null,1372,null,10261,null,1514,null,21140,null,2202,null,35404,null,2656,null,45430,null,2982,null,52488,null,3285,null,44212,null,3384,null,21036,null,1969,null,73841,null,3851,null,0400000US33,New Hampshire,33
4143227,null,18231,null,117276,null,5322,null,116314,null,5448,null,161229,null,8310,null,341730,null,9143,null,382728,null,9136,null,636263,null,12405,null,542943,null,10140,null,590530,null,12604,null,323940,null,8634,null,930274,null,15840,null,2204293,null,12945,null,89542,null,4572,null,89805,null,4557,null,120102,null,7272,null,233217,null,7580,null,230607,null,6254,null,343162,null,9283,null,241578,null,6081,null,269270,null,7805,null,128988,null,4931,null,458022,null,11112,null,1938934,null,12963,null,27734,null,2844,null,26509,null,2558,null,41127,null,3648,null,108513,null,5541,null,152121,null,6024,null,293101,null,8355,null,301365,null,8390,null,321260,null,8722,null,194952,null,6647,null,472252,null,10318,null,0400000US34,New Jersey,34
850309,null,11259,null,32200,null,3197,null,28462,null,2939,null,47050,null,4264,null,68317,null,4762,null,94690,null,5680,null,127542,null,6277,null,137125,null,6556,null,88177,null,4174,null,43111,null,3390,null,183635,null,7717,null,452588,null,7026,null,22688,null,2480,null,21257,null,2345,null,32151,null,3290,null,47821,null,3819,null,56186,null,4251,null,65113,null,4035,null,60213,null,3893,null,40182,null,3439,null,16104,null,1858,null,90873,null,5253,null,397721,null,7928,null,9512,null,1822,null,7205,null,1452,null,14899,null,2166,null,20496,null,2235,null,38504,null,3434,null,62429,null,4020,null,76912,null,4620,null,47995,null,3308,null,27007,null,2825,null,92762,null,5365,null,0400000US35,New Mexico,35
8856662,null,35706,null,253387,null,8539,null,226029,null,8706,null,331494,null,9956,null,687769,null,15768,null,794896,null,16317,null,1286007,null,20063,null,1116826,null,19265,null,1237880,null,21248,null,673577,null,14271,null,2248797,null,20862,null,4612913,null,24604,null,188110,null,7412,null,167748,null,7458,null,231576,null,8141,null,443563,null,12006,null,455635,null,12384,null,671013,null,15391,null,501965,null,13291,null,547243,null,12473,null,272475,null,8338,null,1133585,null,16857,null,4243749,null,21923,null,65277,null,4649,null,58281,null,3377,null,99918,null,5097,null,244206,null,9146,null,339261,null,9029,null,614994,null,12886,null,614861,null,11873,null,690637,null,14914,null,401102,null,10025,null,1115212,null,15770,null,0400000US36,New York,36
4182112,null,20980,null,139087,null,6413,null,127523,null,6809,null,188125,null,7889,null,378789,null,12285,null,466439,null,11313,null,671380,null,13112,null,604463,null,12157,null,453212,null,12030,null,216211,null,7486,null,936883,null,17506,null,2215697,null,15421,null,95243,null,5295,null,89494,null,5713,null,129190,null,6781,null,245065,null,9092,null,276937,null,8501,null,357417,null,10025,null,272105,null,8634,null,212200,null,8359,null,94722,null,5248,null,443324,null,10549,null,1966415,null,16006,null,43844,null,4019,null,38029,null,3564,null,58935,null,3774,null,133724,null,7411,null,189502,null,6890,null,313963,null,9032,null,332358,null,9832,null,241012,null,8085,null,121489,null,4623,null,493559,null,12605,null,0400000US37,North Carolina,37
