B19113D_001E,B19113D_001EA,B19113D_001M,B19113D_001MA,GEO_ID,NAME,state
56319,null,6317,null,0400000US01,Alabama,01
62016,null,11628,null,0400000US02,Alaska,02
74874,null,7753,null,0400000US04,Arizona,04
54235,null,11037,null,0400000US05,Arkansas,05
84238,null,1237,null,0400000US06,California,06
74270,null,6765,null,0400000US08,Colorado,08
91929,null,7596,null,0400000US09,Connecticut,09
105366,null,16377,null,0400000US10,Delaware,10
98957,null,31185,null,0400000US11,District of Columbia,11
64171,null,3723,null,0400000US12,Florida,12
70893,null,4593,null,0400000US13,Georgia,13
82929,null,3098,null,0400000US15,Hawaii,15
53587,null,18424,null,0400000US16,Idaho,16
87634,null,3925,null,0400000US17,Illinois,17
68629,null,9809,null,0400000US18,Indiana,18
63498,null,2540,null,0400000US19,Iowa,19
73804,null,10273,null,0400000US20,Kansas,20
80438,null,9869,null,0400000US21,Kentucky,21
54233,null,5913,null,0400000US22,Louisiana,22
54538,null,21034,null,0400000US23,Maine,23
95935,null,5602,null,0400000US24,Maryland,24
80643,null,5836,null,0400000US25,Massachusetts,25
82774,null,5467,null,0400000US26,Michigan,26
71343,null,4426,null,0400000US27,Minnesota,27
49163,null,23430,null,0400000US28,Mississippi,28
69608,null,4707,null,0400000US29,Missouri,29
59427,null,28192,null,0400000US30,Montana,30
59093,null,11192,null,0400000US31,Nebraska,31
71368,null,3860,null,0400000US32,Nevada,32
100478,null,17621,null,0400000US33,New Hampshire,33
105481,null,2933,null,0400000US34,New Jersey,34
74045,null,15754,null,0400000US35,New Mexico,35
66521,null,2443,null,0400000US36,New York,36
69277,null,4961,null,0400000US37,North Carolina,37
62409,null,26105,null,0400000US38,North Dakota,38
76563,null,6289,null,0400000US39,Ohio,39
56103,null,6442,null,0400000US40,Oklahoma,40
74457,null,10248,null,0400000US41,Oregon,41
72444,null,4025,null,0400000US42,Pennsylvania,42
61665,null,13406,null,0400000US44,Rhode Island,44
66261,null,7571,null,0400000US45,South Carolina,45
84657,null,45554,null,0400000US46,South Dakota,46
76473,null,7018,null,0400000US47,Tennessee,47
77802,null,2723,null,0400000US48,Texas,48
70894,null,8550,null,0400000US49,Utah,49
60141,null,23975,null,0400000US50,Vermont,50
92656,null,3436,null,0400000US51,Virginia,51
77365,null,2510,null,0400000US53,Washington,53
90450,null,20196,null,0400000US54,West Virginia,54
67566,null,5213,null,0400000US55,Wisconsin,55
107066,null,37578,null,0400000US56,Wyoming,56
14862,null,8050,null,0400000US72,Puerto Rico,72
