B19129_001E,B19129_001EA,B19129_001M,B19129_001MA,B19129_002E,B19129_002EA,B19129_002M,B19129_002MA,B19129_003E,B19129_003EA,B19129_003M,B19129_003MA,B19129_004E,B19129_004EA,B19129_004M,B19129_004MA,B19129_005E,B19129_005EA,B19129_005M,B19129_005MA,B19129_006E,B19129_006EA,B19129_006M,B19129_006MA,B19129_007E,B19129_007EA,B19129_007M,B19129_007MA,GEO_ID,NAME,state
84117225200,null,1563423309,null,6782678600,null,308878888,null,23327634400,null,949801505,null,36049584100,null,959910514,null,6505533100,null,382803866,null,9645138200,null,587172754,null,1806656700,null,262163177,null,0400000US01,Alabama,01
14790095000,null,678195429,null,535179600,null,88907740,null,3305385700,null,305499293,null,7139277900,null,674226884,null,1248678900,null,167573373,null,2131438900,null,224201359,null,430134100,null,111954911,null,0400000US02,Alaska,02
116084628600,null,1618814847,null,11934959300,null,499950147,null,31595675700,null,1151720001,null,47105122400,null,1217413317,null,8965671200,null,513614972,null,13003070700,null,671689953,null,3480129300,null,348904045,null,0400000US04,Arizona,04
46713458800,null,1029683439,null,4352886600,null,221981203,null,11961225600,null,576474345,null,20875198700,null,766529794,null,3521226100,null,320414158,null,5017675400,null,375192868,null,985246500,null,161914109,null,0400000US05,Arkansas,05
778931127000,null,5154892154,null,48151949900,null,1244844491,null,204215792900,null,2952757378,null,321799625900,null,3781802477,null,69941540900,null,1570767285,null,98957413900,null,2221188231,null,35864803500,null,1360854305,null,0400000US06,California,06
109554673900,null,1648714639,null,6600993100,null,504314268,null,26050654600,null,978626329,null,54119542300,null,1269100671,null,7366539400,null,438006397,null,12906669000,null,658249106,null,2510275500,null,317702099,null,0400000US08,Colorado,08
102203137800,null,1744933417,null,5291483600,null,348160322,null,26798145200,null,1062934911,null,45677541300,null,1462794724,null,7460147200,null,534857785,null,14041258900,null,706081821,null,2934561700,null,381089201,null,0400000US09,Connecticut,09
19540730300,null,709507338,null,1581905600,null,215909744,null,4965712900,null,479773639,null,8016943100,null,484080804,null,1794576500,null,377792078,null,2626965000,null,300612719,null,554627300,null,123946072,null,0400000US10,Delaware,10
12620194500,null,801520871,null,669550900,null,128045020,null,3286682700,null,495063278,null,6377868400,null,624443189,null,1252922100,null,173509176,null,697779800,null,230163471,null,335390500,null,110234343,null,0400000US11,District of Columbia,11
355018563200,null,3367774092,null,44342188700,null,1170806772,null,96311182900,null,2157508372,null,141261486800,null,2481483092,null,27539684000,null,1047297419,null,36738607500,null,1192550182,null,8825413300,null,530122383,null,0400000US12,Florida,12
187245559800,null,2484010440,null,10775630100,null,454931638,null,50281098300,null,1493617214,null,85016281300,null,1858733814,null,15415057700,null,757072342,null,20518240300,null,751439684,null,5239252100,null,463900991,null,0400000US13,Georgia,13
28692082100,null,851384679,null,1936995700,null,238484975,null,6167226800,null,471479356,null,11109494000,null,582874825,null,2426672300,null,243785799,null,4615008800,null,419855863,null,2436684400,null,247900398,null,0400000US15,Hawaii,15
26456829800,null,566745961,null,2135028700,null,165389791,null,6606306300,null,385618029,null,12121864200,null,454640367,null,1729850600,null,223865817,null,3328617700,null,273461803,null,535162200,null,107833941,null,0400000US16,Idaho,16
280206379900,null,2655814787,null,16029011400,null,580348495,null,66928734900,null,1633982817,null,123460579000,null,1845022248,null,23278427000,null,860909039,null,41554198200,null,1113725048,null,8955429400,null,465419871,null,0400000US17,Illinois,17
120362742100,null,1532407268,null,8068253000,null,377127395,null,29017533400,null,937016338,null,55430059600,null,1081837191,null,8630072900,null,549800188,null,16607428300,null,720638349,null,2609395000,null,262212966,null,0400000US18,Indiana,18
58762207900,null,978228625,null,3925375700,null,207713868,null,11823729800,null,578009181,null,30663990400,null,804499272,null,3212343200,null,240261560,null,8318070700,null,469758212,null,818698200,null,132209748,null,0400000US19,Iowa,19
57629339200,null,926250028,null,3395339600,null,200647371,null,13493441500,null,688431120,null,28777612200,null,742998725,null,3397643800,null,216208647,null,7758400500,null,470956547,null,806901800,null,128816960,null,0400000US20,Kansas,20
74327734000,null,1401972627,null,6699600800,null,278847057,null,19403567800,null,708914320,null,32670242600,null,978817791,null,5458124600,null,410484358,null,8995914700,null,532363252,null,1100283600,null,137711032,null,0400000US21,Kentucky,21
77906766200,null,1267888256,null,5096979100,null,349445457,null,22108332200,null,860259006,null,32632943200,null,999954294,null,6896444400,null,439747142,null,8989914800,null,596772450,null,2182152300,null,218353297,null,0400000US22,Louisiana,22
24380296000,null,611877602,null,2101596800,null,230247249,null,5287359900,null,286377248,null,11628752900,null,432092495,null,1622107900,null,208265145,null,3368255100,null,305599576,null,372223400,null,90975671,null,0400000US23,Maine,23
147625229300,null,1922575240,null,7152239200,null,426034626,null,32501006400,null,1018456811,null,67256264800,null,1619672393,null,13144920600,null,617048661,null,22043266900,null,887426461,null,5527531400,null,442149754,null,0400000US24,Maryland,24
164329311400,null,2041334635,null,8352689400,null,499716785,null,36019914100,null,1238600382,null,74838016300,null,1846748955,null,13605170700,null,768670292,null,26559065500,null,1071580827,null,4954455400,null,428789481,null,0400000US25,Massachusetts,25
191763642800,null,1826773281,null,16761519000,null,553566487,null,48311182400,null,1034869969,null,82694877100,null,1397028241,null,14678636100,null,608136380,null,24758224800,null,760624195,null,4559203400,null,377927724,null,0400000US26,Michigan,26
