B25093_001E,B25093_001EA,B25093_001M,B25093_001MA,B25093_002E,B25093_002EA,B25093_002M,B25093_002MA,B25093_003E,B25093_003EA,B25093_003M,B25093_003MA,B25093_004E,B25093_004EA,B25093_004M,B25093_004MA,B25093_005E,B25093_005EA,B25093_005M,B25093_005MA,B25093_006E,B25093_006EA,B25093_006M,B25093_006MA,B25093_007E,B25093_007EA,B25093_007M,B25093_007MA,B25093_008E,B25093_008EA,B25093_008M,B25093_008MA,B25093_009E,B25093_009EA,B25093_009M,B25093_009MA,B25093_010E,B25093_010EA,B25093_010M,B25093_010MA,B25093_011E,B25093_011EA,B25093_011M,B25093_011MA,B25093_012E,B25093_012EA,B25093_012M,B25093_012MA,B25093_013E,B25093_013EA,B25093_013M,B25093_013MA,B25093_014E,B25093_014EA,B25093_014M,B25093_014MA,B25093_015E,B25093_015EA,B25093_015M,B25093_015MA,B25093_016E,B25093_016EA,B25093_016M,B25093_016MA,B25093_017E,B25093_017EA,B25093_017M,B25093_017MA,B25093_018E,B25093_018EA,B25093_018M,B25093_018MA,B25093_019E,B25093_019EA,B25093_019M,B25093_019MA,B25093_020E,B25093_020EA,B25093_020M,B25093_020MA,B25093_021E,B25093_021EA,B25093_021M,B25093_021MA,B25093_022E,B25093_022EA,B25093_022M,B25093_022MA,B25093_023E,B25093_023EA,B25093_023M,B25093_023MA,B25093_024E,B25093_024EA,B25093_024M,B25093_024MA,B25093_025E,B25093_025EA,B25093_025M,B25093_025MA,B25093_026E,B25093_026EA,B25093_026M,B25093_026MA,B25093_027E,B25093_027EA,B25093_027M,B25093_027MA,B25093_028E,B25093_028EA,B25093_028M,B25093_028MA,B25093_029E,B25093_029EA,B25093_029M,B25093_029MA,GEO_ID,NAME,state
1289155,null,10987,null,19683,null,2113,null,8573,null,1609,null,2143,null,671,null,1085,null,586,null,1312,null,598,null,5825,null,1110,null,745,null,375,null,137974,null,5402,null,65315,null,3581,null,22700,null,2804,null,16572,null,2306,null,10125,null,1593,null,22630,null,2646,null,632,null,463,null,784025,null,7711,null,439136,null,8140,null,101586,null,4232,null,62603,null,4023,null,44506,null,2741,null,129722,null,5399,null,6472,null,1214,null,347473,null,4851,null,208290,null,5309,null,34205,null,2369,null,22794,null,2239,null,17873,null,1813,null,62295,null,3051,null,2016,null,628,null,0400000US01,Alabama,01
154334,null,3685,null,2663,null,799,null,600,null,391,null,393,null,303,null,654,null,423,null,115,null,127,null,808,null,495,null,93,null,153,null,17284,null,1918,null,6050,null,1277,null,2942,null,792,null,2892,null,885,null,1544,null,632,null,3800,null,838,null,56,null,102,null,110879,null,2901,null,53663,null,2977,null,15447,null,1474,null,12147,null,1644,null,8823,null,1528,null,20615,null,1962,null,184,null,185,null,23508,null,1129,null,13581,null,1192,null,3349,null,673,null,1404,null,461,null,1409,null,507,null,3765,null,813,null,0,null,240,null,0400000US02,Alaska,02
1548890,null,13720,null,17963,null,2188,null,3426,null,852,null,1467,null,603,null,2811,null,964,null,2836,null,1070,null,6914,null,1314,null,509,null,296,null,175315,null,6882,null,44131,null,3491,null,29113,null,2897,null,27226,null,2952,null,18506,null,2636,null,55614,null,3777,null,725,null,417,null,919100,null,11830,null,374867,null,7350,null,125801,null,5746,null,100009,null,5304,null,72637,null,3838,null,237493,null,8108,null,8293,null,1419,null,436512,null,5656,null,246745,null,4995,null,39910,null,2827,null,30977,null,2234,null,22835,null,2264,null,92995,null,4067,null,3050,null,837,null,0400000US04,Arizona,04
750639,null,9276,null,13046,null,2201,null,5430,null,1362,null,2893,null,959,null,1255,null,546,null,764,null,491,null,2418,null,875,null,286,null,303,null,85176,null,4033,null,41205,null,3180,null,15542,null,1768,null,9509,null,1667,null,5199,null,1219,null,13409,null,1666,null,312,null,247,null,441712,null,6625,null,260864,null,6228,null,49921,null,3106,null,34968,null,2630,null,24089,null,2177,null,69105,null,4101,null,2765,null,743,null,210705,null,4084,null,129653,null,3461,null,21438,null,2331,null,16581,null,1693,null,10343,null,1376,null,31870,null,2054,null,820,null,353,null,0400000US05,Arkansas,05
6946432,null,26955,null,48934,null,3912,null,9420,null,1786,null,2592,null,898,null,5016,null,1085,null,4199,null,1175,null,26612,null,2926,null,1095,null,509,null,594437,null,11114,null,96297,null,4627,null,61913,null,3593,null,70380,null,4166,null,69426,null,4108,null,293305,null,8806,null,3116,null,958,null,4566396,null,24362,null,1389317,null,18122,null,553394,null,11443,null,498489,null,9931,null,407587,null,10739,null,1686425,null,18304,null,31184,null,3123,null,1736665,null,13530,null,885290,null,11166,null,147150,null,5974,null,119416,null,4862,null,97618,null,3628,null,478073,null,10808,null,9118,null,1376,null,0400000US06,California,06
1280814,null,11274,null,16245,null,1797,null,4741,null,1182,null,2607,null,755,null,1809,null,762,null,1227,null,492,null,5786,null,1262,null,75,null,96,null,158550,null,5821,null,47073,null,3623,null,29043,null,2378,null,24355,null,2469,null,16114,null,1921,null,40993,null,3603,null,972,null,538,null,856219,null,9228,null,360458,null,7008,null,126521,null,4910,null,99273,null,5104,null,71553,null,3502,null,193928,null,6577,null,4486,null,1286,null,249800,null,3930,null,142864,null,3695,null,24607,null,1898,null,14276,null,1490,null,13478,null,1580,null,51867,null,3030,null,2708,null,1025,null,0400000US08,Colorado,08
917062,null,7342,null,5126,null,1096,null,1141,null,491,null,566,null,382,null,269,null,193,null,759,null,460,null,2338,null,776,null,53,null,91,null,84006,null,3676,null,18170,null,2070,null,12978,null,1535,null,12734,null,1862,null,11966,null,1685,null,28130,null,2788,null,28,null,57,null,609248,null,6810,null,233896,null,5784,null,92936,null,4261,null,73504,null,3428,null,53554,null,3389,null,153061,null,5491,null,2297,null,690,null,218682,null,3803,null,92152,null,3850,null,22920,null,1916,null,19803,null,1690,null,15004,null,1413,null,67486,null,3563,null,1317,null,428,null,0400000US09,Connecticut,09
241544,null,5028,null,3292,null,830,null,964,null,509,null,680,null,465,null,453,null,338,null,0,null,263,null,1195,null,537,null,0,null,263,null,23759,null,2253,null,6042,null,1268,null,4006,null,909,null,3743,null,1002,null,2798,null,709,null,7170,null,1287,null,0,null,263,null,153582,null,3696,null,71369,null,2976,null,19279,null,1998,null,17702,null,1637,null,12102,null,1709,null,32838,null,2560,null,292,null,209,null,60911,null,2132,null,34478,null,1882,null,6415,null,890,null,3838,null,743,null,3565,null,862,null,12408,null,1261,null,207,null,161,null,0400000US10,Delaware,10
108571,null,4051,null,448,null,251,null,47,null,82,null,0,null,296,null,0,null,296,null,0,null,296,null,349,null,223,null,52,null,91,null,12123,null,1711,null,4058,null,1011,null,2147,null,644,null,1117,null,368,null,1557,null,660,null,3244,null,762,null,0,null,296,null,67860,null,3579,null,29608,null,2371,null,8975,null,1299,null,6668,null,1172,null,4152,null,909,null,18457,null,2293,null,0,null,296,null,28140,null,1636,null,15595,null,1530,null,2288,null,620,null,2551,null,729,null,1566,null,570,null,5980,null,1093,null,160,null,200,null,0400000US11,District of Columbia,11
4916497,null,22392,null,44954,null,3973,null,8887,null,1795,null,4223,null,1028,null,4649,null,1141,null,4118,null,1168,null,21702,null,3120,null,1375,null,510,null,414337,null,10361,null,94628,null,5758,null,58811,null,3993,null,53885,null,3760,null,44395,null,4232,null,159758,null,8027,null,2860,null,1017,null,2841418,null,18797,null,1035946,null,15350,null,349890,null,8214,null,293012,null,9814,null,226644,null,7347,null,907048,null,15017,null,28878,null,3096,null,1615788,null,11101,null,798112,null,11060,null,156506,null,5614,null,119055,null,5117,null,97023,null,4080,null,429319,null,8533,null,15773,null,2086,null,0400000US12,Florida,12
