C27003_001E,C27003_001EA,C27003_001M,C27003_001MA,C27003_002E,C27003_002EA,C27003_002M,C27003_002MA,C27003_003E,C27003_003EA,C27003_003M,C27003_003MA,C27003_004E,C27003_004EA,C27003_004M,C27003_004MA,C27003_005E,C27003_005EA,C27003_005M,C27003_005MA,C27003_006E,C27003_006EA,C27003_006M,C27003_006MA,C27003_007E,C27003_007EA,C27003_007M,C27003_007MA,GEO_ID,NAME,state
4574185,null,1943,null,3960223,null,2863,null,723830,null,16087,null,3236393,null,16041,null,613962,null,2271,null,583018,null,3343,null,30944,null,2816,null,0400000US01,Alabama,01
659084,null,2654,null,611369,null,2721,null,89030,null,5190,null,522339,null,5663,null,47715,null,912,null,43059,null,1353,null,4656,null,1069,null,0400000US02,Alaska,02
6402786,null,2692,null,5548370,null,4096,null,1038695,null,29134,null,4509675,null,28885,null,854416,null,3030,null,785108,null,6047,null,69308,null,4732,null,0400000US04,Arizona,04
2801628,null,1721,null,2416364,null,2952,null,558030,null,12181,null,1858334,null,11924,null,385264,null,2567,null,373043,null,3043,null,12221,null,1884,null,0400000US05,Arkansas,05
36160600,null,6633,null,32158580,null,10099,null,5483749,null,59269,null,26674831,null,60903,null,4002020,null,7459,null,3576813,null,12768,null,425207,null,11062,null,0400000US06,California,06
4853404,null,1990,null,4358099,null,2665,null,461700,null,16390,null,3896399,null,16772,null,495305,null,2323,null,456049,null,3932,null,39256,null,3333,null,0400000US08,Colorado,08
3440844,null,1173,null,2990160,null,2015,null,401751,null,16018,null,2588409,null,16403,null,450684,null,1479,null,409694,null,3162,null,40990,null,2949,null,0400000US09,Connecticut,09
856131,null,1689,null,739744,null,1934,null,123958,null,8122,null,615786,null,8249,null,116387,null,879,null,110879,null,1316,null,5508,null,1119,null,0400000US10,Delaware,10
580464,null,653,null,514150,null,940,null,126842,null,6468,null,387308,null,6486,null,66314,null,617,null,52553,null,1839,null,13761,null,1797,null,0400000US11,District of Columbia,11
17995843,null,3547,null,14891039,null,5809,null,2052431,null,32189,null,12838608,null,31268,null,3104804,null,4399,null,2873123,null,8389,null,231681,null,8135,null,0400000US12,Florida,12
9473441,null,3655,null,8523004,null,5789,null,1355134,null,23079,null,7167870,null,23662,null,950437,null,4347,null,885834,null,6137,null,64603,null,5085,null,0400000US13,Georgia,13
1236665,null,2981,null,1050917,null,3228,null,131301,null,7324,null,919616,null,7654,null,185748,null,841,null,167606,null,2547,null,18142,null,2313,null,0400000US15,Hawaii,15
1498787,null,900,null,1325250,null,1711,null,177678,null,7874,null,1147572,null,8339,null,173537,null,1578,null,166157,null,1937,null,7380,null,1318,null,0400000US16,Idaho,16
12709312,null,1736,null,11213942,null,5024,null,1830131,null,26378,null,9383811,null,26385,null,1495370,null,4672,null,1380076,null,6930,null,115294,null,5874,null,0400000US17,Illinois,17
6271184,null,1579,null,5504783,null,3405,null,794757,null,19030,null,4710026,null,19578,null,766401,null,3095,null,726066,null,4118,null,40335,null,3334,null,0400000US18,Indiana,18
2951468,null,887,null,2538289,null,1769,null,353915,null,11845,null,2184374,null,11668,null,413179,null,1641,null,393886,null,1952,null,19293,null,1780,null,0400000US19,Iowa,19
2738746,null,1925,null,2395950,null,2981,null,289065,null,9612,null,2106885,null,9674,null,342796,null,2251,null,323161,null,3030,null,19635,null,2160,null,0400000US20,Kansas,20
4187839,null,1726,null,3650173,null,2914,null,718131,null,16989,null,2932042,null,17320,null,537666,null,2564,null,512331,null,3247,null,25335,null,2713,null,0400000US21,Kentucky,21
4312891,null,2506,null,3801484,null,3913,null,818414,null,18102,null,2983070,null,17993,null,511407,null,2813,null,480822,null,3745,null,30585,null,2748,null,0400000US22,Louisiana,22
1299288,null,1217,null,1108142,null,1891,null,251026,null,10138,null,857116,null,10012,null,191146,null,1113,null,179253,null,1585,null,11893,null,1537,null,0400000US23,Maine,23
5530013,null,2991,null,4876341,null,4104,null,579039,null,15642,null,4297302,null,15818,null,653672,null,2692,null,592149,null,4700,null,61523,null,3767,null,0400000US24,Maryland,24
6398787,null,1461,null,5586756,null,2488,null,976684,null,20410,null,4610072,null,20475,null,812031,null,2133,null,731721,null,4910,null,80310,null,4129,null,0400000US25,Massachusetts,25
9866139,null,1394,null,8610482,null,2999,null,1562305,null,21430,null,7048177,null,21519,null,1255657,null,2634,null,1187199,null,4949,null,68458,null,3818,null,0400000US26,Michigan,26
5150617,null,1173,null,4540218,null,2211,null,585737,null,14224,null,3954481,null,14671,null,610399,null,1911,null,576927,null,3158,null,33472,null,2403,null,0400000US27,Minnesota,27
2867519,null,2708,null,2518431,null,4036,null,567272,null,17252,null,1951159,null,18473,null,349088,null,2654,null,336532,null,2923,null,12556,null,1613,null,0400000US28,Mississippi,28
5795164,null,1816,null,5037914,null,3163,null,807299,null,16068,null,4230615,null,16667,null,757250,null,2482,null,717818,null,4244,null,39432,null,2911,null,0400000US29,Missouri,29
950414,null,1527,null,820961,null,1832,null,111577,null,6159,null,709384,null,6265,null,129453,null,943,null,123266,null,1256,null,6187,null,982,null,0400000US30,Montana,30
1749849,null,1212,null,1526365,null,2101,null,183074,null,7489,null,1343291,null,7292,null,223484,null,1537,null,212282,null,2070,null,11202,null,1447,null,0400000US31,Nebraska,31
2568111,null,1749,null,2277008,null,2532,null,214541,null,12246,null,2062467,null,12130,null,291103,null,1606,null,262761,null,3242,null,28342,null,2859,null,0400000US32,Nevada,32
1299356,null,749,null,1139997,null,1160,null,123699,null,6848,null,1016298,null,7025,null,159359,null,1000,null,148914,null,1946,null,10445,null,1536,null,0400000US33,New Hampshire,33
8557279,null,2156,null,7456000,null,3443,null,877713,null,24521,null,6578287,null,25090,null,1101279,null,2783,null,994965,null,5790,null,106314,null,5056,null,0400000US34,New Jersey,34
1951866,null,1611,null,1695775,null,2234,null,373048,null,11785,null,1322727,null,11649,null,256091,null,2046,null,234238,null,3228,null,21853,null,2429,null,0400000US35,New Mexico,35
19207057,null,2618,null,16717442,null,4798,null,3252495,null,38600,null,13464947,null,39176,null,2489615,null,4600,null,2250152,null,7938,null,239463,null,7025,null,0400000US36,New York,36
9004442,null,4686,null,7917638,null,5112,null,1358438,null,24462,null,6559200,null,25001,null,1086804,null,3320,null,1035838,null,4912,null,50966,null,3537,null,0400000US37,North Carolina,37
623970,null,1057,null,537401,null,1152,null,58355,null,4199,null,479046,null,4441,null,86569,null,548,null,81904,null,996,null,4665,null,909,null,0400000US38,North Dakota,38
11296200,null,2080,null,9803022,null,4149,null,1531037,null,25275,null,8271985,null,25444,null,1493178,null,3855,null,1391368,null,5843,null,101810,null,4662,null,0400000US39,Ohio,39
3550098,null,2185,null,3084685,null,3660,null,548302,null,14102,null,2536383,null,14596,null,465413,null,2859,null,441236,null,3220,null,24177,null,2465,null,0400000US40,Oklahoma,40
3746320,null,833,null,3255578,null,2547,null,413523,null,16439,null,2842055,null,16754,null,490742,null,2378,null,461263,null,3529,null,29479,null,2712,null,0400000US41,Oregon,41
12209227,null,2068,null,10415949,null,4980,null,1650935,null,24969,null,8765014,null,26244,null,1793278,null,4354,null,1659023,null,6968,null,134255,null,4944,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,889840,null,4579,null,143931,null,8159,null,745909,null,9042,null,140444,null,1064,null,130554,null,1713,null,9890,null,1405,null,0400000US44,Rhode Island,44
4373390,null,2822,null,3799044,null,3631,null,654848,null,14988,null,3144196,null,15193,null,574346,null,2193,null,546864,null,3193,null,27482,null,2998,null,0400000US45,South Carolina,45
783531,null,1162,null,675299,null,1481,null,104953,null,7207,null,570346,null,7213,null,108232,null,757,null,104105,null,1088,null,4127,null,928,null,0400000US46,South Dakota,46
6113391,null,1928,null,5332662,null,3662,null,993442,null,18933,null,4339220,null,19547,null,780729,null,3181,null,739934,null,4430,null,40795,null,3129,null,0400000US47,Tennessee,47
23827328,null,5045,null,21467573,null,8225,null,3261943,null,32267,null,18205630,null,33748,null,2359755,null,5883,null,2185347,null,8507,null,174408,null,7186,null,0400000US48,Texas,48
2704865,null,2409,null,2465862,null,3022,null,223595,null,11592,null,2242267,null,12060,null,239003,null,1561,null,221811,null,1964,null,17192,null,1900,null,0400000US49,Utah,49
615089,null,299,null,532067,null,686,null,118747,null,5309,null,413320,null,5310,null,83022,null,663,null,78983,null,1005,null,4039,null,740,null,0400000US50,Vermont,50
7520250,null,5297,null,6618268,null,5875,null,733357,null,16883,null,5884911,null,18299,null,901982,null,3195,null,834618,null,5169,null,67364,null,4763,null,0400000US51,Virginia,51
6428235,null,3970,null,5664486,null,4789,null,851761,null,17777,null,4812725,null,18112,null,763749,null,2854,null,707885,null,4306,null,55864,null,3507,null,0400000US53,Washington,53
1787710,null,950,null,1515258,null,1739,null,327011,null,11098,null,1188247,null,11112,null,272452,null,1350,null,261263,null,2140,null,11189,null,1814,null,0400000US54,West Virginia,54
5540009,null,1255,null,4826795,null,2317,null,703052,null,17455,null,4123743,null,17486,null,713214,null,1840,null,670804,null,3525,null,42410,null,2849,null,0400000US55,Wisconsin,55
523428,null,1036,null,460139,null,1628,null,62025,null,4796,null,398114,null,5038,null,63289,null,1207,null,60406,null,1293,null,2883,null,766,null,0400000US56,Wyoming,56
3922338,null,1225,null,3388216,null,1609,null,1531483,null,21767,null,1856733,null,21496,null,534122,null,1133,null,495904,null,2921,null,38218,null,2863,null,0400000US72,Puerto Rico,72
