B21004_001E,B21004_001EA,B21004_001M,B21004_001MA,B21004_002E,B21004_002EA,B21004_002M,B21004_002MA,B21004_003E,B21004_003EA,B21004_003M,B21004_003MA,B21004_004E,B21004_004EA,B21004_004M,B21004_004MA,B21004_005E,B21004_005EA,B21004_005M,B21004_005MA,B21004_006E,B21004_006EA,B21004_006M,B21004_006MA,B21004_007E,B21004_007EA,B21004_007M,B21004_007MA,GEO_ID,NAME,state
22609,null,317,null,35153,null,811,null,35839,null,754,null,22803,null,1982,null,21372,null,215,null,28300,null,707,null,17259,null,221,null,0400000US01,Alabama,01
31366,null,699,null,49028,null,2869,null,50912,null,2786,null,30702,null,12741,null,29039,null,1112,null,35554,null,1772,null,24759,null,1187,null,0400000US02,Alaska,02
26704,null,281,null,36653,null,739,null,37115,null,788,null,31350,null,1130,null,25467,null,289,null,31196,null,335,null,21113,null,265,null,0400000US04,Arizona,04
21075,null,261,null,29959,null,848,null,30226,null,827,null,24086,null,3281,null,20223,null,292,null,25709,null,628,null,16395,null,330,null,0400000US05,Arkansas,05
27787,null,193,null,41921,null,432,null,42360,null,484,null,34501,null,2814,null,26615,null,136,null,32159,null,136,null,21993,null,126,null,0400000US06,California,06
30294,null,266,null,40798,null,754,null,41399,null,806,null,33088,null,3737,null,28771,null,474,null,35720,null,458,null,23437,null,488,null,0400000US08,Colorado,08
33968,null,597,null,43511,null,1339,null,44092,null,1365,null,36507,null,4814,null,32451,null,424,null,42962,null,978,null,26418,null,397,null,0400000US09,Connecticut,09
29776,null,732,null,37837,null,1765,null,38578,null,1921,null,28716,null,3411,null,28190,null,867,null,35532,null,1015,null,23985,null,996,null,0400000US10,Delaware,10
35660,null,786,null,40945,null,4644,null,40790,null,4772,null,43847,null,38407,null,35435,null,798,null,39806,null,2728,null,32371,null,1082,null,0400000US11,District of Columbia,11
25338,null,139,null,35645,null,405,null,36092,null,433,null,30212,null,1351,null,23931,null,171,null,29479,null,325,null,20670,null,144,null,0400000US12,Florida,12
26530,null,226,null,39199,null,818,null,40210,null,614,null,30689,null,1584,null,25314,null,221,null,30909,null,296,null,20995,null,225,null,0400000US13,Georgia,13
30254,null,431,null,42274,null,2111,null,43432,null,2516,null,28487,null,9777,null,28586,null,826,null,34293,null,1442,null,24177,null,686,null,0400000US15,Hawaii,15
24190,null,435,null,33367,null,1470,null,34482,null,1480,null,22205,null,4586,null,22600,null,461,null,31555,null,541,null,16729,null,452,null,0400000US16,Idaho,16
28730,null,228,null,36942,null,579,null,37367,null,657,null,29497,null,3680,null,27630,null,263,null,36210,null,266,null,21980,null,196,null,0400000US17,Illinois,17
25873,null,208,null,33476,null,550,null,34085,null,549,null,24662,null,2589,null,24933,null,267,null,33191,null,561,null,19633,null,261,null,0400000US18,Indiana,18
26277,null,240,null,32980,null,975,null,33472,null,988,null,23178,null,4560,null,25436,null,267,null,32699,null,609,null,20299,null,288,null,0400000US19,Iowa,19
26879,null,292,null,36343,null,864,null,36656,null,885,null,30632,null,4507,null,25752,null,301,null,33633,null,927,null,20682,null,330,null,0400000US20,Kansas,20
22292,null,214,null,32397,null,675,null,32905,null,734,null,23873,null,4749,null,21284,null,232,null,27342,null,479,null,17081,null,289,null,0400000US21,Kentucky,21
22521,null,329,null,33636,null,1031,null,34490,null,1020,null,24478,null,3748,null,21574,null,234,null,30417,null,395,null,17142,null,279,null,0400000US22,Louisiana,22
24247,null,413,null,32488,null,1065,null,33037,null,1159,null,25264,null,5151,null,22932,null,446,null,30101,null,618,null,18877,null,569,null,0400000US23,Maine,23
35212,null,328,null,48844,null,1381,null,49180,null,1312,null,46182,null,2710,null,33221,null,485,null,40985,null,405,null,28970,null,522,null,0400000US24,Maryland,24
31887,null,191,null,40152,null,917,null,40334,null,775,null,34450,null,5781,null,31276,null,204,null,41243,null,349,null,25007,null,347,null,0400000US25,Massachusetts,25
25355,null,167,null,33576,null,456,null,34051,null,466,null,25549,null,2541,null,24165,null,205,null,32399,null,287,null,19188,null,201,null,0400000US26,Michigan,26
30649,null,173,null,37764,null,772,null,38371,null,835,null,27844,null,3560,null,29958,null,272,null,38147,null,550,null,23528,null,300,null,0400000US27,Minnesota,27
20808,null,254,null,31520,null,915,null,31856,null,941,null,26614,null,2789,null,19756,null,362,null,26222,null,496,null,15787,null,361,null,0400000US28,Mississippi,28
25151,null,191,null,33030,null,684,null,33716,null,742,null,25512,null,1864,null,24070,null,231,null,31151,null,308,null,20058,null,219,null,0400000US29,Missouri,29
23643,null,494,null,32029,null,1266,null,32128,null,1201,null,29485,null,10950,null,22335,null,424,null,29348,null,1339,null,18101,null,582,null,0400000US30,Montana,30
