B19049_001E,B19049_001EA,B19049_001M,B19049_001MA,B19049_002E,B19049_002EA,B19049_002M,B19049_002MA,B19049_003E,B19049_003EA,B19049_003M,B19049_003MA,B19049_004E,B19049_004EA,B19049_004M,B19049_004MA,B19049_005E,B19049_005EA,B19049_005M,B19049_005MA,GEO_ID,NAME,state
42666,null,682,null,21403,null,1539,null,48484,null,1301,null,51936,null,924,null,29343,null,671,null,0400000US01,Alabama,01
68460,null,1917,null,41157,null,1743,null,69313,null,3080,null,80115,null,3015,null,49719,null,4116,null,0400000US02,Alaska,02
50958,null,511,null,29398,null,2159,null,54892,null,1130,null,61975,null,838,null,36683,null,775,null,0400000US04,Arizona,04
38815,null,702,null,24379,null,2520,null,43647,null,1369,null,46001,null,1032,null,27799,null,761,null,0400000US05,Arkansas,05
61021,null,236,null,32357,null,983,null,64221,null,689,null,74454,null,648,null,39970,null,421,null,0400000US06,California,06
56993,null,623,null,28882,null,1718,null,60470,null,963,null,69273,null,1341,null,37681,null,1160,null,0400000US08,Colorado,08
68595,null,1131,null,27376,null,3307,null,73152,null,1608,null,86168,null,1678,null,40851,null,1617,null,0400000US09,Connecticut,09
57989,null,1601,null,31930,null,4592,null,61683,null,1575,null,71797,null,2514,null,40327,null,2223,null,0400000US10,Delaware,10
57936,null,2402,null,28874,null,6398,null,68257,null,4145,null,65065,null,3693,null,41335,null,2369,null,0400000US11,District of Columbia,11
47778,null,351,null,28734,null,1476,null,52346,null,459,null,56963,null,561,null,34701,null,415,null,0400000US12,Florida,12
50861,null,410,null,24525,null,1434,null,53836,null,1118,null,60733,null,910,null,31943,null,674,null,0400000US13,Georgia,13
67214,null,1868,null,37115,null,10841,null,72313,null,2845,null,77678,null,2749,null,50647,null,2024,null,0400000US15,Hawaii,15
47576,null,961,null,28577,null,1816,null,50500,null,1124,null,57931,null,1648,null,33570,null,1559,null,0400000US16,Idaho,16
56235,null,363,null,27076,null,1154,null,61657,null,447,null,69605,null,833,null,34308,null,516,null,0400000US17,Illinois,17
47966,null,539,null,23860,null,1439,null,52291,null,608,null,59865,null,907,null,31147,null,622,null,0400000US18,Indiana,18
48980,null,643,null,28141,null,1695,null,55683,null,1061,null,60698,null,901,null,31440,null,654,null,0400000US19,Iowa,19
50177,null,478,null,26645,null,1698,null,53664,null,1487,null,63250,null,1163,null,33906,null,1158,null,0400000US20,Kansas,20
41538,null,446,null,21857,null,2221,null,47253,null,772,null,50625,null,825,null,26620,null,620,null,0400000US21,Kentucky,21
43733,null,631,null,24950,null,2381,null,49406,null,1240,null,52188,null,851,null,28111,null,747,null,0400000US22,Louisiana,22
46581,null,892,null,26520,null,3067,null,51390,null,1371,null,56233,null,1723,null,29360,null,1120,null,0400000US23,Maine,23
70545,null,622,null,37921,null,2007,null,74780,null,1244,null,84290,null,1325,null,43944,null,958,null,0400000US24,Maryland,24
65401,null,597,null,32499,null,2535,null,71804,null,876,null,80938,null,1384,null,35875,null,882,null,0400000US25,Massachusetts,25
48591,null,421,null,22023,null,822,null,53644,null,705,null,59868,null,693,null,32647,null,382,null,0400000US26,Michigan,26
57288,null,520,null,29702,null,1351,null,64268,null,832,null,70319,null,885,null,34140,null,745,null,0400000US27,Minnesota,27
37790,null,676,null,20709,null,2462,null,42631,null,1434,null,45467,null,959,null,24888,null,797,null,0400000US28,Mississippi,28
46867,null,373,null,26102,null,1495,null,51852,null,595,null,56737,null,839,null,31087,null,564,null,0400000US29,Missouri,29
43654,null,1263,null,25360,null,2334,null,47969,null,1813,null,52864,null,1844,null,30769,null,1258,null,0400000US30,Montana,30
49693,null,811,null,26258,null,1893,null,55289,null,1459,null,60490,null,1075,null,31298,null,906,null,0400000US31,Nebraska,31
56361,null,793,null,36241,null,3312,null,59406,null,1949,null,64909,null,1563,null,39191,null,1230,null,0400000US32,Nevada,32
63731,null,1642,null,30342,null,2503,null,70609,null,2397,null,75087,null,2643,null,37911,null,1820,null,0400000US33,New Hampshire,33
70378,null,516,null,36333,null,5240,null,75553,null,1000,null,87128,null,1027,null,40237,null,990,null,0400000US34,New Jersey,34
43508,null,912,null,24010,null,1908,null,46539,null,1392,null,51682,null,969,null,32687,null,1834,null,0400000US35,New Mexico,35
56033,null,380,null,28035,null,1317,null,61875,null,516,null,68191,null,770,null,33752,null,418,null,0400000US36,New York,36
46549,null,423,null,26599,null,1387,null,50957,null,705,null,55319,null,707,null,31184,null,564,null,0400000US37,North Carolina,37
45685,null,974,null,27808,null,2027,null,53479,null,2049,null,60774,null,1444,null,27651,null,1472,null,0400000US38,North Dakota,38
47988,null,317,null,23095,null,1059,null,53130,null,682,null,59602,null,595,null,31410,null,397,null,0400000US39,Ohio,39
42822,null,713,null,24812,null,1406,null,46789,null,1241,null,52614,null,980,null,31545,null,820,null,0400000US40,Oklahoma,40
50169,null,523,null,24319,null,1654,null,53519,null,1420,null,60794,null,932,null,33321,null,862,null,0400000US41,Oregon,41
50713,null,260,null,24596,null,1265,null,57110,null,514,null,63157,null,686,null,30507,null,355,null,0400000US42,Pennsylvania,42
55701,null,1791,null,23457,null,3100,null,62966,null,2413,null,68574,null,2979,null,31948,null,1396,null,0400000US44,Rhode Island,44
44625,null,633,null,23748,null,1692,null,49787,null,1039,null,52466,null,1082,null,31705,null,777,null,0400000US45,South Carolina,45
46032,null,1172,null,28653,null,2471,null,53559,null,2828,null,57709,null,2304,null,29785,null,1487,null,0400000US46,South Dakota,46
43614,null,425,null,21970,null,1014,null,47638,null,913,null,51963,null,821,null,30048,null,610,null,0400000US47,Tennessee,47
50043,null,220,null,25317,null,710,null,51954,null,342,null,61483,null,421,null,33453,null,471,null,0400000US48,Texas,48
56633,null,705,null,36170,null,1910,null,57648,null,1220,null,71997,null,1458,null,40324,null,1650,null,0400000US49,Utah,49
52104,null,980,null,27296,null,8675,null,56826,null,1849,null,61955,null,1926,null,32793,null,1583,null,0400000US50,Vermont,50
61233,null,435,null,32529,null,1988,null,66330,null,746,null,75381,null,1003,null,38786,null,813,null,0400000US51,Virginia,51
58078,null,575,null,31821,null,1071,null,62153,null,842,null,70239,null,964,null,38025,null,857,null,0400000US53,Washington,53
37989,null,1017,null,19220,null,2382,null,45896,null,1442,null,45810,null,1570,null,26870,null,653,null,0400000US54,West Virginia,54
52094,null,357,null,27420,null,1185,null,59104,null,1086,null,63848,null,822,null,32824,null,623,null,0400000US55,Wisconsin,55
53207,null,1992,null,34885,null,3254,null,57063,null,3260,null,66589,null,3527,null,33399,null,2476,null,0400000US56,Wyoming,56
18401,null,316,null,6608,null,1308,null,22429,null,781,null,21271,null,554,null,13713,null,343,null,0400000US72,Puerto Rico,72
