C19001H_001E,C19001H_001EA,C19001H_001M,C19001H_001MA,C19001H_002E,C19001H_002EA,C19001H_002M,C19001H_002MA,C19001H_003E,C19001H_003EA,C19001H_003M,C19001H_003MA,C19001H_004E,C19001H_004EA,C19001H_004M,C19001H_004MA,C19001H_005E,C19001H_005EA,C19001H_005M,C19001H_005MA,C19001H_006E,C19001H_006EA,C19001H_006M,C19001H_006MA,C19001H_007E,C19001H_007EA,C19001H_007M,C19001H_007MA,C19001H_008E,C19001H_008EA,C19001H_008M,C19001H_008MA,C19001H_009E,C19001H_009EA,C19001H_009M,C19001H_009MA,C19001H_010E,C19001H_010EA,C19001H_010M,C19001H_010MA,C19001H_011E,C19001H_011EA,C19001H_011M,C19001H_011MA,GEO_ID,NAME,state
3376902,null,13016,null,172346,null,7086,null,150727,null,5575,null,302662,null,7823,null,295186,null,9108,null,434432,null,10209,null,654091,null,11339,null,474995,null,10304,null,501664,null,9165,null,190463,null,6268,null,200336,null,6279,null,0400000US17,Illinois,17
2128129,null,9330,null,132566,null,5376,null,110217,null,4460,null,234473,null,7183,null,246151,null,8498,null,324225,null,9418,null,443354,null,9107,null,282160,null,7487,null,237611,null,7149,null,62523,null,3497,null,54849,null,3083,null,0400000US18,Indiana,18
1125953,null,5955,null,68044,null,3561,null,63188,null,3568,null,121909,null,4587,null,128260,null,3821,null,176154,null,5337,null,244558,null,6138,null,148819,null,4780,null,115019,null,4446,null,32039,null,2176,null,27963,null,2024,null,0400000US19,Iowa,19
936780,null,6399,null,52397,null,3310,null,47248,null,3261,null,93728,null,5285,null,107587,null,4725,null,144713,null,5473,null,190289,null,5610,null,126630,null,4911,null,109140,null,4051,null,34976,null,2955,null,30072,null,2192,null,0400000US20,Kansas,20
1504484,null,9479,null,155925,null,5977,null,107794,null,5224,null,189299,null,5788,null,174569,null,6190,null,225516,null,6847,null,276046,null,7034,null,172462,null,5759,null,134830,null,5152,null,34386,null,2471,null,33657,null,2589,null,0400000US21,Kentucky,21
1073150,null,7164,null,70546,null,4836,null,56540,null,3575,null,119601,null,5455,null,107073,null,4621,null,151292,null,5365,null,204907,null,7558,null,142614,null,5312,null,139207,null,5556,null,40878,null,3023,null,40492,null,2951,null,0400000US22,Louisiana,22
522930,null,4854,null,36229,null,2729,null,33961,null,2573,null,62916,null,3404,null,63417,null,3355,null,78264,null,3969,null,108562,null,4381,null,63580,null,2891,null,49667,null,2981,null,15608,null,1648,null,10726,null,1361,null,0400000US23,Maine,23
1290150,null,7433,null,49072,null,3091,null,37269,null,2808,null,80251,null,4898,null,87596,null,4244,null,139732,null,5556,null,225961,null,6298,null,193614,null,6428,null,243952,null,6805,null,118625,null,4180,null,114078,null,4326,null,0400000US24,Maryland,24
2036047,null,8543,null,110505,null,5870,null,86309,null,4513,null,157952,null,5423,null,147164,null,5591,null,221703,null,6892,null,360980,null,9310,null,287199,null,7667,null,354244,null,8015,null,151645,null,6185,null,158346,null,5536,null,0400000US25,Massachusetts,25
3076676,null,11381,null,195419,null,5595,null,156941,null,5505,null,320492,null,7505,null,333717,null,7372,null,473478,null,9644,null,611516,null,11041,null,403759,null,7253,null,367641,null,6595,null,115942,null,4464,null,97771,null,3519,null,0400000US26,Michigan,26
1866328,null,7503,null,92531,null,4586,null,81790,null,3711,null,164557,null,5345,null,165519,null,5283,null,269050,null,6665,null,387363,null,8406,null,273961,null,6559,null,262550,null,5567,null,88330,null,4016,null,80677,null,3725,null,0400000US27,Minnesota,27
682208,null,6468,null,51639,null,3611,null,46812,null,3228,null,77850,null,4588,null,78391,null,3773,null,103922,null,5236,null,132780,null,5466,null,81621,null,4056,null,70347,null,4280,null,20054,null,2098,null,18792,null,2192,null,0400000US28,Mississippi,28
1969051,null,7861,null,126129,null,5114,null,111686,null,4969,null,225551,null,7782,null,222340,null,7290,null,307137,null,7587,null,393813,null,9350,null,252270,null,7658,null,215085,null,5377,null,60470,null,3434,null,54570,null,2764,null,0400000US29,Missouri,29
345404,null,3424,null,24150,null,2427,null,21686,null,1973,null,45192,null,2306,null,44701,null,2731,null,54269,null,2946,null,67717,null,3276,null,38507,null,2460,null,32999,null,2396,null,7870,null,1237,null,8313,null,1283,null,0400000US30,Montana,30
620605,null,4005,null,32798,null,2377,null,32136,null,2467,null,70872,null,3874,null,68315,null,3282,null,95119,null,4332,null,133656,null,4323,null,85042,null,3426,null,67278,null,3295,null,17849,null,1516,null,17540,null,1505,null,0400000US31,Nebraska,31
618377,null,6752,null,29432,null,3008,null,22682,null,2314,null,50811,null,3492,null,53051,null,3552,null,86479,null,4159,null,127992,null,5600,null,94591,null,4744,null,94396,null,4598,null,31471,null,2927,null,27472,null,2042,null,0400000US32,Nevada,32
476450,null,4104,null,20344,null,2446,null,19402,null,2094,null,39904,null,3331,null,39722,null,3089,null,60131,null,3464,null,94229,null,4780,null,73086,null,4011,null,78141,null,3803,null,29164,null,2409,null,22327,null,2006,null,0400000US33,New Hampshire,33
2086652,null,8722,null,77301,null,4140,null,69547,null,3469,null,138411,null,6366,null,140929,null,5530,null,217970,null,6681,null,344720,null,7596,null,295842,null,7391,null,408140,null,7127,null,185030,null,6040,null,208762,null,5596,null,0400000US34,New Jersey,34
370777,null,4764,null,24840,null,2289,null,22309,null,2795,null,38115,null,3275,null,36398,null,2951,null,59709,null,4111,null,67854,null,3492,null,43609,null,2863,null,46981,null,2898,null,16896,null,1586,null,14066,null,1674,null,0400000US35,New Mexico,35
4690166,null,14826,null,259919,null,7815,null,211140,null,6341,null,411730,null,9410,null,396102,null,10104,null,562946,null,11142,null,839173,null,11315,null,617655,null,11343,null,712389,null,13049,null,301687,null,9303,null,377425,null,7543,null,0400000US36,New York,36
2557803,null,12592,null,165412,null,6524,null,132825,null,5560,null,256391,null,6888,null,270917,null,7226,null,385028,null,11271,null,512056,null,9666,null,325952,null,8536,null,306939,null,7658,null,102257,null,4575,null,100026,null,4452,null,0400000US37,North Carolina,37
254071,null,2371,null,17164,null,1625,null,15104,null,1455,null,29484,null,2062,null,30549,null,2412,null,41065,null,2492,null,50854,null,2731,null,31875,null,1887,null,24705,null,1847,null,6752,null,1022,null,6519,null,1159,null,0400000US38,North Dakota,38
3787571,null,13188,null,242431,null,8103,null,200993,null,6059,null,405989,null,8736,null,417775,null,10362,null,572504,null,9895,null,789781,null,10016,null,484791,null,8923,null,429786,null,7662,null,133252,null,4805,null,110269,null,3743,null,0400000US39,Ohio,39
1064728,null,6735,null,80724,null,4194,null,67846,null,3250,null,124799,null,5376,null,126247,null,4728,null,168723,null,5232,null,206415,null,5918,null,123286,null,4518,null,107256,null,4666,null,30738,null,2270,null,28694,null,2100,null,0400000US40,Oklahoma,40
1263369,null,7388,null,84766,null,4160,null,67414,null,4072,null,134472,null,5029,null,139645,null,5359,null,184565,null,6552,null,257284,null,6681,null,157290,null,4772,null,151969,null,5736,null,45647,null,2972,null,40317,null,2288,null,0400000US41,Oregon,41
4113115,null,12146,null,230778,null,6151,null,219782,null,6539,null,436949,null,9196,null,432838,null,8628,null,590633,null,10002,null,815923,null,11818,null,535945,null,8216,null,519772,null,9130,null,167892,null,6162,null,162603,null,5165,null,0400000US42,Pennsylvania,42
331586,null,3873,null,23126,null,2500,null,16551,null,1960,null,30729,null,2392,null,27691,null,2457,null,41278,null,3189,null,60326,null,3090,null,48599,null,3160,null,51048,null,3279,null,17835,null,1981,null,14403,null,1875,null,0400000US44,Rhode Island,44
1175904,null,8558,null,75097,null,4915,null,62396,null,3899,null,123064,null,6318,null,124454,null,5405,null,175265,null,5368,null,234819,null,5928,null,163104,null,5272,null,136799,null,5328,null,43152,null,3196,null,37754,null,2877,null,0400000US45,South Carolina,45
290809,null,2963,null,17469,null,1494,null,18400,null,1562,null,33164,null,2571,null,34923,null,2433,null,47104,null,2819,null,64404,null,3529,null,36654,null,2315,null,23667,null,1969,null,7711,null,1308,null,7313,null,1083,null,0400000US46,South Dakota,46
1948425,null,9754,null,151999,null,5633,null,115651,null,4800,null,236585,null,6958,null,224622,null,6742,null,308323,null,8371,null,376126,null,7583,null,221456,null,7205,null,187733,null,6361,null,61399,null,2784,null,64531,null,3246,null,0400000US47,Tennessee,47
4607425,null,15589,null,256256,null,6551,null,186876,null,5964,null,402158,null,10389,null,408841,null,9682,null,605934,null,12574,null,860644,null,12438,null,643322,null,13286,null,688421,null,11620,null,269018,null,7565,null,285955,null,7827,null,0400000US48,Texas,48
734046,null,5059,null,30371,null,2597,null,28077,null,2719,null,58973,null,3726,null,67563,null,4078,null,112070,null,4318,null,168405,null,5109,null,107503,null,4127,null,105758,null,4075,null,30353,null,2266,null,24973,null,2336,null,0400000US49,Utah,49
241581,null,2506,null,14465,null,1660,null,13658,null,1402,null,23743,null,1731,null,26926,null,2063,null,35870,null,2178,null,51792,null,2268,null,32685,null,2343,null,28155,null,1943,null,7773,null,1065,null,6514,null,896,null,0400000US50,Vermont,50
2105416,null,10235,null,101643,null,6272,null,80469,null,4073,null,162843,null,5914,null,170299,null,6931,null,262421,null,6804,null,383166,null,8679,null,289047,null,8753,null,343897,null,8252,null,148464,null,5503,null,163167,null,4980,null,0400000US51,Virginia,51
2066488,null,8245,null,111661,null,4869,null,83109,null,4878,null,176472,null,6827,null,193725,null,7428,null,282011,null,7691,null,412383,null,7328,null,297505,null,7007,null,307215,null,7399,null,103563,null,4880,null,98844,null,4794,null,0400000US53,Washington,53
709540,null,6272,null,75217,null,4334,null,58544,null,3541,null,100522,null,4434,null,90236,null,4719,null,111568,null,5002,null,130478,null,4800,null,70977,null,4202,null,50763,null,2841,null,11567,null,1832,null,9668,null,1529,null,0400000US54,West Virginia,54
1999881,null,7738,null,99791,null,3905,null,95471,null,3998,null,198474,null,5983,null,209543,null,6395,null,301657,null,6347,null,431412,null,8300,null,293883,null,6682,null,250585,null,6453,null,63019,null,2855,null,56046,null,2768,null,0400000US55,Wisconsin,55
187778,null,2892,null,10997,null,1353,null,8740,null,1388,null,16123,null,1900,null,20024,null,1925,null,29058,null,2513,null,38925,null,2494,null,25882,null,2491,null,25428,null,1933,null,7354,null,1187,null,5247,null,1024,null,0400000US56,Wyoming,56
9378,null,1206,null,1985,null,620,null,1091,null,476,null,1098,null,428,null,870,null,389,null,960,null,383,null,1539,null,549,null,702,null,395,null,744,null,369,null,389,null,228,null,0,null,289,null,0400000US72,Puerto Rico,72
