B992702_001E,B992702_001EA,B992702_002E,B992702_002EA,B992702_003E,B992702_003EA,GEO_ID,NAME,state
4574185,null,548680,null,4025505,null,0400000US01,Alabama,01
659084,null,53521,null,605563,null,0400000US02,Alaska,02
6402786,null,728065,null,5674721,null,0400000US04,Arizona,04
2801628,null,286571,null,2515057,null,0400000US05,Arkansas,05
36160600,null,3520208,null,32640392,null,0400000US06,California,06
4853404,null,479734,null,4373670,null,0400000US08,Colorado,08
3440844,null,387489,null,3053355,null,0400000US09,Connecticut,09
856131,null,88333,null,767798,null,0400000US10,Delaware,10
580464,null,81268,null,499196,null,0400000US11,District of Columbia,11
17995843,null,2251852,null,15743991,null,0400000US12,Florida,12
9473441,null,979429,null,8494012,null,0400000US13,Georgia,13
1236665,null,142267,null,1094398,null,0400000US15,Hawaii,15
1498787,null,142665,null,1356122,null,0400000US16,Idaho,16
12709312,null,1231072,null,11478240,null,0400000US17,Illinois,17
6271184,null,647009,null,5624175,null,0400000US18,Indiana,18
2951468,null,315616,null,2635852,null,0400000US19,Iowa,19
2738746,null,261104,null,2477642,null,0400000US20,Kansas,20
4187839,null,402589,null,3785250,null,0400000US21,Kentucky,21
4312891,null,426571,null,3886320,null,0400000US22,Louisiana,22
1299288,null,128598,null,1170690,null,0400000US23,Maine,23
5530013,null,611330,null,4918683,null,0400000US24,Maryland,24
6398787,null,782997,null,5615790,null,0400000US25,Massachusetts,25
9866139,null,1098950,null,8767189,null,0400000US26,Michigan,26
5150617,null,517337,null,4633280,null,0400000US27,Minnesota,27
2867519,null,279827,null,2587692,null,0400000US28,Mississippi,28
5795164,null,594950,null,5200214,null,0400000US29,Missouri,29
950414,null,106625,null,843789,null,0400000US30,Montana,30
1749849,null,165016,null,1584833,null,0400000US31,Nebraska,31
2568111,null,237767,null,2330344,null,0400000US32,Nevada,32
1299356,null,128170,null,1171186,null,0400000US33,New Hampshire,33
8557279,null,908414,null,7648865,null,0400000US34,New Jersey,34
1951866,null,201785,null,1750081,null,0400000US35,New Mexico,35
19207057,null,2048119,null,17158938,null,0400000US36,New York,36
9004442,null,912010,null,8092432,null,0400000US37,North Carolina,37
623970,null,58136,null,565834,null,0400000US38,North Dakota,38
11296200,null,1148818,null,10147382,null,0400000US39,Ohio,39
3550098,null,370695,null,3179403,null,0400000US40,Oklahoma,40
3746320,null,400088,null,3346232,null,0400000US41,Oregon,41
12209227,null,1410527,null,10798700,null,0400000US42,Pennsylvania,42
1030284,null,112443,null,917841,null,0400000US44,Rhode Island,44
4373390,null,487635,null,3885755,null,0400000US45,South Carolina,45
783531,null,80072,null,703459,null,0400000US46,South Dakota,46
6113391,null,646705,null,5466686,null,0400000US47,Tennessee,47
23827328,null,2027408,null,21799920,null,0400000US48,Texas,48
2704865,null,247822,null,2457043,null,0400000US49,Utah,49
615089,null,67600,null,547489,null,0400000US50,Vermont,50
7520250,null,807537,null,6712713,null,0400000US51,Virginia,51
6428235,null,673711,null,5754524,null,0400000US53,Washington,53
1787710,null,170954,null,1616756,null,0400000US54,West Virginia,54
5540009,null,564620,null,4975389,null,0400000US55,Wisconsin,55
523428,null,47155,null,476273,null,0400000US56,Wyoming,56
3922338,null,210814,null,3711524,null,0400000US72,Puerto Rico,72
