C12002_001E,C12002_001EA,C12002_001M,C12002_001MA,C12002_002E,C12002_002EA,C12002_002M,C12002_002MA,C12002_003E,C12002_003EA,C12002_003M,C12002_003MA,C12002_004E,C12002_004EA,C12002_004M,C12002_004MA,C12002_005E,C12002_005EA,C12002_005M,C12002_005MA,C12002_006E,C12002_006EA,C12002_006M,C12002_006MA,C12002_007E,C12002_007EA,C12002_007M,C12002_007MA,C12002_008E,C12002_008EA,C12002_008M,C12002_008MA,C12002_009E,C12002_009EA,C12002_009M,C12002_009MA,C12002_010E,C12002_010EA,C12002_010M,C12002_010MA,C12002_011E,C12002_011EA,C12002_011M,C12002_011MA,C12002_012E,C12002_012EA,C12002_012M,C12002_012MA,C12002_013E,C12002_013EA,C12002_013M,C12002_013MA,C12002_014E,C12002_014EA,C12002_014M,C12002_014MA,C12002_015E,C12002_015EA,C12002_015M,C12002_015MA,C12002_016E,C12002_016EA,C12002_016M,C12002_016MA,C12002_017E,C12002_017EA,C12002_017M,C12002_017MA,C12002_018E,C12002_018EA,C12002_018M,C12002_018MA,C12002_019E,C12002_019EA,C12002_019M,C12002_019MA,C12002_020E,C12002_020EA,C12002_020M,C12002_020MA,C12002_021E,C12002_021EA,C12002_021M,C12002_021MA,C12002_022E,C12002_022EA,C12002_022M,C12002_022MA,C12002_023E,C12002_023EA,C12002_023M,C12002_023MA,C12002_024E,C12002_024EA,C12002_024M,C12002_024MA,C12002_025E,C12002_025EA,C12002_025M,C12002_025MA,C12002_026E,C12002_026EA,C12002_026M,C12002_026MA,C12002_027E,C12002_027EA,C12002_027M,C12002_027MA,C12002_028E,C12002_028EA,C12002_028M,C12002_028MA,C12002_029E,C12002_029EA,C12002_029M,C12002_029MA,C12002_030E,C12002_030EA,C12002_030M,C12002_030MA,C12002_031E,C12002_031EA,C12002_031M,C12002_031MA,C12002_032E,C12002_032EA,C12002_032M,C12002_032MA,C12002_033E,C12002_033EA,C12002_033M,C12002_033MA,C12002_034E,C12002_034EA,C12002_034M,C12002_034MA,C12002_035E,C12002_035EA,C12002_035M,C12002_035MA,C12002_036E,C12002_036EA,C12002_036M,C12002_036MA,C12002_037E,C12002_037EA,C12002_037M,C12002_037MA,C12002_038E,C12002_038EA,C12002_038M,C12002_038MA,C12002_039E,C12002_039EA,C12002_039M,C12002_039MA,C12002_040E,C12002_040EA,C12002_040M,C12002_040MA,C12002_041E,C12002_041EA,C12002_041M,C12002_041MA,C12002_042E,C12002_042EA,C12002_042M,C12002_042MA,C12002_043E,C12002_043EA,C12002_043M,C12002_043MA,C12002_044E,C12002_044EA,C12002_044M,C12002_044MA,C12002_045E,C12002_045EA,C12002_045M,C12002_045MA,C12002_046E,C12002_046EA,C12002_046M,C12002_046MA,C12002_047E,C12002_047EA,C12002_047M,C12002_047MA,C12002_048E,C12002_048EA,C12002_048M,C12002_048MA,C12002_049E,C12002_049EA,C12002_049M,C12002_049MA,C12002_050E,C12002_050EA,C12002_050M,C12002_050MA,C12002_051E,C12002_051EA,C12002_051M,C12002_051MA,C12002_052E,C12002_052EA,C12002_052M,C12002_052MA,C12002_053E,C12002_053EA,C12002_053M,C12002_053MA,C12002_054E,C12002_054EA,C12002_054M,C12002_054MA,C12002_055E,C12002_055EA,C12002_055M,C12002_055MA,C12002_056E,C12002_056EA,C12002_056M,C12002_056MA,C12002_057E,C12002_057EA,C12002_057M,C12002_057MA,C12002_058E,C12002_058EA,C12002_058M,C12002_058MA,C12002_059E,C12002_059EA,C12002_059M,C12002_059MA,C12002_060E,C12002_060EA,C12002_060M,C12002_060MA,C12002_061E,C12002_061EA,C12002_061M,C12002_061MA,C12002_062E,C12002_062EA,C12002_062M,C12002_062MA,C12002_063E,C12002_063EA,C12002_063M,C12002_063MA,C12002_064E,C12002_064EA,C12002_064M,C12002_064MA,C12002_065E,C12002_065EA,C12002_065M,C12002_065MA,C12002_066E,C12002_066EA,C12002_066M,C12002_066MA,C12002_067E,C12002_067EA,C12002_067M,C12002_067MA,C12002_068E,C12002_068EA,C12002_068M,C12002_068MA,C12002_069E,C12002_069EA,C12002_069M,C12002_069MA,C12002_070E,C12002_070EA,C12002_070M,C12002_070MA,C12002_071E,C12002_071EA,C12002_071M,C12002_071MA,C12002_072E,C12002_072EA,C12002_072M,C12002_072MA,C12002_073E,C12002_073EA,C12002_073M,C12002_073MA,GEO_ID,NAME,state
3735070,null,2776,null,1784934,null,3194,null,549111,null,9407,null,169871,null,3477,null,260696,null,6888,null,53271,null,4114,null,39692,null,3662,null,16661,null,1930,null,8920,null,1187,null,949533,null,12411,null,1765,null,779,null,166723,null,6793,null,197705,null,5570,null,209768,null,5752,null,183248,null,3489,null,190324,null,3241,null,35363,null,3315,null,70,null,118,null,7997,null,2068,null,9445,null,1522,null,9617,null,1375,null,5402,null,1263,null,2832,null,731,null,51151,null,3152,null,0,null,271,null,769,null,476,null,1439,null,561,null,4281,null,1000,null,8270,null,1467,null,36392,null,2228,null,199776,null,7628,null,0,null,271,null,23805,null,2640,null,45996,null,4004,null,62085,null,3571,null,43457,null,3057,null,24433,null,2247,null,1950136,null,2827,null,479004,null,7630,null,159993,null,3921,null,214565,null,5311,null,42997,null,3079,null,34074,null,2997,null,14911,null,1812,null,12464,null,1410,null,931703,null,11875,null,3561,null,1005,null,195488,null,6085,null,198124,null,4839,null,212999,null,4527,null,177096,null,4355,null,144435,null,3742,null,56929,null,4112,null,183,null,168,null,15528,null,2441,null,15160,null,1989,null,14518,null,1800,null,7366,null,1149,null,4174,null,960,null,233022,null,4535,null,0,null,271,null,2124,null,798,null,5509,null,1241,null,14490,null,2157,null,31865,null,2474,null,179034,null,3867,null,249478,null,8273,null,127,null,157,null,31723,null,2651,null,58158,null,3969,null,69746,null,4027,null,53975,null,3625,null,35749,null,2870,null,0400000US01,Alabama,01
537334,null,1673,null,280866,null,1780,null,107830,null,4014,null,29284,null,1907,null,54631,null,2907,null,11822,null,1716,null,7573,null,1300,null,3158,null,754,null,1362,null,366,null,131105,null,4127,null,68,null,104,null,25940,null,2237,null,29804,null,2158,null,32786,null,2200,null,26006,null,1727,null,16501,null,1037,null,5872,null,1286,null,0,null,240,null,1365,null,726,null,1609,null,838,null,1644,null,651,null,1031,null,515,null,223,null,239,null,4192,null,828,null,0,null,240,null,21,null,37,null,541,null,478,null,387,null,337,null,912,null,335,null,2331,null,678,null,31867,null,2985,null,0,null,240,null,3910,null,959,null,6107,null,1139,null,10557,null,1754,null,8285,null,1371,null,3008,null,771,null,256468,null,1173,null,77322,null,3051,null,24537,null,1276,null,37065,null,2411,null,6563,null,1167,null,6059,null,1322,null,2646,null,836,null,452,null,285,null,123172,null,4159,null,650,null,370,null,27188,null,2213,null,30272,null,2291,null,32412,null,1718,null,21957,null,1339,null,10693,null,1114,null,6508,null,1475,null,18,null,31,null,2148,null,988,null,1716,null,589,null,1487,null,614,null,917,null,411,null,222,null,200,null,14717,null,1524,null,0,null,240,null,80,null,103,null,208,null,145,null,1665,null,595,null,2879,null,676,null,9885,null,1198,null,34749,null,2921,null,0,null,240,null,4652,null,1172,null,7534,null,1631,null,10722,null,1565,null,8103,null,1310,null,3738,null,966,null,0400000US02,Alaska,02
5065307,null,1822,null,2522771,null,2326,null,894151,null,13305,null,226930,null,2748,null,447749,null,9824,null,114970,null,6241,null,67407,null,4664,null,26336,null,2787,null,10759,null,1766,null,1255399,null,13435,null,2557,null,944,null,226517,null,8639,null,261641,null,6999,null,256123,null,5073,null,223028,null,4684,null,285533,null,4149,null,39551,null,3692,null,230,null,374,null,9711,null,2137,null,11124,null,2154,null,9113,null,1676,null,6867,null,1414,null,2506,null,842,null,65647,null,4197,null,144,null,238,null,387,null,272,null,1215,null,656,null,4772,null,1197,null,8255,null,2208,null,50874,null,3224,null,268023,null,9056,null,617,null,491,null,30235,null,3481,null,58663,null,4612,null,81696,null,5134,null,58552,null,3475,null,38260,null,3260,null,2542536,null,1883,null,700594,null,11130,null,210361,null,2797,null,330214,null,7724,null,77489,null,4999,null,46792,null,3992,null,20861,null,2852,null,14877,null,2273,null,1200788,null,14581,null,4753,null,1427,null,248061,null,7259,null,256918,null,6457,null,256496,null,5749,null,216756,null,4626,null,217804,null,5028,null,54659,null,4264,null,862,null,839,null,14926,null,2686,null,14474,null,2374,null,15245,null,2508,null,5560,null,1300,null,3592,null,978,null,230808,null,6404,null,0,null,302,null,1086,null,603,null,6252,null,1568,null,16030,null,2241,null,26378,null,2616,null,181062,null,5616,null,355687,null,9243,null,236,null,169,null,46602,null,4477,null,70689,null,4430,null,95635,null,4615,null,83700,null,4383,null,58825,null,3621,null,0400000US04,Arizona,04
2273362,null,2617,null,1098677,null,3077,null,318556,null,6906,null,108006,null,3864,null,145360,null,5514,null,29709,null,2846,null,21059,null,2639,null,8626,null,1528,null,5796,null,1251,null,599456,null,9487,null,1468,null,688,null,107942,null,5153,null,121610,null,4213,null,126782,null,3261,null,115698,null,3022,null,125956,null,2637,null,21546,null,2481,null,467,null,490,null,6171,null,1475,null,5711,null,1413,null,4425,null,1133,null,3366,null,926,null,1406,null,535,null,32417,null,2862,null,0,null,269,null,492,null,372,null,1285,null,769,null,1927,null,762,null,4327,null,947,null,24386,null,2198,null,126702,null,5613,null,46,null,74,null,17326,null,2659,null,29430,null,2523,null,37963,null,3310,null,26837,null,2421,null,15100,null,1792,null,1174685,null,3009,null,269686,null,6582,null,96523,null,2945,null,117392,null,4788,null,25987,null,2601,null,16296,null,2141,null,7788,null,1468,null,5700,null,1122,null,580541,null,9326,null,2863,null,752,null,124897,null,4715,null,118525,null,4483,null,128423,null,3117,null,109199,null,3317,null,96634,null,3405,null,32403,null,2464,null,469,null,321,null,10850,null,1587,null,7433,null,1447,null,8670,null,1716,null,3318,null,929,null,1663,null,560,null,134372,null,4791,null,0,null,269,null,782,null,438,null,2103,null,848,null,8609,null,1350,null,16564,null,1701,null,106314,null,3592,null,157683,null,5426,null,34,null,65,null,24767,null,2675,null,35513,null,3294,null,42158,null,2768,null,33976,null,2785,null,21235,null,1951,null,0400000US05,Arkansas,05
29026913,null,3327,null,14424723,null,4146,null,5613051,null,25280,null,1411470,null,4134,null,2757080,null,16617,null,734818,null,11948,null,432415,null,10419,null,185472,null,6992,null,91796,null,4840,null,7067590,null,27403,null,13936,null,1945,null,1212525,null,17549,null,1689016,null,14311,null,1684102,null,13146,null,1247743,null,11085,null,1220268,null,9518,null,275301,null,12555,null,1221,null,402,null,53802,null,4511,null,71568,null,5761,null,77624,null,5843,null,40765,null,3816,null,30321,null,3268,null,315742,null,9243,null,366,null,348,null,5777,null,1554,null,9457,null,2438,null,27213,null,3035,null,36761,null,3145,null,236168,null,6545,null,1153039,null,16492,null,331,null,261,null,106787,null,5443,null,243888,null,8341,null,352306,null,9040,null,265165,null,8895,null,184562,null,6723,null,14602190,null,3275,null,4584495,null,22330,null,1330731,null,7278,null,2105408,null,15774,null,525207,null,11499,null,340840,null,8893,null,171424,null,6973,null,110885,null,5983,null,6702656,null,28551,null,27965,null,2909,null,1422606,null,14554,null,1641974,null,13551,null,1598407,null,13339,null,1101450,null,10410,null,910254,null,10745,null,403521,null,10209,null,1330,null,588,null,93985,null,4952,null,118097,null,5977,null,96537,null,5492,null,58567,null,4454,null,35005,null,3163,null,1247585,null,15856,null,898,null,572,null,12719,null,2094,null,28490,null,3238,null,81054,null,5642,null,163258,null,6526,null,961166,null,10876,null,1663933,null,19028,null,556,null,350,null,156224,null,8265,null,310150,null,9983,null,464124,null,10129,null,397480,null,7758,null,335399,null,7010,null,0400000US06,California,06
3932272,null,2038,null,1973373,null,3034,null,658812,null,11544,null,169402,null,2966,null,327502,null,6834,null,82332,null,5332,null,48955,null,3225,null,22219,null,2334,null,8402,null,1301,null,1032978,null,11196,null,1433,null,429,null,200055,null,6632,null,234740,null,5777,null,245697,null,4600,null,191866,null,4008,null,159187,null,2838,null,29767,null,3465,null,47,null,79,null,8172,null,1615,null,6913,null,1824,null,7054,null,1592,null,4698,null,1343,null,2883,null,980,null,41031,null,3151,null,0,null,275,null,1933,null,889,null,718,null,523,null,4354,null,1267,null,4849,null,958,null,29177,null,2378,null,210785,null,6513,null,165,null,161,null,26267,null,3118,null,49510,null,3790,null,63381,null,3771,null,47055,null,2888,null,24407,null,1993,null,1958899,null,3413,null,509682,null,9987,null,157592,null,3332,null,241016,null,6965,null,48365,null,3171,null,35542,null,3098,null,18121,null,2166,null,9046,null,1429,null,1006662,null,11339,null,4303,null,1080,null,225862,null,6786,null,235954,null,4880,null,240496,null,4955,null,172495,null,4137,null,127552,null,3711,null,37363,null,3674,null,239,null,204,null,11532,null,1965,null,9791,null,1826,null,9803,null,1741,null,4034,null,1056,null,1964,null,686,null,146704,null,5014,null,65,null,108,null,2077,null,879,null,3698,null,1106,null,10323,null,1540,null,20739,null,2232,null,109802,null,3747,null,258488,null,8840,null,0,null,275,null,28808,null,3092,null,51906,null,3959,null,76334,null,4141,null,61694,null,3856,null,39746,null,2607,null,0400000US08,Colorado,08
2839699,null,1329,null,1370107,null,1825,null,476327,null,8018,null,128488,null,1729,null,220588,null,4219,null,52912,null,3395,null,43230,null,3430,null,18798,null,2174,null,12311,null,1855,null,726520,null,9176,null,285,null,231,null,88042,null,4043,null,168083,null,4114,null,188060,null,4368,null,144023,null,3213,null,138027,null,3275,null,14510,null,2237,null,56,null,92,null,2938,null,1101,null,4001,null,1209,null,3455,null,1004,null,2471,null,816,null,1589,null,560,null,36525,null,2599,null,171,null,278,null,315,null,331,null,921,null,497,null,2027,null,617,null,4694,null,946,null,28397,null,2064,null,116225,null,4487,null,0,null,275,null,7255,null,1500,null,27443,null,2854,null,38212,null,2560,null,26108,null,2109,null,17207,null,1742,null,1469592,null,1562,null,426880,null,6899,null,121839,null,1421,null,187372,null,4151,null,48079,null,3690,null,31656,null,2646,null,17007,null,1803,null,20927,null,1963,null,703228,null,9163,null,1176,null,517,null,104167,null,3966,null,169495,null,4419,null,186353,null,3600,null,133308,null,2971,null,108729,null,3675,null,26564,null,2837,null,0,null,275,null,4180,null,1350,null,7804,null,1411,null,6813,null,1310,null,4481,null,1247,null,3286,null,864,null,145151,null,4555,null,269,null,277,null,361,null,370,null,2201,null,704,null,8340,null,1566,null,16597,null,2377,null,117383,null,3721,null,167769,null,6107,null,100,null,125,null,11167,null,1809,null,33616,null,2813,null,52994,null,3002,null,40505,null,2935,null,29387,null,1982,null,0400000US09,Connecticut,09
702906,null,499,null,336121,null,897,null,116464,null,3661,null,30673,null,1079,null,54002,null,2281,null,14357,null,1768,null,11112,null,1503,null,3473,null,867,null,2847,null,756,null,173363,null,4400,null,579,null,512,null,23068,null,2250,null,36856,null,2437,null,38782,null,2061,null,35902,null,1175,null,38176,null,1467,null,5674,null,1389,null,19,null,29,null,1616,null,743,null,1345,null,758,null,1636,null,687,null,614,null,389,null,444,null,292,null,9615,null,1474,null,0,null,263,null,291,null,473,null,259,null,430,null,731,null,405,null,1788,null,724,null,6546,null,1112,null,31005,null,2543,null,0,null,263,null,3577,null,1056,null,6502,null,1350,null,10078,null,1550,null,6553,null,1290,null,4295,null,936,null,366785,null,776,null,107948,null,3765,null,30674,null,1120,null,48132,null,2233,null,11441,null,1704,null,9426,null,1132,null,4651,null,1036,null,3624,null,1035,null,171554,null,5286,null,274,null,251,null,30030,null,2288,null,39068,null,2066,null,40027,null,1925,null,32247,null,1855,null,29908,null,1719,null,6607,null,1343,null,61,null,110,null,1985,null,774,null,1260,null,671,null,2221,null,611,null,522,null,276,null,558,null,342,null,34781,null,2427,null,33,null,56,null,74,null,96,null,844,null,407,null,1778,null,560,null,5973,null,1240,null,26079,null,1685,null,45895,null,3359,null,0,null,263,null,4026,null,903,null,10560,null,1538,null,11507,null,1618,null,11525,null,1196,null,8277,null,1161,null,0400000US10,Delaware,10
499036,null,287,null,232164,null,574,null,133386,null,3533,null,20415,null,1185,null,63509,null,2288,null,20908,null,1790,null,17315,null,1514,null,6371,null,1098,null,4868,null,976,null,65783,null,3258,null,128,null,179,null,10203,null,1604,null,15348,null,1865,null,13084,null,1279,null,13511,null,1468,null,13509,null,1072,null,6964,null,1427,null,0,null,296,null,957,null,596,null,2163,null,998,null,881,null,423,null,1555,null,694,null,1408,null,694,null,4490,null,938,null,0,null,296,null,0,null,296,null,183,null,219,null,341,null,283,null,590,null,342,null,3376,null,690,null,21541,null,2234,null,0,null,296,null,1513,null,715,null,4319,null,1192,null,5053,null,1159,null,6081,null,1071,null,4575,null,1006,null,266872,null,585,null,144713,null,3737,null,23516,null,1336,null,66854,null,2387,null,21715,null,1895,null,16941,null,1647,null,9492,null,1584,null,6195,null,1145,null,60770,null,3597,null,55,null,93,null,13322,null,1659,null,14797,null,1798,null,11133,null,1428,null,11432,null,1343,null,10031,null,1296,null,8214,null,1328,null,0,null,296,null,1700,null,742,null,1300,null,597,null,2240,null,782,null,1742,null,554,null,1232,null,654,null,24764,null,1689,null,0,null,296,null,0,null,296,null,0,null,296,null,2477,null,913,null,3921,null,1020,null,18366,null,1343,null,28411,null,2569,null,0,null,296,null,1452,null,580,null,4355,null,1043,null,7164,null,1302,null,8494,null,1356,null,6946,null,1284,null,0400000US11,District of Columbia,11
15023092,null,5532,null,7305655,null,7959,null,2391849,null,21763,null,601227,null,6299,null,1149583,null,12903,null,308997,null,8813,null,193630,null,8217,null,87997,null,5012,null,50415,null,3600,null,3746214,null,24905,null,4550,null,1233,null,493857,null,11347,null,737775,null,11710,null,797454,null,11181,null,696164,null,8044,null,1016414,null,8771,null,145262,null,8106,null,964,null,594,null,28788,null,3390,null,35750,null,3611,null,37010,null,3386,null,24258,null,3026,null,18492,null,2612,null,231430,null,8084,null,436,null,454,null,2887,null,916,null,6504,null,1513,null,14593,null,2225,null,23686,null,2512,null,183324,null,7159,null,790900,null,17091,null,445,null,392,null,73254,null,5451,null,168157,null,7375,null,238390,null,9891,null,179275,null,6484,null,131379,null,5636,null,7717437,null,5192,null,1910856,null,14144,null,556879,null,4625,null,884083,null,11314,null,193941,null,7660,null,141384,null,6387,null,73396,null,4203,null,61173,null,4307,null,3637793,null,23612,null,10486,null,1781,null,616215,null,10759,null,757308,null,9441,null,801883,null,9311,null,680698,null,8121,null,771203,null,11906,null,208457,null,9552,null,1391,null,852,null,49494,null,4697,null,59585,null,5208,null,53462,null,3951,null,28892,null,2840,null,15633,null,2091,null,884955,null,13573,null,255,null,574,null,5279,null,1424,null,17230,null,2246,null,44502,null,3688,null,98444,null,5686,null,719245,null,11060,null,1075376,null,17595,null,241,null,262,null,102908,null,5939,null,210977,null,6686,null,296421,null,8717,null,249244,null,6896,null,215585,null,7747,null,0400000US12,Florida,12
