B10056_001E,B10056_001EA,B10056_001M,B10056_001MA,B10056_002E,B10056_002EA,B10056_002M,B10056_002MA,B10056_003E,B10056_003EA,B10056_003M,B10056_003MA,B10056_004E,B10056_004EA,B10056_004M,B10056_004MA,B10056_005E,B10056_005EA,B10056_005M,B10056_005MA,B10056_006E,B10056_006EA,B10056_006M,B10056_006MA,B10056_007E,B10056_007EA,B10056_007M,B10056_007MA,B10056_008E,B10056_008EA,B10056_008M,B10056_008MA,B10056_009E,B10056_009EA,B10056_009M,B10056_009MA,B10056_010E,B10056_010EA,B10056_010M,B10056_010MA,B10056_011E,B10056_011EA,B10056_011M,B10056_011MA,GEO_ID,NAME,state
40928,null,3424,null,16485,null,1697,null,8368,null,1249,null,5039,null,1030,null,3329,null,729,null,8117,null,1210,null,24443,null,2211,null,11627,null,1418,null,8311,null,1214,null,3316,null,588,null,12816,null,1585,null,0400000US20,Kansas,20
86497,null,5606,null,30862,null,2746,null,19190,null,2144,null,13120,null,1963,null,6070,null,968,null,11672,null,1668,null,55635,null,3682,null,30300,null,2535,null,22171,null,2442,null,8129,null,894,null,25335,null,2431,null,0400000US21,Kentucky,21
122542,null,6656,null,40005,null,3185,null,23642,null,2183,null,14969,null,1791,null,8673,null,1247,null,16363,null,2257,null,82537,null,4686,null,45877,null,3272,null,33309,null,2812,null,12568,null,1867,null,36660,null,3939,null,0400000US22,Louisiana,22
19397,null,2583,null,8027,null,1352,null,3434,null,1026,null,2436,null,871,null,998,null,451,null,4593,null,987,null,11370,null,1479,null,4599,null,928,null,3483,null,769,null,1116,null,403,null,6771,null,1166,null,0400000US23,Maine,23
120448,null,6638,null,40827,null,3254,null,16112,null,1819,null,10091,null,1448,null,6021,null,1180,null,24715,null,2761,null,79621,null,4562,null,31285,null,2819,null,21188,null,2074,null,10097,null,1810,null,48336,null,3235,null,0400000US24,Maryland,24
109300,null,6083,null,38082,null,3177,null,11834,null,1597,null,7064,null,1319,null,4770,null,1065,null,26248,null,2700,null,71218,null,4038,null,19361,null,1959,null,12653,null,1759,null,6708,null,1230,null,51857,null,3657,null,0400000US25,Massachusetts,25
176109,null,7300,null,60403,null,3729,null,28054,null,2682,null,18054,null,2226,null,10000,null,1342,null,32349,null,2657,null,115706,null,4969,null,46684,null,3047,null,33140,null,2801,null,13544,null,1503,null,69022,null,3866,null,0400000US26,Michigan,26
58874,null,4340,null,21814,null,2150,null,8753,null,1254,null,6867,null,1292,null,1886,null,481,null,13061,null,1525,null,37060,null,2620,null,12772,null,1449,null,9191,null,1302,null,3581,null,686,null,24288,null,2329,null,0400000US27,Minnesota,27
85686,null,5468,null,28993,null,2441,null,17740,null,1760,null,11738,null,1492,null,6002,null,1134,null,11253,null,1782,null,56693,null,3889,null,33666,null,2623,null,24162,null,2174,null,9504,null,1500,null,23027,null,2513,null,0400000US28,Mississippi,28
103025,null,5801,null,34644,null,2847,null,17743,null,1718,null,10859,null,1426,null,6884,null,1009,null,16901,null,2154,null,68381,null,3739,null,33068,null,2653,null,23363,null,2403,null,9705,null,1370,null,35313,null,3399,null,0400000US29,Missouri,29
14050,null,2450,null,5708,null,1216,null,2740,null,741,null,1207,null,564,null,1533,null,469,null,2968,null,905,null,8342,null,1575,null,4369,null,1120,null,3107,null,1037,null,1262,null,488,null,3973,null,1089,null,0400000US30,Montana,30
20100,null,2359,null,7348,null,1181,null,3268,null,790,null,2014,null,627,null,1254,null,465,null,4080,null,899,null,12752,null,1509,null,5430,null,1111,null,4328,null,986,null,1102,null,370,null,7322,null,1228,null,0400000US31,Nebraska,31
56514,null,5479,null,18932,null,2831,null,9303,null,1662,null,5778,null,1287,null,3525,null,856,null,9629,null,1751,null,37582,null,3451,null,13252,null,1928,null,9647,null,1627,null,3605,null,889,null,24330,null,2793,null,0400000US32,Nevada,32
18132,null,2565,null,6461,null,1311,null,1545,null,499,null,1167,null,482,null,378,null,231,null,4916,null,1099,null,11671,null,1671,null,3288,null,900,null,2351,null,776,null,937,null,469,null,8383,null,1413,null,0400000US33,New Hampshire,33
182977,null,7604,null,62252,null,3579,null,18238,null,2169,null,9442,null,1585,null,8796,null,1580,null,44014,null,3274,null,120725,null,5351,null,32436,null,2570,null,20619,null,2207,null,11817,null,1475,null,88289,null,4899,null,0400000US34,New Jersey,34
45672,null,3574,null,16239,null,1733,null,7943,null,1281,null,4990,null,1094,null,2953,null,682,null,8296,null,1219,null,29433,null,2549,null,16000,null,2083,null,11084,null,1856,null,4916,null,1187,null,13433,null,1568,null,0400000US35,New Mexico,35
401360,null,12447,null,130082,null,6064,null,42308,null,3681,null,23387,null,2548,null,18921,null,2181,null,87774,null,4922,null,271278,null,8167,null,86557,null,5602,null,55496,null,4173,null,31061,null,3251,null,184721,null,6079,null,0400000US36,New York,36
188363,null,9127,null,66785,null,4856,null,36192,null,3049,null,24474,null,2694,null,11718,null,1299,null,30593,null,2949,null,121578,null,5563,null,62120,null,4475,null,44459,null,3597,null,17661,null,1960,null,59458,null,3732,null,0400000US37,North Carolina,37
5004,null,1117,null,1867,null,552,null,918,null,358,null,721,null,334,null,197,null,132,null,949,null,428,null,3137,null,679,null,1844,null,575,null,1504,null,539,null,340,null,177,null,1293,null,452,null,0400000US38,North Dakota,38
205855,null,8975,null,75801,null,3808,null,37343,null,2749,null,26005,null,2410,null,11338,null,1508,null,38458,null,2685,null,130054,null,6251,null,58566,null,3686,null,42023,null,3094,null,16543,null,1806,null,71488,null,4334,null,0400000US39,Ohio,39
81366,null,5938,null,31002,null,2465,null,18458,null,1987,null,12036,null,1606,null,6422,null,1077,null,12544,null,1547,null,50364,null,3893,null,28405,null,2542,null,19411,null,2069,null,8994,null,1370,null,21959,null,2580,null,0400000US40,Oklahoma,40
60112,null,4438,null,21634,null,2105,null,8434,null,1311,null,4670,null,957,null,3764,null,994,null,13200,null,1843,null,38478,null,3043,null,14990,null,2243,null,9746,null,1727,null,5244,null,1068,null,23488,null,2810,null,0400000US41,Oregon,41
205196,null,8416,null,71974,null,3901,null,28147,null,2377,null,18829,null,1966,null,9318,null,1097,null,43827,null,2988,null,133222,null,5871,null,51791,null,4015,null,36863,null,3714,null,14928,null,1751,null,81431,null,4212,null,0400000US42,Pennsylvania,42
18887,null,2767,null,6528,null,1249,null,1264,null,575,null,943,null,518,null,321,null,228,null,5264,null,1122,null,12359,null,1867,null,2797,null,944,null,2282,null,815,null,515,null,359,null,9562,null,1643,null,0400000US44,Rhode Island,44
104167,null,5851,null,34772,null,3171,null,17293,null,2220,null,10205,null,1841,null,7088,null,1366,null,17479,null,2657,null,69395,null,3884,null,31372,null,2957,null,22350,null,2452,null,9022,null,1794,null,38023,null,3338,null,0400000US45,South Carolina,45
8857,null,1416,null,2998,null,643,null,1665,null,501,null,1134,null,410,null,531,null,280,null,1333,null,476,null,5859,null,1047,null,3851,null,916,null,2688,null,745,null,1163,null,540,null,2008,null,553,null,0400000US46,South Dakota,46
141667,null,7693,null,49926,null,3621,null,27158,null,2254,null,17286,null,1747,null,9872,null,1490,null,22768,null,2421,null,91741,null,4849,null,44147,null,2936,null,32950,null,2779,null,11197,null,1320,null,47594,null,4131,null,0400000US47,Tennessee,47
674450,null,15416,null,245897,null,7878,null,117712,null,5668,null,79343,null,5027,null,38369,null,2672,null,128185,null,5375,null,428553,null,10204,null,181081,null,7180,null,133898,null,6212,null,47183,null,3674,null,247472,null,8622,null,0400000US48,Texas,48
52893,null,4424,null,21998,null,2402,null,7864,null,1243,null,4392,null,986,null,3472,null,855,null,14134,null,2172,null,30895,null,2644,null,10278,null,1690,null,6535,null,1191,null,3743,null,985,null,20617,null,2196,null,0400000US49,Utah,49
7016,null,1306,null,2379,null,672,null,1133,null,419,null,921,null,418,null,212,null,122,null,1246,null,553,null,4637,null,914,null,2017,null,563,null,1173,null,409,null,844,null,509,null,2620,null,791,null,0400000US50,Vermont,50
159059,null,7185,null,56417,null,3917,null,25896,null,2489,null,16650,null,2276,null,9246,null,1464,null,30521,null,2998,null,102642,null,4438,null,40161,null,2465,null,27498,null,2315,null,12663,null,1669,null,62481,null,3696,null,0400000US51,Virginia,51
105634,null,6444,null,39601,null,2837,null,16527,null,2109,null,9846,null,1729,null,6681,null,1048,null,23074,null,2159,null,66033,null,4519,null,24287,null,2306,null,16648,null,2020,null,7639,null,1129,null,41746,null,3479,null,0400000US53,Washington,53
37014,null,4727,null,15533,null,2333,null,8397,null,1643,null,4680,null,1197,null,3717,null,926,null,7136,null,1321,null,21481,null,2718,null,11444,null,1825,null,7245,null,1344,null,4199,null,1034,null,10037,null,1766,null,0400000US54,West Virginia,54
68338,null,4257,null,25762,null,2088,null,10164,null,1283,null,6449,null,1182,null,3715,null,627,null,15598,null,1544,null,42576,null,2707,null,18254,null,1862,null,13269,null,1690,null,4985,null,912,null,24322,null,2153,null,0400000US55,Wisconsin,55
11691,null,1969,null,5066,null,1005,null,2905,null,760,null,2138,null,704,null,767,null,351,null,2161,null,794,null,6625,null,1173,null,3360,null,831,null,2729,null,769,null,631,null,278,null,3265,null,937,null,0400000US56,Wyoming,56
129657,null,5328,null,43926,null,2508,null,22062,null,1883,null,11645,null,1509,null,10417,null,1321,null,21864,null,1950,null,85731,null,4044,null,38638,null,2030,null,24664,null,1981,null,13974,null,1573,null,47093,null,3545,null,0400000US72,Puerto Rico,72
