B19301H_001E,B19301H_001EA,B19301H_001M,B19301H_001MA,GEO_ID,NAME,state
27019,null,446,null,0400000US01,Alabama,01
37244,null,1186,null,0400000US02,Alaska,02
32454,null,390,null,0400000US04,Arizona,04
23645,null,372,null,0400000US05,Arkansas,05
41914,null,318,null,0400000US06,California,06
35802,null,377,null,0400000US08,Colorado,08
42754,null,663,null,0400000US09,Connecticut,09
33466,null,1023,null,0400000US10,Delaware,10
76703,null,3578,null,0400000US11,District of Columbia,11
32177,null,286,null,0400000US12,Florida,12
31478,null,383,null,0400000US13,Georgia,13
38732,null,1509,null,0400000US15,Hawaii,15
24397,null,429,null,0400000US16,Idaho,16
34440,null,328,null,0400000US17,Illinois,17
26256,null,243,null,0400000US18,Indiana,18
26650,null,317,null,0400000US19,Iowa,19
28766,null,355,null,0400000US20,Kansas,20
23482,null,283,null,0400000US21,Kentucky,21
28664,null,408,null,0400000US22,Louisiana,22
25711,null,460,null,0400000US23,Maine,23
40641,null,400,null,0400000US24,Maryland,24
38093,null,448,null,0400000US25,Massachusetts,25
27588,null,209,null,0400000US26,Michigan,26
32536,null,323,null,0400000US27,Minnesota,27
25253,null,545,null,0400000US28,Mississippi,28
26738,null,248,null,0400000US29,Missouri,29
25396,null,565,null,0400000US30,Montana,30
27245,null,338,null,0400000US31,Nebraska,31
34126,null,614,null,0400000US32,Nevada,32
31936,null,508,null,0400000US33,New Hampshire,33
41583,null,368,null,0400000US34,New Jersey,34
32154,null,847,null,0400000US35,New Mexico,35
38421,null,277,null,0400000US36,New York,36
29582,null,286,null,0400000US37,North Carolina,37
27831,null,812,null,0400000US38,North Dakota,38
27060,null,170,null,0400000US39,Ohio,39
26086,null,415,null,0400000US40,Oklahoma,40
28858,null,369,null,0400000US41,Oregon,41
29488,null,185,null,0400000US42,Pennsylvania,42
32188,null,909,null,0400000US44,Rhode Island,44
28249,null,468,null,0400000US45,South Carolina,45
26720,null,728,null,0400000US46,South Dakota,46
26405,null,293,null,0400000US47,Tennessee,47
34611,null,244,null,0400000US48,Texas,48
25122,null,401,null,0400000US49,Utah,49
28061,null,652,null,0400000US50,Vermont,50
37177,null,336,null,0400000US51,Virginia,51
33432,null,366,null,0400000US53,Washington,53
21567,null,470,null,0400000US54,West Virginia,54
28934,null,229,null,0400000US55,Wisconsin,55
29678,null,958,null,0400000US56,Wyoming,56
16500,null,2102,null,0400000US72,Puerto Rico,72
