B17021_001E,B17021_001EA,B17021_001M,B17021_001MA,B17021_002E,B17021_002EA,B17021_002M,B17021_002MA,B17021_003E,B17021_003EA,B17021_003M,B17021_003MA,B17021_004E,B17021_004EA,B17021_004M,B17021_004MA,B17021_005E,B17021_005EA,B17021_005M,B17021_005MA,B17021_006E,B17021_006EA,B17021_006M,B17021_006MA,B17021_007E,B17021_007EA,B17021_007M,B17021_007MA,B17021_008E,B17021_008EA,B17021_008M,B17021_008MA,B17021_009E,B17021_009EA,B17021_009M,B17021_009MA,B17021_010E,B17021_010EA,B17021_010M,B17021_010MA,B17021_011E,B17021_011EA,B17021_011M,B17021_011MA,B17021_012E,B17021_012EA,B17021_012M,B17021_012MA,B17021_013E,B17021_013EA,B17021_013M,B17021_013MA,B17021_014E,B17021_014EA,B17021_014M,B17021_014MA,B17021_015E,B17021_015EA,B17021_015M,B17021_015MA,B17021_016E,B17021_016EA,B17021_016M,B17021_016MA,B17021_017E,B17021_017EA,B17021_017M,B17021_017MA,B17021_018E,B17021_018EA,B17021_018M,B17021_018MA,B17021_019E,B17021_019EA,B17021_019M,B17021_019MA,B17021_020E,B17021_020EA,B17021_020M,B17021_020MA,B17021_021E,B17021_021EA,B17021_021M,B17021_021MA,B17021_022E,B17021_022EA,B17021_022M,B17021_022MA,B17021_023E,B17021_023EA,B17021_023M,B17021_023MA,B17021_024E,B17021_024EA,B17021_024M,B17021_024MA,B17021_025E,B17021_025EA,B17021_025M,B17021_025MA,B17021_026E,B17021_026EA,B17021_026M,B17021_026MA,B17021_027E,B17021_027EA,B17021_027M,B17021_027MA,B17021_028E,B17021_028EA,B17021_028M,B17021_028MA,B17021_029E,B17021_029EA,B17021_029M,B17021_029MA,B17021_030E,B17021_030EA,B17021_030M,B17021_030MA,B17021_031E,B17021_031EA,B17021_031M,B17021_031MA,B17021_032E,B17021_032EA,B17021_032M,B17021_032MA,B17021_033E,B17021_033EA,B17021_033M,B17021_033MA,B17021_034E,B17021_034EA,B17021_034M,B17021_034MA,B17021_035E,B17021_035EA,B17021_035M,B17021_035MA,GEO_ID,NAME,state
4541756,null,2634,null,712835,null,22418,null,517932,null,21606,null,165529,null,13556,null,160870,null,13469,null,4659,null,1363,null,352403,null,18109,null,43378,null,5882,null,34594,null,5611,null,8784,null,1500,null,309025,null,17667,null,298026,null,17760,null,10999,null,1891,null,194903,null,6722,null,144409,null,5080,null,124041,null,4964,null,20368,null,2040,null,50494,null,4101,null,3828921,null,22229,null,3313013,null,24964,null,2596084,null,32547,null,2592486,null,32492,null,3598,null,907,null,716929,null,27137,null,177848,null,11438,null,168523,null,11073,null,9325,null,1776,null,539081,null,24474,null,519262,null,23020,null,19819,null,3139,null,515908,null,11757,null,454844,null,9394,null,402758,null,8642,null,52086,null,3772,null,61064,null,4486,null,0400000US01,Alabama,01
669783,null,1041,null,56396,null,5471,null,38946,null,5189,null,13143,null,2873,null,11401,null,2660,null,1742,null,1126,null,25803,null,4154,null,8228,null,2177,null,5642,null,1693,null,2586,null,936,null,17575,null,3681,null,15427,null,3476,null,2148,null,665,null,17450,null,2326,null,8022,null,1273,null,6469,null,1108,null,1553,null,638,null,9428,null,1809,null,613387,null,5595,null,511871,null,8117,null,391607,null,11882,null,388807,null,11835,null,2800,null,1168,null,120264,null,10735,null,47986,null,6138,null,42106,null,5379,null,5880,null,1445,null,72278,null,8445,null,67491,null,7645,null,4787,null,1408,null,101516,null,5876,null,72312,null,3673,null,53567,null,3438,null,18745,null,2034,null,29204,null,3357,null,0400000US02,Alaska,02
6379266,null,4360,null,938924,null,27514,null,712029,null,27523,null,287546,null,21987,null,273958,null,21692,null,13588,null,2642,null,424483,null,21698,null,86020,null,10507,null,60321,null,9119,null,25699,null,3977,null,338463,null,19481,null,314216,null,19034,null,24247,null,3742,null,226895,null,9872,null,126666,null,5144,null,99110,null,4199,null,27556,null,3090,null,100229,null,7730,null,5440342,null,27999,null,4593148,null,32876,null,3493321,null,36854,null,3477272,null,36631,null,16049,null,3080,null,1099827,null,28645,null,363337,null,21583,null,336901,null,20076,null,26436,null,3430,null,736490,null,23676,null,688193,null,22112,null,48297,null,5783,null,847194,null,17766,null,657984,null,10751,null,531338,null,9469,null,126646,null,6526,null,189210,null,11006,null,0400000US04,Arizona,04
2774152,null,2142,null,480551,null,18818,null,352479,null,17654,null,126306,null,10858,null,121889,null,10888,null,4417,null,1358,null,226173,null,14572,null,28233,null,4125,null,21941,null,3515,null,6292,null,1459,null,197940,null,13768,null,190652,null,13845,null,7288,null,1461,null,128072,null,6382,null,94139,null,5210,null,80233,null,4770,null,13906,null,1895,null,33933,null,3200,null,2293601,null,18663,null,1983341,null,21508,null,1576926,null,25694,null,1574868,null,25737,null,2058,null,868,null,406415,null,14515,null,109365,null,9040,null,103845,null,8276,null,5520,null,1555,null,297050,null,13628,null,281899,null,13485,null,15151,null,2487,null,310260,null,8658,null,267946,null,7452,null,230688,null,6922,null,37258,null,3338,null,42314,null,3895,null,0400000US05,Arkansas,05
35984461,null,8122,null,4778118,null,75892,null,3632189,null,70248,null,1658559,null,44883,null,1562111,null,46171,null,96448,null,7219,null,1973630,null,53837,null,457362,null,23184,null,325477,null,21324,null,131885,null,7168,null,1516268,null,46789,null,1407417,null,44876,null,108851,null,7248,null,1145929,null,22925,null,614577,null,12916,null,460988,null,10977,null,153589,null,6736,null,531352,null,18361,null,31206343,null,77400,null,26831911,null,81312,null,20147609,null,92291,null,20008412,null,91764,null,139197,null,9275,null,6684302,null,75722,null,2249948,null,59957,null,2078814,null,56113,null,171134,null,9651,null,4434354,null,62879,null,4152773,null,60255,null,281581,null,11511,null,4374432,null,36890,null,3296306,null,22288,null,2594836,null,20666,null,701470,null,14007,null,1078126,null,26188,null,0400000US06,California,06
4835406,null,2605,null,552889,null,22387,null,374258,null,21500,null,179441,null,16201,null,169683,null,16254,null,9758,null,2151,null,194817,null,15404,null,44677,null,8603,null,30454,null,7156,null,14223,null,4229,null,150140,null,12363,null,142683,null,11894,null,7457,null,1716,null,178631,null,7921,null,112251,null,4764,null,85441,null,4447,null,26810,null,3114,null,66380,null,5530,null,4282517,null,22879,null,3542923,null,27446,null,2862721,null,30409,null,2851401,null,30435,null,11320,null,2162,null,680202,null,21737,null,227492,null,14484,null,208879,null,13174,null,18613,null,3045,null,452710,null,18745,null,423912,null,17981,null,28798,null,3394,null,739594,null,16125,null,576590,null,8976,null,464041,null,8607,null,112549,null,5786,null,163004,null,9771,null,0400000US08,Colorado,08
3390665,null,2405,null,314806,null,14745,null,212552,null,13734,null,55830,null,7535,null,51768,null,7161,null,4062,null,1512,null,156722,null,11909,null,22955,null,4743,null,15822,null,3815,null,7133,null,1862,null,133767,null,11187,null,125801,null,11120,null,7966,null,1620,null,102254,null,5177,null,66083,null,3743,null,52100,null,3580,null,13983,null,2082,null,36171,null,3700,null,3075859,null,14745,null,2623499,null,17907,null,2086761,null,26058,null,2081026,null,25859,null,5735,null,1328,null,536738,null,23100,null,140393,null,11454,null,129689,null,10458,null,10704,null,2032,null,396345,null,19719,null,376986,null,18582,null,19359,null,2974,null,452360,null,10674,null,374397,null,7356,null,311482,null,6258,null,62915,null,4177,null,77963,null,5366,null,0400000US09,Connecticut,09
850832,null,828,null,85094,null,7055,null,57621,null,6992,null,18669,null,4552,null,17585,null,4461,null,1084,null,532,null,38952,null,5845,null,8221,null,2807,null,5789,null,2420,null,2432,null,804,null,30731,null,5027,null,29331,null,4998,null,1400,null,636,null,27473,null,2964,null,16700,null,1855,null,13332,null,1803,null,3368,null,852,null,10773,null,1890,null,765738,null,7005,null,656505,null,8472,null,503200,null,12161,null,501323,null,12089,null,1877,null,828,null,153305,null,10217,null,42826,null,5313,null,39555,null,4952,null,3271,null,1002,null,110479,null,8764,null,103854,null,8341,null,6625,null,1745,null,109233,null,5091,null,89910,null,3745,null,74369,null,3591,null,15541,null,1987,null,19323,null,2853,null,0400000US10,Delaware,10
561874,null,839,null,96769,null,7324,null,58700,null,7063,null,8613,null,3949,null,7840,null,3912,null,773,null,506,null,50087,null,6390,null,4548,null,2419,null,3511,null,2216,null,1037,null,574,null,45539,null,6183,null,43493,null,6133,null,2046,null,734,null,38069,null,3340,null,23888,null,2692,null,19960,null,2484,null,3928,null,991,null,14181,null,1746,null,465105,null,7423,null,308282,null,8812,null,165237,null,9923,null,162139,null,9746,null,3098,null,1287,null,143045,null,9687,null,30184,null,4427,null,28825,null,4372,null,1359,null,627,null,112861,null,10091,null,109501,null,9925,null,3360,null,910,null,156823,null,6261,null,118743,null,4731,null,97710,null,4549,null,21033,null,1851,null,38080,null,3352,null,0400000US11,District of Columbia,11
17923483,null,5659,null,2370808,null,41243,null,1658194,null,39513,null,648747,null,27284,null,621980,null,26898,null,26767,null,3659,null,1009447,null,36152,null,200563,null,15700,null,145522,null,13786,null,55041,null,5433,null,808884,null,30619,null,760216,null,29264,null,48668,null,5051,null,712614,null,16984,null,447168,null,11419,null,364317,null,10055,null,82851,null,5104,null,265446,null,11169,null,15552675,null,42086,null,13044741,null,52360,null,9842763,null,68348,null,9804503,null,68230,null,38260,null,5328,null,3201978,null,56275,null,953334,null,34108,null,880568,null,30961,null,72766,null,6837,null,2248644,null,48851,null,2127913,null,46383,null,120731,null,7437,null,2507934,null,32277,null,2032890,null,23211,null,1668055,null,21238,null,364835,null,10758,null,475044,null,14541,null,0400000US12,Florida,12
