B19025C_001E,B19025C_001EA,B19025C_001M,B19025C_001MA,GEO_ID,NAME,state
507729900,null,86398208,null,0400000US01,Alabama,01
1406417200,null,115566650,null,0400000US02,Alaska,02
3180937100,null,201870210,null,0400000US04,Arizona,04
196878300,null,46492263,null,0400000US05,Arkansas,05
6304990400,null,426103547,null,0400000US06,California,06
832668400,null,149225211,null,0400000US08,Colorado,08
161243000,null,67068954,null,0400000US09,Connecticut,09
39344200,null,18020680,null,0400000US10,Delaware,10
61407100,null,46569927,null,0400000US11,District of Columbia,11
1048889300,null,169819697,null,0400000US12,Florida,12
493406700,null,99067162,null,0400000US13,Georgia,13
80119700,null,35833776,null,0400000US15,Hawaii,15
243813500,null,52713818,null,0400000US16,Idaho,16
577689100,null,151436420,null,0400000US17,Illinois,17
241629400,null,58456592,null,0400000US18,Indiana,18
113868500,null,34295889,null,0400000US19,Iowa,19
320991000,null,62154799,null,0400000US20,Kansas,20
138894600,null,43021651,null,0400000US21,Kentucky,21
437194100,null,84698112,null,0400000US22,Louisiana,22
92304200,null,28765767,null,0400000US23,Maine,23
404291500,null,118746871,null,0400000US24,Maryland,24
292724000,null,79661604,null,0400000US25,Massachusetts,25
1062597500,null,181259923,null,0400000US26,Michigan,26
783399100,null,126157221,null,0400000US27,Minnesota,27
163355200,null,51812731,null,0400000US28,Mississippi,28
484222300,null,116735115,null,0400000US29,Missouri,29
684741000,null,81267901,null,0400000US30,Montana,30
177654700,null,59666290,null,0400000US31,Nebraska,31
734635800,null,103364562,null,0400000US32,Nevada,32
79947400,null,51977655,null,0400000US33,New Hampshire,33
465361700,null,122273666,null,0400000US34,New Jersey,34
2148287400,null,167686630,null,0400000US35,New Mexico,35
1393461600,null,193325064,null,0400000US36,New York,36
1454211200,null,160906330,null,0400000US37,North Carolina,37
358431900,null,56857741,null,0400000US38,North Dakota,38
382439400,null,95944153,null,0400000US39,Ohio,39
3757014800,null,195560459,null,0400000US40,Oklahoma,40
879699100,null,121294736,null,0400000US41,Oregon,41
330940800,null,65863174,null,0400000US42,Pennsylvania,42
70023200,null,30407732,null,0400000US44,Rhode Island,44
292301000,null,149731655,null,0400000US45,South Carolina,45
553093400,null,75069550,null,0400000US46,South Dakota,46
306449800,null,83473910,null,0400000US47,Tennessee,47
2572966100,null,200781990,null,0400000US48,Texas,48
393465300,null,92612681,null,0400000US49,Utah,49
22514100,null,12712807,null,0400000US50,Vermont,50
420469900,null,87037728,null,0400000US51,Virginia,51
1663459900,null,162905123,null,0400000US53,Washington,53
87383400,null,54244125,null,0400000US54,West Virginia,54
819666300,null,135470531,null,0400000US55,Wisconsin,55
255699700,null,188845720,null,0400000US56,Wyoming,56
53227300,null,20045346,null,0400000US72,Puerto Rico,72
