C08412_001E,C08412_001EA,C08412_001M,C08412_001MA,C08412_002E,C08412_002EA,C08412_002M,C08412_002MA,C08412_003E,C08412_003EA,C08412_003M,C08412_003MA,C08412_004E,C08412_004EA,C08412_004M,C08412_004MA,C08412_005E,C08412_005EA,C08412_005M,C08412_005MA,C08412_006E,C08412_006EA,C08412_006M,C08412_006MA,C08412_007E,C08412_007EA,C08412_007M,C08412_007MA,C08412_008E,C08412_008EA,C08412_008M,C08412_008MA,C08412_009E,C08412_009EA,C08412_009M,C08412_009MA,C08412_010E,C08412_010EA,C08412_010M,C08412_010MA,C08412_011E,C08412_011EA,C08412_011M,C08412_011MA,C08412_012E,C08412_012EA,C08412_012M,C08412_012MA,C08412_013E,C08412_013EA,C08412_013M,C08412_013MA,C08412_014E,C08412_014EA,C08412_014M,C08412_014MA,C08412_015E,C08412_015EA,C08412_015M,C08412_015MA,C08412_016E,C08412_016EA,C08412_016M,C08412_016MA,C08412_017E,C08412_017EA,C08412_017M,C08412_017MA,C08412_018E,C08412_018EA,C08412_018M,C08412_018MA,C08412_019E,C08412_019EA,C08412_019M,C08412_019MA,C08412_020E,C08412_020EA,C08412_020M,C08412_020MA,C08412_021E,C08412_021EA,C08412_021M,C08412_021MA,C08412_022E,C08412_022EA,C08412_022M,C08412_022MA,C08412_023E,C08412_023EA,C08412_023M,C08412_023MA,C08412_024E,C08412_024EA,C08412_024M,C08412_024MA,C08412_025E,C08412_025EA,C08412_025M,C08412_025MA,C08412_026E,C08412_026EA,C08412_026M,C08412_026MA,C08412_027E,C08412_027EA,C08412_027M,C08412_027MA,C08412_028E,C08412_028EA,C08412_028M,C08412_028MA,C08412_029E,C08412_029EA,C08412_029M,C08412_029MA,C08412_030E,C08412_030EA,C08412_030M,C08412_030MA,GEO_ID,NAME,state
915857,null,7079,null,221012,null,5602,null,177989,null,5222,null,161327,null,6627,null,140022,null,5316,null,49754,null,3209,null,78583,null,4117,null,30494,null,2495,null,28718,null,2232,null,27958,null,2241,null,483108,null,5539,null,109794,null,4463,null,91104,null,4130,null,86060,null,4653,null,76951,null,4144,null,25177,null,2093,null,44995,null,3127,null,15340,null,1795,null,16154,null,1717,null,17533,null,1871,null,432749,null,5783,null,111218,null,3495,null,86885,null,3819,null,75267,null,3571,null,63071,null,2965,null,24577,null,2422,null,33588,null,2226,null,15154,null,1578,null,12564,null,1463,null,10425,null,1299,null,0400000US31,Nebraska,31
1236648,null,10324,null,138468,null,6942,null,167915,null,7772,null,209657,null,8539,null,225800,null,8831,null,91531,null,5163,null,202898,null,8355,null,67927,null,4875,null,64640,null,4543,null,67812,null,4622,null,685323,null,7466,null,66153,null,5627,null,88521,null,5551,null,113596,null,5883,null,124080,null,6330,null,48340,null,3439,null,121586,null,6170,null,38162,null,3584,null,38685,null,3393,null,46200,null,4069,null,551325,null,7403,null,72315,null,4569,null,79394,null,4582,null,96061,null,5853,null,101720,null,5768,null,43191,null,3354,null,81312,null,4818,null,29765,null,2665,null,25955,null,2748,null,21612,null,2744,null,0400000US32,Nevada,32
622956,null,8465,null,106009,null,4632,null,94752,null,4838,null,98856,null,5236,null,90704,null,4705,null,40451,null,3450,null,71923,null,3888,null,41342,null,3077,null,40895,null,3072,null,38024,null,3243,null,314769,null,6564,null,46513,null,3050,null,43843,null,3091,null,46700,null,3555,null,45689,null,3429,null,20110,null,2195,null,38280,null,2719,null,24645,null,2433,null,23712,null,2416,null,25277,null,2506,null,308187,null,4566,null,59496,null,3357,null,50909,null,3460,null,52156,null,4010,null,45015,null,2973,null,20341,null,2188,null,33643,null,2812,null,16697,null,1866,null,17183,null,1751,null,12747,null,1754,null,0400000US33,New Hampshire,33
3895578,null,22817,null,470290,null,13172,null,530294,null,11941,null,549677,null,14630,null,542076,null,12204,null,231927,null,6648,null,526666,null,13308,null,276153,null,7342,null,345562,null,10972,null,422933,null,9782,null,2053270,null,15383,null,213308,null,8107,null,252217,null,7684,null,269553,null,9479,null,272708,null,8293,null,124901,null,6144,null,282247,null,8799,null,153367,null,5566,null,211973,null,7572,null,272996,null,7701,null,1842308,null,14690,null,256982,null,7941,null,278077,null,8988,null,280124,null,9486,null,269368,null,7687,null,107026,null,4730,null,244419,null,8492,null,122786,null,5406,null,133589,null,6343,null,149937,null,6264,null,0400000US34,New Jersey,34
842731,null,11826,null,154851,null,6190,null,146343,null,6548,null,150985,null,7063,null,113189,null,5279,null,43917,null,3778,null,102456,null,5775,null,36867,null,3766,null,44049,null,3477,null,50074,null,3670,null,447726,null,7139,null,73058,null,3956,null,74214,null,4723,null,77782,null,4836,null,59461,null,4034,null,23215,null,2767,null,60458,null,4708,null,21004,null,2806,null,25132,null,2356,null,33402,null,3088,null,395005,null,8241,null,81793,null,4375,null,72129,null,3590,null,73203,null,4956,null,53728,null,3731,null,20702,null,2666,null,41998,null,3348,null,15863,null,2091,null,18917,null,2225,null,16672,null,1844,null,0400000US35,New Mexico,35
9185683,null,39270,null,962862,null,16886,null,1029305,null,14391,null,1080012,null,18671,null,1101806,null,18107,null,452910,null,10142,null,1246422,null,20651,null,674178,null,13493,null,946337,null,18939,null,1691851,null,21826,null,4825517,null,27299,null,465237,null,11162,null,502213,null,11974,null,528259,null,12915,null,565341,null,12060,null,235242,null,7013,null,666825,null,12765,null,371672,null,9816,null,518426,null,13203,null,972302,null,16065,null,4360166,null,22796,null,497625,null,11654,null,527092,null,9947,null,551753,null,11354,null,536465,null,12243,null,217668,null,6500,null,579597,null,13506,null,302506,null,8795,null,427911,null,11593,null,719549,null,12681,null,0400000US36,New York,36
4189817,null,23989,null,567212,null,14661,null,652957,null,13806,null,739881,null,15408,null,670037,null,12244,null,277989,null,9312,null,552793,null,14691,null,238191,null,7821,null,270206,null,10110,null,220551,null,8812,null,2215191,null,17113,null,291850,null,9518,null,314573,null,9641,null,375967,null,10285,null,345617,null,9459,null,143125,null,7023,null,314287,null,10393,null,133373,null,6380,null,153959,null,7298,null,142440,null,6722,null,1974626,null,16534,null,275362,null,9728,null,338384,null,9410,null,363914,null,9662,null,324420,null,7912,null,134864,null,5827,null,238506,null,8713,null,104818,null,5364,null,116247,null,6351,null,78111,null,5136,null,0400000US37,North Carolina,37
344881,null,5105,null,111375,null,4166,null,81865,null,4137,null,59145,null,3029,null,30869,null,2402,null,11124,null,1633,null,18594,null,1844,null,7519,null,925,null,9473,null,1007,null,14917,null,1646,null,186847,null,3637,null,57473,null,3019,null,44547,null,3107,null,32957,null,2495,null,15506,null,1678,null,6232,null,1032,null,9904,null,1307,null,3576,null,645,null,5372,null,771,null,11280,null,1342,null,158034,null,3403,null,53902,null,2450,null,37318,null,2298,null,26188,null,2132,null,15363,null,1629,null,4892,null,926,null,8690,null,1107,null,3943,null,552,null,4101,null,629,null,3637,null,744,null,0400000US38,North Dakota,38
5279503,null,21958,null,807505,null,14205,null,807591,null,15804,null,859891,null,13414,null,848532,null,13577,null,407705,null,8884,null,654435,null,12330,null,326727,null,8261,null,314045,null,8426,null,253072,null,9072,null,2752992,null,16281,null,381572,null,9957,null,389084,null,10301,null,432743,null,9849,null,434707,null,8887,null,217129,null,7025,null,358637,null,9583,null,186033,null,6488,null,188286,null,6430,null,164801,null,7384,null,2526511,null,16935,null,425933,null,9271,null,418507,null,10147,null,427148,null,9740,null,413825,null,8822,null,190576,null,6105,null,295798,null,7178,null,140694,null,5736,null,125759,null,5665,null,88271,null,4504,null,0400000US39,Ohio,39
1617658,null,13760,null,319439,null,8957,null,272006,null,8780,null,287925,null,9191,null,246674,null,8190,null,93993,null,5021,null,180305,null,6544,null,66607,null,4075,null,79023,null,4539,null,71686,null,3596,null,869799,null,8854,null,155647,null,6328,null,139943,null,6247,null,153674,null,6639,null,133673,null,5392,null,50541,null,3944,null,100753,null,5033,null,38589,null,3313,null,45116,null,3283,null,51863,null,3191,null,747859,null,9059,null,163792,null,5967,null,132063,null,5400,null,134251,null,5439,null,113001,null,5206,null,43452,null,2846,null,79552,null,4511,null,28018,null,2331,null,33907,null,2600,null,19823,null,2143,null,0400000US40,Oklahoma,40
1741821,null,12908,null,286460,null,9352,null,295368,null,9924,null,276548,null,8713,null,259060,null,8266,null,104802,null,5563,null,218534,null,8111,null,98281,null,4982,null,102154,null,5173,null,100614,null,5878,null,941195,null,9768,null,141050,null,6458,null,151953,null,6991,null,144631,null,5856,null,138518,null,5731,null,58479,null,3774,null,124921,null,6146,null,57699,null,3531,null,59885,null,4125,null,64059,null,4393,null,800626,null,8924,null,145410,null,5325,null,143415,null,5260,null,131917,null,6169,null,120542,null,5608,null,46323,null,3169,null,93613,null,4579,null,40582,null,3596,null,42269,null,3434,null,36555,null,3181,null,0400000US41,Oregon,41
