B25118_001E,B25118_001EA,B25118_001M,B25118_001MA,B25118_002E,B25118_002EA,B25118_002M,B25118_002MA,B25118_003E,B25118_003EA,B25118_003M,B25118_003MA,B25118_004E,B25118_004EA,B25118_004M,B25118_004MA,B25118_005E,B25118_005EA,B25118_005M,B25118_005MA,B25118_006E,B25118_006EA,B25118_006M,B25118_006MA,B25118_007E,B25118_007EA,B25118_007M,B25118_007MA,B25118_008E,B25118_008EA,B25118_008M,B25118_008MA,B25118_009E,B25118_009EA,B25118_009M,B25118_009MA,B25118_010E,B25118_010EA,B25118_010M,B25118_010MA,B25118_011E,B25118_011EA,B25118_011M,B25118_011MA,B25118_012E,B25118_012EA,B25118_012M,B25118_012MA,B25118_013E,B25118_013EA,B25118_013M,B25118_013MA,B25118_014E,B25118_014EA,B25118_014M,B25118_014MA,B25118_015E,B25118_015EA,B25118_015M,B25118_015MA,B25118_016E,B25118_016EA,B25118_016M,B25118_016MA,B25118_017E,B25118_017EA,B25118_017M,B25118_017MA,B25118_018E,B25118_018EA,B25118_018M,B25118_018MA,B25118_019E,B25118_019EA,B25118_019M,B25118_019MA,B25118_020E,B25118_020EA,B25118_020M,B25118_020MA,B25118_021E,B25118_021EA,B25118_021M,B25118_021MA,B25118_022E,B25118_022EA,B25118_022M,B25118_022MA,B25118_023E,B25118_023EA,B25118_023M,B25118_023MA,B25118_024E,B25118_024EA,B25118_024M,B25118_024MA,B25118_025E,B25118_025EA,B25118_025M,B25118_025MA,GEO_ID,NAME,state
1815865,null,10024,null,1289155,null,10987,null,26924,null,2227,null,46304,null,3109,null,65736,null,3935,null,68679,null,3453,null,69685,null,3929,null,140725,null,5396,null,186895,null,5775,null,265142,null,7673,null,171568,null,6026,null,161611,null,5716,null,85886,null,3976,null,526710,null,11922,null,42821,null,3320,null,63043,null,4219,null,62442,null,4566,null,53561,null,4124,null,49492,null,3463,null,74180,null,5210,null,75165,null,4725,null,66111,null,4418,null,22349,null,2297,null,13472,null,2218,null,4074,null,1212,null,0400000US01,Alabama,01
237607,null,2898,null,154334,null,3685,null,1982,null,679,null,1801,null,633,null,2383,null,559,null,2911,null,617,null,4824,null,1050,null,7800,null,1298,null,15672,null,1734,null,28006,null,1717,null,29027,null,2285,null,37235,null,2674,null,22693,null,2043,null,83273,null,3590,null,1812,null,637,null,2688,null,700,null,4158,null,993,null,4448,null,891,null,5559,null,1069,null,12582,null,1916,null,16089,null,1481,null,17181,null,1979,null,9537,null,1502,null,7394,null,1490,null,1825,null,654,null,0400000US02,Alaska,02
2273842,null,11467,null,1548890,null,13720,null,29230,null,2415,null,33291,null,3054,null,55089,null,3729,null,61101,null,4467,null,69156,null,3791,null,142668,null,5609,null,222918,null,6993,null,319916,null,8303,null,230063,null,7182,null,235955,null,7060,null,149503,null,5153,null,724952,null,12371,null,43759,null,4034,null,48349,null,4161,null,56669,null,4043,null,56353,null,3983,null,58649,null,4156,null,108291,null,6052,null,127953,null,5911,null,122146,null,5517,null,56616,null,4617,null,36499,null,3366,null,9668,null,1771,null,0400000US04,Arizona,04
1114041,null,8021,null,750639,null,9276,null,14412,null,1746,null,27129,null,2712,null,39999,null,2690,null,43430,null,3244,null,46717,null,3081,null,86336,null,4177,null,123713,null,5633,null,154338,null,5494,null,95431,null,4151,null,78823,null,3667,null,40311,null,2714,null,363402,null,7994,null,26720,null,2601,null,46292,null,3515,null,41755,null,3548,null,37958,null,2922,null,38741,null,3677,null,55279,null,3769,null,54711,null,4319,null,40621,null,3451,null,13827,null,2317,null,6046,null,1313,null,1452,null,601,null,0400000US05,Arkansas,05
12176760,null,21139,null,6946432,null,26955,null,100389,null,5068,null,87127,null,4563,null,184306,null,6636,null,187914,null,5625,null,227462,null,6574,null,452669,null,8555,null,731667,null,13005,null,1208337,null,15012,null,1007803,null,14174,null,1390203,null,15830,null,1368555,null,15349,null,5230328,null,29953,null,218134,null,7771,null,243280,null,10511,null,439929,null,11051,null,377309,null,10538,null,374547,null,8032,null,627772,null,13711,null,799735,null,17066,null,947037,null,13981,null,530506,null,13695,null,442368,null,11015,null,229711,null,8484,null,0400000US06,California,06
1897835,null,9244,null,1280814,null,11274,null,19588,null,2047,null,16817,null,1839,null,33446,null,2631,null,35576,null,3160,null,42924,null,3151,null,92246,null,4728,null,157147,null,5996,null,265024,null,6919,null,204436,null,6725,null,237065,null,7512,null,176545,null,4928,null,617021,null,9872,null,36754,null,3578,null,41210,null,3455,null,56476,null,4124,null,47270,null,4102,null,51741,null,3765,null,94565,null,5420,null,106250,null,6272,null,101323,null,5654,null,41935,null,3492,null,29590,null,2862,null,9907,null,1727,null,0400000US08,Colorado,08
1329305,null,5895,null,917062,null,7342,null,8834,null,1393,null,8999,null,1617,null,18600,null,1898,null,22130,null,1829,null,23757,null,2040,null,50136,null,3183,null,84160,null,4541,null,161618,null,5252,null,148439,null,5563,null,201749,null,6279,null,188640,null,4670,null,412243,null,8075,null,22008,null,2458,null,35538,null,3009,null,35432,null,2719,null,30317,null,2909,null,29622,null,3185,null,50520,null,4301,null,62967,null,4283,null,74910,null,4746,null,35759,null,3699,null,22610,null,2358,null,12560,null,1898,null,0400000US09,Connecticut,09
328654,null,3672,null,241544,null,5028,null,2653,null,672,null,3589,null,797,null,6474,null,1107,null,8498,null,1587,null,8193,null,1384,null,21180,null,2036,null,32424,null,2153,null,50296,null,3730,null,38365,null,2325,null,42139,null,2420,null,27733,null,2201,null,87110,null,4274,null,5039,null,1228,null,6476,null,1214,null,7918,null,1483,null,6256,null,1496,null,6423,null,1464,null,13032,null,2035,null,14354,null,2282,null,14786,null,2056,null,6952,null,1513,null,4435,null,1111,null,1439,null,698,null,0400000US10,Delaware,10
249996,null,3353,null,108571,null,4051,null,1264,null,531,null,1458,null,575,null,2070,null,637,null,2382,null,642,null,2546,null,737,null,4870,null,1121,null,10764,null,1473,null,15324,null,1935,null,14295,null,1844,null,19532,null,2005,null,34066,null,2290,null,141425,null,4835,null,11663,null,1851,null,13366,null,1980,null,8272,null,1477,null,8721,null,1531,null,5902,null,1495,null,15633,null,2156,null,21107,null,2347,null,23136,null,2249,null,14486,null,1843,null,11475,null,1436,null,7664,null,1257,null,0400000US11,District of Columbia,11
7057285,null,24241,null,4916497,null,22392,null,113917,null,5687,null,123708,null,5547,null,210716,null,6456,null,226878,null,6886,null,246875,null,7741,null,501285,null,11973,null,716750,null,14757,null,993987,null,15714,null,667459,null,11544,null,649235,null,10825,null,465687,null,11743,null,2140788,null,22439,null,107187,null,6019,null,162392,null,6434,null,188933,null,7552,null,173102,null,7716,null,185764,null,7942,null,329343,null,11381,null,374558,null,10690,null,350735,null,11878,null,144652,null,6222,null,83935,null,4841,null,40187,null,3738,null,0400000US12,Florida,12
