B07008_001E,B07008_001EA,B07008_001M,B07008_001MA,B07008_002E,B07008_002EA,B07008_002M,B07008_002MA,B07008_003E,B07008_003EA,B07008_003M,B07008_003MA,B07008_004E,B07008_004EA,B07008_004M,B07008_004MA,B07008_005E,B07008_005EA,B07008_005M,B07008_005MA,B07008_006E,B07008_006EA,B07008_006M,B07008_006MA,B07008_007E,B07008_007EA,B07008_007M,B07008_007MA,B07008_008E,B07008_008EA,B07008_008M,B07008_008MA,B07008_009E,B07008_009EA,B07008_009M,B07008_009MA,B07008_010E,B07008_010EA,B07008_010M,B07008_010MA,B07008_011E,B07008_011EA,B07008_011M,B07008_011MA,B07008_012E,B07008_012EA,B07008_012M,B07008_012MA,B07008_013E,B07008_013EA,B07008_013M,B07008_013MA,B07008_014E,B07008_014EA,B07008_014M,B07008_014MA,B07008_015E,B07008_015EA,B07008_015M,B07008_015MA,B07008_016E,B07008_016EA,B07008_016M,B07008_016MA,B07008_017E,B07008_017EA,B07008_017M,B07008_017MA,B07008_018E,B07008_018EA,B07008_018M,B07008_018MA,B07008_019E,B07008_019EA,B07008_019M,B07008_019MA,B07008_020E,B07008_020EA,B07008_020M,B07008_020MA,B07008_021E,B07008_021EA,B07008_021M,B07008_021MA,B07008_022E,B07008_022EA,B07008_022M,B07008_022MA,B07008_023E,B07008_023EA,B07008_023M,B07008_023MA,B07008_024E,B07008_024EA,B07008_024M,B07008_024MA,B07008_025E,B07008_025EA,B07008_025M,B07008_025MA,B07008_026E,B07008_026EA,B07008_026M,B07008_026MA,B07008_027E,B07008_027EA,B07008_027M,B07008_027MA,B07008_028E,B07008_028EA,B07008_028M,B07008_028MA,B07008_029E,B07008_029EA,B07008_029M,B07008_029MA,B07008_030E,B07008_030EA,B07008_030M,B07008_030MA,B07008_031E,B07008_031EA,B07008_031M,B07008_031MA,B07008_032E,B07008_032EA,B07008_032M,B07008_032MA,B07008_033E,B07008_033EA,B07008_033M,B07008_033MA,B07008_034E,B07008_034EA,B07008_034M,B07008_034MA,B07008_035E,B07008_035EA,B07008_035M,B07008_035MA,B07008_036E,B07008_036EA,B07008_036M,B07008_036MA,GEO_ID,NAME,state
7561173,null,4493,null,2408861,null,25378,null,3683525,null,33078,null,851048,null,17870,null,184879,null,8917,null,432860,null,8080,null,6280538,null,23838,null,1802795,null,23768,null,3276615,null,30468,null,682749,null,15358,null,128636,null,7678,null,389743,null,7961,null,611333,null,19044,null,286846,null,12144,null,187720,null,11518,null,86026,null,6200,null,28726,null,3321,null,22015,null,2897,null,397466,null,16692,null,196576,null,10290,null,116537,null,8016,null,53611,null,4313,null,19043,null,3138,null,11699,null,2160,null,228154,null,11271,null,105489,null,7683,null,81152,null,6137,null,26029,null,3253,null,7183,null,1230,null,8301,null,1368,null,43682,null,4473,null,17155,null,2623,null,21501,null,3123,null,2633,null,1038,null,1291,null,651,null,1102,null,428,null,0400000US13,Georgia,13
1052486,null,1649,null,343412,null,7712,null,533014,null,9984,null,95591,null,5680,null,13113,null,1617,null,67356,null,3641,null,888159,null,9530,null,271174,null,8499,null,465193,null,10305,null,79273,null,5075,null,9692,null,1487,null,62827,null,3482,null,97474,null,7754,null,40257,null,4849,null,39987,null,4444,null,11544,null,1921,null,2141,null,622,null,3545,null,987,null,6857,null,1404,null,4506,null,1246,null,1094,null,537,null,893,null,491,null,0,null,275,null,364,null,306,null,43963,null,4820,null,19799,null,3272,null,20010,null,3249,null,2861,null,984,null,844,null,485,null,449,null,232,null,16033,null,3559,null,7676,null,3221,null,6730,null,1634,null,1020,null,442,null,436,null,507,null,171,null,134,null,0400000US15,Hawaii,15
1179440,null,1637,null,294187,null,7752,null,672820,null,11691,null,138441,null,5765,null,15101,null,2155,null,58891,null,3238,null,947259,null,10073,null,197857,null,7890,null,579789,null,10636,null,108114,null,4904,null,9386,null,1591,null,52113,null,3164,null,128205,null,7373,null,51174,null,4305,null,53084,null,5618,null,17372,null,2258,null,3783,null,1416,null,2792,null,762,null,44191,null,4633,null,19855,null,2892,null,15156,null,2633,null,6424,null,1505,null,946,null,524,null,1810,null,603,null,50869,null,5067,null,21072,null,2785,null,21283,null,3308,null,6057,null,1472,null,856,null,459,null,1601,null,589,null,8916,null,2561,null,4229,null,1276,null,3508,null,1399,null,474,null,417,null,130,null,154,null,575,null,568,null,0400000US16,Idaho,16
10269170,null,2777,null,3466103,null,25562,null,5010808,null,34600,null,978886,null,15699,null,173426,null,8086,null,639947,null,9974,null,8865488,null,25833,null,2717071,null,24121,null,4606361,null,35625,null,829178,null,14846,null,130194,null,7228,null,582684,null,9565,null,863779,null,21801,null,458583,null,15571,null,237558,null,9654,null,98619,null,6300,null,29818,null,3503,null,39201,null,3544,null,300769,null,12844,null,169103,null,10202,null,79643,null,5981,null,33337,null,3135,null,7498,null,1278,null,11188,null,1722,null,184186,null,9509,null,94951,null,5815,null,63980,null,6582,null,15172,null,2399,null,4931,null,1297,null,5152,null,1186,null,54948,null,4975,null,26395,null,3418,null,23266,null,3173,null,2580,null,785,null,985,null,593,null,1722,null,869,null,0400000US17,Illinois,17
5065862,null,3014,null,1426376,null,17185,null,2623696,null,27184,null,622190,null,14849,null,74117,null,4443,null,319483,null,7488,null,4256055,null,20895,null,1042888,null,16886,null,2379690,null,27186,null,498588,null,12920,null,47177,null,3508,null,287712,null,7420,null,470792,null,15745,null,214460,null,10083,null,142430,null,7914,null,79296,null,5196,null,16266,null,2216,null,18340,null,1992,null,188731,null,7159,null,97333,null,5446,null,49945,null,3951,null,26859,null,2965,null,6557,null,1550,null,8037,null,1237,null,130056,null,7074,null,61749,null,4672,null,44153,null,4380,null,15936,null,2304,null,3518,null,1073,null,4700,null,1146,null,20228,null,3232,null,9946,null,1952,null,7478,null,1680,null,1511,null,634,null,599,null,430,null,694,null,433,null,0400000US18,Indiana,18
2418896,null,2129,null,668960,null,9487,null,1318006,null,14011,null,247289,null,6949,null,27134,null,2829,null,157507,null,4484,null,2012779,null,11633,null,462356,null,9036,null,1194243,null,14868,null,200672,null,6733,null,15250,null,1941,null,140258,null,4298,null,234482,null,10696,null,113263,null,6917,null,73448,null,5929,null,28334,null,2857,null,7655,null,1646,null,11782,null,1724,null,97221,null,5810,null,56311,null,4146,null,23396,null,2297,null,11470,null,1613,null,2793,null,859,null,3251,null,742,null,64391,null,5075,null,31251,null,3388,null,23296,null,2902,null,6434,null,1503,null,1337,null,556,null,2073,null,720,null,10023,null,1755,null,5779,null,1042,null,3623,null,1107,null,379,null,315,null,99,null,113,null,143,null,127,null,0400000US19,Iowa,19
2218840,null,2056,null,599028,null,9961,null,1205380,null,13235,null,248100,null,7667,null,28993,null,2650,null,137339,null,4183,null,1824602,null,11927,null,417879,null,10302,null,1072840,null,13786,null,193104,null,6243,null,17926,null,2282,null,122853,null,4454,null,223878,null,9704,null,101326,null,6203,null,72061,null,5953,null,35626,null,3581,null,6416,null,1554,null,8449,null,1410,null,79071,null,5152,null,39995,null,3415,null,23671,null,2579,null,9769,null,1680,null,2308,null,731,null,3328,null,1022,null,77491,null,6122,null,33216,null,3810,null,31023,null,3336,null,8780,null,1653,null,2033,null,722,null,2439,null,761,null,13798,null,3501,null,6612,null,2417,null,5785,null,1552,null,821,null,490,null,310,null,350,null,270,null,355,null,0400000US20,Kansas,20
3435315,null,3001,null,902257,null,14372,null,1786832,null,23087,null,429194,null,11136,null,73617,null,5275,null,243415,null,5915,null,2919764,null,14751,null,691900,null,13351,null,1609766,null,21859,null,346953,null,9538,null,52070,null,3956,null,219075,null,5528,null,280520,null,10297,null,108589,null,6276,null,98583,null,6967,null,48338,null,3704,null,11283,null,1891,null,13727,null,1789,null,128241,null,6991,null,51829,null,3940,null,39603,null,4549,null,23022,null,2602,null,7558,null,1932,null,6229,null,1365,null,89417,null,6831,null,42912,null,4298,null,30443,null,3833,null,9734,null,1861,null,2384,null,795,null,3944,null,1041,null,17373,null,2838,null,7027,null,1715,null,8437,null,1946,null,1147,null,545,null,322,null,294,null,440,null,283,null,0400000US21,Kentucky,21
3493783,null,2786,null,1121463,null,15078,null,1629717,null,18494,null,403590,null,9992,null,94134,null,5395,null,244879,null,6861,null,2972493,null,16764,null,880928,null,14396,null,1467803,null,17565,null,335244,null,8896,null,68416,null,4717,null,220102,null,6633,null,298691,null,12685,null,139225,null,8844,null,92600,null,6249,null,37364,null,3265,null,14831,null,2328,null,14671,null,1920,null,122945,null,7589,null,61261,null,5297,null,32028,null,4162,null,17876,null,2355,null,5947,null,1523,null,5833,null,1275,null,88259,null,6883,null,35534,null,4991,null,32890,null,4306,null,11879,null,2352,null,4660,null,1160,null,3296,null,1023,null,11395,null,2170,null,4515,null,1630,null,4396,null,1246,null,1227,null,628,null,280,null,253,null,977,null,798,null,0400000US22,Louisiana,22
1094908,null,1349,null,294255,null,7417,null,567920,null,10355,null,148738,null,6112,null,12143,null,1703,null,71852,null,2959,null,936656,null,7553,null,216720,null,6695,null,524236,null,9884,null,122348,null,5581,null,7949,null,1321,null,65403,null,2986,null,91320,null,6233,null,44581,null,3901,null,23983,null,3198,null,16166,null,2394,null,3040,null,817,null,3550,null,829,null,34977,null,3424,null,16453,null,2414,null,9004,null,1837,null,6970,null,1637,null,648,null,381,null,1902,null,705,null,28956,null,3270,null,14553,null,2025,null,9881,null,2085,null,3125,null,994,null,506,null,316,null,891,null,453,null,2999,null,904,null,1948,null,741,null,816,null,419,null,129,null,132,null,0,null,228,null,106,null,128,null,0400000US23,Maine,23
4533816,null,1698,null,1520036,null,15189,null,2181899,null,22556,null,442811,null,11114,null,120443,null,6894,null,268627,null,6270,null,3922159,null,18300,null,1212380,null,18481,null,1989045,null,21743,null,384099,null,10058,null,91807,null,5851,null,244828,null,5884,null,299350,null,13309,null,150091,null,9134,null,85803,null,5515,null,35614,null,3810,null,16399,null,2714,null,11443,null,1723,null,144485,null,8106,null,80657,null,5754,null,40015,null,4256,null,11763,null,1788,null,6769,null,1307,null,5281,null,1189,null,131169,null,7766,null,64171,null,5364,null,47443,null,4749,null,9894,null,1554,null,4760,null,1283,null,4901,null,964,null,36653,null,4215,null,12737,null,2476,null,19593,null,2949,null,1441,null,496,null,708,null,495,null,2174,null,1076,null,0400000US24,Maryland,24
5328765,null,1529,null,1881689,null,16141,null,2529764,null,24239,null,483160,null,11464,null,102077,null,5334,null,332075,null,7809,null,4574524,null,19414,null,1466608,null,18956,null,2321224,null,23385,null,412085,null,11091,null,76818,null,4347,null,297789,null,7309,null,409319,null,12624,null,212030,null,9576,null,112607,null,6873,null,46398,null,4322,null,18070,null,2335,null,20214,null,2304,null,160489,null,10192,null,98987,null,7941,null,37354,null,4057,null,12683,null,2062,null,4119,null,1126,null,7346,null,1582,null,132332,null,7044,null,78206,null,5055,null,37478,null,4330,null,10151,null,1818,null,2422,null,817,null,4075,null,1203,null,52101,null,6415,null,25858,null,3765,null,21101,null,3732,null,1843,null,811,null,648,null,327,null,2651,null,1049,null,0400000US25,Massachusetts,25
8054089,null,2765,null,2557456,null,20658,null,3984470,null,27836,null,898084,null,14189,null,114828,null,5592,null,499251,null,7148,null,6881300,null,23965,null,1934285,null,19979,null,3667081,null,24144,null,749105,null,12543,null,80425,null,4188,null,450404,null,6997,null,714132,null,20065,null,368642,null,13617,null,193328,null,10479,null,96299,null,5260,null,24306,null,2629,null,31557,null,2555,null,314795,null,9834,null,186121,null,7922,null,72776,null,5467,null,37669,null,3408,null,7728,null,1366,null,10501,null,1247,null,105463,null,6367,null,49131,null,3798,null,37439,null,4082,null,12154,null,1927,null,2188,null,824,null,4551,null,1203,null,38399,null,5857,null,19277,null,3098,null,13846,null,3104,null,2857,null,944,null,181,null,166,null,2238,null,918,null,0400000US26,Michigan,26
4190265,null,2117,null,1274537,null,13183,null,2236929,null,19094,null,405071,null,10115,null,43818,null,2977,null,229910,null,5168,null,3593961,null,13363,null,958384,null,15405,null,2060573,null,18979,null,338446,null,8686,null,29079,null,2732,null,207479,null,4748,null,309590,null,11104,null,160787,null,7762,null,89867,null,6388,null,36558,null,3120,null,8754,null,1465,null,13624,null,1590,null,182985,null,7791,null,103921,null,6507,null,48127,null,4338,null,21151,null,2505,null,4268,null,877,null,5518,null,1169,null,83325,null,4777,null,40142,null,3414,null,30710,null,3408,null,8394,null,1536,null,1279,null,574,null,2800,null,876,null,20404,null,2764,null,11303,null,1961,null,7652,null,1470,null,522,null,297,null,438,null,304,null,489,null,301,null,0400000US27,Minnesota,27
2305571,null,2639,null,717776,null,10761,null,1085657,null,18994,null,260733,null,10069,null,69737,null,4297,null,171668,null,5827,null,1970698,null,12411,null,565459,null,12014,null,979149,null,18830,null,216058,null,9374,null,53748,null,3892,null,156284,null,5615,null,182434,null,9785,null,79510,null,5784,null,59840,null,5169,null,26153,null,2859,null,8131,null,1528,null,8800,null,1483,null,87165,null,5823,null,47436,null,4453,null,21087,null,3636,null,9819,null,1747,null,4838,null,1501,null,3985,null,1127,null,57953,null,5433,null,23098,null,3137,null,22179,null,3530,null,7976,null,1652,null,2584,null,858,null,2116,null,794,null,7321,null,2093,null,2273,null,956,null,3402,null,1512,null,727,null,415,null,436,null,288,null,483,null,327,null,0400000US28,Mississippi,28
4743939,null,2550,null,1340205,null,15406,null,2440374,null,23521,null,554580,null,12327,null,94412,null,5734,null,314368,null,6342,null,3957931,null,17254,null,984573,null,14426,null,2188796,null,22076,null,441470,null,11160,null,60436,null,3616,null,282656,null,5811,null,429768,null,14733,null,193449,null,10572,null,129095,null,7983,null,66808,null,5701,null,22183,null,3510,null,18233,null,2148,null,212270,null,8698,null,101261,null,5842,null,64057,null,4546,null,30849,null,3217,null,7927,null,1429,null,8176,null,1453,null,127118,null,7529,null,53018,null,3802,null,51681,null,5602,null,13881,null,2068,null,3609,null,1056,null,4929,null,1333,null,16852,null,2306,null,7904,null,1441,null,6745,null,1525,null,1572,null,553,null,257,null,335,null,374,null,250,null,0400000US29,Missouri,29
785742,null,1986,null,225114,null,5892,null,408346,null,9115,null,96369,null,5366,null,9736,null,1628,null,46177,null,2596,null,651305,null,6714,null,160953,null,5961,null,362564,null,9095,null,79085,null,4706,null,6299,null,1434,null,42404,null,2530,null,68943,null,5528,null,33860,null,3515,null,22662,null,3229,null,9063,null,1598,null,1579,null,698,null,1779,null,664,null,27652,null,3382,null,14064,null,2322,null,8022,null,1917,null,3852,null,893,null,831,null,459,null,883,null,426,null,35758,null,3712,null,15260,null,2366,null,14336,null,2786,null,4131,null,1016,null,1027,null,562,null,1004,null,415,null,2084,null,676,null,977,null,390,null,762,null,474,null,238,null,229,null,0,null,235,null,107,null,109,null,0400000US30,Montana,30
1412195,null,1753,null,396824,null,7032,null,763656,null,10735,null,146348,null,5471,null,17269,null,2120,null,88098,null,3943,null,1171376,null,9651,null,279811,null,7669,null,685656,null,10861,null,114992,null,4324,null,11858,null,1780,null,79059,null,3522,null,137956,null,7974,null,65279,null,5344,null,45183,null,4203,null,18746,null,2048,null,2750,null,754,null,5998,null,1013,null,56162,null,4305,null,30524,null,3026,null,14333,null,2172,null,7812,null,1288,null,1394,null,669,null,2099,null,610,null,40807,null,3634,null,18759,null,2427,null,16017,null,2297,null,4036,null,1154,null,1155,null,628,null,840,null,389,null,5894,null,1406,null,2451,null,875,null,2467,null,1049,null,762,null,431,null,112,null,133,null,102,null,106,null,0400000US31,Nebraska,31
2039602,null,1351,null,608903,null,11105,null,993972,null,16413,null,288835,null,9272,null,42006,null,4166,null,105886,null,4620,null,1616385,null,16068,null,435867,null,12757,null,839763,null,15738,null,222073,null,8332,null,27766,null,3170,null,90916,null,4368,null,288266,null,13207,null,116677,null,6989,null,106495,null,7818,null,46195,null,4257,null,9686,null,1736,null,9213,null,1964,null,19913,null,3519,null,9683,null,2008,null,5472,null,1872,null,3071,null,1103,null,780,null,815,null,907,null,637,null,99440,null,9375,null,41874,null,5788,null,34563,null,4358,null,16072,null,2733,null,3019,null,994,null,3912,null,1038,null,15598,null,3157,null,4802,null,1429,null,7679,null,2045,null,1424,null,904,null,755,null,585,null,938,null,590,null,0400000US32,Nevada,32
1079527,null,1258,null,300927,null,7437,null,581619,null,10167,null,122515,null,5532,null,11041,null,1854,null,63425,null,3413,null,937015,null,6977,null,230586,null,6906,null,541428,null,10566,null,100486,null,4715,null,7509,null,1450,null,57006,null,3264,null,74731,null,5673,null,34213,null,3761,null,20946,null,3067,null,13318,null,2362,null,2185,null,861,null,4069,null,1128,null,25444,null,3487,null,13442,null,2379,null,7089,null,1940,null,3855,null,1153,null,413,null,349,null,645,null,450,null,39194,null,4493,null,20850,null,2534,null,10971,null,2196,null,4796,null,1462,null,934,null,512,null,1643,null,668,null,3143,null,938,null,1836,null,650,null,1185,null,576,null,60,null,116,null,0,null,253,null,62,null,102,null,0400000US33,New Hampshire,33
6996319,null,1400,null,2282687,null,19861,null,3544648,null,24738,null,575903,null,12981,null,138225,null,6857,null,454856,null,10233,null,6253436,null,18805,null,1940648,null,22330,null,3271905,null,21521,null,507445,null,12172,null,110823,null,6656,null,422615,null,9837,null,392525,null,14344,null,179022,null,9505,null,138878,null,8101,null,40769,null,3525,null,16256,null,2576,null,17600,null,2216,null,175840,null,9360,null,88948,null,6122,null,58808,null,5084,null,14171,null,2151,null,5380,null,1487,null,8533,null,1624,null,121631,null,6919,null,52698,null,4556,null,49489,null,4187,null,11322,null,2254,null,4338,null,1203,null,3784,null,896,null,52887,null,4625,null,21371,null,2863,null,25568,null,3536,null,2196,null,832,null,1428,null,691,null,2324,null,847,null,0400000US34,New Jersey,34
1569164,null,2151,null,513607,null,10823,null,736727,null,12275,null,194254,null,7537,null,30709,null,2995,null,93867,null,3282,null,1310466,null,11763,null,385638,null,10368,null,655519,null,10809,null,162043,null,7000,null,22125,null,2559,null,85141,null,3335,null,148623,null,9427,null,76209,null,6580,null,43435,null,4795,null,17694,null,2660,null,5957,null,1595,null,5328,null,1491,null,43979,null,5013,null,23869,null,3875,null,12336,null,2665,null,5464,null,1326,null,902,null,461,null,1408,null,524,null,56750,null,6297,null,24019,null,3463,null,21056,null,3266,null,8594,null,2086,null,1299,null,581,null,1782,null,695,null,9346,null,1780,null,3872,null,1069,null,4381,null,1438,null,459,null,256,null,426,null,262,null,208,null,176,null,0400000US35,New Mexico,35
