C17004_001E,C17004_001EA,C17004_001M,C17004_001MA,C17004_002E,C17004_002EA,C17004_002M,C17004_002MA,C17004_003E,C17004_003EA,C17004_003M,C17004_003MA,C17004_004E,C17004_004EA,C17004_004M,C17004_004MA,C17004_005E,C17004_005EA,C17004_005M,C17004_005MA,C17004_006E,C17004_006EA,C17004_006M,C17004_006MA,C17004_007E,C17004_007EA,C17004_007M,C17004_007MA,C17004_008E,C17004_008EA,C17004_008M,C17004_008MA,C17004_009E,C17004_009EA,C17004_009M,C17004_009MA,GEO_ID,NAME,state
3563397,null,3588,null,495178,null,14617,null,45158,null,3690,null,155638,null,6913,null,294382,null,10837,null,3068219,null,15528,null,1483669,null,15155,null,646714,null,11592,null,937836,null,12948,null,0400000US01,Alabama,01
513623,null,2076,null,38865,null,3893,null,3484,null,1073,null,21500,null,2508,null,13881,null,2069,null,474758,null,3669,null,219372,null,4884,null,165294,null,5141,null,90092,null,3830,null,0400000US02,Alaska,02
4878658,null,4316,null,624937,null,18022,null,76753,null,5283,null,201720,null,9920,null,346464,null,12751,null,4253721,null,18098,null,2035107,null,18892,null,961709,null,17217,null,1256905,null,14407,null,0400000US04,Arizona,04
2162421,null,3331,null,324902,null,12696,null,36362,null,3565,null,107397,null,5843,null,181143,null,8898,null,1837519,null,13085,null,880042,null,10845,null,400601,null,10778,null,556876,null,7838,null,0400000US05,Arkansas,05
27858531,null,10060,null,3259777,null,51499,null,345286,null,10910,null,1066271,null,23142,null,1848220,null,32223,null,24598754,null,52252,null,11482336,null,47291,null,6110697,null,41208,null,7005721,null,39489,null,0400000US06,California,06
3775292,null,3844,null,391234,null,13811,null,48261,null,4263,null,168308,null,8216,null,174665,null,8890,null,3384058,null,13982,null,1766938,null,18468,null,877428,null,14036,null,739692,null,11418,null,0400000US08,Colorado,08
2688357,null,3007,null,225843,null,9226,null,14405,null,2058,null,80372,null,5475,null,131066,null,6481,null,2462514,null,10033,null,1215724,null,12844,null,639737,null,9987,null,607053,null,9610,null,0400000US09,Connecticut,09
670555,null,1614,null,61167,null,4549,null,5851,null,1540,null,21824,null,2293,null,33492,null,3307,null,609388,null,4650,null,305683,null,5918,null,140215,null,4253,null,163490,null,4775,null,0400000US10,Delaware,10
464334,null,1054,null,71630,null,5018,null,4700,null,1575,null,22812,null,2760,null,44118,null,4733,null,392704,null,5054,null,228096,null,5274,null,82332,null,4873,null,82276,null,3859,null,0400000US11,District of Columbia,11
14439619,null,8838,null,1716888,null,32063,null,167937,null,8059,null,532304,null,17182,null,1016647,null,23460,null,12722731,null,32651,null,5911598,null,30650,null,2732961,null,27104,null,4078172,null,26351,null,0400000US12,Florida,12
7196418,null,6134,null,926465,null,20169,null,103128,null,6043,null,303207,null,12070,null,520130,null,16430,null,6269953,null,21331,null,3278752,null,22087,null,1367914,null,19366,null,1623287,null,17510,null,0400000US13,Georgia,13
1013598,null,2158,null,90476,null,7040,null,7293,null,1812,null,33227,null,3637,null,49956,null,4996,null,923122,null,7253,null,470277,null,7607,null,203386,null,6944,null,249459,null,7091,null,0400000US15,Hawaii,15
1128596,null,2167,null,130232,null,8507,null,15847,null,2460,null,59346,null,4569,null,55039,null,5259,null,998364,null,9297,null,472646,null,7783,null,273249,null,8248,null,252469,null,5817,null,0400000US16,Idaho,16
9796005,null,6935,null,1045817,null,18146,null,102579,null,5940,null,363013,null,9965,null,580225,null,12046,null,8750188,null,18792,null,4353797,null,24377,null,2156902,null,20388,null,2239489,null,17795,null,0400000US17,Illinois,17
4808721,null,4518,null,547491,null,13436,null,50063,null,4247,null,213583,null,7597,null,283845,null,9933,null,4261230,null,14537,null,2088829,null,17399,null,1079486,null,13845,null,1092915,null,11288,null,0400000US18,Indiana,18
2283697,null,2550,null,244151,null,8030,null,23945,null,2189,null,118362,null,6405,null,101844,null,4980,null,2039546,null,8784,null,1079724,null,9494,null,505228,null,8379,null,454594,null,7290,null,0400000US19,Iowa,19
2104539,null,2657,null,216332,null,7897,null,27115,null,3250,null,96762,null,5346,null,92455,null,5173,null,1888207,null,8148,null,1014085,null,8781,null,455495,null,8752,null,418627,null,6948,null,0400000US20,Kansas,20
3279470,null,3640,null,510932,null,13918,null,41090,null,3887,null,157467,null,7163,null,312375,null,10205,null,2768538,null,15201,null,1317203,null,13940,null,614729,null,11677,null,836606,null,11926,null,0400000US21,Kentucky,21
3325704,null,3425,null,498538,null,16377,null,62601,null,5065,null,145437,null,7297,null,290500,null,13089,null,2827166,null,17006,null,1401059,null,16409,null,603619,null,12986,null,822488,null,12840,null,0400000US22,Louisiana,22
1045825,null,2092,null,119515,null,5386,null,7233,null,1363,null,44747,null,2890,null,67535,null,4464,null,926310,null,5910,null,435166,null,6930,null,252299,null,6443,null,238845,null,5830,null,0400000US23,Maine,23
4335193,null,3913,null,325465,null,10667,null,29300,null,2925,null,110797,null,5364,null,185368,null,8329,null,4009728,null,11579,null,2160179,null,17671,null,924348,null,13939,null,925201,null,12866,null,0400000US24,Maryland,24
5034719,null,3885,null,475647,null,16037,null,25723,null,2947,null,161821,null,8944,null,288103,null,11199,null,4559072,null,16081,null,2256431,null,14623,null,1246288,null,18249,null,1056353,null,12461,null,0400000US25,Massachusetts,25
7706294,null,5245,null,1002828,null,18067,null,72238,null,4633,null,373554,null,11595,null,557036,null,11160,null,6703466,null,18077,null,2921509,null,17955,null,1777991,null,15469,null,2003966,null,14881,null,0400000US26,Michigan,26
4004928,null,3223,null,366342,null,10031,null,37398,null,3191,null,162400,null,6903,null,166544,null,6307,null,3638586,null,10762,null,1879262,null,11690,null,1005866,null,14106,null,753458,null,7891,null,0400000US27,Minnesota,27
