C17007_001E,C17007_001EA,C17007_001M,C17007_001MA,C17007_002E,C17007_002EA,C17007_002M,C17007_002MA,C17007_003E,C17007_003EA,C17007_003M,C17007_003MA,C17007_004E,C17007_004EA,C17007_004M,C17007_004MA,C17007_005E,C17007_005EA,C17007_005M,C17007_005MA,C17007_006E,C17007_006EA,C17007_006M,C17007_006MA,C17007_007E,C17007_007EA,C17007_007M,C17007_007MA,GEO_ID,NAME,state
767995,null,12073,null,219345,null,6685,null,83231,null,5409,null,136114,null,4610,null,548650,null,11711,null,271810,null,8238,null,276840,null,8380,null,0400000US01,Alabama,01
138909,null,6233,null,23926,null,2767,null,12732,null,1972,null,11194,null,1828,null,114983,null,5719,null,65031,null,3841,null,49952,null,3331,null,0400000US02,Alaska,02
1228405,null,20524,null,290429,null,10680,null,130673,null,7003,null,159756,null,8288,null,937976,null,17778,null,496199,null,11014,null,441777,null,10752,null,0400000US04,Arizona,04
479058,null,12603,null,146069,null,6890,null,62483,null,5027,null,83586,null,4516,null,332989,null,9657,null,162948,null,6567,null,170041,null,5858,null,0400000US05,Arkansas,05
6449457,null,45640,null,1483113,null,25168,null,662270,null,19394,null,820843,null,17789,null,4966344,null,39991,null,2602284,null,27875,null,2364060,null,21458,null,0400000US06,California,06
1008394,null,18300,null,210069,null,9302,null,92088,null,5669,null,117981,null,6703,null,798325,null,15744,null,435914,null,10732,null,362411,null,9109,null,0400000US08,Colorado,08
609573,null,11151,null,121415,null,5981,null,51557,null,4148,null,69858,null,4411,null,488158,null,10377,null,236909,null,7280,null,251249,null,6499,null,0400000US09,Connecticut,09
153395,null,5882,null,32389,null,3100,null,12186,null,1884,null,20203,null,2303,null,121006,null,4957,null,60742,null,3728,null,60264,null,3517,null,0400000US10,Delaware,10
206565,null,6860,null,41925,null,3633,null,19728,null,2450,null,22197,null,2416,null,164640,null,6350,null,81301,null,3871,null,83339,null,4130,null,0400000US11,District of Columbia,11
3582781,null,36707,null,843090,null,18862,null,373832,null,13258,null,469258,null,13320,null,2739691,null,31936,null,1391832,null,19971,null,1347859,null,18832,null,0400000US12,Florida,12
1592795,null,27340,null,410354,null,14337,null,181381,null,11917,null,228973,null,9762,null,1182441,null,24526,null,613469,null,16426,null,568972,null,13787,null,0400000US13,Georgia,13
220354,null,9275,null,55157,null,5399,null,24257,null,2946,null,30900,null,3825,null,165197,null,7190,null,91748,null,5395,null,73449,null,3709,null,0400000US15,Hawaii,15
252768,null,9439,null,64990,null,4839,null,25896,null,2922,null,39094,null,3792,null,187778,null,7814,null,102252,null,5581,null,85526,null,4715,null,0400000US16,Idaho,16
2234142,null,26426,null,496235,null,13043,null,216776,null,9459,null,279459,null,8821,null,1737907,null,25473,null,868710,null,15225,null,869197,null,14860,null,0400000US17,Illinois,17
1134137,null,17620,null,273890,null,9355,null,116965,null,6688,null,156925,null,5950,null,860247,null,14223,null,438602,null,9882,null,421645,null,8530,null,0400000US18,Indiana,18
585762,null,10337,null,151169,null,5583,null,64994,null,3626,null,86175,null,4881,null,434593,null,10866,null,219363,null,6470,null,215230,null,7486,null,0400000US19,Iowa,19
504380,null,10421,null,121313,null,6626,null,49470,null,4155,null,71843,null,4801,null,383067,null,9131,null,198804,null,6269,null,184263,null,6155,null,0400000US20,Kansas,20
741931,null,14646,null,229971,null,8628,null,93613,null,5461,null,136358,null,6204,null,511960,null,12608,null,251647,null,8397,null,260313,null,7824,null,0400000US21,Kentucky,21
731001,null,13874,null,216271,null,7932,null,87494,null,6018,null,128777,null,6109,null,514730,null,12638,null,266372,null,7544,null,248358,null,8168,null,0400000US22,Louisiana,22
287196,null,8102,null,71551,null,3741,null,30094,null,2546,null,41457,null,3173,null,215645,null,6716,null,103612,null,4800,null,112033,null,3578,null,0400000US23,Maine,23
1003592,null,14699,null,185477,null,6756,null,79676,null,5446,null,105801,null,4781,null,818115,null,14554,null,389794,null,10644,null,428321,null,9634,null,0400000US24,Maryland,24
1305190,null,17219,null,280196,null,11392,null,128696,null,7954,null,151500,null,7908,null,1024994,null,15876,null,496033,null,10503,null,528961,null,10654,null,0400000US25,Massachusetts,25
1781110,null,20264,null,489206,null,12460,null,224342,null,7967,null,264864,null,8636,null,1291904,null,15468,null,639618,null,11068,null,652286,null,10857,null,0400000US26,Michigan,26
1039360,null,12634,null,227236,null,7584,null,107767,null,6429,null,119469,null,4523,null,812124,null,12349,null,410936,null,10211,null,401188,null,7235,null,0400000US27,Minnesota,27
455955,null,11879,null,149612,null,6928,null,62564,null,5053,null,87048,null,4780,null,306343,null,9524,null,157849,null,6478,null,148494,null,6386,null,0400000US28,Mississippi,28
1087849,null,16159,null,273193,null,7480,null,118516,null,5425,null,154677,null,6096,null,814656,null,14663,null,401682,null,9998,null,412974,null,8723,null,0400000US29,Missouri,29
204983,null,6527,null,54709,null,3886,null,26000,null,2763,null,28709,null,2568,null,150274,null,5217,null,77880,null,4024,null,72394,null,3373,null,0400000US30,Montana,30
336527,null,8572,null,80353,null,4937,null,35255,null,3892,null,45098,null,2911,null,256174,null,7748,null,131743,null,5059,null,124431,null,4435,null,0400000US31,Nebraska,31
525757,null,13268,null,105900,null,7352,null,52701,null,5798,null,53199,null,4230,null,419857,null,11240,null,238386,null,7581,null,181471,null,6221,null,0400000US32,Nevada,32
239039,null,8932,null,46554,null,4435,null,20740,null,3252,null,25814,null,2966,null,192485,null,7430,null,97040,null,4760,null,95445,null,4501,null,0400000US33,New Hampshire,33
1375589,null,22499,null,261868,null,11202,null,105421,null,7296,null,156447,null,7539,null,1113721,null,19342,null,552274,null,12811,null,561447,null,11343,null,0400000US34,New Jersey,34
368421,null,9660,null,101259,null,5735,null,44060,null,3882,null,57199,null,4154,null,267162,null,7645,null,137371,null,5274,null,129791,null,4971,null,0400000US35,New Mexico,35
3693399,null,29420,null,882100,null,19351,null,381717,null,13419,null,500383,null,14384,null,2811299,null,26863,null,1389102,null,18878,null,1422197,null,16889,null,0400000US36,New York,36
1634749,null,22206,null,423092,null,10217,null,176680,null,8218,null,246412,null,7153,null,1211657,null,19518,null,604002,null,13876,null,607655,null,11971,null,0400000US37,North Carolina,37
133229,null,3970,null,32220,null,2429,null,13404,null,1662,null,18816,null,1794,null,101009,null,3831,null,55383,null,3240,null,45626,null,2222,null,0400000US38,North Dakota,38
2124631,null,20993,null,544237,null,12961,null,244960,null,8774,null,299277,null,9840,null,1580394,null,19047,null,774048,null,14372,null,806346,null,9795,null,0400000US39,Ohio,39
631597,null,13360,null,180124,null,8197,null,74980,null,5599,null,105144,null,5705,null,451473,null,9989,null,222889,null,6938,null,228584,null,6056,null,0400000US40,Oklahoma,40
812657,null,15991,null,202028,null,7485,null,92845,null,5501,null,109183,null,5387,null,610629,null,13542,null,310711,null,9994,null,299918,null,6900,null,0400000US41,Oregon,41
2311198,null,16948,null,563539,null,13150,null,241194,null,10425,null,322345,null,9375,null,1747659,null,15257,null,851755,null,12426,null,895904,null,11316,null,0400000US42,Pennsylvania,42
209725,null,9031,null,51941,null,5000,null,21925,null,2684,null,30016,null,3608,null,157784,null,7347,null,77817,null,4544,null,79967,null,4380,null,0400000US44,Rhode Island,44
767650,null,13485,null,215857,null,9112,null,91560,null,5196,null,124297,null,6640,null,551793,null,11394,null,274018,null,7033,null,277775,null,8332,null,0400000US45,South Carolina,45
153856,null,5849,null,36430,null,3052,null,17060,null,2259,null,19370,null,2568,null,117426,null,5071,null,60332,null,3615,null,57094,null,3281,null,0400000US46,South Dakota,46
1078246,null,17444,null,295981,null,9125,null,121717,null,5939,null,174264,null,6286,null,782265,null,16125,null,390142,null,10418,null,392123,null,9435,null,0400000US47,Tennessee,47
3639066,null,36456,null,919574,null,17859,null,387487,null,12395,null,532087,null,13746,null,2719492,null,30407,null,1470874,null,19761,null,1248618,null,18654,null,0400000US48,Texas,48
374921,null,13429,null,98019,null,6970,null,42540,null,4626,null,55479,null,5348,null,276902,null,10730,null,150427,null,7517,null,126475,null,5699,null,0400000US49,Utah,49
133939,null,5292,null,33114,null,2860,null,15021,null,1881,null,18093,null,1880,null,100825,null,4386,null,48696,null,3144,null,52129,null,2523,null,0400000US50,Vermont,50
1352872,null,19275,null,278817,null,10314,null,117014,null,7339,null,161803,null,7079,null,1074055,null,16257,null,540462,null,12053,null,533593,null,10061,null,0400000US51,Virginia,51
1363974,null,23861,null,304251,null,10003,null,139988,null,7280,null,164263,null,6637,null,1059723,null,21330,null,550696,null,13338,null,509027,null,12423,null,0400000US53,Washington,53
335897,null,8054,null,112837,null,5575,null,48183,null,3731,null,64654,null,3478,null,223060,null,5947,null,107648,null,4613,null,115412,null,3968,null,0400000US54,West Virginia,54
1087094,null,14096,null,248244,null,8127,null,111452,null,5942,null,136792,null,5472,null,838850,null,12839,null,425628,null,8572,null,413222,null,8011,null,0400000US55,Wisconsin,55
103477,null,4857,null,23307,null,2405,null,9557,null,1442,null,13750,null,1666,null,80170,null,4262,null,43198,null,3043,null,36972,null,2421,null,0400000US56,Wyoming,56
448875,null,10168,null,255027,null,8745,null,102330,null,4568,null,152697,null,6917,null,193848,null,6724,null,102462,null,4323,null,91386,null,4576,null,0400000US72,Puerto Rico,72
