B27001_001E,B27001_001EA,B27001_001M,B27001_001MA,B27001_002E,B27001_002EA,B27001_002M,B27001_002MA,B27001_003E,B27001_003EA,B27001_003M,B27001_003MA,B27001_004E,B27001_004EA,B27001_004M,B27001_004MA,B27001_005E,B27001_005EA,B27001_005M,B27001_005MA,B27001_006E,B27001_006EA,B27001_006M,B27001_006MA,B27001_007E,B27001_007EA,B27001_007M,B27001_007MA,B27001_008E,B27001_008EA,B27001_008M,B27001_008MA,B27001_009E,B27001_009EA,B27001_009M,B27001_009MA,B27001_010E,B27001_010EA,B27001_010M,B27001_010MA,GEO_ID,NAME,state
9473441,null,3655,null,2536058,null,3510,null,2245226,null,14374,null,290832,null,13756,null,5986946,null,6627,null,4515193,null,23900,null,1471753,null,23087,null,950437,null,4347,null,933250,null,4785,null,17187,null,2631,null,0400000US13,Georgia,13
1236665,null,2981,null,284493,null,295,null,274161,null,2682,null,10332,null,2691,null,766424,null,3169,null,694899,null,6102,null,71525,null,5529,null,185748,null,841,null,184494,null,905,null,1254,null,479,null,0400000US15,Hawaii,15
1498787,null,900,null,412970,null,1233,null,356521,null,5381,null,56449,null,5476,null,912280,null,1920,null,703562,null,7571,null,208718,null,7311,null,173537,null,1578,null,172092,null,1536,null,1445,null,576,null,0400000US16,Idaho,16
12709312,null,1736,null,3175518,null,2621,null,2996660,null,10828,null,178858,null,10453,null,8038424,null,5514,null,6620196,null,26400,null,1418228,null,25715,null,1495370,null,4672,null,1469128,null,5204,null,26242,null,2687,null,0400000US17,Illinois,17
6271184,null,1579,null,1579871,null,2710,null,1419511,null,10940,null,160360,null,10545,null,3924912,null,4070,null,3220705,null,15315,null,704207,null,15415,null,766401,null,3095,null,759691,null,3074,null,6710,null,1466,null,0400000US18,Indiana,18
2951468,null,887,null,708251,null,1569,null,668594,null,4500,null,39657,null,4272,null,1830038,null,2461,null,1603841,null,8639,null,226197,null,8641,null,413179,null,1641,null,410621,null,1714,null,2558,null,779,null,0400000US19,Iowa,19
2738746,null,1925,null,698223,null,1629,null,640513,null,5329,null,57710,null,5099,null,1697727,null,3489,null,1424841,null,9577,null,272886,null,9281,null,342796,null,2251,null,340063,null,2116,null,2733,null,838,null,0400000US20,Kansas,20
4187839,null,1726,null,1004446,null,2676,null,934473,null,6308,null,69973,null,5983,null,2645727,null,2776,null,2128806,null,13429,null,516921,null,12797,null,537666,null,2564,null,534428,null,2722,null,3238,null,964,null,0400000US21,Kentucky,21
4312891,null,2506,null,1105606,null,1878,null,1020019,null,7063,null,85587,null,6905,null,2695878,null,4301,null,2020513,null,12825,null,675365,null,12582,null,511407,null,2813,null,505225,null,3198,null,6182,null,1380,null,0400000US22,Louisiana,22
1299288,null,1217,null,274570,null,1173,null,254314,null,3452,null,20256,null,3322,null,833572,null,1869,null,712961,null,5505,null,120611,null,5403,null,191146,null,1113,null,189880,null,1031,null,1266,null,580,null,0400000US23,Maine,23
5530013,null,2991,null,1338996,null,1196,null,1268644,null,6362,null,70352,null,6453,null,3537345,null,4485,null,3007738,null,13724,null,529607,null,12973,null,653672,null,2692,null,642498,null,3343,null,11174,null,2074,null,0400000US24,Maryland,24
6398787,null,1461,null,1426668,null,1225,null,1396888,null,3975,null,29780,null,3920,null,4160088,null,2796,null,3932094,null,11909,null,227994,null,11444,null,812031,null,2133,null,806291,null,2838,null,5740,null,1547,null,0400000US25,Massachusetts,25
9866139,null,1394,null,2388510,null,2527,null,2264404,null,7484,null,124106,null,7296,null,6221972,null,3548,null,5221074,null,19253,null,1000898,null,18180,null,1255657,null,2634,null,1248679,null,2915,null,6978,null,1396,null,0400000US26,Michigan,26
5150617,null,1173,null,1248041,null,1357,null,1169412,null,4632,null,78629,null,4912,null,3292177,null,2352,null,2927667,null,10806,null,364510,null,10433,null,610399,null,1911,null,606816,null,2139,null,3583,null,849,null,0400000US27,Minnesota,27
2867519,null,2708,null,762887,null,1634,null,666219,null,8266,null,96668,null,8142,null,1755544,null,4047,null,1342938,null,12007,null,412606,null,12230,null,349088,null,2654,null,346099,null,2781,null,2989,null,950,null,0400000US28,Mississippi,28
5795164,null,1816,null,1418342,null,2598,null,1317076,null,5898,null,101266,null,5524,null,3619572,null,3644,null,2970202,null,16128,null,649370,null,15662,null,757250,null,2482,null,752318,null,2822,null,4932,null,1331,null,0400000US29,Missouri,29
950414,null,1527,null,221829,null,1806,null,189720,null,3686,null,32109,null,3443,null,599132,null,2157,null,456810,null,6770,null,142322,null,6619,null,129453,null,943,null,128263,null,990,null,1190,null,426,null,0400000US30,Montana,30
1749849,null,1212,null,444803,null,1573,null,414233,null,3262,null,30570,null,3245,null,1081562,null,2309,null,918850,null,7166,null,162712,null,6930,null,223484,null,1537,null,222356,null,1606,null,1128,null,526,null,0400000US31,Nebraska,31
2568111,null,1749,null,666937,null,821,null,531968,null,8481,null,134969,null,8317,null,1610071,null,2664,null,1202804,null,13109,null,407267,null,12914,null,291103,null,1606,null,285640,null,1919,null,5463,null,1308,null,0400000US32,Nevada,32
1299356,null,749,null,292592,null,1008,null,277639,null,2660,null,14953,null,2565,null,847405,null,1488,null,722817,null,6811,null,124588,null,6752,null,159359,null,1000,null,158591,null,1141,null,768,null,441,null,0400000US33,New Hampshire,33
8557279,null,2156,null,2045334,null,1160,null,1897614,null,8977,null,147720,null,9054,null,5410666,null,3603,null,4520357,null,19705,null,890309,null,19113,null,1101279,null,2783,null,1080694,null,3714,null,20585,null,2875,null,0400000US34,New Jersey,34
1951866,null,1611,null,500994,null,1479,null,432461,null,4956,null,68533,null,4841,null,1194781,null,2611,null,853318,null,8822,null,341463,null,8653,null,256091,null,2046,null,247583,null,2917,null,8508,null,1796,null,0400000US35,New Mexico,35
19207057,null,2618,null,4402183,null,2523,null,4147027,null,11560,null,255156,null,11598,null,12315259,null,5331,null,10350365,null,31960,null,1964894,null,29996,null,2489615,null,4600,null,2451421,null,5987,null,38194,null,3410,null,0400000US36,New York,36
9004442,null,4686,null,2237294,null,3478,null,2017899,null,10875,null,219395,null,10943,null,5680344,null,5706,null,4475465,null,20668,null,1204879,null,19848,null,1086804,null,3320,null,1077094,null,3861,null,9710,null,1535,null,0400000US37,North Carolina,37
623970,null,1057,null,140900,null,873,null,129988,null,2093,null,10912,null,1977,null,396501,null,1426,null,342303,null,3883,null,54198,null,3816,null,86569,null,548,null,86018,null,590,null,551,null,369,null,0400000US38,North Dakota,38
11296200,null,2080,null,2727548,null,2728,null,2530448,null,11598,null,197100,null,11383,null,7075474,null,4938,null,5958001,null,19750,null,1117473,null,19600,null,1493178,null,3855,null,1477579,null,4367,null,15599,null,1913,null,0400000US39,Ohio,39
3550098,null,2185,null,903224,null,2746,null,786513,null,6688,null,116711,null,6151,null,2181461,null,4439,null,1610547,null,12628,null,570914,null,11693,null,465413,null,2859,null,460579,null,2911,null,4834,null,1083,null,0400000US40,Oklahoma,40
3746320,null,833,null,865115,null,2127,null,754694,null,8428,null,110421,null,8374,null,2390463,null,2939,null,1891802,null,13497,null,498661,null,13383,null,490742,null,2378,null,485262,null,2765,null,5480,null,1355,null,0400000US41,Oregon,41
12209227,null,2068,null,2757063,null,2394,null,2588412,null,11195,null,168651,null,11088,null,7658886,null,5369,null,6689036,null,17497,null,969850,null,17061,null,1793278,null,4354,null,1780168,null,4596,null,13110,null,1796,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,228072,null,1255,null,215146,null,2470,null,12926,null,2253,null,661768,null,4081,null,568005,null,6585,null,93763,null,6269,null,140444,null,1064,null,139308,null,1175,null,1136,null,569,null,0400000US44,Rhode Island,44
4373390,null,2822,null,1064430,null,2025,null,930776,null,7754,null,133654,null,7864,null,2734614,null,4101,null,2113017,null,14217,null,621597,null,13653,null,574346,null,2193,null,568572,null,2329,null,5774,null,1399,null,0400000US45,South Carolina,45
783531,null,1162,null,196191,null,1338,null,179673,null,2217,null,16518,null,2210,null,479108,null,1909,null,404653,null,5172,null,74455,null,5000,null,108232,null,757,null,107535,null,789,null,697,null,348,null,0400000US46,South Dakota,46
6113391,null,1928,null,1476111,null,2819,null,1369798,null,7936,null,106313,null,7570,null,3856551,null,4135,null,3134971,null,19169,null,721580,null,18311,null,780729,null,3181,null,774305,null,3484,null,6424,null,1629,null,0400000US47,Tennessee,47
23827328,null,5045,null,6714046,null,4508,null,5518072,null,23602,null,1195974,null,24134,null,14753527,null,9077,null,10267314,null,33559,null,4486213,null,30894,null,2359755,null,5883,null,2296656,null,7096,null,63099,null,4892,null,0400000US48,Texas,48
2704865,null,2409,null,849122,null,942,null,737791,null,8030,null,111331,null,8024,null,1616740,null,3286,null,1312243,null,10239,null,304497,null,10799,null,239003,null,1561,null,236120,null,1532,null,2883,null,850,null,0400000US49,Utah,49
615089,null,299,null,128844,null,685,null,123678,null,1296,null,5166,null,1222,null,403223,null,921,null,352822,null,3304,null,50401,null,3183,null,83022,null,663,null,82629,null,641,null,393,null,280,null,0400000US50,Vermont,50
7520250,null,5297,null,1815340,null,3093,null,1676909,null,8070,null,138431,null,8656,null,4802928,null,6356,null,4052783,null,19204,null,750145,null,18541,null,901982,null,3195,null,891804,null,3519,null,10178,null,1832,null,0400000US51,Virginia,51
6428235,null,3970,null,1540488,null,1706,null,1410093,null,8833,null,130395,null,8544,null,4123998,null,5151,null,3420924,null,15230,null,703074,null,15327,null,763749,null,2854,null,755221,null,3445,null,8528,null,1798,null,0400000US53,Washington,53
1787710,null,950,null,384815,null,1357,null,359067,null,3746,null,25748,null,3522,null,1130443,null,2164,null,874707,null,9020,null,255736,null,8783,null,272452,null,1350,null,270757,null,1508,null,1695,null,763,null,0400000US54,West Virginia,54
5540009,null,1255,null,1309167,null,1844,null,1241272,null,5534,null,67895,null,5313,null,3517628,null,2533,null,3083799,null,11198,null,433829,null,11021,null,713214,null,1840,null,708627,null,2126,null,4587,null,979,null,0400000US55,Wisconsin,55
523428,null,1036,null,127415,null,1550,null,116288,null,2496,null,11127,null,2178,null,332724,null,1999,null,271532,null,3877,null,61192,null,3894,null,63289,null,1207,null,62746,null,1202,null,543,null,272,null,0400000US56,Wyoming,56
3922338,null,1225,null,980770,null,993,null,926859,null,5083,null,53911,null,4872,null,2407446,null,1692,null,2131563,null,9933,null,275883,null,9855,null,534122,null,1133,null,526156,null,1789,null,7966,null,1307,null,0400000US72,Puerto Rico,72
