B18104_001E,B18104_001EA,B18104_001M,B18104_001MA,B18104_002E,B18104_002EA,B18104_002M,B18104_002MA,B18104_003E,B18104_003EA,B18104_003M,B18104_003MA,B18104_004E,B18104_004EA,B18104_004M,B18104_004MA,B18104_005E,B18104_005EA,B18104_005M,B18104_005MA,B18104_006E,B18104_006EA,B18104_006M,B18104_006MA,B18104_007E,B18104_007EA,B18104_007M,B18104_007MA,B18104_008E,B18104_008EA,B18104_008M,B18104_008MA,B18104_009E,B18104_009EA,B18104_009M,B18104_009MA,B18104_010E,B18104_010EA,B18104_010M,B18104_010MA,B18104_011E,B18104_011EA,B18104_011M,B18104_011MA,B18104_012E,B18104_012EA,B18104_012M,B18104_012MA,B18104_013E,B18104_013EA,B18104_013M,B18104_013MA,B18104_014E,B18104_014EA,B18104_014M,B18104_014MA,B18104_015E,B18104_015EA,B18104_015M,B18104_015MA,B18104_016E,B18104_016EA,B18104_016M,B18104_016MA,B18104_017E,B18104_017EA,B18104_017M,B18104_017MA,B18104_018E,B18104_018EA,B18104_018M,B18104_018MA,B18104_019E,B18104_019EA,B18104_019M,B18104_019MA,B18104_020E,B18104_020EA,B18104_020M,B18104_020MA,B18104_021E,B18104_021EA,B18104_021M,B18104_021MA,B18104_022E,B18104_022EA,B18104_022M,B18104_022MA,B18104_023E,B18104_023EA,B18104_023M,B18104_023MA,B18104_024E,B18104_024EA,B18104_024M,B18104_024MA,B18104_025E,B18104_025EA,B18104_025M,B18104_025MA,B18104_026E,B18104_026EA,B18104_026M,B18104_026MA,B18104_027E,B18104_027EA,B18104_027M,B18104_027MA,B18104_028E,B18104_028EA,B18104_028M,B18104_028MA,B18104_029E,B18104_029EA,B18104_029M,B18104_029MA,B18104_030E,B18104_030EA,B18104_030M,B18104_030MA,B18104_031E,B18104_031EA,B18104_031M,B18104_031MA,B18104_032E,B18104_032EA,B18104_032M,B18104_032MA,B18104_033E,B18104_033EA,B18104_033M,B18104_033MA,GEO_ID,NAME,state
4267052,null,3253,null,2041960,null,5202,null,416043,null,3025,null,24179,null,2506,null,391864,null,3895,null,505102,null,4022,null,26055,null,2607,null,479047,null,4797,null,864784,null,4785,null,58710,null,3932,null,806074,null,5353,null,153316,null,1653,null,11953,null,1642,null,141363,null,2392,null,102715,null,1606,null,19705,null,2160,null,83010,null,2630,null,2225092,null,4620,null,396556,null,3218,null,12310,null,2000,null,384246,null,3744,null,525076,null,2778,null,21339,null,2704,null,503737,null,3598,null,945529,null,3566,null,65920,null,3869,null,879609,null,5221,null,186499,null,1459,null,14404,null,1635,null,172095,null,2026,null,171432,null,1989,null,38958,null,2773,null,132474,null,3195,null,0400000US01,Alabama,01
607460,null,2805,null,306835,null,2648,null,65511,null,1564,null,2524,null,704,null,62987,null,1696,null,84325,null,3055,null,3476,null,1044,null,80849,null,3234,null,133862,null,2532,null,5201,null,1224,null,128661,null,2767,null,15814,null,715,null,1254,null,508,null,14560,null,742,null,7323,null,667,null,1348,null,494,null,5975,null,721,null,300625,null,1902,null,63296,null,1358,null,2098,null,729,null,61198,null,1678,null,78834,null,1426,null,3330,null,1221,null,75504,null,1744,null,133917,null,1602,null,6322,null,1219,null,127595,null,2007,null,15146,null,916,null,769,null,346,null,14377,null,953,null,9432,null,800,null,1832,null,734,null,7600,null,753,null,0400000US02,Alaska,02
5887465,null,3355,null,2915769,null,3714,null,611412,null,2337,null,24454,null,2558,null,586958,null,3714,null,760069,null,2900,null,25138,null,2664,null,734931,null,4202,null,1159797,null,3106,null,53659,null,4692,null,1106138,null,5312,null,208608,null,1644,null,9276,null,1293,null,199332,null,1923,null,175883,null,1573,null,20577,null,2603,null,155306,null,2947,null,2971696,null,2975,null,579108,null,1887,null,13418,null,2035,null,565690,null,3028,null,718221,null,2240,null,18873,null,2868,null,699348,null,3552,null,1204442,null,2651,null,58052,null,4325,null,1146390,null,4801,null,235875,null,1171,null,10140,null,1644,null,225735,null,1721,null,234050,null,1835,null,33031,null,3099,null,201019,null,3316,null,0400000US04,Arizona,04
2602546,null,2977,null,1262389,null,4113,null,257228,null,2720,null,20560,null,2122,null,236668,null,3246,null,309705,null,3083,null,21282,null,2896,null,288423,null,4332,null,528281,null,3628,null,37388,null,2817,null,490893,null,4445,null,98686,null,1532,null,7605,null,1483,null,91081,null,1801,null,68489,null,1341,null,11543,null,1478,null,56946,null,1755,null,1340157,null,4074,null,245179,null,2689,null,10979,null,1805,null,234200,null,3373,null,315840,null,3093,null,15256,null,1945,null,300584,null,3714,null,561049,null,2688,null,37161,null,2944,null,523888,null,3793,null,113037,null,1739,null,8602,null,1124,null,104435,null,1941,null,105052,null,2073,null,22363,null,2082,null,82689,null,2473,null,0400000US05,Arkansas,05
33468064,null,6858,null,16561048,null,8838,null,3403852,null,4110,null,120725,null,5880,null,3283127,null,6657,null,4499199,null,8391,null,125279,null,6800,null,4373920,null,9630,null,6932716,null,7527,null,269898,null,10330,null,6662818,null,11984,null,969273,null,2877,null,54898,null,4237,null,914375,null,5329,null,756008,null,2907,null,106757,null,5701,null,649251,null,5649,null,16907016,null,7657,null,3251326,null,4176,null,62760,null,4105,null,3188566,null,6208,null,4313909,null,5742,null,105266,null,6510,null,4208643,null,9718,null,7065042,null,6019,null,287578,null,11524,null,6777464,null,12579,null,1137766,null,2876,null,74925,null,4648,null,1062841,null,4909,null,1138973,null,5806,null,207324,null,7368,null,931649,null,8508,null,0400000US06,California,06
4497535,null,2707,null,2243142,null,3459,null,432393,null,2383,null,12296,null,1902,null,420097,null,2938,null,601313,null,3700,null,15820,null,2536,null,585493,null,4477,null,990584,null,3787,null,33373,null,2631,null,957211,null,4484,null,131966,null,1466,null,6521,null,1248,null,125445,null,1615,null,86886,null,1722,null,10186,null,1561,null,76700,null,2385,null,2254393,null,3134,null,415674,null,2365,null,7142,null,1315,null,408532,null,2496,null,567093,null,2765,null,11622,null,1662,null,555471,null,3253,null,995173,null,2915,null,36860,null,2880,null,958313,null,4009,null,146073,null,1958,null,4715,null,1134,null,141358,null,2008,null,130380,null,2316,null,20270,null,1858,null,110110,null,2593,null,0400000US08,Colorado,08
3230191,null,1764,null,1565907,null,2476,null,306759,null,2097,null,15017,null,2482,null,291742,null,3207,null,357464,null,2181,null,12304,null,2534,null,345160,null,3582,null,711100,null,2580,null,26373,null,2596,null,684727,null,3668,null,107426,null,986,null,3450,null,898,null,103976,null,1202,null,83158,null,970,null,8008,null,1063,null,75150,null,1311,null,1664284,null,2073,null,292555,null,1322,null,5473,null,1251,null,287082,null,1720,null,356323,null,1730,null,8126,null,1386,null,348197,null,2341,null,755306,null,2145,null,28631,null,2611,null,726675,null,3217,null,125361,null,1415,null,5469,null,1017,null,119892,null,1572,null,134739,null,1834,null,16586,null,1964,null,118153,null,2322,null,0400000US09,Connecticut,09
796329,null,1864,null,381798,null,1790,null,74660,null,720,null,4274,null,1077,null,70386,null,1250,null,89565,null,1429,null,3288,null,900,null,86277,null,1615,null,166308,null,1073,null,6743,null,1196,null,159565,null,1431,null,29052,null,609,null,2070,null,680,null,26982,null,892,null,22213,null,496,null,2246,null,765,null,19967,null,820,null,414531,null,1275,null,71581,null,740,null,2570,null,779,null,69011,null,1008,null,95722,null,851,null,3411,null,847,null,92311,null,1255,null,182106,null,827,null,8522,null,1368,null,173584,null,1624,null,34317,null,634,null,1674,null,605,null,32643,null,930,null,30805,null,702,null,4144,null,1139,null,26661,null,1196,null,0400000US10,Delaware,10
544104,null,684,null,253049,null,1247,null,37615,null,913,null,2611,null,897,null,35004,null,1191,null,83871,null,859,null,2397,null,788,null,81474,null,1068,null,105741,null,821,null,5034,null,1312,null,100707,null,1366,null,15046,null,987,null,787,null,448,null,14259,null,1034,null,10776,null,537,null,1975,null,705,null,8801,null,944,null,291055,null,1178,null,37288,null,388,null,1263,null,602,null,36025,null,735,null,96804,null,565,null,1943,null,680,null,94861,null,930,null,116471,null,482,null,7312,null,1670,null,109159,null,1802,null,20382,null,605,null,668,null,413,null,19714,null,755,null,20110,null,882,null,2853,null,781,null,17257,null,1194,null,0400000US11,District of Columbia,11
16856491,null,4889,null,8171649,null,8291,null,1462060,null,4662,null,77815,null,5777,null,1384245,null,7518,null,1889246,null,8458,null,65047,null,6067,null,1824199,null,10104,null,3443740,null,6897,null,159322,null,8149,null,3284418,null,11096,null,706973,null,3011,null,32774,null,3063,null,674199,null,4111,null,669630,null,2779,null,78726,null,3964,null,590904,null,4185,null,8684842,null,7682,null,1394920,null,4945,null,36030,null,3334,null,1358890,null,5699,null,1873727,null,5592,null,44695,null,3883,null,1829032,null,6219,null,3687994,null,5046,null,152565,null,6088,null,3535429,null,7332,null,819771,null,2690,null,44039,null,3092,null,775732,null,3827,null,908430,null,3467,null,136106,null,6645,null,772324,null,7324,null,0400000US12,Florida,12
