B20004_001E,B20004_001EA,B20004_001M,B20004_001MA,B20004_002E,B20004_002EA,B20004_002M,B20004_002MA,B20004_003E,B20004_003EA,B20004_003M,B20004_003MA,B20004_004E,B20004_004EA,B20004_004M,B20004_004MA,B20004_005E,B20004_005EA,B20004_005M,B20004_005MA,B20004_006E,B20004_006EA,B20004_006M,B20004_006MA,B20004_007E,B20004_007EA,B20004_007M,B20004_007MA,B20004_008E,B20004_008EA,B20004_008M,B20004_008MA,B20004_009E,B20004_009EA,B20004_009M,B20004_009MA,B20004_010E,B20004_010EA,B20004_010M,B20004_010MA,B20004_011E,B20004_011EA,B20004_011M,B20004_011MA,B20004_012E,B20004_012EA,B20004_012M,B20004_012MA,B20004_013E,B20004_013EA,B20004_013M,B20004_013MA,B20004_014E,B20004_014EA,B20004_014M,B20004_014MA,B20004_015E,B20004_015EA,B20004_015M,B20004_015MA,B20004_016E,B20004_016EA,B20004_016M,B20004_016MA,B20004_017E,B20004_017EA,B20004_017M,B20004_017MA,B20004_018E,B20004_018EA,B20004_018M,B20004_018MA,GEO_ID,NAME,state
31889,null,243,null,19892,null,1067,null,26962,null,385,null,31034,null,345,null,41355,null,613,null,54378,null,2021,null,38496,null,846,null,23652,null,1464,null,32841,null,845,null,39372,null,1119,null,50458,null,1066,null,64283,null,3595,null,25963,null,351,null,14627,null,1805,null,20755,null,497,null,25284,null,485,null,35534,null,672,null,46902,null,1584,null,0400000US19,Iowa,19
32799,null,560,null,20629,null,810,null,26420,null,628,null,30991,null,413,null,43397,null,1064,null,53801,null,2018,null,40893,null,415,null,24877,null,1289,null,32271,null,726,null,40136,null,896,null,53469,null,2346,null,69325,null,4349,null,26164,null,358,null,15040,null,1274,null,20812,null,575,null,24483,null,752,null,35676,null,778,null,45922,null,920,null,0400000US20,Kansas,20
30456,null,246,null,17843,null,886,null,25831,null,376,null,30473,null,448,null,41682,null,587,null,51762,null,884,null,36207,null,390,null,21844,null,949,null,31312,null,505,null,38793,null,1421,null,51640,null,959,null,66333,null,3339,null,24875,null,412,null,12515,null,901,null,20233,null,560,null,24649,null,753,null,35029,null,1062,null,46327,null,1012,null,0400000US21,Kentucky,21
31461,null,266,null,19210,null,1049,null,26887,null,500,null,30848,null,443,null,43594,null,1224,null,52215,null,1272,null,40889,null,376,null,24857,null,1762,null,36848,null,638,null,41657,null,705,null,55931,null,1894,null,70103,null,3057,null,24330,null,555,null,12712,null,986,null,19518,null,622,null,24583,null,844,null,37691,null,1278,null,46236,null,1073,null,0400000US22,Louisiana,22
30676,null,367,null,20386,null,2297,null,25921,null,426,null,30192,null,679,null,37985,null,1947,null,50794,null,1218,null,36305,null,574,null,24273,null,2015,null,31776,null,842,null,36420,null,1118,null,47667,null,4272,null,61589,null,2664,null,24982,null,636,null,11500,null,1810,null,19445,null,1017,null,24170,null,1094,null,32473,null,1003,null,42723,null,3218,null,0400000US23,Maine,23
43703,null,578,null,23834,null,1143,null,32867,null,688,null,41484,null,450,null,55084,null,1388,null,75826,null,1349,null,50573,null,318,null,29315,null,1389,null,40066,null,803,null,48998,null,1420,null,66595,null,1358,null,91318,null,2320,null,37556,null,558,null,17805,null,1020,null,28742,null,969,null,36193,null,536,null,47371,null,1194,null,63137,null,1998,null,0400000US24,Maryland,24
41938,null,250,null,24141,null,891,null,32457,null,558,null,37506,null,724,null,51853,null,414,null,67467,null,1340,null,50751,null,314,null,29202,null,1772,null,40382,null,464,null,46806,null,813,null,63382,null,1984,null,87300,null,2402,null,35102,null,419,null,17733,null,1117,null,25440,null,624,null,31554,null,496,null,42311,null,649,null,55964,null,896,null,0400000US25,Massachusetts,25
32730,null,338,null,18195,null,901,null,25744,null,309,null,31746,null,226,null,46629,null,539,null,65083,null,1262,null,41364,null,281,null,21546,null,847,null,31735,null,325,null,41560,null,440,null,58549,null,1727,null,78844,null,1680,null,26090,null,248,null,13665,null,838,null,20387,null,301,null,25200,null,322,null,36009,null,648,null,55439,null,1122,null,0400000US26,Michigan,26
37023,null,226,null,21362,null,590,null,30058,null,377,null,35282,null,366,null,47305,null,702,null,62136,null,766,null,43922,null,538,null,23588,null,1011,null,35864,null,452,null,42166,null,330,null,58072,null,1691,null,75979,null,3371,null,30629,null,204,null,17126,null,1244,null,22772,null,615,null,29333,null,575,null,38564,null,1002,null,52866,null,1619,null,0400000US27,Minnesota,27
28795,null,527,null,18458,null,1006,null,24419,null,907,null,28440,null,819,null,37826,null,1492,null,49918,null,2335,null,34852,null,810,null,23133,null,1454,null,30808,null,667,null,36011,null,1031,null,47705,null,2916,null,63694,null,4405,null,22480,null,511,null,13737,null,999,null,18694,null,781,null,22907,null,657,null,32784,null,1158,null,41769,null,1400,null,0400000US28,Mississippi,28
31653,null,206,null,18479,null,716,null,25909,null,332,null,31152,null,352,null,42178,null,442,null,52081,null,699,null,38330,null,629,null,22399,null,845,null,31273,null,455,null,39322,null,1266,null,52400,null,1632,null,65436,null,2557,null,26240,null,304,null,13739,null,813,null,21083,null,404,null,25730,null,434,null,35018,null,685,null,45490,null,968,null,0400000US29,Missouri,29
28132,null,856,null,18140,null,2229,null,24222,null,948,null,26549,null,750,null,35129,null,1326,null,44734,null,3415,null,33319,null,1412,null,22475,null,3320,null,30716,null,941,null,31929,null,980,null,42162,null,2371,null,52319,null,5138,null,22629,null,832,null,13382,null,1229,null,18508,null,1369,null,21451,null,836,null,30475,null,1395,null,40604,null,1703,null,0400000US30,Montana,30
31624,null,283,null,20991,null,707,null,25637,null,528,null,31337,null,436,null,41627,null,780,null,51522,null,1030,null,38518,null,948,null,25083,null,1216,null,31350,null,663,null,39774,null,1225,null,50707,null,1568,null,62108,null,6843,null,25677,null,487,null,14856,null,1241,null,19435,null,749,null,25252,null,649,null,35461,null,981,null,45978,null,1474,null,0400000US31,Nebraska,31
34787,null,710,null,25124,null,748,null,30885,null,573,null,35966,null,897,null,44428,null,2037,null,60104,null,2929,null,40615,null,430,null,27891,null,1003,null,35842,null,846,null,42408,null,1535,null,51188,null,1042,null,77053,null,5937,null,30201,null,451,null,21571,null,779,null,26094,null,841,null,31183,null,659,null,37322,null,1328,null,50542,null,1552,null,0400000US32,Nevada,32
38079,null,995,null,25592,null,1687,null,30633,null,633,null,36500,null,964,null,48419,null,2670,null,60859,null,1321,null,47191,null,981,null,31229,null,2409,null,36694,null,862,null,46973,null,1513,null,64064,null,3295,null,78200,null,3753,null,30294,null,588,null,16965,null,996,null,23702,null,1246,null,28811,null,1116,null,36666,null,1106,null,51181,null,1021,null,0400000US33,New Hampshire,33
43639,null,521,null,22759,null,883,null,33230,null,738,null,40825,null,343,null,56560,null,694,null,79940,null,1396,null,51382,null,290,null,26933,null,807,null,40739,null,493,null,50060,null,985,null,70406,null,1122,null,97295,null,2368,null,36213,null,371,null,17444,null,763,null,26938,null,491,null,33541,null,822,null,48809,null,919,null,62423,null,1417,null,0400000US34,New Jersey,34
30001,null,609,null,18511,null,921,null,24018,null,867,null,29706,null,1118,null,41122,null,915,null,53524,null,2635,null,35097,null,941,null,22361,null,1086,null,29258,null,1959,null,36888,null,1188,null,50720,null,1540,null,71854,null,3171,null,24192,null,664,null,13345,null,995,null,19104,null,1352,null,23641,null,1101,null,35043,null,2151,null,46542,null,2751,null,0400000US35,New Mexico,35
37767,null,376,null,20859,null,310,null,29976,null,363,null,36048,null,247,null,50659,null,320,null,65352,null,563,null,42618,null,532,null,24393,null,775,null,34547,null,761,null,42478,null,570,null,59879,null,1625,null,79905,null,1338,null,32476,null,288,null,16123,null,364,null,24041,null,455,null,30967,null,227,null,43312,null,1125,null,56725,null,637,null,0400000US36,New York,36
31359,null,182,null,18354,null,475,null,25551,null,289,null,31184,null,307,null,43510,null,755,null,57353,null,1513,null,36530,null,354,null,21234,null,574,null,30288,null,383,null,38325,null,1019,null,53747,null,1644,null,74828,null,3231,null,26476,null,289,null,13871,null,539,null,21007,null,346,null,25734,null,433,null,36570,null,490,null,49061,null,1134,null,0400000US37,North Carolina,37
31554,null,440,null,18512,null,2566,null,26724,null,833,null,30576,null,595,null,37743,null,1572,null,51258,null,1889,null,40199,null,800,null,24525,null,4320,null,33821,null,1918,null,40338,null,935,null,46358,null,1997,null,61777,null,5861,null,24728,null,857,null,12893,null,1859,null,19774,null,1137,null,23124,null,1211,null,31758,null,1270,null,42312,null,2915,null,0400000US38,North Dakota,38
32567,null,258,null,19818,null,614,null,26971,null,271,null,32128,null,243,null,45971,null,395,null,59655,null,1282,null,40538,null,218,null,24689,null,899,null,33337,null,639,null,40694,null,376,null,57770,null,1202,null,72475,null,1774,null,26511,null,235,null,14430,null,688,null,21082,null,277,null,26708,null,340,null,36239,null,620,null,50653,null,605,null,0400000US39,Ohio,39
30345,null,250,null,19255,null,746,null,24611,null,524,null,30098,null,522,null,39976,null,810,null,50920,null,1259,null,36300,null,367,null,23258,null,1056,null,31029,null,475,null,37131,null,615,null,49522,null,1899,null,66513,null,4558,null,24168,null,531,null,12775,null,879,null,19283,null,707,null,24366,null,844,null,34988,null,788,null,42025,null,810,null,0400000US40,Oklahoma,40
31819,null,298,null,19996,null,853,null,25806,null,620,null,31547,null,451,null,42943,null,1326,null,53331,null,1886,null,38021,null,928,null,22648,null,1437,null,32041,null,771,null,37419,null,1031,null,51811,null,808,null,69479,null,4289,null,25991,null,446,null,15300,null,1026,null,20205,null,802,null,26282,null,788,null,34808,null,1478,null,42319,null,1820,null,0400000US41,Oregon,41
35063,null,165,null,21483,null,356,null,27996,null,279,null,33833,null,437,null,46500,null,488,null,62347,null,801,null,41842,null,180,null,26685,null,702,null,35241,null,291,null,41790,null,263,null,57941,null,1358,null,78416,null,1882,null,27656,null,285,null,14985,null,792,null,21789,null,245,null,27880,null,516,null,37514,null,630,null,52418,null,968,null,0400000US42,Pennsylvania,42
36911,null,790,null,23302,null,2097,null,31058,null,723,null,35978,null,1273,null,48596,null,2669,null,63194,null,3953,null,45015,null,1613,null,30537,null,1737,null,37750,null,3219,null,42423,null,2419,null,57529,null,4210,null,72646,null,5694,null,30857,null,519,null,15842,null,2141,null,26078,null,1348,null,31260,null,897,null,40245,null,3438,null,55308,null,6355,null,0400000US44,Rhode Island,44
30977,null,257,null,19529,null,955,null,25464,null,412,null,31295,null,390,null,41912,null,546,null,51575,null,869,null,37129,null,437,null,22379,null,796,null,30979,null,585,null,39876,null,1083,null,53246,null,2401,null,65536,null,2834,null,25585,null,380,null,13394,null,1408,null,20527,null,375,null,25654,null,572,null,33934,null,1257,null,45532,null,1344,null,0400000US45,South Carolina,45
30197,null,456,null,19227,null,3381,null,25273,null,795,null,28982,null,1037,null,36547,null,831,null,51137,null,1865,null,35845,null,690,null,24439,null,2024,null,30638,null,954,null,35619,null,1115,null,43880,null,2385,null,61306,null,3866,null,24171,null,620,null,11905,null,2090,null,20276,null,701,null,23607,null,826,null,31451,null,698,null,41414,null,2729,null,0400000US46,South Dakota,46
30548,null,195,null,18328,null,625,null,24937,null,371,null,30737,null,345,null,42112,null,578,null,53951,null,1849,null,35954,null,338,null,21466,null,569,null,30498,null,396,null,36916,null,574,null,51928,null,814,null,73362,null,2712,null,25311,null,295,null,13633,null,898,null,20124,null,358,null,25938,null,412,null,35227,null,780,null,45590,null,849,null,0400000US47,Tennessee,47
32351,null,120,null,19165,null,281,null,26508,null,206,null,33067,null,426,null,47482,null,476,null,61442,null,481,null,38723,null,415,null,22677,null,388,null,31749,null,243,null,41045,null,280,null,60522,null,531,null,78592,null,1765,null,26613,null,192,null,12769,null,302,null,21259,null,244,null,27120,null,333,null,41102,null,259,null,51005,null,518,null,0400000US48,Texas,48
32693,null,693,null,21901,null,1046,null,28322,null,1034,null,31011,null,469,null,41791,null,866,null,60848,null,1166,null,42065,null,387,null,26012,null,1310,null,36052,null,905,null,40633,null,613,null,52583,null,2075,null,70803,null,1940,null,24014,null,607,null,15974,null,1226,null,21006,null,866,null,22648,null,707,null,30740,null,862,null,48072,null,3438,null,0400000US49,Utah,49
32094,null,580,null,21427,null,1808,null,27250,null,988,null,31750,null,1033,null,38319,null,2186,null,49870,null,3242,null,37410,null,1110,null,23899,null,1753,null,33171,null,1340,null,38123,null,2907,null,45430,null,3106,null,61787,null,4782,null,26893,null,893,null,16096,null,5104,null,21801,null,1104,null,27212,null,1638,null,31823,null,1436,null,42140,null,2012,null,0400000US50,Vermont,50
39060,null,346,null,20801,null,512,null,28831,null,627,null,36246,null,400,null,51523,null,466,null,75953,null,1605,null,46280,null,374,null,24775,null,905,null,35147,null,561,null,44323,null,908,null,66411,null,1488,null,96964,null,2133,null,31538,null,285,null,15663,null,679,null,22414,null,413,null,29920,null,643,null,41979,null,498,null,57052,null,1768,null,0400000US51,Virginia,51
37313,null,281,null,20780,null,549,null,30743,null,404,null,35722,null,438,null,50377,null,485,null,61680,null,804,null,46346,null,507,null,25344,null,1060,null,37347,null,859,null,44376,null,1263,null,61498,null,770,null,79806,null,2414,null,30090,null,332,null,14665,null,1028,null,22564,null,596,null,28770,null,848,null,39701,null,1348,null,50024,null,1365,null,0400000US53,Washington,53
28335,null,919,null,19495,null,1764,null,24141,null,743,null,28559,null,1335,null,37914,null,1776,null,50181,null,1962,null,35579,null,916,null,24778,null,2201,null,31211,null,768,null,37243,null,1913,null,50306,null,2769,null,61294,null,1570,null,22406,null,581,null,12005,null,1272,null,17840,null,974,null,22854,null,916,null,31403,null,1421,null,44591,null,2066,null,0400000US54,West Virginia,54
34078,null,333,null,21429,null,716,null,28833,null,421,null,32921,null,526,null,43637,null,1004,null,56419,null,1116,null,40962,null,247,null,25763,null,1064,null,35201,null,457,null,41560,null,396,null,53063,null,1293,null,69231,null,2835,null,27680,null,412,null,16006,null,887,null,22588,null,415,null,26853,null,446,null,36563,null,659,null,49717,null,1135,null,0400000US55,Wisconsin,55
34906,null,1200,null,24232,null,4241,null,30759,null,1106,null,31911,null,1228,null,45140,null,4385,null,53504,null,3240,null,46088,null,1301,null,35908,null,10934,null,39931,null,2065,null,46906,null,2221,null,51781,null,1777,null,57390,null,8683,null,23949,null,1400,null,15168,null,3374,null,20866,null,1256,null,21995,null,1037,null,37040,null,3842,null,50392,null,3496,null,0400000US56,Wyoming,56
16534,null,230,null,10490,null,255,null,13196,null,326,null,16141,null,357,null,24339,null,655,null,33662,null,1384,null,16485,null,302,null,10871,null,289,null,14238,null,378,null,18000,null,622,null,29263,null,1917,null,41866,null,1964,null,16587,null,318,null,8983,null,605,null,11667,null,392,null,14688,null,471,null,22677,null,670,null,30950,null,874,null,0400000US72,Puerto Rico,72
