C18106_001E,C18106_001EA,C18106_001M,C18106_001MA,C18106_002E,C18106_002EA,C18106_002M,C18106_002MA,C18106_003E,C18106_003EA,C18106_003M,C18106_003MA,C18106_004E,C18106_004EA,C18106_004M,C18106_004MA,C18106_005E,C18106_005EA,C18106_005M,C18106_005MA,C18106_006E,C18106_006EA,C18106_006M,C18106_006MA,C18106_007E,C18106_007EA,C18106_007M,C18106_007MA,C18106_008E,C18106_008EA,C18106_008M,C18106_008MA,C18106_009E,C18106_009EA,C18106_009M,C18106_009MA,C18106_010E,C18106_010EA,C18106_010M,C18106_010MA,C18106_011E,C18106_011EA,C18106_011M,C18106_011MA,C18106_012E,C18106_012EA,C18106_012M,C18106_012MA,C18106_013E,C18106_013EA,C18106_013M,C18106_013MA,C18106_014E,C18106_014EA,C18106_014M,C18106_014MA,C18106_015E,C18106_015EA,C18106_015M,C18106_015MA,C18106_016E,C18106_016EA,C18106_016M,C18106_016MA,C18106_017E,C18106_017EA,C18106_017M,C18106_017MA,C18106_018E,C18106_018EA,C18106_018M,C18106_018MA,C18106_019E,C18106_019EA,C18106_019M,C18106_019MA,C18106_020E,C18106_020EA,C18106_020M,C18106_020MA,C18106_021E,C18106_021EA,C18106_021M,C18106_021MA,GEO_ID,NAME,state
4267052,null,3253,null,2041960,null,5202,null,416043,null,3025,null,3998,null,1022,null,412045,null,3319,null,1369886,null,3608,null,34428,null,2649,null,1335458,null,4483,null,256031,null,1863,null,26678,null,2561,null,229353,null,2976,null,2225092,null,4620,null,396556,null,3218,null,3143,null,917,null,393413,null,3273,null,1470605,null,3065,null,41443,null,3206,null,1429162,null,3728,null,357931,null,1990,null,50531,null,3352,null,307400,null,3377,null,0400000US01,Alabama,01
607460,null,2805,null,306835,null,2648,null,65511,null,1564,null,544,null,296,null,64967,null,1555,null,218187,null,2814,null,4357,null,1136,null,213830,null,2898,null,23137,null,626,null,1559,null,570,null,21578,null,743,null,300625,null,1902,null,63296,null,1358,null,275,null,327,null,63021,null,1464,null,212751,null,1383,null,4660,null,1284,null,208091,null,1905,null,24578,null,684,null,2559,null,674,null,22019,null,842,null,0400000US02,Alaska,02
5887465,null,3355,null,2915769,null,3714,null,611412,null,2337,null,6696,null,1338,null,604716,null,2762,null,1919866,null,3728,null,32920,null,3244,null,1886946,null,5219,null,384491,null,1769,null,26528,null,2970,null,357963,null,3439,null,2971696,null,2975,null,579108,null,1887,null,3973,null,1095,null,575135,null,2332,null,1922663,null,2579,null,36700,null,3512,null,1885963,null,4144,null,469925,null,2050,null,39755,null,3481,null,430170,null,3751,null,0400000US04,Arizona,04
2602546,null,2977,null,1262389,null,4113,null,257228,null,2720,null,4851,null,1316,null,252377,null,2939,null,837986,null,3460,null,23930,null,2718,null,814056,null,4302,null,167175,null,1778,null,14620,null,2057,null,152555,null,2228,null,1340157,null,4074,null,245179,null,2689,null,2359,null,836,null,242820,null,2787,null,876889,null,3438,null,28820,null,2688,null,848069,null,3947,null,218089,null,1680,null,27744,null,2472,null,190345,null,2893,null,0400000US05,Arkansas,05
33468064,null,6858,null,16561048,null,8838,null,3403852,null,4110,null,34153,null,3270,null,3369699,null,5109,null,11431915,null,7795,null,166429,null,7924,null,11265486,null,10054,null,1725281,null,4272,null,141056,null,6890,null,1584225,null,7329,null,16907016,null,7657,null,3251326,null,4176,null,21574,null,2416,null,3229752,null,4839,null,11378951,null,7913,null,188006,null,6443,null,11190945,null,10847,null,2276739,null,6449,null,288791,null,9136,null,1987948,null,10546,null,0400000US06,California,06
4497535,null,2707,null,2243142,null,3459,null,432393,null,2383,null,2852,null,993,null,429541,null,2585,null,1591897,null,3328,null,18014,null,2115,null,1573883,null,3931,null,218852,null,1948,null,15032,null,1876,null,203820,null,2608,null,2254393,null,3134,null,415674,null,2365,null,1869,null,642,null,413805,null,2448,null,1562266,null,2646,null,20047,null,2345,null,1542219,null,3678,null,276453,null,1676,null,22986,null,2102,null,253467,null,2311,null,0400000US08,Colorado,08
3230191,null,1764,null,1565907,null,2476,null,306759,null,2097,null,2160,null,735,null,304599,null,2330,null,1068564,null,2290,null,15381,null,2230,null,1053183,null,3227,null,190584,null,843,null,10985,null,1393,null,179599,null,1521,null,1664284,null,2073,null,292555,null,1322,null,2087,null,842,null,290468,null,1659,null,1111629,null,1886,null,14773,null,2106,null,1096856,null,2789,null,260100,null,1407,null,24143,null,2248,null,235957,null,2493,null,0400000US09,Connecticut,09
796329,null,1864,null,381798,null,1790,null,74660,null,720,null,1270,null,693,null,73390,null,1008,null,255873,null,1496,null,4720,null,1297,null,251153,null,1767,null,51265,null,545,null,2897,null,656,null,48368,null,848,null,414531,null,1275,null,71581,null,740,null,350,null,281,null,71231,null,771,null,277828,null,1177,null,5075,null,905,null,272753,null,1558,null,65122,null,774,null,5208,null,986,null,59914,null,1223,null,0400000US10,Delaware,10
544104,null,684,null,253049,null,1247,null,37615,null,913,null,49,null,81,null,37566,null,939,null,189612,null,1245,null,2465,null,777,null,187147,null,1427,null,25822,null,1035,null,2107,null,602,null,23715,null,1106,null,291055,null,1178,null,37288,null,388,null,68,null,114,null,37220,null,413,null,213275,null,690,null,3590,null,1162,null,209685,null,1465,null,40492,null,1079,null,4138,null,970,null,36354,null,1299,null,0400000US11,District of Columbia,11
16856491,null,4889,null,8171649,null,8291,null,1462060,null,4662,null,14914,null,1919,null,1447146,null,4939,null,5332986,null,9420,null,94883,null,5796,null,5238103,null,11266,null,1376603,null,3520,null,91785,null,5581,null,1284818,null,6048,null,8684842,null,7682,null,1394920,null,4945,null,8591,null,1562,null,1386329,null,4922,null,5561721,null,5509,null,106497,null,6212,null,5455224,null,7341,null,1728201,null,3310,null,164626,null,6951,null,1563575,null,7445,null,0400000US12,Florida,12
