C17001H_001E,C17001H_001EA,C17001H_001M,C17001H_001MA,C17001H_002E,C17001H_002EA,C17001H_002M,C17001H_002MA,C17001H_003E,C17001H_003EA,C17001H_003M,C17001H_003MA,C17001H_004E,C17001H_004EA,C17001H_004M,C17001H_004MA,C17001H_005E,C17001H_005EA,C17001H_005M,C17001H_005MA,C17001H_006E,C17001H_006EA,C17001H_006M,C17001H_006MA,C17001H_007E,C17001H_007EA,C17001H_007M,C17001H_007MA,C17001H_008E,C17001H_008EA,C17001H_008M,C17001H_008MA,C17001H_009E,C17001H_009EA,C17001H_009M,C17001H_009MA,C17001H_010E,C17001H_010EA,C17001H_010M,C17001H_010MA,C17001H_011E,C17001H_011EA,C17001H_011M,C17001H_011MA,C17001H_012E,C17001H_012EA,C17001H_012M,C17001H_012MA,C17001H_013E,C17001H_013EA,C17001H_013M,C17001H_013MA,C17001H_014E,C17001H_014EA,C17001H_014M,C17001H_014MA,C17001H_015E,C17001H_015EA,C17001H_015M,C17001H_015MA,C17001H_016E,C17001H_016EA,C17001H_016M,C17001H_016MA,C17001H_017E,C17001H_017EA,C17001H_017M,C17001H_017MA,C17001H_018E,C17001H_018EA,C17001H_018M,C17001H_018MA,C17001H_019E,C17001H_019EA,C17001H_019M,C17001H_019MA,GEO_ID,NAME,state
5479527,null,6681,null,509876,null,20172,null,217129,null,10130,null,68218,null,5726,null,130495,null,6702,null,18416,null,1982,null,292747,null,12306,null,61409,null,5624,null,185101,null,8021,null,46237,null,4032,null,4969651,null,21866,null,2468522,null,12619,null,579436,null,6902,null,1601313,null,7939,null,287773,null,2314,null,2501129,null,12610,null,553840,null,6311,null,1583913,null,8096,null,363376,null,4078,null,0400000US13,Georgia,13
308253,null,1934,null,33039,null,4615,null,15777,null,2308,null,1862,null,1038,null,12824,null,2081,null,1091,null,488,null,17262,null,3325,null,2462,null,1339,null,12903,null,2315,null,1897,null,696,null,275214,null,5104,null,149399,null,3134,null,25603,null,1540,null,104074,null,2629,null,19722,null,535,null,125815,null,3536,null,22259,null,1440,null,83875,null,2332,null,19681,null,826,null,0400000US15,Hawaii,15
1267807,null,1718,null,140325,null,10650,null,58443,null,5212,null,19907,null,2571,null,34805,null,3505,null,3731,null,1002,null,81882,null,6510,null,20549,null,2711,null,53521,null,4536,null,7812,null,1359,null,1127482,null,10789,null,574880,null,4948,null,142977,null,2526,null,359864,null,3444,null,72039,null,1256,null,552602,null,7953,null,132999,null,3073,null,339031,null,5788,null,80572,null,1656,null,0400000US16,Idaho,16
8104668,null,7590,null,621624,null,17084,null,263856,null,10186,null,73308,null,5217,null,166119,null,7887,null,24429,null,2247,null,357768,null,10377,null,74216,null,5169,null,224468,null,7219,null,59084,null,3529,null,7483044,null,18975,null,3710381,null,11222,null,808379,null,5740,null,2423572,null,8857,null,478430,null,2829,null,3772663,null,12767,null,760895,null,5901,null,2377880,null,8736,null,633888,null,5410,null,0400000US17,Illinois,17
5140930,null,5357,null,547773,null,18473,null,234390,null,9915,null,84627,null,6032,null,134920,null,6493,null,14843,null,1844,null,313383,null,10988,null,82929,null,6242,null,191898,null,6713,null,38556,null,2714,null,4593157,null,19323,null,2291051,null,11500,null,524251,null,6949,null,1482049,null,6744,null,284751,null,2287,null,2302106,null,11558,null,498496,null,7047,null,1440294,null,6919,null,363316,null,3419,null,0400000US18,Indiana,18
2620995,null,3016,null,269143,null,12512,null,114004,null,6778,null,35252,null,3618,null,69305,null,4032,null,9447,null,1032,null,155139,null,7407,null,34899,null,3532,null,96561,null,5109,null,23679,null,1964,null,2351852,null,13227,null,1176802,null,7384,null,266769,null,3675,null,747224,null,4261,null,162809,null,1447,null,1175050,null,8203,null,252232,null,3767,null,717331,null,5472,null,205487,null,2310,null,0400000US19,Iowa,19
2186607,null,3590,null,197510,null,9025,null,83947,null,5484,null,27978,null,3244,null,50294,null,3991,null,5675,null,1025,null,113563,null,5347,null,23968,null,3109,null,72498,null,3608,null,17097,null,2096,null,1989097,null,9646,null,989990,null,6150,null,225902,null,3696,null,635250,null,4202,null,128838,null,1392,null,999107,null,5860,null,221071,null,3064,null,616137,null,4358,null,161899,null,2688,null,0400000US20,Kansas,20
3659269,null,3628,null,579764,null,18870,null,250646,null,10787,null,83009,null,5181,null,147250,null,7006,null,20387,null,2216,null,329118,null,11204,null,84091,null,5281,null,198148,null,7301,null,46879,null,2912,null,3079505,null,19210,null,1527669,null,10969,null,339045,null,5481,null,993764,null,7192,null,194860,null,2463,null,1551836,null,11258,null,318045,null,5333,null,992021,null,7272,null,241770,null,3143,null,0400000US21,Kentucky,21
2664899,null,5029,null,279343,null,13429,null,111751,null,7557,null,34762,null,4001,null,65584,null,5028,null,11405,null,1796,null,167592,null,7858,null,37757,null,3817,null,105464,null,5535,null,24371,null,2408,null,2385556,null,14029,null,1193878,null,8398,null,266171,null,4704,null,776558,null,5703,null,151149,null,2371,null,1191678,null,8897,null,252957,null,3845,null,748461,null,6871,null,190260,null,2782,null,0400000US22,Louisiana,22
1218233,null,2393,null,139711,null,7164,null,59750,null,4198,null,18586,null,2336,null,36274,null,2773,null,4890,null,898,null,79961,null,4528,null,15748,null,1938,null,52250,null,3085,null,11963,null,1211,null,1078522,null,7455,null,531265,null,4188,null,105827,null,2584,null,348932,null,2940,null,76506,null,990,null,547257,null,4849,null,103599,null,2247,null,349387,null,3251,null,94271,null,1306,null,0400000US23,Maine,23
3166998,null,6390,null,181519,null,9966,null,76626,null,5385,null,19013,null,2585,null,48711,null,4279,null,8902,null,1581,null,104893,null,7040,null,18732,null,3288,null,66014,null,4427,null,20147,null,2306,null,2985479,null,12410,null,1467555,null,6897,null,326013,null,2936,null,946099,null,5639,null,195443,null,1795,null,1517924,null,8632,null,307457,null,3468,null,960872,null,5910,null,249595,null,2789,null,0400000US24,Maryland,24
4932303,null,8914,null,354313,null,16790,null,157391,null,8829,null,34800,null,4313,null,104697,null,6952,null,17894,null,2371,null,196922,null,11048,null,28870,null,3511,null,123378,null,8743,null,44674,null,2977,null,4577990,null,15763,null,2235292,null,10438,null,474402,null,4883,null,1472458,null,8257,null,288432,null,2973,null,2342698,null,10144,null,458083,null,3496,null,1501728,null,8540,null,382887,null,3512,null,0400000US25,Massachusetts,25
7583073,null,5579,null,820073,null,21122,null,363660,null,11590,null,112856,null,6526,null,226138,null,7622,null,24666,null,2022,null,456413,null,12350,null,106243,null,5969,null,293324,null,8552,null,56846,null,2996,null,6763000,null,21167,null,3375186,null,12204,null,740867,null,6342,null,2184380,null,8909,null,449939,null,2415,null,3387814,null,12478,null,702814,null,6139,null,2122468,null,8783,null,562532,null,3257,null,0400000US26,Michigan,26
4348026,null,3871,null,321312,null,9946,null,140605,null,6393,null,34273,null,3023,null,92871,null,5913,null,13461,null,1273,null,180707,null,6378,null,32336,null,2499,null,115954,null,4646,null,32417,null,1979,null,4026714,null,10233,null,2014374,null,6997,null,455536,null,3293,null,1318085,null,6598,null,240753,null,1878,null,2012340,null,7063,null,434034,null,2964,null,1282406,null,4945,null,295900,null,2527,null,0400000US27,Minnesota,27
1673257,null,3966,null,203331,null,12251,null,85372,null,6210,null,28753,null,3616,null,48582,null,4094,null,8037,null,1303,null,117959,null,7874,null,28167,null,3480,null,69262,null,5225,null,20530,null,1877,null,1469926,null,13042,null,739928,null,7063,null,168685,null,4312,null,469194,null,4854,null,102049,null,1528,null,729998,null,8736,null,152842,null,3950,null,449525,null,6038,null,127631,null,2282,null,0400000US28,Mississippi,28
4725051,null,8212,null,521197,null,14405,null,222473,null,8073,null,75269,null,4608,null,131341,null,6078,null,15863,null,1457,null,298724,null,9078,null,73226,null,4428,null,182448,null,6254,null,43050,null,3337,null,4203854,null,14688,null,2088926,null,8201,null,466768,null,4498,null,1342961,null,6810,null,279197,null,1934,null,2114928,null,10568,null,443385,null,4761,null,1326501,null,7366,null,345042,null,4511,null,0400000US29,Missouri,29
830511,null,1600,null,105499,null,7903,null,48204,null,4421,null,14864,null,2270,null,29246,null,3282,null,4094,null,870,null,57295,null,4514,null,16161,null,2399,null,34644,null,2842,null,6490,null,1135,null,725012,null,7681,null,366947,null,4198,null,74200,null,2501,null,239885,null,3157,null,52862,null,913,null,358065,null,4744,null,69221,null,2500,null,228475,null,3028,null,60369,null,1298,null,0400000US30,Montana,30
1456221,null,2711,null,125895,null,7814,null,55943,null,4783,null,16720,null,2537,null,33879,null,3403,null,5344,null,744,null,69952,null,4792,null,13129,null,2041,null,42033,null,3348,null,14790,null,2184,null,1330326,null,8251,null,663706,null,5489,null,153027,null,2836,null,424784,null,3769,null,85895,null,1123,null,666620,null,5084,null,148608,null,2488,null,411544,null,3471,null,106468,null,2305,null,0400000US31,Nebraska,31
1464874,null,3160,null,115334,null,9069,null,55012,null,5804,null,11945,null,2386,null,34474,null,4265,null,8593,null,1773,null,60322,null,4876,null,11893,null,2432,null,39619,null,3415,null,8810,null,1491,null,1349540,null,9847,null,688651,null,6507,null,136051,null,3193,null,453933,null,4472,null,98667,null,1901,null,660889,null,5266,null,125465,null,2773,null,426703,null,3623,null,108721,null,1807,null,0400000US32,Nevada,32
1189508,null,1606,null,86370,null,7376,null,36055,null,3920,null,11068,null,1979,null,20197,null,2787,null,4790,null,1504,null,50315,null,5114,null,10733,null,1952,null,31314,null,3556,null,8268,null,1713,null,1103138,null,7537,null,550685,null,4290,null,120967,null,2166,null,365470,null,3002,null,64248,null,1500,null,552453,null,5198,null,114747,null,2144,null,359466,null,3557,null,78240,null,1861,null,0400000US33,New Hampshire,33
5237563,null,5260,null,271335,null,14533,null,111405,null,7178,null,33712,null,4499,null,64567,null,4446,null,13126,null,1878,null,159930,null,10072,null,34878,null,3928,null,87812,null,6592,null,37240,null,2993,null,4966228,null,16267,null,2441251,null,7922,null,529796,null,5113,null,1566428,null,4458,null,345027,null,2488,null,2524977,null,10801,null,498952,null,4393,null,1566266,null,6974,null,459759,null,4132,null,0400000US34,New Jersey,34
807089,null,2697,null,84715,null,6873,null,38588,null,3837,null,8231,null,1716,null,26009,null,2970,null,4348,null,778,null,46127,null,4247,null,8104,null,1783,null,30663,null,3256,null,7360,null,1174,null,722374,null,7124,null,354444,null,4636,null,64044,null,2365,null,225413,null,3551,null,64987,null,925,null,367930,null,4132,null,60528,null,2027,null,231454,null,3251,null,75948,null,1443,null,0400000US35,New Mexico,35
11345603,null,11677,null,1010663,null,24365,null,445192,null,15236,null,135813,null,7091,null,262151,null,11103,null,47228,null,2872,null,565471,null,13995,null,125961,null,6682,null,335772,null,9980,null,103738,null,4562,null,10334940,null,26451,null,5080771,null,17720,null,1031230,null,8009,null,3316400,null,13354,null,733141,null,3883,null,5254169,null,15196,null,984829,null,6873,null,3311820,null,10802,null,957520,null,6402,null,0400000US36,New York,36
6020022,null,7580,null,589509,null,22022,null,247444,null,10701,null,74333,null,5991,null,150519,null,7155,null,22592,null,1940,null,342065,null,14067,null,71219,null,6556,null,211874,null,8592,null,58972,null,3133,null,5430513,null,21892,null,2678640,null,11798,null,587144,null,7538,null,1734576,null,7383,null,356920,null,2149,null,2751873,null,14968,null,555124,null,6968,null,1750344,null,9409,null,446405,null,3652,null,0400000US37,North Carolina,37
553665,null,855,null,53767,null,4535,null,21240,null,2216,null,6094,null,1321,null,11411,null,1250,null,3735,null,670,null,32527,null,3131,null,6566,null,1575,null,18902,null,1907,null,7059,null,965,null,499898,null,4714,null,257362,null,2292,null,53935,null,1354,null,170295,null,1577,null,33132,null,724,null,242536,null,3567,null,50487,null,1968,null,151556,null,2108,null,40493,null,1026,null,0400000US38,North Dakota,38
9230454,null,6161,null,975135,null,24415,null,418999,null,14310,null,138113,null,7610,null,248844,null,9245,null,32042,null,2313,null,556136,null,14043,null,139143,null,6881,null,347242,null,9868,null,69751,null,3492,null,8255319,null,24373,null,4093883,null,14709,null,922430,null,7318,null,2640577,null,10053,null,530876,null,2940,null,4161436,null,14338,null,865402,null,6896,null,2597500,null,10197,null,698534,null,4264,null,0400000US39,Ohio,39
2519454,null,3147,null,320925,null,12496,null,137017,null,7044,null,45902,null,4024,null,80827,null,4771,null,10288,null,1357,null,183908,null,8107,null,45409,null,3600,null,111984,null,5663,null,26515,null,2136,null,2198529,null,12907,null,1094342,null,7946,null,235537,null,4341,null,698883,null,5348,null,159922,null,2239,null,1104187,null,8025,null,218272,null,3583,null,688784,null,5753,null,197131,null,2705,null,0400000US40,Oklahoma,40
2974675,null,2491,null,339708,null,13929,null,151340,null,8289,null,39695,null,4566,null,100211,null,5716,null,11434,null,1738,null,188368,null,8926,null,39282,null,4921,null,123688,null,5339,null,25398,null,2218,null,2634967,null,13686,null,1304616,null,7973,null,261643,null,4573,null,852713,null,5624,null,190260,null,1886,null,1330351,null,9008,null,248908,null,4905,null,854993,null,5423,null,226450,null,2580,null,0400000US41,Oregon,41
9790846,null,8223,null,886465,null,19396,null,370093,null,11091,null,108044,null,5106,null,227500,null,8772,null,34549,null,2820,null,516372,null,12436,null,110883,null,5730,null,308776,null,8257,null,96713,null,5661,null,8904381,null,20244,null,4403389,null,11776,null,915114,null,5317,null,2838769,null,9391,null,649506,null,3240,null,4500992,null,14178,null,863165,null,5813,null,2796818,null,9423,null,841009,null,6747,null,0400000US42,Pennsylvania,42
793735,null,2189,null,66532,null,6585,null,29612,null,3841,null,7494,null,1705,null,18638,null,2656,null,3480,null,930,null,36920,null,3891,null,5152,null,1357,null,23164,null,3245,null,8604,null,1223,null,727203,null,6730,null,352105,null,3893,null,69819,null,1630,null,233134,null,3026,null,49152,null,1119,null,375098,null,4831,null,68710,null,1512,null,240557,null,4003,null,65831,null,1574,null,0400000US44,Rhode Island,44
2838582,null,4141,null,288736,null,12521,null,121076,null,6223,null,35607,null,3651,null,75220,null,4621,null,10249,null,1736,null,167660,null,8336,null,33838,null,3928,null,106843,null,5374,null,26979,null,2412,null,2549846,null,12577,null,1266622,null,6700,null,274452,null,3621,null,806184,null,5682,null,185986,null,2135,null,1283224,null,8722,null,256902,null,4294,null,804550,null,6032,null,221772,null,2863,null,0400000US45,South Carolina,45
668800,null,1710,null,59087,null,5350,null,24963,null,2750,null,7215,null,1705,null,14636,null,2051,null,3112,null,564,null,34124,null,3341,null,8444,null,1849,null,18802,null,2153,null,6878,null,824,null,609713,null,5716,null,308685,null,3027,null,69390,null,1829,null,196609,null,2349,null,42686,null,795,null,301028,null,3864,null,64611,null,2149,null,185388,null,2318,null,51029,null,1003,null,0400000US46,South Dakota,46
4676447,null,4664,null,584913,null,19745,null,250810,null,9633,null,81480,null,5366,null,148622,null,6803,null,20708,null,1994,null,334103,null,12712,null,76426,null,6245,null,208716,null,7908,null,48961,null,2577,null,4091534,null,20242,null,2030298,null,10909,null,436169,null,5697,null,1318112,null,7281,null,276017,null,2345,null,2061236,null,13268,null,416266,null,6585,null,1305064,null,8678,null,339906,null,3046,null,0400000US47,Tennessee,47
11213144,null,14051,null,927261,null,21921,null,391676,null,11463,null,112187,null,6578,null,244989,null,8863,null,34500,null,2698,null,535585,null,15076,null,108474,null,7492,null,347400,null,10903,null,79711,null,3896,null,10285883,null,26115,null,5126607,null,14147,null,1140024,null,7571,null,3315188,null,10407,null,671395,null,3032,null,5159276,null,18253,null,1074388,null,8613,null,3263492,null,13309,null,821396,null,5464,null,0400000US48,Texas,48
2206333,null,2908,null,175526,null,9831,null,75006,null,5519,null,25174,null,3743,null,46050,null,3619,null,3782,null,903,null,100520,null,7069,null,25617,null,3695,null,65874,null,4598,null,9029,null,1337,null,2030807,null,9957,null,1026228,null,5689,null,306265,null,3778,null,623593,null,4388,null,96370,null,1125,null,1004579,null,7620,null,286666,null,3854,null,605869,null,5084,null,112044,null,1605,null,0400000US49,Utah,49
569984,null,1129,null,58787,null,4917,null,26573,null,2620,null,8258,null,1585,null,16321,null,1752,null,1994,null,511,null,32214,null,3080,null,6467,null,1481,null,20962,null,2083,null,4785,null,779,null,511197,null,4958,null,253213,null,2601,null,51795,null,1739,null,167966,null,1764,null,33452,null,613,null,257984,null,3282,null,49727,null,1730,null,167773,null,2127,null,40484,null,803,null,0400000US50,Vermont,50
5040317,null,7068,null,380292,null,16454,null,163916,null,9353,null,46111,null,4990,null,105109,null,6251,null,12696,null,1822,null,216376,null,9546,null,41183,null,3874,null,140595,null,6457,null,34598,null,2510,null,4660025,null,17507,null,2308225,null,10598,null,508763,null,5747,null,1501087,null,7472,null,298375,null,2452,null,2351800,null,11452,null,479638,null,4382,null,1501528,null,7915,null,370634,null,3256,null,0400000US51,Virginia,51
4838186,null,5217,null,439726,null,15652,null,190302,null,9323,null,46967,null,3859,null,127501,null,7007,null,15834,null,1788,null,249424,null,10019,null,50705,null,5135,null,167296,null,7116,null,31423,null,2574,null,4398460,null,16970,null,2204003,null,10390,null,459175,null,4184,null,1459355,null,7779,null,285473,null,1900,null,2194457,null,10537,null,431507,null,5519,null,1420923,null,7586,null,342027,null,3268,null,0400000US53,Washington,53
1659317,null,2154,null,269040,null,11925,null,119568,null,6175,null,40464,null,3936,null,70139,null,3980,null,8965,null,1254,null,149472,null,7584,null,35421,null,3542,null,95955,null,5007,null,18096,null,1686,null,1390277,null,12163,null,687991,null,6925,null,136556,null,4456,null,446570,null,4386,null,104865,null,1466,null,702286,null,7578,null,131993,null,3751,null,440139,null,4750,null,130154,null,1704,null,0400000US54,West Virginia,54
4662178,null,3041,null,376267,null,13676,null,158513,null,7558,null,42564,null,3604,null,100104,null,5329,null,15845,null,1474,null,217754,null,8834,null,43961,null,3796,null,136120,null,5667,null,37673,null,2900,null,4285911,null,13612,null,2150381,null,8488,null,464492,null,3800,null,1407392,null,6263,null,278497,null,1832,null,2135530,null,8551,null,437961,null,3802,null,1353179,null,5596,null,344390,null,3222,null,0400000US55,Wisconsin,55
449473,null,1071,null,40654,null,4173,null,18529,null,2419,null,6854,null,1770,null,10634,null,1621,null,1041,null,361,null,22125,null,2440,null,4551,null,1383,null,14362,null,1790,null,3212,null,737,null,408819,null,4315,null,208815,null,2691,null,45239,null,1707,null,137419,null,1800,null,26157,null,418,null,200004,null,2497,null,43803,null,1522,null,128112,null,1871,null,28089,null,729,null,0400000US56,Wyoming,56
30042,null,3379,null,12653,null,2581,null,6159,null,1809,null,1159,null,607,null,4501,null,1655,null,499,null,320,null,6494,null,1502,null,2044,null,858,null,3972,null,915,null,478,null,253,null,17389,null,2612,null,9267,null,1681,null,1072,null,625,null,6525,null,1337,null,1670,null,627,null,8122,null,1502,null,1429,null,743,null,5828,null,1235,null,865,null,394,null,0400000US72,Puerto Rico,72
