B19013H_001E,B19013H_001EA,B19013H_001M,B19013H_001MA,GEO_ID,NAME,state
49687,null,723,null,0400000US01,Alabama,01
76580,null,2199,null,0400000US02,Alaska,02
56017,null,721,null,0400000US04,Arizona,04
42355,null,661,null,0400000US05,Arkansas,05
71010,null,401,null,0400000US06,California,06
62686,null,758,null,0400000US08,Colorado,08
75724,null,1108,null,0400000US09,Connecticut,09
62265,null,1357,null,0400000US10,Delaware,10
107583,null,4967,null,0400000US11,District of Columbia,11
52050,null,294,null,0400000US12,Florida,12
59226,null,855,null,0400000US13,Georgia,13
70008,null,2851,null,0400000US15,Hawaii,15
48768,null,1040,null,0400000US16,Idaho,16
61801,null,371,null,0400000US17,Illinois,17
50637,null,407,null,0400000US18,Indiana,18
50393,null,471,null,0400000US19,Iowa,19
52106,null,541,null,0400000US20,Kansas,20
42922,null,577,null,0400000US21,Kentucky,21
52722,null,863,null,0400000US22,Louisiana,22
47048,null,922,null,0400000US23,Maine,23
77933,null,1029,null,0400000US24,Maryland,24
70160,null,798,null,0400000US25,Massachusetts,25
51716,null,327,null,0400000US26,Michigan,26
59819,null,653,null,0400000US27,Minnesota,27
47291,null,869,null,0400000US28,Mississippi,28
49543,null,514,null,0400000US29,Missouri,29
45083,null,1151,null,0400000US30,Montana,30
51642,null,821,null,0400000US31,Nebraska,31
61557,null,891,null,0400000US32,Nevada,32
64603,null,1733,null,0400000US33,New Hampshire,33
79301,null,789,null,0400000US34,New Jersey,34
50952,null,914,null,0400000US35,New Mexico,35
63881,null,498,null,0400000US36,New York,36
52412,null,542,null,0400000US37,North Carolina,37
47230,null,1115,null,0400000US38,North Dakota,38
51233,null,262,null,0400000US39,Ohio,39
46548,null,752,null,0400000US40,Oklahoma,40
51454,null,523,null,0400000US41,Oregon,41
53600,null,394,null,0400000US42,Pennsylvania,42
60449,null,1804,null,0400000US44,Rhode Island,44
52320,null,634,null,0400000US45,South Carolina,45
47839,null,1442,null,0400000US46,South Dakota,46
46648,null,469,null,0400000US47,Tennessee,47
61471,null,323,null,0400000US48,Texas,48
59247,null,1098,null,0400000US49,Utah,49
52269,null,972,null,0400000US50,Vermont,50
66984,null,642,null,0400000US51,Virginia,51
60403,null,488,null,0400000US53,Washington,53
38603,null,968,null,0400000US54,West Virginia,54
54486,null,487,null,0400000US55,Wisconsin,55
54951,null,1958,null,0400000US56,Wyoming,56
30443,null,8096,null,0400000US72,Puerto Rico,72
