C05003I_001E,C05003I_001EA,C05003I_001M,C05003I_001MA,C05003I_002E,C05003I_002EA,C05003I_002M,C05003I_002MA,C05003I_003E,C05003I_003EA,C05003I_003M,C05003I_003MA,C05003I_004E,C05003I_004EA,C05003I_004M,C05003I_004MA,C05003I_005E,C05003I_005EA,C05003I_005M,C05003I_005MA,C05003I_006E,C05003I_006EA,C05003I_006M,C05003I_006MA,C05003I_007E,C05003I_007EA,C05003I_007M,C05003I_007MA,C05003I_008E,C05003I_008EA,C05003I_008M,C05003I_008MA,C05003I_009E,C05003I_009EA,C05003I_009M,C05003I_009MA,C05003I_010E,C05003I_010EA,C05003I_010M,C05003I_010MA,C05003I_011E,C05003I_011EA,C05003I_011M,C05003I_011MA,C05003I_012E,C05003I_012EA,C05003I_012M,C05003I_012MA,C05003I_013E,C05003I_013EA,C05003I_013M,C05003I_013MA,C05003I_014E,C05003I_014EA,C05003I_014M,C05003I_014MA,C05003I_015E,C05003I_015EA,C05003I_015M,C05003I_015MA,GEO_ID,NAME,state
769982,null,2566,null,437731,null,3995,null,155715,null,2732,null,132040,null,3942,null,23675,null,2661,null,282016,null,3455,null,61545,null,4685,null,220471,null,5670,null,332251,null,3613,null,138489,null,2704,null,119065,null,3590,null,19424,null,3099,null,193762,null,2884,null,59089,null,4732,null,134673,null,3825,null,0400000US13,Georgia,13
112320,null,0,*****,58801,null,737,null,21523,null,637,null,20201,null,1328,null,1322,null,1207,null,37278,null,263,null,30360,null,1286,null,6918,null,1252,null,53519,null,737,null,20635,null,638,null,20146,null,788,null,489,null,441,null,32884,null,263,null,26462,null,1487,null,6422,null,1489,null,0400000US15,Hawaii,15
155831,null,0,*****,83301,null,1524,null,33986,null,1134,null,31543,null,1379,null,2443,null,909,null,49315,null,842,null,22452,null,2097,null,26863,null,2024,null,72530,null,1525,null,30628,null,1012,null,28647,null,1219,null,1981,null,645,null,41902,null,929,null,23431,null,1800,null,18471,null,1812,null,0400000US16,Idaho,16
1967568,null,1742,null,1039870,null,2247,null,353388,null,1908,null,322224,null,4151,null,31164,null,3713,null,686482,null,1510,null,263213,null,8190,null,423269,null,8239,null,927698,null,2338,null,338257,null,1938,null,309026,null,3525,null,29231,null,3445,null,589441,null,1515,null,252931,null,7285,null,336510,null,7128,null,0400000US17,Illinois,17
328725,null,1643,null,178034,null,2640,null,66619,null,2227,null,59800,null,2772,null,6819,null,1531,null,111415,null,1822,null,48636,null,2655,null,62779,null,3059,null,150691,null,2444,null,60872,null,2093,null,53338,null,2267,null,7534,null,1388,null,89819,null,1327,null,45314,null,2729,null,44505,null,2632,null,0400000US18,Indiana,18
123895,null,1250,null,64732,null,1867,null,25338,null,1589,null,23056,null,1828,null,2282,null,641,null,39394,null,1192,null,15903,null,1768,null,23491,null,1698,null,59163,null,1929,null,25364,null,1466,null,22548,null,1741,null,2816,null,885,null,33799,null,1240,null,17543,null,1776,null,16256,null,1478,null,0400000US19,Iowa,19
254297,null,790,null,133571,null,1860,null,49390,null,1357,null,45021,null,1694,null,4369,null,1044,null,84181,null,1226,null,38052,null,2652,null,46129,null,2579,null,120726,null,1865,null,48987,null,1511,null,44924,null,1530,null,4063,null,1009,null,71739,null,971,null,36987,null,2329,null,34752,null,2163,null,0400000US20,Kansas,20
98346,null,2334,null,55146,null,2538,null,20398,null,1681,null,17540,null,1764,null,2858,null,940,null,34748,null,1676,null,11771,null,1513,null,22977,null,1601,null,43200,null,2289,null,19880,null,1498,null,17091,null,1484,null,2789,null,919,null,23320,null,1572,null,9501,null,1460,null,13819,null,1490,null,0400000US21,Kentucky,21
149401,null,1942,null,76964,null,2190,null,22952,null,1648,null,21260,null,1832,null,1692,null,717,null,54012,null,1732,null,25211,null,2491,null,28801,null,2423,null,72437,null,2078,null,22465,null,1683,null,20702,null,1775,null,1763,null,658,null,49972,null,1114,null,27645,null,2093,null,22327,null,1836,null,0400000US22,Louisiana,22
13350,null,697,null,5592,null,773,null,2146,null,657,null,2014,null,637,null,132,null,170,null,3446,null,688,null,2663,null,586,null,783,null,394,null,7758,null,977,null,2794,null,744,null,2650,null,696,null,144,null,197,null,4964,null,774,null,4192,null,774,null,772,null,560,null,0400000US23,Maine,23
374011,null,1149,null,198325,null,1784,null,65968,null,1492,null,55538,null,2009,null,10430,null,1764,null,132357,null,1481,null,35440,null,2895,null,96917,null,2937,null,175686,null,1581,null,59664,null,1192,null,53588,null,1851,null,6076,null,1425,null,116022,null,1062,null,33398,null,2795,null,82624,null,2709,null,0400000US24,Maryland,24
556898,null,0,*****,279598,null,796,null,96071,null,647,null,88046,null,1780,null,8025,null,1729,null,183527,null,610,null,95482,null,4435,null,88045,null,4467,null,277300,null,796,null,91231,null,598,null,85523,null,1429,null,5708,null,1404,null,186069,null,467,null,98534,null,3507,null,87535,null,3432,null,0400000US25,Massachusetts,25
413286,null,1183,null,215736,null,1975,null,78054,null,1606,null,72481,null,1859,null,5573,null,1267,null,137682,null,1481,null,82377,null,3662,null,55305,null,4169,null,197550,null,2015,null,75515,null,1739,null,70945,null,1973,null,4570,null,1026,null,122035,null,1441,null,81397,null,3235,null,40638,null,2727,null,0400000US26,Michigan,26
215821,null,324,null,113093,null,1674,null,41882,null,1150,null,36442,null,1669,null,5440,null,1229,null,71211,null,1339,null,27890,null,2369,null,43321,null,2328,null,102728,null,1680,null,43954,null,1132,null,38600,null,1401,null,5354,null,1177,null,58774,null,1390,null,26973,null,2116,null,31801,null,2077,null,0400000US27,Minnesota,27
58385,null,3459,null,33464,null,2709,null,9506,null,1335,null,8031,null,1359,null,1475,null,570,null,23958,null,2506,null,7315,null,1463,null,16643,null,2743,null,24921,null,2272,null,9719,null,1601,null,8790,null,1706,null,929,null,468,null,15202,null,1447,null,5876,null,1140,null,9326,null,1491,null,0400000US28,Mississippi,28
186829,null,1223,null,97513,null,1827,null,37025,null,1483,null,33267,null,1648,null,3758,null,890,null,60488,null,1530,null,28932,null,2376,null,31556,null,2304,null,89316,null,1777,null,35765,null,1376,null,31352,null,1797,null,4413,null,1266,null,53551,null,1224,null,29128,null,2162,null,24423,null,2026,null,0400000US29,Missouri,29
27318,null,427,null,12374,null,1226,null,5260,null,848,null,5074,null,838,null,186,null,200,null,7114,null,848,null,6152,null,957,null,962,null,647,null,14944,null,1214,null,7144,null,1264,null,7081,null,1262,null,63,null,33,null,7800,null,967,null,6621,null,966,null,1179,null,601,null,0400000US30,Montana,30
139771,null,452,null,75024,null,1501,null,29652,null,1175,null,26475,null,1377,null,3177,null,916,null,45372,null,1184,null,16412,null,1831,null,28960,null,1746,null,64747,null,1439,null,27002,null,1328,null,24535,null,1519,null,2467,null,752,null,37745,null,939,null,17278,null,1439,null,20467,null,1434,null,0400000US31,Nebraska,31
668532,null,0,*****,353066,null,1807,null,129514,null,1245,null,115419,null,2826,null,14095,null,2698,null,223552,null,1018,null,82715,null,5029,null,140837,null,4912,null,315466,null,1807,null,122339,null,1246,null,105751,null,3220,null,16588,null,2823,null,193127,null,1018,null,75216,null,3867,null,117911,null,3908,null,0400000US32,Nevada,32
34605,null,935,null,17039,null,1084,null,6104,null,820,null,5662,null,860,null,442,null,290,null,10935,null,824,null,6350,null,1185,null,4585,null,1279,null,17566,null,1116,null,6613,null,856,null,6279,null,900,null,334,null,292,null,10953,null,680,null,5830,null,1219,null,5123,null,1292,null,0400000US33,New Hampshire,33
1418545,null,0,*****,723557,null,1232,null,217465,null,1004,null,194628,null,3151,null,22837,null,3084,null,506092,null,504,null,206666,null,7062,null,299426,null,6968,null,694988,null,1233,null,206753,null,1004,null,184298,null,2450,null,22455,null,2326,null,488235,null,504,null,214672,null,6116,null,273563,null,6176,null,0400000US34,New Jersey,34
891011,null,0,*****,445799,null,1344,null,141145,null,1358,null,133079,null,2366,null,8066,null,1874,null,304654,null,320,null,235633,null,5032,null,69021,null,5021,null,445212,null,1344,null,133255,null,1355,null,125805,null,2307,null,7450,null,1930,null,311957,null,320,null,248172,null,4135,null,63785,null,4220,null,0400000US35,New Mexico,35
3248527,null,1362,null,1609944,null,2577,null,480005,null,1780,null,437228,null,4160,null,42777,null,3411,null,1129939,null,1622,null,520143,null,10255,null,609796,null,10448,null,1638583,null,2148,null,457854,null,1626,null,418423,null,3920,null,39431,null,3620,null,1180729,null,1706,null,570757,null,9948,null,609972,null,10082,null,0400000US36,New York,36
682516,null,991,null,378237,null,4005,null,136523,null,3630,null,116142,null,4441,null,20381,null,2762,null,241714,null,2643,null,48425,null,3836,null,193289,null,4349,null,304279,null,4049,null,131730,null,3578,null,113042,null,4334,null,18688,null,2745,null,172549,null,2216,null,46285,null,3530,null,126264,null,3574,null,0400000US37,North Carolina,37
12946,null,961,null,6710,null,950,null,2429,null,675,null,2292,null,582,null,137,null,308,null,4281,null,697,null,3735,null,737,null,546,null,311,null,6236,null,839,null,2128,null,622,null,2128,null,622,null,0,null,208,null,4108,null,540,null,3270,null,500,null,838,null,436,null,0400000US38,North Dakota,38
299778,null,2377,null,156719,null,2332,null,59653,null,2071,null,55737,null,2292,null,3916,null,992,null,97066,null,1798,null,61245,null,3353,null,35821,null,2966,null,143059,null,2627,null,55127,null,1927,null,50654,null,2182,null,4473,null,1110,null,87932,null,1782,null,61927,null,2358,null,26005,null,2102,null,0400000US39,Ohio,39
278760,null,1072,null,148744,null,2145,null,56609,null,1598,null,51410,null,2000,null,5199,null,1374,null,92135,null,1640,null,40384,null,2920,null,51751,null,2833,null,130016,null,2323,null,54939,null,1572,null,50971,null,1825,null,3968,null,1107,null,75077,null,1375,null,36440,null,2397,null,38637,null,2272,null,0400000US40,Oklahoma,40
416044,null,0,*****,227382,null,1985,null,86597,null,1569,null,76032,null,2621,null,10565,null,2062,null,140785,null,1211,null,50169,null,3560,null,90616,null,3375,null,188662,null,1986,null,77839,null,1608,null,70081,null,2410,null,7758,null,1845,null,110823,null,1053,null,50623,null,3317,null,60200,null,3408,null,0400000US41,Oregon,41
595128,null,1090,null,305193,null,2227,null,113856,null,1622,null,106625,null,2206,null,7231,null,1671,null,191337,null,1595,null,130439,null,4133,null,60898,null,4149,null,289935,null,1950,null,110383,null,1576,null,103969,null,2097,null,6414,null,1307,null,179552,null,1346,null,126241,null,3556,null,53311,null,3412,null,0400000US42,Pennsylvania,42
122206,null,0,*****,60874,null,766,null,22435,null,785,null,19882,null,1321,null,2553,null,996,null,38439,null,749,null,14287,null,2106,null,24152,null,2088,null,61332,null,766,null,21439,null,721,null,19658,null,934,null,1781,null,692,null,39893,null,536,null,14722,null,2025,null,25171,null,2069,null,0400000US44,Rhode Island,44
182194,null,1909,null,101144,null,2143,null,35701,null,2090,null,29773,null,2501,null,5928,null,1551,null,65443,null,1624,null,15791,null,2023,null,49652,null,2379,null,81050,null,2528,null,33670,null,2225,null,29381,null,2297,null,4289,null,1383,null,47380,null,1149,null,17692,null,1742,null,29688,null,1698,null,0400000US45,South Carolina,45
18945,null,1214,null,10834,null,927,null,5152,null,624,null,4727,null,585,null,425,null,389,null,5682,null,775,null,3874,null,914,null,1808,null,706,null,8111,null,1074,null,2895,null,748,null,2773,null,714,null,122,null,162,null,5216,null,607,null,3379,null,748,null,1837,null,655,null,0400000US46,South Dakota,46
227897,null,2004,null,125235,null,2679,null,45426,null,1812,null,39475,null,1914,null,5951,null,1260,null,79809,null,2046,null,20395,null,2391,null,59414,null,2777,null,102662,null,2599,null,45742,null,1919,null,39442,null,2212,null,6300,null,1315,null,56920,null,1792,null,22702,null,2314,null,34218,null,2087,null,0400000US47,Tennessee,47
8870472,null,0,*****,4553111,null,4581,null,1593353,null,3871,null,1467813,null,7885,null,125540,null,7353,null,2959758,null,3675,null,1575391,null,16888,null,1384367,null,17195,null,4317361,null,4580,null,1518105,null,3685,null,1399519,null,6490,null,118586,null,5332,null,2799256,null,2255,null,1608553,null,16741,null,1190703,null,16835,null,0400000US48,Texas,48
329068,null,0,*****,175650,null,1434,null,70716,null,1149,null,62901,null,2100,null,7815,null,1727,null,104934,null,1025,null,38772,null,2978,null,66162,null,2981,null,153418,null,1434,null,63304,null,1149,null,55639,null,1883,null,7665,null,1558,null,90114,null,1024,null,38851,null,2664,null,51263,null,3036,null,0400000US49,Utah,49
7598,null,435,null,3540,null,725,null,893,null,300,null,772,null,239,null,121,null,99,null,2647,null,714,null,1848,null,606,null,799,null,459,null,4058,null,716,null,1447,null,460,null,1330,null,447,null,117,null,118,null,2611,null,741,null,2045,null,665,null,566,null,354,null,0400000US50,Vermont,50
529836,null,3000,null,281408,null,3403,null,91338,null,2501,null,81308,null,2912,null,10030,null,1806,null,190070,null,2473,null,57111,null,4827,null,132959,null,5022,null,248428,null,3386,null,85372,null,2588,null,76172,null,3096,null,9200,null,1983,null,163056,null,2590,null,58663,null,4336,null,104393,null,4417,null,0400000US51,Virginia,51
643684,null,0,*****,341340,null,1876,null,130974,null,1685,null,115723,null,2832,null,15251,null,2062,null,210366,null,1038,null,86369,null,4110,null,123997,null,4231,null,302344,null,1875,null,126010,null,1682,null,113484,null,2133,null,12526,null,1722,null,176334,null,1038,null,89022,null,3976,null,87312,null,3998,null,0400000US53,Washington,53
20398,null,1731,null,10007,null,1430,null,3747,null,946,null,3037,null,873,null,710,null,575,null,6260,null,937,null,3968,null,800,null,2292,null,768,null,10391,null,1312,null,3710,null,851,null,3252,null,896,null,458,null,303,null,6681,null,1037,null,4211,null,855,null,2470,null,703,null,0400000US54,West Virginia,54
286112,null,1024,null,153191,null,1579,null,56820,null,1328,null,51774,null,1945,null,5046,null,1223,null,96371,null,1043,null,45525,null,3168,null,50846,null,2843,null,132921,null,1639,null,54317,null,1323,null,49913,null,1490,null,4404,null,1193,null,78604,null,932,null,42626,null,2983,null,35978,null,2783,null,0400000US55,Wisconsin,55
41164,null,0,*****,21444,null,1271,null,8113,null,1045,null,7982,null,1069,null,131,null,184,null,13331,null,1151,null,10348,null,986,null,2983,null,1023,null,19720,null,1272,null,6804,null,1041,null,6652,null,988,null,152,null,219,null,12916,null,675,null,10661,null,1067,null,2255,null,868,null,0400000US56,Wyoming,56
3912844,null,4053,null,1873654,null,3875,null,496894,null,2955,null,494351,null,3152,null,2543,null,916,null,1376760,null,2690,null,1332028,null,4739,null,44732,null,3808,null,2039190,null,3434,null,477562,null,2609,null,474250,null,2724,null,3312,null,1135,null,1561628,null,1882,null,1509409,null,4634,null,52219,null,4154,null,0400000US72,Puerto Rico,72
