B19052_001E,B19052_001EA,B19052_001M,B19052_001MA,B19052_002E,B19052_002EA,B19052_002M,B19052_002MA,B19052_003E,B19052_003EA,B19052_003M,B19052_003MA,GEO_ID,NAME,state
1815865,null,10024,null,1333214,null,11939,null,482651,null,8342,null,0400000US01,Alabama,01
237607,null,2898,null,205926,null,3383,null,31681,null,2095,null,0400000US02,Alaska,02
2273842,null,11467,null,1712142,null,13327,null,561700,null,9199,null,0400000US04,Arizona,04
1114041,null,8021,null,807795,null,8836,null,306246,null,6013,null,0400000US05,Arkansas,05
12176760,null,21139,null,9481939,null,28237,null,2694821,null,21618,null,0400000US06,California,06
1897835,null,9244,null,1542663,null,10823,null,355172,null,5627,null,0400000US08,Colorado,08
1329305,null,5895,null,1042863,null,8115,null,286442,null,6148,null,0400000US09,Connecticut,09
328654,null,3672,null,258997,null,4579,null,69657,null,2542,null,0400000US10,Delaware,10
249996,null,3353,null,195333,null,3837,null,54663,null,3352,null,0400000US11,District of Columbia,11
7057285,null,24241,null,5096880,null,25599,null,1960405,null,18505,null,0400000US12,Florida,12
3469845,null,17452,null,2776334,null,16157,null,693511,null,11049,null,0400000US13,Georgia,13
437105,null,4492,null,340177,null,5666,null,96928,null,3980,null,0400000US15,Hawaii,15
566004,null,4603,null,441821,null,6798,null,124183,null,4403,null,0400000US16,Idaho,16
4766252,null,13014,null,3760036,null,16934,null,1006216,null,12153,null,0400000US17,Illinois,17
2480570,null,10473,null,1937730,null,13002,null,542840,null,7845,null,0400000US18,Indiana,18
1215351,null,6468,null,952616,null,8003,null,262735,null,4680,null,0400000US19,Iowa,19
1110829,null,6612,null,887229,null,7874,null,223600,null,4919,null,0400000US20,Kansas,20
1686277,null,9662,null,1213200,null,10886,null,473077,null,8337,null,0400000US21,Kentucky,21
1625153,null,9520,null,1235574,null,10187,null,389579,null,7384,null,0400000US22,Louisiana,22
542363,null,5056,null,396463,null,6775,null,145900,null,4660,null,0400000US23,Maine,23
2092692,null,7904,null,1714177,null,10759,null,378515,null,6692,null,0400000US24,Maryland,24
2467323,null,8171,null,1920497,null,11703,null,546826,null,9326,null,0400000US25,Massachusetts,25
3810801,null,12762,null,2836082,null,14200,null,974719,null,9080,null,0400000US26,Michigan,26
2089449,null,7329,null,1673845,null,9824,null,415604,null,6606,null,0400000US27,Minnesota,27
1094208,null,7307,null,799798,null,8802,null,294410,null,6622,null,0400000US28,Mississippi,28
2330040,null,9044,null,1789879,null,10891,null,540161,null,7550,null,0400000US29,Missouri,29
375598,null,3682,null,279590,null,4924,null,96008,null,3817,null,0400000US30,Montana,30
704143,null,4204,null,558752,null,5573,null,145391,null,4012,null,0400000US31,Nebraska,31
952856,null,7182,null,773553,null,8453,null,179303,null,5546,null,0400000US32,Nevada,32
505286,null,4732,null,407693,null,5247,null,97593,null,3655,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2519399,null,13488,null,634613,null,9311,null,0400000US34,New Jersey,34
741399,null,5755,null,555105,null,7456,null,186294,null,4824,null,0400000US35,New Mexico,35
7137482,null,15735,null,5429274,null,18204,null,1708208,null,15210,null,0400000US36,New York,36
3595175,null,14706,null,2786794,null,15168,null,808381,null,10156,null,0400000US37,North Carolina,37
274743,null,2659,null,214791,null,3344,null,59952,null,2454,null,0400000US38,North Dakota,38
4508871,null,14815,null,3432138,null,16671,null,1076733,null,9568,null,0400000US39,Ohio,39
1407933,null,7799,null,1056956,null,8615,null,350977,null,6827,null,0400000US40,Oklahoma,40
1474755,null,6858,null,1101655,null,9807,null,373100,null,6923,null,0400000US41,Oregon,41
4904554,null,11469,null,3670842,null,14149,null,1233712,null,11031,null,0400000US42,Pennsylvania,42
399107,null,3931,null,299989,null,5591,null,99118,null,4433,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1272335,null,11660,null,429965,null,8120,null,0400000US45,South Carolina,45
319926,null,3421,null,247378,null,3723,null,72548,null,2218,null,0400000US46,South Dakota,46
2434683,null,10947,null,1836477,null,11822,null,598206,null,8801,null,0400000US47,Tennessee,47
8422249,null,18072,null,6748698,null,22030,null,1673551,null,12094,null,0400000US48,Texas,48
854244,null,4876,null,710718,null,6157,null,143526,null,4140,null,0400000US49,Utah,49
249986,null,2593,null,191829,null,2530,null,58157,null,2086,null,0400000US50,Vermont,50
2961083,null,11010,null,2380462,null,13069,null,580621,null,8461,null,0400000US51,Virginia,51
2547663,null,9073,null,1996909,null,10009,null,550754,null,8587,null,0400000US53,Washington,53
749586,null,6455,null,512630,null,7340,null,236956,null,5000,null,0400000US54,West Virginia,54
2249630,null,8922,null,1773068,null,9780,null,476562,null,6668,null,0400000US55,Wisconsin,55
208613,null,3448,null,168949,null,3676,null,39664,null,2483,null,0400000US56,Wyoming,56
1186497,null,10034,null,684546,null,9335,null,501951,null,7929,null,0400000US72,Puerto Rico,72
