B06011_001E,B06011_001EA,B06011_001M,B06011_001MA,B06011_002E,B06011_002EA,B06011_002M,B06011_002MA,B06011_003E,B06011_003EA,B06011_003M,B06011_003MA,B06011_004E,B06011_004EA,B06011_004M,B06011_004MA,B06011_005E,B06011_005EA,B06011_005M,B06011_005MA,GEO_ID,NAME,state
22199,null,223,null,20968,null,262,null,26569,null,617,null,30473,null,2844,null,20289,null,1020,null,0400000US01,Alabama,01
30271,null,745,null,19474,null,1405,null,36330,null,1042,null,35412,null,5110,null,26724,null,2621,null,0400000US02,Alaska,02
26168,null,281,null,21777,null,584,null,30194,null,253,null,31343,null,1604,null,21469,null,400,null,0400000US04,Arizona,04
20664,null,264,null,19809,null,436,null,21998,null,419,null,23986,null,3598,null,19681,null,1027,null,0400000US05,Arkansas,05
27214,null,129,null,27257,null,184,null,35999,null,310,null,31711,null,1006,null,22632,null,211,null,0400000US06,California,06
29456,null,439,null,24889,null,483,null,34117,null,633,null,31445,null,1812,null,21236,null,557,null,0400000US08,Colorado,08
32613,null,539,null,31468,null,415,null,40268,null,870,null,18895,null,1683,null,30728,null,766,null,0400000US09,Connecticut,09
29062,null,768,null,26501,null,869,null,31444,null,769,null,23217,null,6448,null,27349,null,1861,null,0400000US10,Delaware,10
35087,null,972,null,26185,null,1896,null,42971,null,2442,null,51343,null,19768,null,32034,null,2649,null,0400000US11,District of Columbia,11
25001,null,148,null,22148,null,237,null,28135,null,285,null,22607,null,734,null,21483,null,181,null,0400000US12,Florida,12
26108,null,225,null,22139,null,217,null,32188,null,335,null,31216,null,1540,null,23491,null,705,null,0400000US13,Georgia,13
30086,null,538,null,30085,null,835,null,33597,null,2140,null,31982,null,2436,null,24707,null,985,null,0400000US15,Hawaii,15
23228,null,430,null,22302,null,582,null,24573,null,633,null,25776,null,8351,null,20393,null,1211,null,0400000US16,Idaho,16
27713,null,246,null,27626,null,356,null,31090,null,383,null,23273,null,2148,null,25551,null,442,null,0400000US17,Illinois,17
25215,null,212,null,25089,null,274,null,25955,null,387,null,30530,null,3068,null,21639,null,765,null,0400000US18,Indiana,18
25450,null,239,null,25845,null,310,null,24898,null,585,null,22984,null,4359,null,22147,null,1149,null,0400000US19,Iowa,19
26168,null,284,null,25414,null,363,null,28390,null,781,null,28944,null,5324,null,22879,null,1107,null,0400000US20,Kansas,20
21829,null,216,null,21134,null,249,null,24461,null,723,null,23784,null,5189,null,20190,null,1341,null,0400000US21,Kentucky,21
