B25102_001E,B25102_001EA,B25102_001M,B25102_001MA,B25102_002E,B25102_002EA,B25102_002M,B25102_002MA,B25102_003E,B25102_003EA,B25102_003M,B25102_003MA,B25102_004E,B25102_004EA,B25102_004M,B25102_004MA,B25102_005E,B25102_005EA,B25102_005M,B25102_005MA,B25102_006E,B25102_006EA,B25102_006M,B25102_006MA,B25102_007E,B25102_007EA,B25102_007M,B25102_007MA,B25102_008E,B25102_008EA,B25102_008M,B25102_008MA,B25102_009E,B25102_009EA,B25102_009M,B25102_009MA,B25102_010E,B25102_010EA,B25102_010M,B25102_010MA,B25102_011E,B25102_011EA,B25102_011M,B25102_011MA,GEO_ID,NAME,state
1289155,null,10987,null,790154,null,10443,null,500189,null,9264,null,139334,null,5469,null,83589,null,3678,null,67042,null,4581,null,499001,null,8099,null,290095,null,7797,null,48549,null,3020,null,25278,null,2229,null,135079,null,4569,null,0400000US01,Alabama,01
154334,null,3685,null,108729,null,3405,null,5096,null,1173,null,11875,null,1530,null,83850,null,3727,null,7908,null,904,null,45605,null,2720,null,7300,null,1479,null,4308,null,793,null,19523,null,1927,null,14474,null,1244,null,0400000US02,Alaska,02
1548890,null,13720,null,1099783,null,13348,null,174439,null,6716,null,406416,null,9136,null,495098,null,9093,null,23830,null,2291,null,449107,null,8242,null,145135,null,5302,null,112594,null,4717,null,139531,null,5842,null,51847,null,3339,null,0400000US04,Arizona,04
750639,null,9276,null,442960,null,7617,null,256904,null,6389,null,102287,null,4866,null,64992,null,4211,null,18777,null,2062,null,307679,null,6505,null,202612,null,6075,null,48071,null,2942,null,28009,null,2233,null,28987,null,2489,null,0400000US05,Arkansas,05
6946432,null,26955,null,5290276,null,28244,null,279202,null,6711,null,655831,null,13068,null,4309217,null,27376,null,46026,null,3756,null,1656156,null,16583,null,384850,null,8868,null,399095,null,7118,null,753051,null,12440,null,119160,null,5167,null,0400000US06,California,06
1280814,null,11274,null,978201,null,10802,null,161832,null,5185,null,342212,null,6795,null,465295,null,8589,null,8862,null,1468,null,302613,null,5946,null,95774,null,3603,null,89902,null,4166,null,109448,null,3617,null,7489,null,1218,null,0400000US08,Colorado,08
917062,null,7342,null,665816,null,7506,null,10404,null,1271,null,18091,null,2010,null,634994,null,7905,null,2327,null,685,null,251246,null,5244,null,10719,null,1262,null,8166,null,1353,null,230500,null,5180,null,1861,null,587,null,0400000US09,Connecticut,09
241544,null,5028,null,166894,null,4378,null,44790,null,2640,null,58987,null,3241,null,58637,null,2645,null,4480,null,982,null,74650,null,3123,null,37405,null,2656,null,17166,null,1667,null,14697,null,1320,null,5382,null,1058,null,0400000US10,Delaware,10
108571,null,4051,null,84286,null,3988,null,11580,null,1783,null,16848,null,2141,null,53123,null,3144,null,2735,null,699,null,24285,null,1763,null,7877,null,1123,null,4425,null,768,null,11092,null,1330,null,891,null,514,null,0400000US11,District of Columbia,11
4916497,null,22392,null,3202449,null,22507,null,384958,null,9808,null,641917,null,12666,null,2109797,null,18862,null,65777,null,4109,null,1714048,null,18727,null,457470,null,9884,null,346497,null,9850,null,765670,null,11442,null,144411,null,6272,null,0400000US12,Florida,12
2340305,null,15962,null,1702307,null,16316,null,383216,null,10141,null,453076,null,9731,null,836448,null,14147,null,29567,null,3000,null,637998,null,10969,null,294566,null,7410,null,132826,null,4968,null,162518,null,5785,null,48088,null,3463,null,0400000US13,Georgia,13
258365,null,5142,null,176603,null,5030,null,41334,null,2540,null,51874,null,3018,null,78540,null,3781,null,4855,null,1126,null,81762,null,3306,null,26980,null,2166,null,18884,null,1885,null,34128,null,1943,null,1770,null,491,null,0400000US15,Hawaii,15
401098,null,5593,null,281266,null,5430,null,59326,null,3889,null,112379,null,4566,null,104829,null,3649,null,4732,null,1137,null,119832,null,3716,null,38189,null,2572,null,40532,null,2756,null,34853,null,2567,null,6258,null,1101,null,0400000US16,Idaho,16
3301796,null,17730,null,2322217,null,17189,null,119299,null,4789,null,222269,null,7404,null,1964930,null,14714,null,15719,null,2038,null,979579,null,10955,null,164997,null,5121,null,135797,null,4466,null,642113,null,10644,null,36672,null,2744,null,0400000US17,Illinois,17
1781719,null,13690,null,1263339,null,12811,null,351668,null,8624,null,371315,null,7720,null,523630,null,8714,null,16726,null,2185,null,518380,null,7061,null,204411,null,5209,null,136747,null,5488,null,162030,null,4595,null,15192,null,1763,null,0400000US18,Indiana,18
885884,null,7709,null,565396,null,7904,null,94786,null,4200,null,159734,null,5130,null,303913,null,6498,null,6963,null,1106,null,320488,null,5727,null,87530,null,3646,null,89547,null,3134,null,136132,null,3911,null,7279,null,1070,null,0400000US19,Iowa,19
771197,null,8214,null,511339,null,7469,null,72433,null,4296,null,138443,null,4950,null,293081,null,5717,null,7382,null,1296,null,259858,null,4997,null,72338,null,2730,null,70663,null,3898,null,108783,null,3578,null,8074,null,1208,null,0400000US20,Kansas,20
1172529,null,11446,null,733454,null,10233,null,269460,null,7049,null,243211,null,6652,null,202660,null,5342,null,18123,null,1747,null,439075,null,8090,null,237995,null,7051,null,96268,null,3770,null,57814,null,3298,null,46998,null,2770,null,0400000US21,Kentucky,21
