B10010_001E,B10010_001EA,B10010_001M,B10010_001MA,B10010_002E,B10010_002EA,B10010_002M,B10010_002MA,B10010_003E,B10010_003EA,B10010_003M,B10010_003MA,GEO_ID,NAME,state
47959,null,2758,null,38734,null,4990,null,31520,null,2723,null,0400000US01,Alabama,01
83603,null,16933,null,72083,null,35694,null,40234,null,34183,null,0400000US02,Alaska,02
52556,null,4107,null,49173,null,4219,null,40897,null,8437,null,0400000US04,Arizona,04
41581,null,3543,null,39992,null,3929,null,32616,null,7073,null,0400000US05,Arkansas,05
64814,null,1698,null,55797,null,2493,null,38586,null,2560,null,0400000US06,California,06
62279,null,5798,null,52436,null,6906,null,40678,null,8880,null,0400000US08,Colorado,08
70040,null,8407,null,54222,null,12222,null,32094,null,20621,null,0400000US09,Connecticut,09
64055,null,14730,null,56159,null,29616,null,36096,null,19317,null,0400000US10,Delaware,10
46185,null,7446,null,41350,null,10735,null,32171,null,7795,null,0400000US11,District of Columbia,11
52841,null,1796,null,49050,null,3040,null,41098,null,3704,null,0400000US12,Florida,12
46697,null,2064,null,43188,null,2937,null,32935,null,4793,null,0400000US13,Georgia,13
96433,null,5812,null,80288,null,8166,null,51643,null,27824,null,0400000US15,Hawaii,15
54069,null,4468,null,50787,null,4413,null,52612,null,6987,null,0400000US16,Idaho,16
58005,null,2320,null,48175,null,2928,null,33070,null,4897,null,0400000US17,Illinois,17
52472,null,2828,null,49411,null,5661,null,40292,null,3596,null,0400000US18,Indiana,18
50532,null,3223,null,47425,null,3954,null,40008,null,7336,null,0400000US19,Iowa,19
56040,null,4437,null,48361,null,4799,null,40192,null,10079,null,0400000US20,Kansas,20
40047,null,3198,null,35577,null,3131,null,28956,null,3508,null,0400000US21,Kentucky,21
41362,null,3747,null,38813,null,3784,null,26797,null,4219,null,0400000US22,Louisiana,22
54282,null,5639,null,42703,null,13251,null,30418,null,6598,null,0400000US23,Maine,23
71911,null,3257,null,63442,null,5478,null,48765,null,8369,null,0400000US24,Maryland,24
77283,null,2952,null,65623,null,10886,null,39317,null,14116,null,0400000US25,Massachusetts,25
51433,null,2984,null,45094,null,3053,null,34441,null,4663,null,0400000US26,Michigan,26
65819,null,7270,null,55959,null,5952,null,39296,null,11407,null,0400000US27,Minnesota,27
35090,null,3195,null,31452,null,4510,null,25246,null,3622,null,0400000US28,Mississippi,28
49753,null,2880,null,45394,null,3897,null,37409,null,5813,null,0400000US29,Missouri,29
55772,null,9405,null,52941,null,14127,null,41392,null,18606,null,0400000US30,Montana,30
60207,null,4783,null,47012,null,9396,null,29142,null,12362,null,0400000US31,Nebraska,31
70608,null,4402,null,64943,null,6500,null,59517,null,16886,null,0400000US32,Nevada,32
62301,null,14378,null,57309,null,14859,null,21735,null,41105,null,0400000US33,New Hampshire,33
71310,null,4546,null,56312,null,3195,null,36417,null,5211,null,0400000US34,New Jersey,34
46321,null,5733,null,43470,null,9409,null,32432,null,10344,null,0400000US35,New Mexico,35
60181,null,1964,null,49230,null,3981,null,31297,null,4248,null,0400000US36,New York,36
41523,null,1734,null,36978,null,2714,null,31167,null,2609,null,0400000US37,North Carolina,37
45008,null,9308,null,34424,null,23953,null,34167,null,29612,null,0400000US38,North Dakota,38
50709,null,2025,null,43199,null,1768,null,35646,null,2395,null,0400000US39,Ohio,39
49562,null,2292,null,44807,null,3456,null,40337,null,5054,null,0400000US40,Oklahoma,40
54536,null,3833,null,43435,null,8248,null,30159,null,9801,null,0400000US41,Oregon,41
54137,null,2607,null,43055,null,3724,null,27864,null,4208,null,0400000US42,Pennsylvania,42
62087,null,9815,null,39751,null,23692,null,37548,null,13725,null,0400000US44,Rhode Island,44
38036,null,2883,null,34280,null,3418,null,26153,null,2365,null,0400000US45,South Carolina,45
41315,null,6125,null,38695,null,9640,null,38322,null,25725,null,0400000US46,South Dakota,46
44980,null,2626,null,40251,null,2945,null,37755,null,4539,null,0400000US47,Tennessee,47
50132,null,1328,null,45909,null,1694,null,31696,null,2196,null,0400000US48,Texas,48
76650,null,4920,null,61838,null,8568,null,48779,null,5237,null,0400000US49,Utah,49
55482,null,8757,null,50531,null,9981,null,31483,null,16972,null,0400000US50,Vermont,50
59302,null,2636,null,52764,null,3658,null,37277,null,5016,null,0400000US51,Virginia,51
60641,null,4493,null,55158,null,7293,null,48266,null,12207,null,0400000US53,Washington,53
45012,null,3863,null,41025,null,4733,null,32493,null,7929,null,0400000US54,West Virginia,54
57534,null,6584,null,49990,null,4493,null,36094,null,5741,null,0400000US55,Wisconsin,55
64571,null,11347,null,63045,null,8309,null,61786,null,11255,null,0400000US56,Wyoming,56
21739,null,1602,null,17392,null,1832,null,12638,null,2030,null,0400000US72,Puerto Rico,72
