B12502_001E,B12502_001EA,B12502_001M,B12502_001MA,B12502_002E,B12502_002EA,B12502_002M,B12502_002MA,B12502_003E,B12502_003EA,B12502_003M,B12502_003MA,B12502_004E,B12502_004EA,B12502_004M,B12502_004MA,B12502_005E,B12502_005EA,B12502_005M,B12502_005MA,B12502_006E,B12502_006EA,B12502_006M,B12502_006MA,B12502_007E,B12502_007EA,B12502_007M,B12502_007MA,B12502_008E,B12502_008EA,B12502_008M,B12502_008MA,B12502_009E,B12502_009EA,B12502_009M,B12502_009MA,B12502_010E,B12502_010EA,B12502_010M,B12502_010MA,B12502_011E,B12502_011EA,B12502_011M,B12502_011MA,GEO_ID,NAME,state
2218840,null,2056,null,1091161,null,2556,null,332546,null,5971,null,758615,null,5902,null,3348,null,708,null,755267,null,5819,null,1127679,null,2408,null,266482,null,6450,null,861197,null,6357,null,9837,null,1455,null,851360,null,6335,null,0400000US20,Kansas,20
3435315,null,3001,null,1661514,null,4473,null,495758,null,9321,null,1165756,null,8966,null,7249,null,1086,null,1158507,null,9115,null,1773801,null,4164,null,406499,null,8957,null,1367302,null,8439,null,18111,null,2207,null,1349191,null,9035,null,0400000US21,Kentucky,21
3493783,null,2786,null,1669933,null,3499,null,593160,null,9355,null,1076773,null,9341,null,7956,null,1358,null,1068817,null,9509,null,1823850,null,3452,null,528303,null,9795,null,1295547,null,9308,null,16126,null,1867,null,1279421,null,9360,null,0400000US22,Louisiana,22
1094908,null,1349,null,527656,null,1494,null,160676,null,5200,null,366980,null,5281,null,2279,null,549,null,364701,null,5303,null,567252,null,1269,null,133579,null,3881,null,433673,null,3796,null,4809,null,952,null,428864,null,3879,null,0400000US23,Maine,23
4533816,null,1698,null,2165045,null,1947,null,778719,null,8861,null,1386326,null,8882,null,6507,null,969,null,1379819,null,8805,null,2368771,null,2109,null,741317,null,9900,null,1627454,null,10080,null,16714,null,1819,null,1610740,null,10035,null,0400000US24,Maryland,24
5328765,null,1529,null,2555707,null,2001,null,978353,null,10536,null,1577354,null,11016,null,8185,null,1357,null,1569169,null,10985,null,2773058,null,1653,null,903336,null,9894,null,1869722,null,9888,null,21253,null,2132,null,1848469,null,10025,null,0400000US25,Massachusetts,25
8054089,null,2765,null,3920598,null,3185,null,1368660,null,12740,null,2551938,null,13087,null,15519,null,1537,null,2536419,null,13235,null,4133491,null,3563,null,1188796,null,13352,null,2944695,null,13135,null,34145,null,2575,null,2910550,null,13448,null,0400000US26,Michigan,26
4190265,null,2117,null,2070059,null,2381,null,700884,null,9364,null,1369175,null,9746,null,6210,null,838,null,1362965,null,9806,null,2120206,null,2385,null,573653,null,7580,null,1546553,null,7531,null,17317,null,1700,null,1529236,null,7657,null,0400000US27,Minnesota,27
2305571,null,2639,null,1102676,null,3700,null,370119,null,8425,null,732557,null,7574,null,4006,null,904,null,728551,null,7672,null,1202895,null,3214,null,347657,null,7702,null,855238,null,7268,null,11824,null,1767,null,843414,null,7534,null,0400000US28,Mississippi,28
4743939,null,2550,null,2286972,null,4353,null,714248,null,10562,null,1572724,null,10071,null,9853,null,1210,null,1562871,null,10157,null,2456967,null,4199,null,625957,null,8159,null,1831010,null,8212,null,20202,null,1971,null,1810808,null,8280,null,0400000US29,Missouri,29
785742,null,1986,null,390148,null,1697,null,128336,null,4021,null,261812,null,4233,null,904,null,401,null,260908,null,4331,null,395594,null,1537,null,96778,null,3476,null,298816,null,3887,null,2709,null,757,null,296107,null,3847,null,0400000US30,Montana,30
1412195,null,1753,null,693722,null,1786,null,216700,null,4859,null,477022,null,4842,null,2195,null,546,null,474827,null,4866,null,718473,null,1610,null,180124,null,3959,null,538349,null,3983,null,5287,null,1036,null,533062,null,3973,null,0400000US31,Nebraska,31
2039602,null,1351,null,1035793,null,1949,null,352370,null,7763,null,683423,null,7871,null,4482,null,1033,null,678941,null,8044,null,1003809,null,1717,null,256533,null,6305,null,747276,null,6620,null,7917,null,1498,null,739359,null,6994,null,0400000US32,Nevada,32
1079527,null,1258,null,526891,null,1592,null,160499,null,4434,null,366392,null,4430,null,1581,null,514,null,364811,null,4422,null,552636,null,1387,null,140428,null,4317,null,412208,null,4415,null,4766,null,884,null,407442,null,4289,null,0400000US33,New Hampshire,33
6996319,null,1400,null,3387470,null,2212,null,1216707,null,12108,null,2170763,null,12021,null,12178,null,1547,null,2158585,null,12077,null,3608849,null,2456,null,1065980,null,12273,null,2542869,null,12288,null,26937,null,2375,null,2515932,null,12875,null,0400000US34,New Jersey,34
1569164,null,2151,null,764994,null,2503,null,277812,null,6310,null,487182,null,6382,null,3696,null,935,null,483486,null,6509,null,804170,null,1794,null,235795,null,6192,null,568375,null,5712,null,6787,null,1154,null,561588,null,5804,null,0400000US35,New Mexico,35
15888014,null,2552,null,7616938,null,3907,null,3021352,null,19796,null,4595586,null,19944,null,27327,null,2368,null,4568259,null,20301,null,8271076,null,3577,null,2803595,null,20437,null,5467481,null,20300,null,66436,null,4109,null,5401045,null,21361,null,0400000US36,New York,36
7354084,null,4742,null,3554403,null,5696,null,1138153,null,14765,null,2416250,null,14864,null,11903,null,1997,null,2404347,null,14902,null,3799681,null,4903,null,978127,null,13097,null,2821554,null,11544,null,31353,null,2977,null,2790201,null,12314,null,0400000US37,North Carolina,37
525574,null,1335,null,262894,null,1620,null,88900,null,3242,null,173994,null,2961,null,767,null,308,null,173227,null,2934,null,262680,null,1376,null,65036,null,2337,null,197644,null,2178,null,1652,null,455,null,195992,null,2233,null,0400000US38,North Dakota,38
9243143,null,3392,null,4453852,null,4219,null,1472878,null,12601,null,2980974,null,13921,null,18374,null,2199,null,2962600,null,14317,null,4789291,null,3212,null,1303421,null,12387,null,3485870,null,11984,null,44532,null,2331,null,3441338,null,12317,null,0400000US39,Ohio,39
2890196,null,2609,null,1411569,null,3164,null,419550,null,7354,null,992019,null,6908,null,5899,null,1327,null,986120,null,7029,null,1478627,null,3054,null,330206,null,7002,null,1148421,null,6459,null,15321,null,1751,null,1133100,null,6630,null,0400000US40,Oklahoma,40
3074258,null,2151,null,1517440,null,2407,null,487345,null,8390,null,1030095,null,8798,null,5746,null,1155,null,1024349,null,8918,null,1556818,null,2584,null,395706,null,6676,null,1161112,null,6473,null,11040,null,1676,null,1150072,null,6607,null,0400000US41,Oregon,41
10200364,null,2746,null,4907312,null,3292,null,1677564,null,12024,null,3229748,null,12017,null,20798,null,2115,null,3208950,null,11920,null,5293052,null,3429,null,1515480,null,12471,null,3777572,null,12993,null,50228,null,2818,null,3727344,null,13474,null,0400000US42,Pennsylvania,42
865780,null,1347,null,412459,null,1406,null,155275,null,4764,null,257184,null,5014,null,2111,null,741,null,255073,null,5094,null,453321,null,1394,null,142834,null,4296,null,310487,null,4049,null,4317,null,1121,null,306170,null,4395,null,0400000US44,Rhode Island,44
3601064,null,2353,null,1729876,null,3438,null,588783,null,8853,null,1141093,null,8876,null,8205,null,1501,null,1132888,null,8844,null,1871188,null,2868,null,525026,null,8977,null,1346162,null,8090,null,18828,null,1976,null,1327334,null,8503,null,0400000US45,South Carolina,45
640393,null,1515,null,316666,null,1799,null,99805,null,3479,null,216861,null,3334,null,709,null,370,null,216152,null,3262,null,323727,null,1461,null,82380,null,3510,null,241347,null,3529,null,3535,null,878,null,237812,null,3531,null,0400000US46,South Dakota,46
4989688,null,3331,null,2400731,null,4053,null,722390,null,10940,null,1678341,null,10946,null,10858,null,1837,null,1667483,null,10931,null,2588957,null,3753,null,628512,null,10992,null,1960445,null,10490,null,25036,null,2032,null,1935409,null,10353,null,0400000US47,Tennessee,47
18671445,null,6166,null,9249473,null,7163,null,3081881,null,20599,null,6167592,null,22162,null,33502,null,2571,null,6134090,null,22198,null,9421972,null,6277,null,2510517,null,16554,null,6911455,null,16709,null,75570,null,4271,null,6835885,null,16724,null,0400000US48,Texas,48
2012454,null,1680,null,1007710,null,2077,null,332258,null,6993,null,675452,null,6861,null,2983,null,784,null,672469,null,6997,null,1004744,null,1783,null,263945,null,7421,null,740799,null,7012,null,4765,null,941,null,736034,null,7078,null,0400000US49,Utah,49
518208,null,723,null,252222,null,1030,null,79971,null,2693,null,172251,null,2689,null,1037,null,446,null,171214,null,2718,null,265986,null,1016,null,72479,null,2403,null,193507,null,2759,null,1749,null,430,null,191758,null,2890,null,0400000US50,Vermont,50
6261651,null,3951,null,3048964,null,4538,null,1019314,null,14269,null,2029650,null,14654,null,10143,null,1292,null,2019507,null,14744,null,3212687,null,4754,null,871655,null,10830,null,2341032,null,10089,null,24285,null,1919,null,2316747,null,10057,null,0400000US51,Virginia,51
5277716,null,2294,null,2617061,null,2694,null,866161,null,10631,null,1750900,null,10800,null,8530,null,1347,null,1742370,null,11020,null,2660655,null,2488,null,679795,null,8779,null,1980860,null,8692,null,18823,null,2002,null,1962037,null,8789,null,0400000US53,Washington,53
1498929,null,1895,null,726155,null,2382,null,212186,null,5609,null,513969,null,5324,null,3179,null,709,null,510790,null,5310,null,772774,null,2137,null,163217,null,4712,null,609557,null,4610,null,9477,null,1377,null,600080,null,4763,null,0400000US54,West Virginia,54
4549531,null,2286,null,2245585,null,2565,null,756770,null,10017,null,1488815,null,9855,null,6726,null,1153,null,1482089,null,10081,null,2303946,null,2361,null,626695,null,8220,null,1677251,null,8058,null,17055,null,1397,null,1660196,null,8138,null,0400000US55,Wisconsin,55
427057,null,1652,null,214199,null,1672,null,63004,null,3019,null,151195,null,3129,null,414,null,356,null,150781,null,3162,null,212858,null,1409,null,47499,null,2523,null,165359,null,2649,null,1852,null,661,null,163507,null,2629,null,0400000US56,Wyoming,56
3149891,null,643,null,1484597,null,1385,null,634711,null,11399,null,849886,null,11143,null,6459,null,1150,null,843427,null,11226,null,1665294,null,1225,null,576668,null,10298,null,1088626,null,10333,null,14501,null,1648,null,1074125,null,10737,null,0400000US72,Puerto Rico,72
