B25116_001E,B25116_001EA,B25116_001M,B25116_001MA,B25116_002E,B25116_002EA,B25116_002M,B25116_002MA,B25116_003E,B25116_003EA,B25116_003M,B25116_003MA,B25116_004E,B25116_004EA,B25116_004M,B25116_004MA,B25116_005E,B25116_005EA,B25116_005M,B25116_005MA,B25116_006E,B25116_006EA,B25116_006M,B25116_006MA,B25116_007E,B25116_007EA,B25116_007M,B25116_007MA,B25116_008E,B25116_008EA,B25116_008M,B25116_008MA,B25116_009E,B25116_009EA,B25116_009M,B25116_009MA,B25116_010E,B25116_010EA,B25116_010M,B25116_010MA,B25116_011E,B25116_011EA,B25116_011M,B25116_011MA,B25116_012E,B25116_012EA,B25116_012M,B25116_012MA,B25116_013E,B25116_013EA,B25116_013M,B25116_013MA,B25116_014E,B25116_014EA,B25116_014M,B25116_014MA,B25116_015E,B25116_015EA,B25116_015M,B25116_015MA,B25116_016E,B25116_016EA,B25116_016M,B25116_016MA,B25116_017E,B25116_017EA,B25116_017M,B25116_017MA,B25116_018E,B25116_018EA,B25116_018M,B25116_018MA,B25116_019E,B25116_019EA,B25116_019M,B25116_019MA,B25116_020E,B25116_020EA,B25116_020M,B25116_020MA,B25116_021E,B25116_021EA,B25116_021M,B25116_021MA,B25116_022E,B25116_022EA,B25116_022M,B25116_022MA,B25116_023E,B25116_023EA,B25116_023M,B25116_023MA,GEO_ID,NAME,state
3469845,null,17452,null,2340305,null,15962,null,519150,null,12496,null,224446,null,9129,null,112679,null,5367,null,85635,null,4058,null,96390,null,4085,null,1821155,null,16828,null,1169919,null,13663,null,347713,null,7504,null,197145,null,4280,null,106378,null,3948,null,1129540,null,15678,null,402656,null,10122,null,270399,null,10275,null,62585,null,4288,null,34331,null,2810,null,35341,null,2430,null,726884,null,14745,null,639964,null,14967,null,54258,null,3880,null,21605,null,2496,null,11057,null,1477,null,0400000US13,Georgia,13
437105,null,4492,null,258365,null,5142,null,51915,null,2971,null,17869,null,1973,null,11540,null,1462,null,8893,null,1064,null,13613,null,1578,null,206450,null,4869,null,100631,null,3758,null,46452,null,2321,null,30297,null,1789,null,29070,null,1781,null,178740,null,5515,null,53229,null,3775,null,30352,null,3035,null,8640,null,1539,null,5578,null,1233,null,8659,null,1374,null,125511,null,4531,null,100427,null,4196,null,13896,null,1509,null,5770,null,1142,null,5418,null,1018,null,0400000US15,Hawaii,15
566004,null,4603,null,401098,null,5593,null,82653,null,4620,null,30598,null,3532,null,18986,null,2004,null,14768,null,1549,null,18301,null,1682,null,318445,null,6076,null,195942,null,4577,null,61621,null,2269,null,37484,null,1862,null,23398,null,1348,null,164906,null,5976,null,52060,null,3505,null,31699,null,2875,null,7799,null,1509,null,4442,null,1218,null,8120,null,1040,null,112846,null,5146,null,99455,null,4657,null,8844,null,1652,null,2944,null,752,null,1603,null,576,null,0400000US16,Idaho,16
4766252,null,13014,null,3301796,null,17730,null,763055,null,12657,null,306999,null,8274,null,143746,null,5255,null,125916,null,4606,null,186394,null,5433,null,2538741,null,17530,null,1594703,null,13804,null,481211,null,6874,null,278802,null,4974,null,184025,null,4563,null,1464456,null,15431,null,607122,null,12615,null,362989,null,9764,null,89879,null,4990,null,63443,null,3798,null,90811,null,3738,null,857334,null,14597,null,732607,null,13336,null,73052,null,4885,null,30002,null,2669,null,21673,null,1683,null,0400000US17,Illinois,17
2480570,null,10473,null,1781719,null,13690,null,404128,null,9979,null,150698,null,6344,null,84809,null,3416,null,67611,null,3693,null,101010,null,4250,null,1377591,null,13997,null,863138,null,11040,null,263558,null,4634,null,154226,null,3687,null,96669,null,3208,null,698851,null,11211,null,287602,null,7902,null,176320,null,5982,null,43051,null,3340,null,27829,null,2123,null,40402,null,2639,null,411249,null,10391,null,358851,null,9746,null,29107,null,2731,null,13395,null,1650,null,9896,null,1325,null,0400000US18,Indiana,18
1215351,null,6468,null,885884,null,7709,null,199668,null,5016,null,68740,null,3119,null,40167,null,2473,null,34280,null,2018,null,56481,null,2261,null,686216,null,7820,null,420290,null,6162,null,132102,null,2809,null,78319,null,2159,null,55505,null,1605,null,329467,null,5945,null,147901,null,4296,null,86470,null,3418,null,20334,null,1967,null,12763,null,1536,null,28334,null,2066,null,181566,null,5516,null,157749,null,5155,null,11023,null,1151,null,6027,null,882,null,6767,null,982,null,0400000US19,Iowa,19
1110829,null,6612,null,771197,null,8214,null,167696,null,5715,null,59762,null,3343,null,32341,null,2538,null,29270,null,1940,null,46323,null,2303,null,603501,null,8519,null,379515,null,7116,null,115634,null,2959,null,64179,null,2425,null,44173,null,1910,null,339632,null,6031,null,146430,null,4881,null,93452,null,4855,null,18127,null,1844,null,11926,null,1657,null,22925,null,1855,null,193202,null,5883,null,169556,null,5753,null,12047,null,1574,null,6329,null,997,null,5270,null,984,null,0400000US20,Kansas,20
1686277,null,9662,null,1172529,null,11446,null,278381,null,7752,null,103491,null,4787,null,55570,null,3404,null,52484,null,3184,null,66836,null,3422,null,894148,null,11453,null,535465,null,8885,null,182930,null,4283,null,108909,null,3167,null,66844,null,2520,null,513748,null,9137,null,203274,null,6326,null,121258,null,5415,null,34003,null,3125,null,21103,null,2135,null,26910,null,2108,null,310474,null,8558,null,269661,null,7949,null,23870,null,2196,null,10418,null,1594,null,6525,null,1229,null,0400000US21,Kentucky,21
1625153,null,9520,null,1113926,null,11194,null,259611,null,7149,null,96271,null,5102,null,57567,null,3344,null,47682,null,2820,null,58091,null,3114,null,854315,null,11081,null,516412,null,8904,null,169007,null,4631,null,103134,null,3140,null,65762,null,2473,null,511227,null,10638,null,197304,null,7567,null,125471,null,6148,null,30764,null,2985,null,20024,null,1878,null,21045,null,1885,null,313923,null,9350,null,272097,null,9108,null,24804,null,2053,null,10594,null,1359,null,6428,null,1164,null,0400000US22,Louisiana,22
542363,null,5056,null,391262,null,5743,null,87600,null,3399,null,30121,null,2312,null,22132,null,1741,null,13814,null,1333,null,21533,null,1582,null,303662,null,5394,null,178777,null,4716,null,68109,null,2016,null,34858,null,1576,null,21918,null,1346,null,151101,null,5055,null,66976,null,3551,null,35287,null,2735,null,8937,null,1304,null,9186,null,1111,null,13566,null,1399,null,84125,null,4487,null,70881,null,4002,null,5838,null,1148,null,4211,null,918,null,3195,null,719,null,0400000US23,Maine,23
2092692,null,7904,null,1453733,null,11476,null,327361,null,7387,null,133388,null,5911,null,73713,null,3520,null,54335,null,2958,null,65925,null,3051,null,1126372,null,11316,null,697172,null,9867,null,228013,null,4498,null,127994,null,3362,null,73193,null,2226,null,638959,null,10396,null,245653,null,8062,null,145345,null,7046,null,36761,null,2855,null,23692,null,2258,null,39855,null,2555,null,393306,null,9963,null,332954,null,9874,null,33814,null,3027,null,15099,null,1748,null,11439,null,1415,null,0400000US24,Maryland,24
2467323,null,8171,null,1592324,null,11735,null,350850,null,8121,null,129175,null,6241,null,79255,null,4666,null,60787,null,3386,null,81633,null,3642,null,1241474,null,11205,null,753505,null,8807,null,259716,null,5547,null,133988,null,3255,null,94265,null,3106,null,874999,null,11805,null,375385,null,7535,null,205299,null,7347,null,55679,null,3118,null,45224,null,2775,null,69183,null,3705,null,499614,null,10972,null,419432,null,10120,null,41573,null,2960,null,21339,null,2489,null,17270,null,2088,null,0400000US25,Massachusetts,25
3810801,null,12762,null,2819355,null,14549,null,659139,null,9189,null,249273,null,6156,null,141450,null,4823,null,114122,null,3405,null,154294,null,4303,null,2160216,null,14141,null,1313688,null,10999,null,429731,null,6324,null,249337,null,4237,null,167460,null,4194,null,991446,null,13127,null,424000,null,8585,null,246933,null,7695,null,69161,null,3616,null,42727,null,3450,null,65179,null,2751,null,567446,null,11164,null,491362,null,10430,null,43019,null,3096,null,19283,null,2139,null,13782,null,1649,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,350470,null,7353,null,156845,null,5139,null,70647,null,3250,null,52984,null,2782,null,69994,null,2940,null,1209469,null,10741,null,788443,null,8236,null,223472,null,3621,null,121147,null,2695,null,76407,null,1907,null,529510,null,8714,null,257708,null,7135,null,152840,null,5384,null,33430,null,2694,null,20719,null,1670,null,50719,null,3149,null,271802,null,7003,null,237862,null,6993,null,16784,null,1612,null,7974,null,1162,null,9182,null,1182,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,179515,null,6352,null,58070,null,4637,null,36931,null,2642,null,37452,null,3022,null,47062,null,2979,null,587461,null,9628,null,353950,null,7809,null,116738,null,3617,null,72309,null,2603,null,44464,null,2301,null,327232,null,9164,null,115986,null,5313,null,72799,null,4257,null,17854,null,1915,null,11324,null,1657,null,14009,null,1639,null,211246,null,7736,null,183368,null,6754,null,17346,null,2051,null,6731,null,1159,null,3801,null,1026,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,380154,null,8233,null,139587,null,5854,null,81064,null,4371,null,67186,null,3168,null,92317,null,3408,null,1253294,null,12464,null,761879,null,10742,null,243024,null,4386,null,151485,null,3618,null,96906,null,3073,null,696592,null,11799,null,288973,null,8095,null,172147,null,6755,null,43939,null,3237,null,28129,null,2142,null,44758,null,2640,null,407619,null,9869,null,354845,null,8527,null,29173,null,2455,null,12622,null,1547,null,10979,null,1310,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,60660,null,2703,null,19327,null,1995,null,15411,null,1514,null,11954,null,1388,null,13968,null,1358,null,196694,null,3830,null,111121,null,3408,null,44191,null,1918,null,24681,null,1251,null,16701,null,1361,null,118244,null,4595,null,51129,null,3350,null,30890,null,3058,null,7767,null,1227,null,4295,null,853,null,8177,null,1270,null,67115,null,4104,null,57223,null,3853,null,6043,null,1142,null,2022,null,587,null,1827,null,542,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,107245,null,4105,null,37548,null,3080,null,20666,null,1646,null,17608,null,1522,null,31423,null,2213,null,380746,null,5342,null,234353,null,4464,null,73726,null,1829,null,42876,null,1804,null,29791,null,1427,null,216152,null,5236,null,98828,null,4686,null,62221,null,3791,null,13643,null,1505,null,7270,null,1356,null,15694,null,1626,null,117324,null,4618,null,102988,null,4345,null,6955,null,1189,null,3665,null,712,null,3716,null,771,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,130850,null,5771,null,57228,null,3651,null,28387,null,2408,null,22866,null,2406,null,22369,null,2275,null,437575,null,6666,null,259238,null,5604,null,92373,null,3479,null,55581,null,2149,null,30383,null,2009,null,384431,null,8328,null,126454,null,5420,null,76686,null,4755,null,22671,null,2320,null,13898,null,1784,null,13199,null,1584,null,257977,null,7800,null,217824,null,6823,null,24889,null,2866,null,10025,null,1652,null,5239,null,1093,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,64095,null,3600,null,23500,null,2308,null,15824,null,1547,null,10588,null,1448,null,14183,null,1789,null,301355,null,5538,null,188816,null,4106,null,61500,null,2469,null,31864,null,1551,null,19175,null,1520,null,139836,null,5203,null,56000,null,3721,null,30930,null,3167,null,8944,null,1303,null,6292,null,1298,null,9834,null,1347,null,83836,null,4128,null,71064,null,4018,null,6702,null,1456,null,3153,null,745,null,2917,null,796,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,433341,null,9824,null,157930,null,6124,null,84373,null,4459,null,74661,null,3881,null,116377,null,4220,null,1680633,null,12721,null,1012748,null,10445,null,344938,null,6095,null,192494,null,4526,null,130453,null,3827,null,1040038,null,10046,null,402087,null,8705,null,220981,null,7022,null,64313,null,4131,null,50142,null,3102,null,66651,null,3637,null,637951,null,10548,null,531257,null,10421,null,60427,null,4226,null,26028,null,2342,null,20239,null,2255,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,126134,null,5061,null,44979,null,3649,null,28693,null,2685,null,24691,null,2225,null,27771,null,2185,null,386720,null,6476,null,219978,null,5746,null,79832,null,3040,null,51444,null,2181,null,35466,null,1927,null,228545,null,5316,null,89263,null,3868,null,55038,null,3571,null,14737,null,1672,null,8220,null,1452,null,11268,null,1484,null,139282,null,5391,null,120572,null,5406,null,11528,null,1432,null,4317,null,982,null,2865,null,938,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,862530,null,12193,null,301155,null,8896,null,178956,null,6709,null,154481,null,4945,null,227938,null,5353,null,3083845,null,19332,null,1787286,null,14163,null,671644,null,8132,null,372321,null,5993,null,252594,null,5027,null,3191107,null,22691,null,1256629,null,18738,null,700005,null,14147,null,198433,null,6601,null,158811,null,5402,null,199380,null,4810,null,1934478,null,19124,null,1517759,null,16085,null,224257,null,6224,null,109139,null,4394,null,83323,null,4110,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,570307,null,12330,null,220012,null,8233,null,127314,null,5433,null,98195,null,4207,null,124786,null,4535,null,1880850,null,15917,null,1149134,null,13531,null,374525,null,6322,null,224662,null,4589,null,132529,null,3286,null,1144018,null,14306,null,424459,null,9960,null,272743,null,9031,null,61275,null,4211,null,38972,null,2956,null,51469,null,3016,null,719559,null,12999,null,624377,null,12899,null,55632,null,3544,null,21674,null,2122,null,17876,null,2020,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,41999,null,2793,null,15810,null,1892,null,7718,null,1102,null,6865,null,993,null,11606,null,933,null,140993,null,3579,null,86536,null,2751,null,28331,null,1298,null,14567,null,1060,null,11559,null,745,null,91751,null,3244,null,43798,null,2446,null,26471,null,2264,null,5141,null,1029,null,4225,null,782,null,7961,null,1041,null,47953,null,3211,null,41887,null,3114,null,2751,null,653,null,1297,null,400,null,2018,null,534,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,732598,null,11694,null,264813,null,7805,null,152885,null,5490,null,128791,null,4712,null,186109,null,4734,null,2380745,null,15124,null,1427986,null,13317,null,479241,null,6807,null,287870,null,5330,null,185648,null,4331,null,1395528,null,15973,null,600804,null,11571,null,357449,null,8859,null,93383,null,4370,null,60102,null,3482,null,89870,null,3570,null,794724,null,13576,null,688939,null,13006,null,60405,null,3367,null,24899,null,2563,null,20481,null,2029,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,225676,null,6304,null,75693,null,4603,null,48264,null,2509,null,45063,null,2485,null,56656,null,2537,null,721023,null,9449,null,423570,null,8294,null,143387,null,3711,null,94633,null,2540,null,59433,null,2422,null,461234,null,8662,null,174642,null,6408,null,106001,null,4972,null,27927,null,2652,null,18295,null,1966,null,22419,null,1891,null,286592,null,7036,null,251136,null,6662,null,20818,null,1937,null,8149,null,1408,null,6489,null,1085,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,210082,null,7201,null,71321,null,4785,null,54230,null,3548,null,38035,null,2712,null,46496,null,3132,null,738716,null,10062,null,419014,null,7592,null,165261,null,5003,null,92379,null,2888,null,62062,null,2345,null,525957,null,8894,null,207986,null,6884,null,120168,null,5836,null,33139,null,3133,null,17671,null,1721,null,37008,null,2898,null,317971,null,7571,null,275497,null,7202,null,23416,null,2189,null,9964,null,1347,null,9094,null,1548,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,785676,null,11796,null,272819,null,8180,null,163964,null,5568,null,135397,null,4732,null,213496,null,5779,null,2689141,null,13983,null,1587872,null,11348,null,547704,null,7402,null,324277,null,4704,null,229288,null,4603,null,1429737,null,14379,null,645170,null,10641,null,352036,null,9960,null,97500,null,4677,null,71358,null,3475,null,124276,null,4235,null,784567,null,13234,null,651329,null,12003,null,64241,null,4184,null,32701,null,2464,null,36296,null,2347,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,56365,null,3745,null,20265,null,2441,null,14341,null,1819,null,8412,null,1312,null,13347,null,1335,null,192774,null,4818,null,115696,null,4413,null,39326,null,2012,null,22479,null,1340,null,15273,null,1391,null,149968,null,4868,null,68562,null,3555,null,34789,null,2937,null,11579,null,1476,null,8112,null,1230,null,14082,null,1501,null,81406,null,4299,null,67711,null,4037,null,6102,null,1136,null,4415,null,909,null,3178,null,770,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,290866,null,8669,null,101059,null,6124,null,67992,null,4391,null,53380,null,3360,null,68435,null,3377,null,910642,null,10313,null,523209,null,9480,null,191717,null,3849,null,122202,null,3009,null,73514,null,2774,null,500792,null,10522,null,183959,null,6858,null,117062,null,5904,null,30572,null,2708,null,16897,null,2087,null,19428,null,1782,null,316833,null,9283,null,271807,null,8152,null,26397,null,2535,null,12734,null,1919,null,5895,null,1189,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,51127,null,2972,null,19963,null,2156,null,10376,null,1222,null,8394,null,1106,null,12394,null,1390,null,170268,null,3520,null,103132,null,3166,null,33364,null,1543,null,20023,null,1024,null,13749,null,1084,null,98531,null,3501,null,45565,null,2802,null,24283,null,2141,null,5841,null,990,null,4020,null,657,null,11421,null,1413,null,52966,null,3126,null,45052,null,2918,null,3224,null,646,null,2105,null,519,null,2585,null,672,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,401486,null,10277,null,150550,null,7137,null,85259,null,5107,null,71449,null,3883,null,94228,null,3917,null,1298651,null,12826,null,766288,null,11502,null,269595,null,5122,null,163609,null,4031,null,99159,null,3580,null,734546,null,11657,null,292470,null,8552,null,185152,null,6510,null,47690,null,3589,null,26447,null,2278,null,33181,null,2858,null,442076,null,10078,null,386114,null,9757,null,31655,null,2698,null,15552,null,1982,null,8755,null,1364,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,1071433,null,15449,null,406944,null,10781,null,234004,null,7217,null,187710,null,5948,null,242775,null,6316,null,4394421,null,23706,null,2820121,null,19956,null,805922,null,8942,null,471229,null,6959,null,297149,null,6618,null,2956395,null,22182,null,1074673,null,15169,null,720626,null,15132,null,159974,null,6097,null,87200,null,4741,null,106873,null,4628,null,1881722,null,20019,null,1671747,null,18118,null,126372,null,5733,null,50986,null,3641,null,32617,null,2916,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,103197,null,4199,null,41203,null,2719,null,20930,null,1813,null,16859,null,1639,null,24205,null,2057,null,509474,null,7003,null,336050,null,5938,null,86756,null,2483,null,50821,null,1837,null,35847,null,1755,null,241573,null,6496,null,70890,null,4144,null,46818,null,3732,null,10569,null,1422,null,5558,null,1032,null,7945,null,1647,null,170683,null,5703,null,157389,null,5405,null,8696,null,1312,null,3078,null,709,null,1520,null,504,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,38234,null,2249,null,12396,null,1328,null,9578,null,1085,null,6980,null,926,null,9280,null,1196,null,142153,null,3319,null,86019,null,2699,null,30387,null,1357,null,15629,null,969,null,10118,null,911,null,69599,null,2991,null,29233,null,2046,null,14775,null,1556,null,6229,null,1013,null,3917,null,796,null,4312,null,817,null,40366,null,2432,null,34481,null,2473,null,3076,null,694,null,1522,null,516,null,1287,null,438,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,450520,null,8106,null,179541,null,6974,null,92903,null,3635,null,76076,null,3196,null,102000,null,3673,null,1583749,null,12809,null,963772,null,10927,null,327338,null,5249,null,186269,null,4732,null,106370,null,3572,null,926814,null,11363,null,343553,null,9679,null,221621,null,7811,null,45854,null,3124,null,29445,null,2355,null,46633,null,3000,null,583261,null,11419,null,508738,null,10423,null,41460,null,3272,null,19791,null,2203,null,13272,null,1723,null,0400000US51,Virginia,51
2547663,null,9073,null,1663174,null,11368,null,364093,null,8389,null,138045,null,5425,null,85776,null,4646,null,61815,null,3406,null,78457,null,3526,null,1299081,null,11920,null,793474,null,11398,null,272527,null,5539,null,143660,null,3153,null,89420,null,3370,null,884489,null,12140,null,350565,null,8926,null,215333,null,7308,null,54385,null,4040,null,31273,null,2854,null,49574,null,2929,null,533924,null,11375,null,466569,null,10030,null,38477,null,2687,null,16092,null,1916,null,12786,null,1438,null,0400000US53,Washington,53
749586,null,6455,null,552651,null,7309,null,136881,null,4854,null,41821,null,3028,null,28840,null,2223,null,28224,null,1880,null,37996,null,2176,null,415770,null,7083,null,235255,null,5736,null,91165,null,2533,null,53706,null,1857,null,35644,null,2009,null,196935,null,6251,null,86512,null,4223,null,50002,null,3537,null,14828,null,1716,null,11025,null,1302,null,10657,null,1444,null,110423,null,5507,null,95650,null,5235,null,7790,null,1278,null,4267,null,822,null,2716,null,828,null,0400000US54,West Virginia,54
2249630,null,8922,null,1577623,null,11090,null,335484,null,6699,null,127839,null,4884,null,73506,null,3022,null,54206,null,2666,null,79933,null,3031,null,1242139,null,10969,null,770855,null,8780,null,240741,null,3586,null,139542,null,2806,null,91001,null,2811,null,672007,null,9765,null,304007,null,7031,null,179642,null,6241,null,43220,null,2855,null,26171,null,2101,null,54974,null,2466,null,368000,null,8873,null,317144,null,8275,null,23843,null,2072,null,13877,null,1302,null,13136,null,1315,null,0400000US55,Wisconsin,55
208613,null,3448,null,146222,null,3857,null,33287,null,2594,null,12668,null,1724,null,7776,null,1217,null,5563,null,961,null,7280,null,976,null,112935,null,3731,null,68662,null,3302,null,23845,null,1273,null,13177,null,962,null,7251,null,908,null,62391,null,3804,null,26653,null,2585,null,16132,null,2209,null,3561,null,808,null,2759,null,707,null,4201,null,946,null,35738,null,2860,null,30684,null,2479,null,3097,null,867,null,1104,null,428,null,853,null,365,null,0400000US56,Wyoming,56
