B20017I_001E,B20017I_001EA,B20017I_001M,B20017I_001MA,B20017I_002E,B20017I_002EA,B20017I_002M,B20017I_002MA,B20017I_003E,B20017I_003EA,B20017I_003M,B20017I_003MA,B20017I_004E,B20017I_004EA,B20017I_004M,B20017I_004MA,B20017I_005E,B20017I_005EA,B20017I_005M,B20017I_005MA,B20017I_006E,B20017I_006EA,B20017I_006M,B20017I_006MA,B20017I_007E,B20017I_007EA,B20017I_007M,B20017I_007MA,GEO_ID,NAME,state
23236,null,903,null,26711,null,840,null,35364,null,893,null,10628,null,871,null,20121,null,821,null,29908,null,1695,null,10514,null,603,null,0400000US25,Massachusetts,25
19116,null,1346,null,22238,null,2000,null,32747,null,3078,null,10786,null,659,null,15570,null,823,null,26814,null,1942,null,7541,null,1061,null,0400000US26,Michigan,26
21391,null,791,null,23168,null,1556,null,27158,null,1737,null,12576,null,1588,null,17806,null,1336,null,28108,null,1328,null,7715,null,1380,null,0400000US27,Minnesota,27
21656,null,2046,null,22413,null,2778,null,26240,null,1707,null,13253,null,1489,null,18754,null,6029,null,25767,null,6661,null,9045,null,4277,null,0400000US28,Mississippi,28
20575,null,926,null,23074,null,1292,null,28694,null,3426,null,10759,null,944,null,16040,null,1252,null,25322,null,1000,null,7332,null,1256,null,0400000US29,Missouri,29
21290,null,4290,null,23306,null,3767,null,33911,null,7924,null,6891,null,3547,null,17289,null,7171,null,24860,null,5605,null,6052,null,5289,null,0400000US30,Montana,30
22294,null,893,null,25555,null,1039,null,29175,null,2245,null,14851,null,3025,null,16678,null,1282,null,25119,null,2184,null,8708,null,1263,null,0400000US31,Nebraska,31
24968,null,596,null,27088,null,634,null,31408,null,907,null,13657,null,2553,null,22098,null,734,null,26245,null,754,null,9370,null,1114,null,0400000US32,Nevada,32
24876,null,4279,null,28587,null,4271,null,35323,null,6918,null,8222,null,2572,null,19461,null,6967,null,30870,null,5797,null,7081,null,2099,null,0400000US33,New Hampshire,33
25537,null,492,null,28814,null,1105,null,33494,null,1613,null,13269,null,1025,null,21344,null,572,null,30155,null,997,null,10126,null,414,null,0400000US34,New Jersey,34
21611,null,461,null,25411,null,957,null,32469,null,1387,null,8368,null,1097,null,17622,null,707,null,25610,null,995,null,8017,null,604,null,0400000US35,New Mexico,35
23417,null,576,null,25785,null,477,null,31788,null,444,null,11390,null,465,null,20702,null,528,null,31059,null,551,null,9575,null,378,null,0400000US36,New York,36
18594,null,582,null,20713,null,649,null,24411,null,983,null,12012,null,456,null,14670,null,713,null,20455,null,935,null,8523,null,886,null,0400000US37,North Carolina,37
18419,null,4035,null,23506,null,6584,null,30389,null,3728,null,8532,null,2303,null,15225,null,7360,null,26036,null,8153,null,5991,null,3486,null,0400000US38,North Dakota,38
20996,null,891,null,22127,null,1444,null,30839,null,1260,null,9488,null,1292,null,18267,null,2001,null,28218,null,2034,null,7378,null,873,null,0400000US39,Ohio,39
20433,null,774,null,22870,null,1250,null,26608,null,1308,null,10848,null,1935,null,15678,null,1171,null,21989,null,1521,null,6067,null,1119,null,0400000US40,Oklahoma,40
19221,null,811,null,21245,null,882,null,26016,null,935,null,12065,null,875,null,15630,null,884,null,24885,null,1654,null,9424,null,944,null,0400000US41,Oregon,41
21938,null,603,null,25919,null,813,null,32432,null,2708,null,10591,null,786,null,18496,null,839,null,26124,null,1010,null,8287,null,838,null,0400000US42,Pennsylvania,42
22088,null,1331,null,27153,null,2181,null,32124,null,5407,null,11478,null,2253,null,16621,null,1469,null,21847,null,2211,null,11247,null,1343,null,0400000US44,Rhode Island,44
19251,null,1363,null,20895,null,747,null,23739,null,1048,null,11979,null,1165,null,14670,null,1582,null,22845,null,2201,null,7836,null,1008,null,0400000US45,South Carolina,45
22664,null,3295,null,26805,null,3845,null,32962,null,8126,null,7449,null,5875,null,13516,null,6403,null,21481,null,2678,null,3342,null,1206,null,0400000US46,South Dakota,46
19916,null,1117,null,21308,null,649,null,23832,null,1772,null,13249,null,1285,null,13841,null,2201,null,22825,null,1433,null,7110,null,977,null,0400000US47,Tennessee,47
21019,null,141,null,23984,null,269,null,29449,null,428,null,10328,null,255,null,16249,null,169,null,23647,null,362,null,7217,null,167,null,0400000US48,Texas,48
21048,null,687,null,24758,null,1204,null,30314,null,854,null,11261,null,1985,null,15645,null,1172,null,23410,null,1307,null,7703,null,935,null,0400000US49,Utah,49
27291,null,8297,null,31882,null,13850,null,44224,null,36724,null,15090,null,6986,null,12962,null,5848,null,46016,null,17863,null,8868,null,6024,null,0400000US50,Vermont,50
26124,null,868,null,29187,null,2816,null,36329,null,1547,null,16005,null,1228,null,21754,null,832,null,32047,null,1708,null,9444,null,891,null,0400000US51,Virginia,51
20858,null,547,null,23921,null,1158,null,31244,null,929,null,12233,null,1012,null,15984,null,745,null,28022,null,1906,null,8243,null,783,null,0400000US53,Washington,53
20238,null,4490,null,21792,null,3916,null,39401,null,24028,null,6518,null,8764,null,16394,null,5418,null,24692,null,6852,null,7092,null,8477,null,0400000US54,West Virginia,54
20458,null,941,null,22717,null,1470,null,30427,null,1397,null,9626,null,1116,null,17043,null,848,null,25730,null,1100,null,7281,null,918,null,0400000US55,Wisconsin,55
22508,null,3417,null,30936,null,3331,null,35787,null,4944,null,9908,null,5097,null,18127,null,4132,null,25551,null,7236,null,7334,null,2087,null,0400000US56,Wyoming,56
14709,null,191,null,14582,null,226,null,19851,null,343,null,6317,null,191,null,14886,null,317,null,20131,null,434,null,6559,null,226,null,0400000US72,Puerto Rico,72
