B25088_001E,B25088_001EA,B25088_001M,B25088_001MA,B25088_002E,B25088_002EA,B25088_002M,B25088_002MA,B25088_003E,B25088_003EA,B25088_003M,B25088_003MA,GEO_ID,NAME,state
742,null,11,null,1089,null,10,null,315,null,4,null,0400000US01,Alabama,01
1393,null,37,null,1732,null,35,null,527,null,18,null,0400000US02,Alaska,02
1177,null,13,null,1527,null,15,null,357,null,4,null,0400000US04,Arizona,04
660,null,11,null,964,null,12,null,305,null,4,null,0400000US05,Arkansas,05
1919,null,10,null,2384,null,8,null,442,null,4,null,0400000US06,California,06
1364,null,12,null,1620,null,12,null,389,null,5,null,0400000US08,Colorado,08
1722,null,18,null,2108,null,23,null,769,null,8,null,0400000US09,Connecticut,09
1209,null,32,null,1580,null,27,null,417,null,15,null,0400000US10,Delaware,10
1826,null,60,null,2218,null,66,null,557,null,32,null,0400000US11,District of Columbia,11
1152,null,9,null,1603,null,9,null,462,null,3,null,0400000US12,Florida,12
1106,null,10,null,1387,null,11,null,348,null,4,null,0400000US13,Georgia,13
1645,null,55,null,2265,null,45,null,455,null,12,null,0400000US15,Hawaii,15
946,null,21,null,1198,null,19,null,320,null,7,null,0400000US16,Idaho,16
1293,null,9,null,1684,null,10,null,524,null,5,null,0400000US17,Illinois,17
916,null,7,null,1144,null,8,null,370,null,4,null,0400000US18,Indiana,18
823,null,10,null,1131,null,9,null,385,null,4,null,0400000US19,Iowa,19
887,null,10,null,1212,null,12,null,401,null,6,null,0400000US20,Kansas,20
728,null,10,null,1055,null,11,null,291,null,3,null,0400000US21,Kentucky,21
709,null,10,null,1111,null,11,null,313,null,4,null,0400000US22,Louisiana,22
973,null,19,null,1326,null,24,null,438,null,8,null,0400000US23,Maine,23
1658,null,15,null,1983,null,17,null,536,null,7,null,0400000US24,Maryland,24
1697,null,15,null,2105,null,15,null,672,null,6,null,0400000US25,Massachusetts,25
1045,null,7,null,1351,null,7,null,442,null,3,null,0400000US26,Michigan,26
1225,null,11,null,1545,null,9,null,444,null,4,null,0400000US27,Minnesota,27
653,null,12,null,1014,null,17,null,323,null,5,null,0400000US28,Mississippi,28
886,null,9,null,1180,null,8,null,357,null,4,null,0400000US29,Missouri,29
758,null,24,null,1239,null,28,null,362,null,7,null,0400000US30,Montana,30
917,null,14,null,1235,null,14,null,421,null,7,null,0400000US31,Nebraska,31
1543,null,24,null,1818,null,25,null,419,null,9,null,0400000US32,Nevada,32
1534,null,32,null,1900,null,27,null,690,null,15,null,0400000US33,New Hampshire,33
1905,null,14,null,2360,null,14,null,874,null,6,null,0400000US34,New Jersey,34
794,null,21,null,1173,null,18,null,311,null,6,null,0400000US35,New Mexico,35
1345,null,9,null,1936,null,12,null,658,null,5,null,0400000US36,New York,36
937,null,7,null,1218,null,7,null,334,null,3,null,0400000US37,North Carolina,37
721,null,18,null,1140,null,24,null,381,null,6,null,0400000US38,North Dakota,38
998,null,6,null,1275,null,6,null,417,null,3,null,0400000US39,Ohio,39
733,null,10,null,1064,null,10,null,325,null,4,null,0400000US40,Oklahoma,40
1258,null,15,null,1585,null,13,null,421,null,7,null,0400000US41,Oregon,41
980,null,7,null,1389,null,7,null,461,null,3,null,0400000US42,Pennsylvania,42
1579,null,25,null,1888,null,30,null,635,null,11,null,0400000US44,Rhode Island,44
799,null,13,null,1142,null,11,null,303,null,4,null,0400000US45,South Carolina,45
789,null,27,null,1174,null,22,null,382,null,6,null,0400000US46,South Dakota,46
824,null,10,null,1149,null,8,null,318,null,3,null,0400000US47,Tennessee,47
1010,null,7,null,1380,null,6,null,425,null,3,null,0400000US48,Texas,48
1196,null,15,null,1445,null,15,null,344,null,5,null,0400000US49,Utah,49
1170,null,25,null,1471,null,25,null,582,null,12,null,0400000US50,Vermont,50
1311,null,12,null,1715,null,13,null,381,null,5,null,0400000US51,Virginia,51
1428,null,14,null,1763,null,14,null,469,null,6,null,0400000US53,Washington,53
503,null,16,null,878,null,13,null,249,null,4,null,0400000US54,West Virginia,54
1119,null,8,null,1424,null,9,null,495,null,4,null,0400000US55,Wisconsin,55
869,null,24,null,1272,null,35,null,355,null,10,null,0400000US56,Wyoming,56
276,null,5,null,844,null,13,null,161,null,3,null,0400000US72,Puerto Rico,72
