C17014_001E,C17014_001EA,C17014_001M,C17014_001MA,C17014_002E,C17014_002EA,C17014_002M,C17014_002MA,C17014_003E,C17014_003EA,C17014_003M,C17014_003MA,C17014_004E,C17014_004EA,C17014_004M,C17014_004MA,C17014_005E,C17014_005EA,C17014_005M,C17014_005MA,C17014_006E,C17014_006EA,C17014_006M,C17014_006MA,C17014_007E,C17014_007EA,C17014_007M,C17014_007MA,C17014_008E,C17014_008EA,C17014_008M,C17014_008MA,C17014_009E,C17014_009EA,C17014_009M,C17014_009MA,C17014_010E,C17014_010EA,C17014_010M,C17014_010MA,C17014_011E,C17014_011EA,C17014_011M,C17014_011MA,GEO_ID,NAME,state
1216612,null,11381,null,146323,null,5371,null,53636,null,3973,null,75206,null,4261,null,15974,null,1939,null,1507,null,491,null,1070289,null,11368,null,134503,null,3515,null,341264,null,8886,null,486513,null,10425,null,108009,null,5153,null,0400000US01,Alabama,01
157273,null,3920,null,8981,null,1336,null,2000,null,640,null,5140,null,969,null,1742,null,588,null,99,null,73,null,148292,null,3868,null,8931,null,1171,null,43143,null,2834,null,75707,null,3424,null,20511,null,1851,null,0400000US02,Alaska,02
1489192,null,13955,null,153967,null,7266,null,45745,null,3825,null,84717,null,5195,null,20029,null,2568,null,3476,null,943,null,1335225,null,13296,null,194978,null,5217,null,417980,null,9813,null,572644,null,10413,null,149623,null,5198,null,0400000US04,Arizona,04
751956,null,8609,null,97661,null,5087,null,28747,null,2617,null,54038,null,3989,null,13280,null,2046,null,1596,null,780,null,654295,null,9443,null,94753,null,3474,null,190861,null,5877,null,306502,null,7619,null,62179,null,3409,null,0400000US05,Arkansas,05
8265877,null,24391,null,824961,null,17051,null,236756,null,8559,null,449754,null,11216,null,116995,null,6313,null,21456,null,2353,null,7440916,null,26807,null,701037,null,9328,null,2292467,null,20086,null,3350764,null,25187,null,1096648,null,18979,null,0400000US06,California,06
1208994,null,12292,null,94833,null,5799,null,21262,null,2585,null,54142,null,4397,null,16594,null,2254,null,2835,null,1051,null,1114161,null,12813,null,96931,null,3255,null,305991,null,8550,null,582709,null,10175,null,128530,null,4715,null,0400000US08,Colorado,08
888825,null,8063,null,59375,null,4122,null,20487,null,2385,null,31423,null,3215,null,6784,null,1589,null,681,null,371,null,829450,null,7641,null,74106,null,2885,null,234766,null,5682,null,402246,null,7735,null,118332,null,4586,null,0400000US09,Connecticut,09
222044,null,4500,null,15264,null,2028,null,4132,null,1040,null,9292,null,1624,null,1551,null,629,null,289,null,202,null,206780,null,4632,null,25471,null,1686,null,62248,null,3740,null,92889,null,3546,null,26172,null,2155,null,0400000US10,Delaware,10
107365,null,3934,null,14675,null,1923,null,7418,null,1426,null,6285,null,1584,null,921,null,458,null,51,null,86,null,92690,null,3608,null,7494,null,1066,null,33056,null,2890,null,45964,null,2940,null,6176,null,1193,null,0400000US11,District of Columbia,11
4577227,null,27336,null,433289,null,12273,null,153380,null,7782,null,220480,null,9042,null,53483,null,4355,null,5946,null,1243,null,4143938,null,25186,null,670751,null,10473,null,1271904,null,19840,null,1776047,null,18028,null,425236,null,9652,null,0400000US12,Florida,12
2364041,null,20337,null,262999,null,7965,null,85037,null,5289,null,145532,null,6514,null,27868,null,2656,null,4562,null,1115,null,2101042,null,18593,null,188016,null,5323,null,664166,null,12652,null,1013816,null,15857,null,235044,null,7533,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7324,null,1383,null,7875,null,1486,null,2612,null,808,null,350,null,325,null,285183,null,5503,null,27539,null,1955,null,77008,null,3965,null,127590,null,4677,null,53046,null,3044,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,6798,null,1559,null,21295,null,2427,null,7791,null,1354,null,1270,null,484,null,359099,null,6928,null,41824,null,2215,null,101587,null,4784,null,174947,null,5135,null,40741,null,2659,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,86122,null,4793,null,157122,null,6092,null,33979,null,2919,null,5858,null,1261,null,2855676,null,17850,null,267692,null,5148,null,811481,null,10492,null,1357073,null,13081,null,419430,null,8316,null,0400000US17,Illinois,17
