B19113G_001E,B19113G_001EA,B19113G_001M,B19113G_001MA,GEO_ID,NAME,state
49404,null,5571,null,0400000US01,Alabama,01
60891,null,7207,null,0400000US02,Alaska,02
54256,null,4924,null,0400000US04,Arizona,04
41501,null,6318,null,0400000US05,Arkansas,05
68535,null,2515,null,0400000US06,California,06
54594,null,7509,null,0400000US08,Colorado,08
56387,null,15786,null,0400000US09,Connecticut,09
31678,null,18199,null,0400000US10,Delaware,10
85768,null,10627,null,0400000US11,District of Columbia,11
48575,null,3205,null,0400000US12,Florida,12
59428,null,7496,null,0400000US13,Georgia,13
71915,null,4309,null,0400000US15,Hawaii,15
48232,null,11318,null,0400000US16,Idaho,16
56881,null,5020,null,0400000US17,Illinois,17
40203,null,4388,null,0400000US18,Indiana,18
38852,null,6366,null,0400000US19,Iowa,19
46118,null,8339,null,0400000US20,Kansas,20
41670,null,10287,null,0400000US21,Kentucky,21
42907,null,5247,null,0400000US22,Louisiana,22
42799,null,9743,null,0400000US23,Maine,23
74460,null,7801,null,0400000US24,Maryland,24
53855,null,8108,null,0400000US25,Massachusetts,25
52188,null,5254,null,0400000US26,Michigan,26
62146,null,4427,null,0400000US27,Minnesota,27
54076,null,28440,null,0400000US28,Mississippi,28
42670,null,4101,null,0400000US29,Missouri,29
40827,null,12570,null,0400000US30,Montana,30
56394,null,17696,null,0400000US31,Nebraska,31
72414,null,11188,null,0400000US32,Nevada,32
66691,null,7028,null,0400000US33,New Hampshire,33
69328,null,6955,null,0400000US34,New Jersey,34
50672,null,9466,null,0400000US35,New Mexico,35
53402,null,4628,null,0400000US36,New York,36
44561,null,4102,null,0400000US37,North Carolina,37
53800,null,11505,null,0400000US38,North Dakota,38
44745,null,3066,null,0400000US39,Ohio,39
44011,null,3257,null,0400000US40,Oklahoma,40
48259,null,6041,null,0400000US41,Oregon,41
46069,null,6660,null,0400000US42,Pennsylvania,42
62272,null,16964,null,0400000US44,Rhode Island,44
53292,null,11084,null,0400000US45,South Carolina,45
31822,null,18334,null,0400000US46,South Dakota,46
46282,null,5210,null,0400000US47,Tennessee,47
51074,null,3282,null,0400000US48,Texas,48
63060,null,14842,null,0400000US49,Utah,49
60014,null,28730,null,0400000US50,Vermont,50
73027,null,8238,null,0400000US51,Virginia,51
56437,null,6086,null,0400000US53,Washington,53
43159,null,11293,null,0400000US54,West Virginia,54
43251,null,7651,null,0400000US55,Wisconsin,55
41129,null,21127,null,0400000US56,Wyoming,56
20328,null,1780,null,0400000US72,Puerto Rico,72
