B24021_001E,B24021_001EA,B24021_001M,B24021_001MA,B24021_002E,B24021_002EA,B24021_002M,B24021_002MA,B24021_003E,B24021_003EA,B24021_003M,B24021_003MA,B24021_004E,B24021_004EA,B24021_004M,B24021_004MA,B24021_005E,B24021_005EA,B24021_005M,B24021_005MA,B24021_006E,B24021_006EA,B24021_006M,B24021_006MA,B24021_007E,B24021_007EA,B24021_007M,B24021_007MA,B24021_008E,B24021_008EA,B24021_008M,B24021_008MA,B24021_009E,B24021_009EA,B24021_009M,B24021_009MA,B24021_010E,B24021_010EA,B24021_010M,B24021_010MA,B24021_011E,B24021_011EA,B24021_011M,B24021_011MA,B24021_012E,B24021_012EA,B24021_012M,B24021_012MA,B24021_013E,B24021_013EA,B24021_013M,B24021_013MA,B24021_014E,B24021_014EA,B24021_014M,B24021_014MA,B24021_015E,B24021_015EA,B24021_015M,B24021_015MA,B24021_016E,B24021_016EA,B24021_016M,B24021_016MA,B24021_017E,B24021_017EA,B24021_017M,B24021_017MA,B24021_018E,B24021_018EA,B24021_018M,B24021_018MA,B24021_019E,B24021_019EA,B24021_019M,B24021_019MA,B24021_020E,B24021_020EA,B24021_020M,B24021_020MA,B24021_021E,B24021_021EA,B24021_021M,B24021_021MA,B24021_022E,B24021_022EA,B24021_022M,B24021_022MA,B24021_023E,B24021_023EA,B24021_023M,B24021_023MA,B24021_024E,B24021_024EA,B24021_024M,B24021_024MA,B24021_025E,B24021_025EA,B24021_025M,B24021_025MA,B24021_026E,B24021_026EA,B24021_026M,B24021_026MA,B24021_027E,B24021_027EA,B24021_027M,B24021_027MA,B24021_028E,B24021_028EA,B24021_028M,B24021_028MA,B24021_029E,B24021_029EA,B24021_029M,B24021_029MA,B24021_030E,B24021_030EA,B24021_030M,B24021_030MA,B24021_031E,B24021_031EA,B24021_031M,B24021_031MA,B24021_032E,B24021_032EA,B24021_032M,B24021_032MA,B24021_033E,B24021_033EA,B24021_033M,B24021_033MA,B24021_034E,B24021_034EA,B24021_034M,B24021_034MA,B24021_035E,B24021_035EA,B24021_035M,B24021_035MA,B24021_036E,B24021_036EA,B24021_036M,B24021_036MA,B24021_037E,B24021_037EA,B24021_037M,B24021_037MA,GEO_ID,NAME,state
36344,null,320,null,50813,null,386,null,55253,null,1392,null,58345,null,2960,null,50114,null,2032,null,48085,null,1093,null,66586,null,4981,null,67499,null,3332,null,49206,null,6140,null,39527,null,3475,null,67074,null,12327,null,43414,null,1180,null,38966,null,5398,null,46131,null,1203,null,56258,null,2088,null,32349,null,1226,null,22100,null,550,null,19935,null,1066,null,36689,null,2084,null,33691,null,2793,null,41586,null,2636,null,18271,null,947,null,21678,null,1033,null,21236,null,1414,null,31077,null,460,null,35631,null,1177,null,29108,null,839,null,25396,null,4027,null,35850,null,1027,null,32142,null,1035,null,39362,null,1850,null,32232,null,704,null,32211,null,862,null,32265,null,1194,null,50962,null,3714,null,35409,null,1504,null,26498,null,1724,null,0400000US01,Alabama,01
45218,null,1090,null,57036,null,3140,null,57266,null,5513,null,61149,null,2812,null,46515,null,6788,null,56900,null,3983,null,62158,null,2867,null,83923,null,10723,null,60309,null,8288,null,37042,null,3266,null,82977,null,5672,null,47386,null,2833,null,46043,null,8944,null,60500,null,9544,null,64796,null,14673,null,46178,null,5059,null,32427,null,2466,null,32139,null,4397,null,56507,null,6852,null,42124,null,14877,null,61304,null,3844,null,26849,null,4028,null,32668,null,2557,null,28996,null,6294,null,35673,null,1288,null,31419,null,1888,null,36405,null,1201,null,50519,null,16874,null,53292,null,2923,null,53535,null,4457,null,53094,null,3646,null,41365,null,5044,null,38004,null,3169,null,45338,null,7884,null,58539,null,15114,null,50086,null,7758,null,31796,null,3852,null,0400000US02,Alaska,02
38134,null,566,null,54822,null,1153,null,58110,null,2413,null,62120,null,1098,null,49495,null,3025,null,52178,null,940,null,67896,null,4289,null,68945,null,3126,null,56327,null,3391,null,39088,null,1598,null,71682,null,5653,null,40884,null,822,null,43904,null,4604,null,61019,null,1319,null,70292,null,2501,null,40378,null,2325,null,24850,null,586,null,28072,null,1727,null,45113,null,2520,null,37347,null,4423,null,53640,null,4226,null,20603,null,730,null,21870,null,615,null,24766,null,1693,null,33360,null,752,null,36329,null,774,null,31930,null,357,null,21507,null,1448,null,35718,null,681,null,33345,null,2509,null,40085,null,1977,null,33500,null,1810,null,33777,null,2662,null,33228,null,2298,null,51963,null,9577,null,36790,null,1332,null,23446,null,1392,null,0400000US04,Arizona,04
32385,null,387,null,45924,null,842,null,49559,null,2031,null,50751,null,1383,null,46537,null,1708,null,44163,null,1180,null,52410,null,3990,null,55330,null,3369,null,55958,null,7151,null,33467,null,3234,null,51088,null,10596,null,39586,null,1648,null,36684,null,2361,null,49046,null,2578,null,57987,null,3093,null,32785,null,2247,null,20020,null,608,null,20367,null,1141,null,32871,null,1648,null,32254,null,6168,null,33049,null,1695,null,15396,null,892,null,20080,null,1108,null,17676,null,2025,null,29476,null,925,null,32746,null,1435,null,27464,null,704,null,23823,null,4248,null,32239,null,1062,null,29625,null,1576,null,37036,null,1880,null,30285,null,590,null,29653,null,1422,null,30803,null,728,null,51673,null,4307,null,34337,null,1787,null,25681,null,1531,null,0400000US05,Arkansas,05
44564,null,365,null,68718,null,799,null,70864,null,427,null,77451,null,1025,null,60513,null,462,null,66863,null,439,null,82514,null,1079,null,84215,null,1229,null,71454,null,1466,null,45363,null,1075,null,97283,null,4691,null,55307,null,872,null,54548,null,2599,null,70771,null,734,null,84716,null,1285,null,43527,null,1707,null,26209,null,297,null,29533,null,771,null,63388,null,3468,null,39200,null,3390,null,80029,null,1357,null,21219,null,364,null,23624,null,507,null,23637,null,682,null,39051,null,451,null,42479,null,911,null,36728,null,238,null,21754,null,721,null,41074,null,381,null,40149,null,533,null,43114,null,1791,null,31119,null,263,null,30316,null,355,null,32072,null,392,null,44234,null,4087,null,37700,null,1475,null,24992,null,657,null,0400000US06,California,06
42142,null,296,null,60365,null,443,null,62131,null,688,null,66313,null,1404,null,55940,null,1343,null,57237,null,951,null,75611,null,1928,null,75847,null,2281,null,61175,null,4282,null,42236,null,2150,null,71059,null,5758,null,41396,null,1374,null,47426,null,3799,null,57265,null,2585,null,66188,null,3363,null,38860,null,2246,null,25804,null,764,null,26661,null,2039,null,51146,null,2199,null,42212,null,4225,null,54542,null,3553,null,21481,null,706,null,24005,null,1132,null,24473,null,1883,null,36226,null,426,null,41651,null,1055,null,33469,null,708,null,24110,null,3362,null,37896,null,1797,null,36283,null,974,null,41373,null,898,null,33991,null,1105,null,32054,null,1074,null,35506,null,778,null,53322,null,10859,null,36258,null,997,null,30179,null,2512,null,0400000US08,Colorado,08
51783,null,300,null,71621,null,599,null,82231,null,1408,null,89459,null,3315,null,70448,null,1832,null,65362,null,1230,null,75067,null,3461,null,76770,null,5025,null,74766,null,6781,null,45905,null,3340,null,95396,null,12466,null,56270,null,2193,null,55157,null,5421,null,67758,null,3244,null,79269,null,2859,null,47146,null,2870,null,33103,null,1499,null,31939,null,1267,null,65452,null,4370,null,52842,null,6757,null,70045,null,4205,null,26664,null,1520,null,32149,null,1026,null,31109,null,1831,null,43999,null,981,null,52590,null,2522,null,40274,null,864,null,30599,null,11607,null,50109,null,1181,null,49365,null,1943,null,50665,null,1232,null,40103,null,1288,null,40871,null,913,null,36920,null,2069,null,50990,null,6172,null,41062,null,2783,null,29822,null,2287,null,0400000US09,Connecticut,09
42043,null,580,null,60126,null,2269,null,65762,null,2702,null,70119,null,3087,null,55257,null,3469,null,56345,null,2626,null,66932,null,6378,null,68632,null,9295,null,60960,null,9317,null,36696,null,2139,null,69368,null,25719,null,46481,null,3094,null,51634,null,11972,null,64685,null,2844,null,68714,null,3229,null,45315,null,7700,null,27073,null,1348,null,28019,null,1648,null,47074,null,2872,null,43767,null,9921,null,48941,null,10644,null,20514,null,1527,null,24370,null,1850,null,27267,null,6273,null,34935,null,1213,null,40328,null,1795,null,33007,null,1176,null,27337,null,40394,null,41871,null,3209,null,39103,null,3579,null,46130,null,2552,null,36093,null,805,null,35958,null,1048,null,36379,null,1971,null,75638,null,11768,null,36954,null,2902,null,30864,null,2903,null,0400000US10,Delaware,10
52404,null,1620,null,72884,null,3037,null,76979,null,6163,null,82768,null,5490,null,70527,null,6911,null,71280,null,4363,null,80382,null,5095,null,81965,null,25559,null,79813,null,7834,null,52174,null,13975,null,100001,"100,000+",0,***,53895,null,5423,null,53428,null,5537,null,71315,null,18817,null,85537,null,7844,null,41815,null,19792,null,29600,null,2931,null,28753,null,6031,null,40777,null,2810,null,37200,null,6421,null,51755,null,22359,null,22922,null,1557,null,27121,null,3174,null,32554,null,2647,null,41794,null,1775,null,51054,null,3385,null,39227,null,2303,null,-666666666,-,0,**,37042,null,1404,null,35939,null,987,null,51026,null,4210,null,29315,null,4969,null,35321,null,4579,null,27962,null,6920,null,22843,null,9481,null,31118,null,1412,null,20786,null,4014,null,0400000US11,District of Columbia,11
36662,null,165,null,51424,null,268,null,55757,null,794,null,60726,null,543,null,48501,null,1573,null,48936,null,714,null,61470,null,1131,null,61848,null,1114,null,49876,null,3420,null,38017,null,1641,null,61461,null,2575,null,40661,null,442,null,40240,null,1198,null,53048,null,1274,null,63579,null,2661,null,37339,null,969,null,24631,null,359,null,25241,null,525,null,40461,null,1100,null,34375,null,1382,null,46102,null,1627,null,21318,null,416,null,21639,null,308,null,22925,null,907,null,32341,null,199,null,37064,null,543,null,30845,null,237,null,20229,null,1522,null,33696,null,736,null,31259,null,401,null,39211,null,1558,null,31372,null,419,null,31749,null,589,null,31060,null,589,null,47486,null,5392,null,32057,null,706,null,25501,null,749,null,0400000US12,Florida,12
39395,null,466,null,56121,null,604,null,61066,null,606,null,64108,null,2106,null,55429,null,1496,null,52250,null,546,null,71679,null,1576,null,66085,null,2811,null,57392,null,4300,null,37341,null,1507,null,72278,null,7260,null,44371,null,1073,null,50074,null,4193,null,52645,null,2101,null,61619,null,793,null,36563,null,695,null,24858,null,623,null,24950,null,1112,null,38048,null,1737,null,34332,null,2897,null,40672,null,1428,null,18846,null,789,null,23250,null,1203,null,24258,null,2601,null,34852,null,673,null,40792,null,861,null,31573,null,292,null,20501,null,1783,null,36345,null,703,null,31780,null,646,null,41325,null,717,null,30938,null,441,null,30786,null,570,null,31117,null,633,null,48483,null,4233,null,35921,null,1271,null,26222,null,630,null,0400000US13,Georgia,13
41359,null,542,null,55397,null,2116,null,56022,null,2970,null,60025,null,4037,null,51348,null,1281,null,54871,null,2833,null,62490,null,7459,null,64014,null,4345,null,60157,null,10053,null,42534,null,7576,null,96194,null,34413,null,47520,null,1547,null,38991,null,5213,null,74671,null,7223,null,82459,null,2393,null,45681,null,9613,null,31054,null,669,null,32613,null,2318,null,47782,null,4461,null,33677,null,10257,null,57314,null,11779,null,27635,null,3109,null,30010,null,1054,null,31301,null,2977,null,35617,null,747,null,36300,null,1303,null,35282,null,871,null,30074,null,4000,null,47872,null,2446,null,48573,null,3035,null,46729,null,4152,null,34110,null,2368,null,33193,null,3928,null,34523,null,2563,null,37483,null,12539,null,35049,null,4483,null,28928,null,4927,null,0400000US15,Hawaii,15
36180,null,502,null,50070,null,1020,null,52111,null,1117,null,54669,null,2185,null,46958,null,3463,null,47430,null,1278,null,57359,null,6026,null,66422,null,5757,null,50124,null,3810,null,36408,null,1866,null,56148,null,13630,null,41476,null,1875,null,39284,null,1788,null,51265,null,3347,null,63598,null,6145,null,32743,null,3663,null,23278,null,998,null,23159,null,1607,null,42540,null,4258,null,41703,null,3053,null,45499,null,5826,null,17657,null,2001,null,22986,null,1733,null,20052,null,2061,null,30616,null,591,null,35592,null,2030,null,28256,null,1339,null,26184,null,2236,null,38166,null,1897,null,36373,null,1557,null,40620,null,1889,null,32242,null,985,null,31613,null,969,null,34074,null,2618,null,34958,null,22128,null,38603,null,3671,null,26626,null,2832,null,0400000US16,Idaho,16
43079,null,385,null,60920,null,263,null,66838,null,662,null,71042,null,829,null,61314,null,655,null,56132,null,441,null,72319,null,1618,null,69791,null,2418,null,60229,null,3846,null,40873,null,1286,null,93893,null,9934,null,45161,null,816,null,47263,null,2203,null,57276,null,1778,null,67194,null,1523,null,36819,null,975,null,26063,null,412,null,26119,null,585,null,54888,null,2494,null,39432,null,4435,null,61943,null,1303,null,20799,null,657,null,25999,null,652,null,21932,null,763,null,37335,null,307,null,45207,null,1002,null,34480,null,443,null,26067,null,2528,null,45990,null,762,null,46822,null,1549,null,45309,null,972,null,35141,null,481,null,34967,null,978,null,35329,null,661,null,50777,null,2131,null,40988,null,842,null,28682,null,1620,null,0400000US17,Illinois,17
