B23008_001E,B23008_001EA,B23008_001M,B23008_001MA,B23008_002E,B23008_002EA,B23008_002M,B23008_002MA,B23008_003E,B23008_003EA,B23008_003M,B23008_003MA,B23008_004E,B23008_004EA,B23008_004M,B23008_004MA,B23008_005E,B23008_005EA,B23008_005M,B23008_005MA,B23008_006E,B23008_006EA,B23008_006M,B23008_006MA,B23008_007E,B23008_007EA,B23008_007M,B23008_007MA,B23008_008E,B23008_008EA,B23008_008M,B23008_008MA,B23008_009E,B23008_009EA,B23008_009M,B23008_009MA,B23008_010E,B23008_010EA,B23008_010M,B23008_010MA,B23008_011E,B23008_011EA,B23008_011M,B23008_011MA,B23008_012E,B23008_012EA,B23008_012M,B23008_012MA,B23008_013E,B23008_013EA,B23008_013M,B23008_013MA,B23008_014E,B23008_014EA,B23008_014M,B23008_014MA,B23008_015E,B23008_015EA,B23008_015M,B23008_015MA,B23008_016E,B23008_016EA,B23008_016M,B23008_016MA,B23008_017E,B23008_017EA,B23008_017M,B23008_017MA,B23008_018E,B23008_018EA,B23008_018M,B23008_018MA,B23008_019E,B23008_019EA,B23008_019M,B23008_019MA,B23008_020E,B23008_020EA,B23008_020M,B23008_020MA,B23008_021E,B23008_021EA,B23008_021M,B23008_021MA,B23008_022E,B23008_022EA,B23008_022M,B23008_022MA,B23008_023E,B23008_023EA,B23008_023M,B23008_023MA,B23008_024E,B23008_024EA,B23008_024M,B23008_024MA,B23008_025E,B23008_025EA,B23008_025M,B23008_025MA,B23008_026E,B23008_026EA,B23008_026M,B23008_026MA,B23008_027E,B23008_027EA,B23008_027M,B23008_027MA,GEO_ID,NAME,state
1046466,null,5430,null,344530,null,5315,null,215102,null,6733,null,126697,null,5738,null,80640,null,4999,null,3661,null,1295,null,4104,null,1361,null,129428,null,6431,null,19199,null,2678,null,16790,null,2532,null,2409,null,1028,null,110229,null,6608,null,79194,null,5835,null,31035,null,3619,null,701936,null,7078,null,454866,null,10589,null,299413,null,9765,null,125750,null,6422,null,18049,null,2591,null,11654,null,2456,null,247070,null,10263,null,42070,null,4221,null,36680,null,4186,null,5390,null,1320,null,205000,null,10745,null,162343,null,9475,null,42657,null,5106,null,0400000US01,Alabama,01
169141,null,2066,null,58167,null,1856,null,38505,null,2338,null,21503,null,2725,null,15077,null,1962,null,1636,null,694,null,289,null,186,null,19662,null,2266,null,6544,null,1338,null,5784,null,1257,null,760,null,429,null,13118,null,2014,null,10492,null,1908,null,2626,null,865,null,110974,null,2506,null,76939,null,3854,null,48127,null,4276,null,23909,null,3267,null,3493,null,979,null,1410,null,662,null,34035,null,3352,null,10587,null,2108,null,9505,null,1956,null,1082,null,602,null,23448,null,3338,null,20210,null,3085,null,3238,null,1137,null,0400000US02,Alaska,02
1606915,null,7658,null,580626,null,6857,null,369584,null,9124,null,190233,null,8496,null,165070,null,7709,null,8299,null,1845,null,5982,null,1828,null,211042,null,9424,null,51193,null,5535,null,45788,null,5492,null,5405,null,1556,null,159849,null,8676,null,110826,null,7799,null,49023,null,5632,null,1026289,null,7939,null,681387,null,12195,null,419950,null,11668,null,224097,null,9789,null,22672,null,3151,null,14668,null,3335,null,344902,null,11656,null,83821,null,6498,null,74993,null,6002,null,8828,null,2557,null,261081,null,11768,null,210774,null,10819,null,50307,null,6299,null,0400000US04,Arizona,04
653695,null,4644,null,221393,null,4062,null,136468,null,5306,null,80459,null,5024,null,49676,null,4294,null,4046,null,1240,null,2287,null,894,null,84925,null,5237,null,13467,null,2236,null,11728,null,2259,null,1739,null,615,null,71458,null,4768,null,48353,null,4142,null,23105,null,3502,null,432302,null,5515,null,279776,null,8151,null,186723,null,7187,null,70345,null,4430,null,15371,null,2494,null,7337,null,1718,null,152526,null,7706,null,26030,null,2705,null,21574,null,2541,null,4456,null,1322,null,126496,null,6806,null,100643,null,5586,null,25853,null,3664,null,0400000US05,Arkansas,05
8849842,null,13754,null,3035482,null,14293,null,2084383,null,21961,null,1115564,null,21418,null,891778,null,19423,null,49009,null,5185,null,28032,null,3792,null,951099,null,20621,null,278772,null,12993,null,246538,null,12249,null,32234,null,4857,null,672327,null,16907,null,466186,null,14333,null,206141,null,10956,null,5814360,null,16296,null,3958245,null,30997,null,2415969,null,29938,null,1324052,null,28428,null,142859,null,8236,null,75365,null,7141,null,1856115,null,28215,null,465800,null,18313,null,417143,null,18022,null,48657,null,5027,null,1390315,null,24822,null,1105258,null,22757,null,285057,null,15286,null,0400000US06,California,06
1150539,null,5702,null,409582,null,5619,null,301994,null,7274,null,171791,null,7435,null,121215,null,7533,null,6258,null,1411,null,2730,null,956,null,107588,null,7425,null,26147,null,3773,null,23897,null,3730,null,2250,null,1103,null,81441,null,6645,null,63789,null,5854,null,17652,null,3502,null,740957,null,6957,null,538240,null,9980,null,353731,null,10050,null,163537,null,8738,null,14306,null,3377,null,6666,null,1721,null,202717,null,8238,null,48325,null,4537,null,45060,null,4619,null,3265,null,1226,null,154392,null,7471,null,133645,null,7021,null,20747,null,3965,null,0400000US08,Colorado,08
777009,null,3502,null,242827,null,3181,null,170976,null,4522,null,103448,null,4844,null,60948,null,3855,null,5219,null,1635,null,1361,null,610,null,71851,null,4611,null,15784,null,2714,null,15457,null,2712,null,327,null,246,null,56067,null,3948,null,45126,null,4054,null,10941,null,2022,null,534182,null,4215,null,376374,null,8037,null,257749,null,7662,null,103712,null,5870,null,11038,null,2374,null,3875,null,1033,null,157808,null,7923,null,25566,null,3446,null,23958,null,3450,null,1608,null,723,null,132242,null,7871,null,112909,null,7698,null,19333,null,3730,null,0400000US09,Connecticut,09
195255,null,1979,null,67667,null,1800,null,43546,null,2561,null,26620,null,2084,null,15303,null,2292,null,1069,null,659,null,554,null,523,null,24121,null,2451,null,7499,null,1866,null,7275,null,1946,null,224,null,333,null,16622,null,2140,null,14104,null,2006,null,2518,null,1096,null,127588,null,2002,null,84596,null,3884,null,62040,null,4208,null,18956,null,2839,null,2816,null,1141,null,784,null,547,null,42992,null,3680,null,8637,null,1659,null,8196,null,1667,null,441,null,330,null,34355,null,3544,null,29769,null,3262,null,4586,null,1799,null,0400000US10,Delaware,10
102808,null,2319,null,39484,null,1336,null,19498,null,1553,null,12402,null,1804,null,5797,null,1660,null,877,null,1059,null,422,null,368,null,19986,null,1815,null,3048,null,1160,null,2821,null,1167,null,227,null,207,null,16938,null,1855,null,9734,null,1834,null,7204,null,1633,null,63324,null,2163,null,24485,null,3028,null,17521,null,2692,null,4668,null,1700,null,1367,null,930,null,929,null,639,null,38839,null,3456,null,7228,null,2639,null,5956,null,2322,null,1272,null,1242,null,31611,null,3606,null,23520,null,3191,null,8091,null,1938,null,0400000US11,District of Columbia,11
3765030,null,12270,null,1279414,null,10848,null,812643,null,15841,null,493158,null,14161,null,287600,null,13627,null,19377,null,3403,null,12508,null,2935,null,466771,null,13233,null,110733,null,7045,null,100767,null,7069,null,9966,null,2571,null,356038,null,11413,null,268517,null,10527,null,87521,null,7666,null,2485616,null,13971,null,1584887,null,21987,null,1090387,null,19112,null,410413,null,15498,null,59372,null,5089,null,24715,null,3785,null,900729,null,16229,null,188490,null,9383,null,170980,null,9343,null,17510,null,3123,null,712239,null,13734,null,602794,null,14520,null,109445,null,7522,null,0400000US12,Florida,12
