C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
2340305,null,15962,null,92558,null,4643,null,29501,null,2687,null,14942,null,1845,null,27532,null,2948,null,20583,null,2508,null,176447,null,6339,null,51388,null,3474,null,37302,null,2919,null,58849,null,3781,null,28908,null,2915,null,288801,null,8151,null,55383,null,3596,null,57841,null,4315,null,118307,null,5559,null,57270,null,3956,null,319055,null,8620,null,41885,null,3167,null,55941,null,3523,null,153439,null,6748,null,67790,null,4601,null,496414,null,10434,null,40038,null,3087,null,62111,null,4348,null,245187,null,7908,null,149078,null,6607,null,967030,null,13960,null,24023,null,2201,null,41043,null,3057,null,310959,null,9419,null,591005,null,10438,null,0400000US13,Georgia,13
258365,null,5142,null,7402,null,1546,null,444,null,286,null,188,null,142,null,546,null,322,null,6224,null,1398,null,11757,null,1746,null,409,null,308,null,269,null,201,null,582,null,345,null,10497,null,1698,null,21142,null,2049,null,379,null,203,null,522,null,378,null,1434,null,428,null,18807,null,2080,null,27651,null,2293,null,668,null,412,null,438,null,242,null,922,null,409,null,25623,null,2273,null,47059,null,3082,null,465,null,281,null,359,null,206,null,2320,null,790,null,43915,null,2864,null,143354,null,4818,null,1075,null,531,null,821,null,380,null,3299,null,876,null,138159,null,4881,null,0400000US15,Hawaii,15
401098,null,5593,null,14722,null,1653,null,3618,null,811,null,1712,null,512,null,4648,null,987,null,4744,null,994,null,32321,null,2826,null,6545,null,1147,null,6109,null,1182,null,12363,null,1527,null,7304,null,1531,null,59918,null,3605,null,8268,null,1478,null,9475,null,1319,null,26978,null,2391,null,15197,null,1657,null,65597,null,3348,null,4658,null,1219,null,8163,null,1264,null,31554,null,2499,null,21222,null,1830,null,97096,null,4425,null,4662,null,1129,null,6197,null,1158,null,46739,null,2812,null,39498,null,2826,null,131444,null,4056,null,1885,null,651,null,4065,null,847,null,38093,null,2804,null,87401,null,3541,null,0400000US16,Idaho,16
3301796,null,17730,null,95428,null,4031,null,21608,null,2116,null,13483,null,1610,null,24848,null,2471,null,35489,null,2835,null,204141,null,6606,null,53001,null,3059,null,35873,null,2389,null,57677,null,3241,null,57590,null,4023,null,382696,null,8377,null,69473,null,3620,null,67987,null,3033,null,119200,null,4641,null,126036,null,5798,null,407017,null,8918,null,49229,null,2811,null,72328,null,3923,null,138679,null,5721,null,146781,null,6252,null,679634,null,10770,null,48275,null,2855,null,88097,null,4239,null,241208,null,7430,null,302054,null,9347,null,1532880,null,14079,null,31835,null,2386,null,74807,null,3829,null,322925,null,8768,null,1103313,null,11844,null,0400000US17,Illinois,17
1781719,null,13690,null,64018,null,3955,null,20595,null,2051,null,17616,null,1861,null,17907,null,2188,null,7900,null,1484,null,130423,null,5137,null,42050,null,2910,null,40204,null,2788,null,37387,null,2907,null,10782,null,1588,null,269197,null,7073,null,62847,null,3511,null,90725,null,3880,null,91185,null,4344,null,24440,null,2153,null,273072,null,8157,null,43347,null,2883,null,88136,null,3769,null,115641,null,5634,null,25948,null,2628,null,401139,null,10129,null,39470,null,3375,null,101909,null,4679,null,200090,null,6385,null,59670,null,3717,null,643870,null,9916,null,22000,null,2230,null,70102,null,3431,null,295753,null,8019,null,256015,null,6753,null,0400000US18,Indiana,18
885884,null,7709,null,23212,null,1750,null,10024,null,1202,null,5022,null,950,null,5429,null,873,null,2737,null,595,null,69582,null,3343,null,25837,null,1921,null,21750,null,1917,null,17572,null,1792,null,4423,null,881,null,127205,null,3734,null,39504,null,2407,null,39682,null,2540,null,38742,null,2431,null,9277,null,1150,null,138357,null,4776,null,28165,null,2334,null,41906,null,2798,null,53356,null,2887,null,14930,null,1508,null,214330,null,6107,null,25593,null,1813,null,58806,null,3129,null,99151,null,3856,null,30780,null,2268,null,313198,null,6189,null,14176,null,1526,null,35015,null,2500,null,140189,null,5036,null,123818,null,3727,null,0400000US19,Iowa,19
771197,null,8214,null,25215,null,2432,null,11692,null,1608,null,5122,null,899,null,6083,null,1045,null,2318,null,703,null,52086,null,3116,null,23147,null,1858,null,13725,null,1766,null,11457,null,1515,null,3757,null,921,null,105366,null,4247,null,37390,null,2484,null,30959,null,2292,null,28557,null,2256,null,8460,null,1250,null,112353,null,4393,null,27415,null,2354,null,34759,null,2817,null,38703,null,2550,null,11476,null,1429,null,169326,null,4590,null,28289,null,1964,null,40889,null,2829,null,75380,null,3950,null,24768,null,1973,null,306851,null,6101,null,15607,null,1489,null,34185,null,2648,null,124137,null,4642,null,132922,null,4073,null,0400000US20,Kansas,20
1172529,null,11446,null,72039,null,4216,null,38746,null,3070,null,15293,null,1850,null,13170,null,1656,null,4830,null,1025,null,118813,null,4941,null,52109,null,3561,null,32352,null,2536,null,25230,null,2549,null,9122,null,1403,null,192269,null,6587,null,61432,null,3964,null,55247,null,3156,null,57453,null,2986,null,18137,null,2043,null,179671,null,6110,null,37540,null,2851,null,51193,null,3187,null,69703,null,3785,null,21235,null,1976,null,243958,null,6987,null,30475,null,2588,null,56875,null,3751,null,116142,null,4784,null,40466,null,2818,null,365779,null,8379,null,18638,null,2155,null,35789,null,2767,null,150124,null,6111,null,161228,null,4779,null,0400000US21,Kentucky,21
1113926,null,11194,null,61261,null,3785,null,26194,null,2433,null,12909,null,1755,null,14151,null,1904,null,8007,null,1341,null,113232,null,5036,null,44459,null,3042,null,27638,null,2444,null,28826,null,2716,null,12309,null,1379,null,178374,null,5576,null,54744,null,4182,null,41000,null,2991,null,59155,null,3939,null,23475,null,2548,null,160693,null,5868,null,37368,null,3088,null,35804,null,2578,null,61173,null,3838,null,26348,null,2608,null,212202,null,7896,null,32970,null,2625,null,41654,null,3664,null,92918,null,5068,null,44660,null,2971,null,388164,null,7954,null,25686,null,2416,null,36686,null,2992,null,145856,null,5207,null,179936,null,5070,null,0400000US22,Louisiana,22
391262,null,5743,null,14115,null,1593,null,4669,null,848,null,2694,null,660,null,3888,null,957,null,2864,null,605,null,31688,null,2205,null,8576,null,1010,null,5759,null,908,null,8952,null,1259,null,8401,null,1517,null,61659,null,3305,null,10663,null,1302,null,10820,null,1403,null,22591,null,2320,null,17585,null,1839,null,58270,null,3166,null,6896,null,1155,null,8397,null,1188,null,23898,null,1927,null,19079,null,1781,null,93196,null,4035,null,6813,null,998,null,10765,null,1400,null,38371,null,2460,null,37247,null,2620,null,132334,null,3469,null,2847,null,616,null,6381,null,946,null,34879,null,2621,null,88227,null,3641,null,0400000US23,Maine,23
1453733,null,11476,null,33584,null,2310,null,3157,null,775,null,2282,null,741,null,6966,null,1279,null,21179,null,2005,null,63090,null,3153,null,7808,null,1225,null,5784,null,1175,null,15884,null,1809,null,33614,null,2374,null,116773,null,4873,null,9332,null,1207,null,6605,null,1005,null,27825,null,2410,null,73011,null,3646,null,140913,null,5778,null,8310,null,1667,null,7457,null,1271,null,32896,null,2640,null,92250,null,4379,null,258161,null,7177,null,8333,null,1335,null,7412,null,1222,null,45859,null,3527,null,196557,null,5851,null,841212,null,10927,null,7873,null,1278,null,6334,null,1024,null,48024,null,3255,null,778981,null,11349,null,0400000US24,Maryland,24
1592324,null,11735,null,39699,null,3316,null,2507,null,691,null,1343,null,672,null,4287,null,1078,null,31562,null,2771,null,75743,null,3928,null,4265,null,991,null,1647,null,617,null,14379,null,1672,null,55452,null,3276,null,133553,null,5052,null,5597,null,934,null,3793,null,904,null,24425,null,2244,null,99738,null,4447,null,152199,null,5438,null,4601,null,825,null,3031,null,977,null,26031,null,2261,null,118536,null,4591,null,287410,null,8672,null,5489,null,1106,null,3502,null,1002,null,41284,null,2938,null,237135,null,7972,null,903720,null,11873,null,8557,null,1295,null,2657,null,583,null,46329,null,3316,null,846177,null,11320,null,0400000US25,Massachusetts,25
2819355,null,14549,null,111822,null,3588,null,33936,null,2114,null,26653,null,1900,null,33997,null,2180,null,17236,null,1998,null,218236,null,5869,null,57189,null,2998,null,53462,null,2557,null,78671,null,3907,null,28914,null,2428,null,408328,null,7308,null,85364,null,3658,null,101631,null,4224,null,159945,null,5501,null,61388,null,3289,null,427790,null,9600,null,56836,null,3110,null,96031,null,4369,null,199372,null,5854,null,75551,null,3331,null,600003,null,10503,null,49631,null,2738,null,96997,null,3281,null,311889,null,7585,null,141486,null,5489,null,1053176,null,10451,null,31382,null,2392,null,67203,null,3196,null,413678,null,6144,null,540913,null,7641,null,0400000US26,Michigan,26
1559939,null,10110,null,40119,null,2195,null,9017,null,1008,null,5623,null,913,null,13077,null,1191,null,12402,null,1572,null,86100,null,3268,null,17802,null,1525,null,13828,null,1268,null,30524,null,1905,null,23946,null,2056,null,170027,null,4679,null,28129,null,2110,null,22062,null,1779,null,65071,null,2920,null,54765,null,3137,null,209419,null,5569,null,20463,null,1655,null,22513,null,1641,null,88341,null,3912,null,78102,null,3289,null,348370,null,7580,null,18434,null,1328,null,26207,null,1804,null,141797,null,4584,null,161932,null,5168,null,705904,null,9086,null,12619,null,1372,null,16708,null,1344,null,150450,null,4507,null,526127,null,7772,null,0400000US27,Minnesota,27
766976,null,9423,null,56062,null,3819,null,27585,null,2548,null,14110,null,2021,null,9400,null,1321,null,4967,null,1219,null,99689,null,4145,null,47306,null,3233,null,25838,null,2550,null,19724,null,2132,null,6821,null,1336,null,135637,null,4785,null,51069,null,3306,null,40133,null,3380,null,32181,null,2756,null,12254,null,1572,null,114502,null,5082,null,32742,null,2584,null,31518,null,2810,null,35283,null,2880,null,14959,null,1853,null,150224,null,6053,null,33214,null,2910,null,37578,null,2655,null,58622,null,3713,null,20810,null,1972,null,210862,null,6259,null,17150,null,2129,null,26106,null,3027,null,80820,null,4004,null,86786,null,3807,null,0400000US28,Mississippi,28
1633448,null,12830,null,64992,null,3741,null,24834,null,2151,null,13633,null,1909,null,17079,null,1930,null,9446,null,1651,null,131001,null,4337,null,45467,null,2744,null,35415,null,2472,null,35795,null,2527,null,14324,null,1817,null,247172,null,7259,null,65580,null,3745,null,67019,null,3251,null,82950,null,4139,null,31623,null,2463,null,244397,null,6563,null,40161,null,2816,null,61421,null,3149,null,104605,null,4290,null,38210,null,2788,null,362057,null,9011,null,34918,null,2642,null,68117,null,3541,null,183609,null,6268,null,75413,null,4046,null,583829,null,8781,null,20468,null,2030,null,41862,null,3826,null,228674,null,6217,null,292825,null,6610,null,0400000US29,Missouri,29
257354,null,4028,null,10812,null,1420,null,4301,null,939,null,1177,null,377,null,3056,null,784,null,2278,null,601,null,22847,null,1860,null,6680,null,1086,null,3625,null,782,null,6899,null,947,null,5643,null,970,null,45673,null,2793,null,10907,null,1760,null,6843,null,933,null,14393,null,1501,null,13530,null,1423,null,38528,null,2247,null,6909,null,985,null,4739,null,844,null,13777,null,1488,null,13103,null,1501,null,57930,null,2835,null,6307,null,780,null,5357,null,925,null,21281,null,1789,null,24985,null,2004,null,81564,null,3336,null,3751,null,810,null,4439,null,808,null,20955,null,1870,null,52419,null,3022,null,0400000US30,Montana,30
487991,null,5002,null,14230,null,1369,null,6104,null,818,null,3466,null,700,null,2991,null,785,null,1669,null,606,null,34396,null,2148,null,12778,null,1240,null,8948,null,1142,null,10532,null,1354,null,2138,null,634,null,67102,null,3134,null,19473,null,1665,null,17987,null,1865,null,23285,null,2079,null,6357,null,1159,null,72688,null,3879,null,15403,null,1676,null,20095,null,2169,null,30205,null,2268,null,6985,null,1174,null,116509,null,3893,null,14405,null,1501,null,26652,null,2318,null,60909,null,3147,null,14543,null,1442,null,183066,null,4685,null,7635,null,969,null,17824,null,1674,null,88845,null,3987,null,68762,null,2798,null,0400000US31,Nebraska,31
568425,null,7914,null,17543,null,1866,null,2177,null,720,null,518,null,310,null,4642,null,1152,null,10206,null,1576,null,32119,null,2589,null,4774,null,1029,null,1951,null,812,null,8164,null,1203,null,17230,null,1894,null,61386,null,3646,null,8137,null,1438,null,3052,null,783,null,17513,null,2053,null,32684,null,2909,null,73049,null,4300,null,4411,null,1005,null,1917,null,545,null,21331,null,2152,null,45390,null,3526,null,124265,null,5787,null,4426,null,884,null,3265,null,979,null,27507,null,2896,null,89067,null,4908,null,260063,null,6604,null,5397,null,1249,null,2911,null,749,null,27096,null,2595,null,224659,null,6023,null,0400000US32,Nevada,32
365450,null,4808,null,7663,null,1265,null,1000,null,357,null,409,null,290,null,2263,null,728,null,3991,null,888,null,16897,null,1919,null,1919,null,517,null,1080,null,408,null,5495,null,1113,null,8403,null,1311,null,35360,null,2435,null,4302,null,1012,null,3020,null,716,null,10511,null,1507,null,17527,null,1593,null,41739,null,2817,null,4183,null,984,null,2808,null,715,null,11310,null,1453,null,23438,null,2058,null,74549,null,3740,null,3561,null,773,null,2338,null,570,null,20291,null,2050,null,48359,null,2989,null,189242,null,5321,null,2392,null,650,null,2519,null,876,null,22402,null,1867,null,161929,null,4922,null,0400000US33,New Hampshire,33
2113974,null,12085,null,45924,null,3428,null,4110,null,1019,null,2441,null,864,null,7882,null,1258,null,31491,null,2851,null,95569,null,4639,null,7313,null,1195,null,6066,null,1193,null,20479,null,2305,null,61711,null,3943,null,173531,null,6024,null,8675,null,1157,null,8370,null,1276,null,34646,null,2419,null,121840,null,5377,null,198767,null,6191,null,7248,null,1213,null,5949,null,1155,null,37920,null,2569,null,147650,null,5515,null,348473,null,8511,null,9087,null,1227,null,7926,null,1151,null,51619,null,2911,null,279841,null,7683,null,1251710,null,11281,null,12482,null,1542,null,7476,null,1167,null,71543,null,3810,null,1160209,null,11182,null,0400000US34,New Jersey,34
512854,null,6259,null,29010,null,2593,null,9227,null,1446,null,5889,null,1232,null,7294,null,1164,null,6600,null,1407,null,48808,null,2879,null,15211,null,1864,null,9427,null,1389,null,13564,null,1711,null,10606,null,1718,null,82515,null,4243,null,21655,null,2243,null,16263,null,1869,null,27138,null,2728,null,17459,null,2084,null,79982,null,4439,null,14763,null,1984,null,12692,null,1880,null,32115,null,2934,null,20412,null,2172,null,101226,null,5633,null,11810,null,1778,null,12120,null,1843,null,42316,null,3386,null,34980,null,3050,null,171313,null,4903,null,7396,null,1214,null,8514,null,1427,null,46120,null,3181,null,109283,null,4295,null,0400000US35,New Mexico,35
3946375,null,20828,null,105431,null,3920,null,19066,null,1883,null,15854,null,1596,null,18801,null,1846,null,51710,null,3008,null,222839,null,7236,null,42321,null,2575,null,41446,null,2478,null,42900,null,2775,null,96172,null,5366,null,426055,null,10230,null,65644,null,3759,null,75936,null,4135,null,92337,null,4129,null,192138,null,6354,null,445107,null,9524,null,53139,null,3100,null,80935,null,3917,null,102086,null,4109,null,208947,null,6755,null,736043,null,11022,null,53018,null,2917,null,114092,null,4532,null,184893,null,5928,null,384040,null,8038,null,2010900,null,17757,null,42850,null,2569,null,103908,null,4225,null,308230,null,7521,null,1555912,null,15043,null,0400000US36,New York,36
2451157,null,16681,null,114051,null,5646,null,39430,null,3012,null,25574,null,2626,null,30015,null,3142,null,19032,null,2381,null,203822,null,5957,null,60766,null,3555,null,50812,null,2870,null,61940,null,4238,null,30304,null,2606,null,358957,null,9972,null,76924,null,4403,null,88174,null,4479,null,132964,null,6429,null,60895,null,4046,null,361141,null,9851,null,47773,null,4091,null,75477,null,4833,null,161036,null,6682,null,76855,null,4510,null,522169,null,9758,null,43477,null,3085,null,82345,null,3887,null,246544,null,6778,null,149803,null,5015,null,891017,null,12899,null,26667,null,2935,null,55105,null,3987,null,289114,null,7550,null,520131,null,9799,null,0400000US37,North Carolina,37
182992,null,3547,null,7084,null,923,null,3296,null,551,null,1048,null,327,null,1823,null,520,null,917,null,389,null,14049,null,1356,null,6749,null,849,null,3686,null,733,null,2945,null,773,null,669,null,233,null,26136,null,1795,null,10332,null,1087,null,7243,null,846,null,6404,null,902,null,2157,null,553,null,27088,null,2024,null,8251,null,989,null,5931,null,785,null,10257,null,1386,null,2649,null,596,null,42271,null,2597,null,8930,null,1037,null,8745,null,1065,null,19021,null,1877,null,5575,null,753,null,66364,null,2700,null,6943,null,982,null,9239,null,937,null,29778,null,2064,null,20404,null,1516,null,0400000US38,North Dakota,38
3113343,null,17812,null,105697,null,5331,null,29739,null,2717,null,26910,null,2155,null,34084,null,2742,null,14964,null,1999,null,235530,null,6676,null,64073,null,3687,null,70298,null,3436,null,80644,null,4027,null,20515,null,1770,null,430582,null,9317,null,81505,null,3730,null,129336,null,4503,null,176039,null,6153,null,43702,null,2489,null,467043,null,8291,null,60077,null,3205,null,128737,null,5141,null,217702,null,5958,null,60527,null,3515,null,706672,null,10343,null,46123,null,3010,null,144804,null,5689,null,385862,null,9020,null,129883,null,4922,null,1167819,null,11934,null,27074,null,2220,null,93321,null,4695,null,507922,null,10281,null,539502,null,8529,null,0400000US39,Ohio,39
946699,null,10337,null,46870,null,3047,null,21458,null,1996,null,12124,null,1632,null,9311,null,1475,null,3977,null,978,null,86277,null,3678,null,40683,null,2612,null,24539,null,2018,null,15668,null,1498,null,5387,null,949,null,153616,null,5164,null,53411,null,3401,null,49078,null,3294,null,41733,null,2943,null,9394,null,1018,null,147813,null,5139,null,38498,null,2564,null,47474,null,2757,null,48853,null,3287,null,12988,null,1621,null,202366,null,5690,null,34995,null,2304,null,57128,null,2826,null,86359,null,3740,null,23884,null,2006,null,309757,null,6617,null,21400,null,1822,null,47036,null,2925,null,136620,null,4986,null,104701,null,4303,null,0400000US40,Oklahoma,40
948798,null,11157,null,30441,null,2162,null,6641,null,1157,null,2250,null,693,null,6788,null,1047,null,14762,null,1593,null,66777,null,4252,null,13297,null,1424,null,5824,null,1180,null,16356,null,2101,null,31300,null,2683,null,124002,null,5311,null,17120,null,1753,null,8735,null,1644,null,32457,null,2498,null,65690,null,4072,null,129466,null,5320,null,10024,null,1480,null,5388,null,924,null,32825,null,2845,null,81229,null,3620,null,208038,null,6240,null,8763,null,1264,null,4869,null,951,null,44581,null,3272,null,149825,null,5348,null,390074,null,7689,null,5946,null,1096,null,3535,null,745,null,36628,null,2948,null,343965,null,7094,null,0400000US41,Oregon,41
