C07408_001E,C07408_001EA,C07408_001M,C07408_001MA,C07408_002E,C07408_002EA,C07408_002M,C07408_002MA,C07408_003E,C07408_003EA,C07408_003M,C07408_003MA,C07408_004E,C07408_004EA,C07408_004M,C07408_004MA,C07408_005E,C07408_005EA,C07408_005M,C07408_005MA,C07408_006E,C07408_006EA,C07408_006M,C07408_006MA,C07408_007E,C07408_007EA,C07408_007M,C07408_007MA,C07408_008E,C07408_008EA,C07408_008M,C07408_008MA,C07408_009E,C07408_009EA,C07408_009M,C07408_009MA,C07408_010E,C07408_010EA,C07408_010M,C07408_010MA,C07408_011E,C07408_011EA,C07408_011M,C07408_011MA,C07408_012E,C07408_012EA,C07408_012M,C07408_012MA,C07408_013E,C07408_013EA,C07408_013M,C07408_013MA,C07408_014E,C07408_014EA,C07408_014M,C07408_014MA,C07408_015E,C07408_015EA,C07408_015M,C07408_015MA,C07408_016E,C07408_016EA,C07408_016M,C07408_016MA,C07408_017E,C07408_017EA,C07408_017M,C07408_017MA,C07408_018E,C07408_018EA,C07408_018M,C07408_018MA,C07408_019E,C07408_019EA,C07408_019M,C07408_019MA,C07408_020E,C07408_020EA,C07408_020M,C07408_020MA,C07408_021E,C07408_021EA,C07408_021M,C07408_021MA,C07408_022E,C07408_022EA,C07408_022M,C07408_022MA,C07408_023E,C07408_023EA,C07408_023M,C07408_023MA,C07408_024E,C07408_024EA,C07408_024M,C07408_024MA,C07408_025E,C07408_025EA,C07408_025M,C07408_025MA,GEO_ID,NAME,state
7494279,null,14759,null,2372714,null,25742,null,3663672,null,34667,null,1028697,null,18288,null,429196,null,7957,null,6280538,null,23838,null,1802795,null,23768,null,3276615,null,30468,null,811385,null,16597,null,389743,null,7961,null,611333,null,19044,null,286846,null,12144,null,187720,null,11518,null,114752,null,7411,null,22015,null,2897,null,397466,null,16692,null,196576,null,10290,null,116537,null,8016,null,72654,null,5412,null,11699,null,2160,null,204942,null,9625,null,86497,null,5398,null,82800,null,6527,null,29906,null,3060,null,5739,null,1157,null,0400000US13,Georgia,13
1037237,null,7395,null,334479,null,8225,null,526553,null,11411,null,108946,null,5832,null,67259,null,3659,null,888159,null,9530,null,271174,null,8499,null,465193,null,10305,null,88965,null,5212,null,62827,null,3482,null,97474,null,7754,null,40257,null,4849,null,39987,null,4444,null,13685,null,2024,null,3545,null,987,null,6857,null,1404,null,4506,null,1246,null,1094,null,537,null,893,null,491,null,364,null,306,null,44747,null,4565,null,18542,null,2452,null,20279,null,3396,null,5403,null,1303,null,523,null,275,null,0400000US15,Hawaii,15
1166819,null,8602,null,288275,null,8784,null,667285,null,12537,null,152529,null,6821,null,58730,null,3153,null,947259,null,10073,null,197857,null,7890,null,579789,null,10636,null,117500,null,5803,null,52113,null,3164,null,128205,null,7373,null,51174,null,4305,null,53084,null,5618,null,21155,null,2795,null,2792,null,762,null,44191,null,4633,null,19855,null,2892,null,15156,null,2633,null,7370,null,1569,null,1810,null,603,null,47164,null,5290,null,19389,null,2764,null,19256,null,3429,null,6504,null,1359,null,2015,null,821,null,0400000US16,Idaho,16
10279636,null,14640,null,3473725,null,29127,null,5009207,null,36537,null,1156400,null,18958,null,640304,null,10045,null,8865488,null,25833,null,2717071,null,24121,null,4606361,null,35625,null,959372,null,17309,null,582684,null,9565,null,863779,null,21801,null,458583,null,15571,null,237558,null,9654,null,128437,null,7736,null,39201,null,3544,null,300769,null,12844,null,169103,null,10202,null,79643,null,5981,null,40835,null,3528,null,11188,null,1722,null,249600,null,9803,null,128968,null,7530,null,85645,null,5736,null,27756,null,2968,null,7231,null,1256,null,0400000US17,Illinois,17
5025393,null,10356,null,1407115,null,17355,null,2611611,null,27237,null,689375,null,15347,null,317292,null,7292,null,4256055,null,20895,null,1042888,null,16886,null,2379690,null,27186,null,545765,null,13400,null,287712,null,7420,null,470792,null,15745,null,214460,null,10083,null,142430,null,7914,null,95562,null,5654,null,18340,null,1992,null,188731,null,7159,null,97333,null,5446,null,49945,null,3951,null,33416,null,3408,null,8037,null,1237,null,109815,null,6655,null,52434,null,4174,null,39546,null,4482,null,14632,null,2321,null,3203,null,823,null,0400000US18,Indiana,18
2405253,null,7508,null,661376,null,9686,null,1313020,null,14178,null,272803,null,8142,null,158054,null,4637,null,2012779,null,11633,null,462356,null,9036,null,1194243,null,14868,null,215922,null,7268,null,140258,null,4298,null,234482,null,10696,null,113263,null,6917,null,73448,null,5929,null,35989,null,3491,null,11782,null,1724,null,97221,null,5810,null,56311,null,4146,null,23396,null,2297,null,14263,null,1848,null,3251,null,742,null,60771,null,4427,null,29446,null,2902,null,21933,null,3051,null,6629,null,1167,null,2763,null,942,null,0400000US19,Iowa,19
2199690,null,8915,null,588769,null,10061,null,1198541,null,13339,null,275051,null,8447,null,137329,null,4287,null,1824602,null,11927,null,417879,null,10302,null,1072840,null,13786,null,211030,null,6587,null,122853,null,4454,null,223878,null,9704,null,101326,null,6203,null,72061,null,5953,null,42042,null,4031,null,8449,null,1410,null,79071,null,5152,null,39995,null,3415,null,23671,null,2579,null,12077,null,1811,null,3328,null,1022,null,72139,null,5924,null,29569,null,3298,null,29969,null,3724,null,9902,null,1779,null,2699,null,863,null,0400000US20,Kansas,20
3400682,null,9252,null,880668,null,13975,null,1777199,null,22426,null,500739,null,11984,null,242076,null,5915,null,2919764,null,14751,null,691900,null,13351,null,1609766,null,21859,null,399023,null,10266,null,219075,null,5528,null,280520,null,10297,null,108589,null,6276,null,98583,null,6967,null,59621,null,4219,null,13727,null,1789,null,128241,null,6991,null,51829,null,3940,null,39603,null,4549,null,30580,null,3069,null,6229,null,1365,null,72157,null,5509,null,28350,null,3092,null,29247,null,3080,null,11515,null,2173,null,3045,null,804,null,0400000US21,Kentucky,21
3484212,null,8972,null,1117076,null,13962,null,1626305,null,17656,null,497134,null,11695,null,243697,null,6968,null,2972493,null,16764,null,880928,null,14396,null,1467803,null,17565,null,403660,null,9759,null,220102,null,6633,null,298691,null,12685,null,139225,null,8844,null,92600,null,6249,null,52195,null,3863,null,14671,null,1920,null,122945,null,7589,null,61261,null,5297,null,32028,null,4162,null,23823,null,2766,null,5833,null,1275,null,90083,null,5678,null,35662,null,3690,null,33874,null,3852,null,17456,null,2683,null,3091,null,899,null,0400000US22,Louisiana,22
1090481,null,4730,null,291194,null,7049,null,566608,null,10255,null,161257,null,6525,null,71422,null,2945,null,936656,null,7553,null,216720,null,6695,null,524236,null,9884,null,130297,null,5747,null,65403,null,2986,null,91320,null,6233,null,44581,null,3901,null,23983,null,3198,null,19206,null,2594,null,3550,null,829,null,34977,null,3424,null,16453,null,2414,null,9004,null,1837,null,7618,null,1683,null,1902,null,705,null,27528,null,3223,null,13440,null,1988,null,9385,null,1987,null,4136,null,1213,null,567,null,352,null,0400000US23,Maine,23
4512518,null,11962,null,1517086,null,17723,null,2164301,null,24007,null,565101,null,13127,null,266030,null,6160,null,3922159,null,18300,null,1212380,null,18481,null,1989045,null,21743,null,475906,null,11360,null,244828,null,5884,null,299350,null,13309,null,150091,null,9134,null,85803,null,5515,null,52013,null,4520,null,11443,null,1723,null,144485,null,8106,null,80657,null,5754,null,40015,null,4256,null,18532,null,2127,null,5281,null,1189,null,146524,null,7535,null,73958,null,5332,null,49438,null,4589,null,18650,null,2587,null,4478,null,1034,null,0400000US24,Maryland,24
5276683,null,12631,null,1854694,null,17742,null,2507815,null,23538,null,584868,null,13128,null,329306,null,7720,null,4574524,null,19414,null,1466608,null,18956,null,2321224,null,23385,null,488903,null,12310,null,297789,null,7309,null,409319,null,12624,null,212030,null,9576,null,112607,null,6873,null,64468,null,5181,null,20214,null,2304,null,160489,null,10192,null,98987,null,7941,null,37354,null,4057,null,16802,null,2490,null,7346,null,1582,null,132351,null,6933,null,77069,null,5729,null,36630,null,3171,null,14695,null,2183,null,3957,null,1078,null,0400000US25,Massachusetts,25
8081490,null,12742,null,2573872,null,22286,null,3994863,null,28525,null,1016222,null,16367,null,496533,null,7217,null,6881300,null,23965,null,1934285,null,19979,null,3667081,null,24144,null,829530,null,13761,null,450404,null,6997,null,714132,null,20065,null,368642,null,13617,null,193328,null,10479,null,120605,null,5904,null,31557,null,2555,null,314795,null,9834,null,186121,null,7922,null,72776,null,5467,null,45397,null,3523,null,10501,null,1247,null,171263,null,8759,null,84824,null,5839,null,61678,null,5586,null,20690,null,2587,null,4071,null,1053,null,0400000US26,Michigan,26
4186262,null,8961,null,1276902,null,14684,null,2230409,null,19640,null,449673,null,10626,null,229278,null,5053,null,3593961,null,13363,null,958384,null,15405,null,2060573,null,18979,null,367525,null,9588,null,207479,null,4748,null,309590,null,11104,null,160787,null,7762,null,89867,null,6388,null,45312,null,3533,null,13624,null,1590,null,182985,null,7791,null,103921,null,6507,null,48127,null,4338,null,25419,null,2702,null,5518,null,1169,null,99726,null,6097,null,53810,null,4707,null,31842,null,3646,null,11417,null,2011,null,2657,null,891,null,0400000US27,Minnesota,27
2297282,null,7494,null,716694,null,11743,null,1081206,null,19656,null,328535,null,10656,null,170847,null,5783,null,1970698,null,12411,null,565459,null,12014,null,979149,null,18830,null,269806,null,9917,null,156284,null,5615,null,182434,null,9785,null,79510,null,5784,null,59840,null,5169,null,34284,null,3375,null,8800,null,1483,null,87165,null,5823,null,47436,null,4453,null,21087,null,3636,null,14657,null,1964,null,3985,null,1127,null,56985,null,5137,null,24289,null,3261,null,21130,null,3296,null,9788,null,1651,null,1778,null,609,null,0400000US28,Mississippi,28
4724515,null,10469,null,1336788,null,15652,null,2428172,null,22908,null,646765,null,13684,null,312790,null,6435,null,3957931,null,17254,null,984573,null,14426,null,2188796,null,22076,null,501906,null,11445,null,282656,null,5811,null,429768,null,14733,null,193449,null,10572,null,129095,null,7983,null,88991,null,6844,null,18233,null,2148,null,212270,null,8698,null,101261,null,5842,null,64057,null,4546,null,38776,null,3556,null,8176,null,1453,null,124546,null,7201,null,57505,null,4554,null,46224,null,4861,null,17092,null,2159,null,3725,null,979,null,0400000US29,Missouri,29
776720,null,5251,null,222803,null,6639,null,404565,null,9425,null,103400,null,5575,null,45952,null,2590,null,651305,null,6714,null,160953,null,5961,null,362564,null,9095,null,85384,null,4939,null,42404,null,2530,null,68943,null,5528,null,33860,null,3515,null,22662,null,3229,null,10642,null,1837,null,1779,null,664,null,27652,null,3382,null,14064,null,2322,null,8022,null,1917,null,4683,null,971,null,883,null,426,null,28820,null,3800,null,13926,null,2522,null,11317,null,2375,null,2691,null,743,null,886,null,517,null,0400000US30,Montana,30
1407497,null,5010,null,395446,null,7327,null,760220,null,11063,null,162618,null,5828,null,89213,null,3851,null,1171376,null,9651,null,279811,null,7669,null,685656,null,10861,null,126850,null,4328,null,79059,null,3522,null,137956,null,7974,null,65279,null,5344,null,45183,null,4203,null,21496,null,2292,null,5998,null,1013,null,56162,null,4305,null,30524,null,3026,null,14333,null,2172,null,9206,null,1513,null,2099,null,610,null,42003,null,3707,null,19832,null,2425,null,15048,null,2069,null,5066,null,1278,null,2057,null,830,null,0400000US31,Nebraska,31
2010537,null,12502,null,595296,null,12845,null,985738,null,16125,null,325859,null,10869,null,103644,null,4538,null,1616385,null,16068,null,435867,null,12757,null,839763,null,15738,null,249839,null,9633,null,90916,null,4368,null,288266,null,13207,null,116677,null,6989,null,106495,null,7818,null,55881,null,4408,null,9213,null,1964,null,19913,null,3519,null,9683,null,2008,null,5472,null,1872,null,3851,null,1397,null,907,null,637,null,85973,null,6678,null,33069,null,3365,null,34008,null,4093,null,16288,null,2601,null,2608,null,875,null,0400000US32,Nevada,32
1072945,null,6010,null,298684,null,7520,null,579171,null,10902,null,132087,null,5752,null,63003,null,3300,null,937015,null,6977,null,230586,null,6906,null,541428,null,10566,null,107995,null,4984,null,57006,null,3264,null,74731,null,5673,null,34213,null,3761,null,20946,null,3067,null,15503,null,2472,null,4069,null,1128,null,25444,null,3487,null,13442,null,2379,null,7089,null,1940,null,4268,null,1215,null,645,null,450,null,35755,null,3814,null,20443,null,2723,null,9708,null,1930,null,4321,null,1036,null,1283,null,604,null,0400000US33,New Hampshire,33
6999049,null,12255,null,2303218,null,20740,null,3526886,null,23565,null,712281,null,14678,null,456664,null,10159,null,6253436,null,18805,null,1940648,null,22330,null,3271905,null,21521,null,618268,null,13747,null,422615,null,9837,null,392525,null,14344,null,179022,null,9505,null,138878,null,8101,null,57025,null,4182,null,17600,null,2216,null,175840,null,9360,null,88948,null,6122,null,58808,null,5084,null,19551,null,2834,null,8533,null,1624,null,177248,null,9556,null,94600,null,5732,null,57295,null,5852,null,17437,null,2935,null,7916,null,1761,null,0400000US34,New Jersey,34
1558861,null,6475,null,508015,null,10943,null,734320,null,12931,null,222164,null,7194,null,94362,null,3435,null,1310466,null,11763,null,385638,null,10368,null,655519,null,10809,null,184168,null,7193,null,85141,null,3335,null,148623,null,9427,null,76209,null,6580,null,43435,null,4795,null,23651,null,3283,null,5328,null,1491,null,43979,null,5013,null,23869,null,3875,null,12336,null,2665,null,6366,null,1420,null,1408,null,524,null,55793,null,4455,null,22299,null,2951,null,23030,null,3224,null,7979,null,1643,null,2485,null,756,null,0400000US35,New Mexico,35
15885060,null,16411,null,5802871,null,32142,null,7266910,null,41896,null,1785007,null,24443,null,1030272,null,13139,null,14063645,null,30892,null,4842837,null,33391,null,6725571,null,38843,null,1542021,null,22189,null,953216,null,12308,null,1048430,null,24719,null,531347,null,14866,null,317000,null,14213,null,152973,null,7080,null,47110,null,3245,null,423480,null,14240,null,253731,null,11430,null,105375,null,6931,null,47942,null,4117,null,16432,null,1816,null,349505,null,11893,null,174956,null,7642,null,118964,null,7952,null,42071,null,4430,null,13514,null,2126,null,0400000US36,New York,36
7225204,null,15980,null,2061795,null,22802,null,3730408,null,31598,null,972793,null,17291,null,460208,null,9414,null,6096209,null,24479,null,1536986,null,23252,null,3360090,null,29543,null,778491,null,13525,null,420642,null,8563,null,656549,null,19374,null,295910,null,13505,null,213026,null,11355,null,120739,null,7041,null,26874,null,2847,null,287480,null,12531,null,151457,null,9155,null,76847,null,5681,null,49974,null,4021,null,9202,null,1458,null,184966,null,9709,null,77442,null,6348,null,80445,null,6024,null,23589,null,2980,null,3490,null,792,null,0400000US37,North Carolina,37
521070,null,4598,null,149993,null,4628,null,289879,null,6579,null,45364,null,3202,null,35834,null,1994,null,433525,null,4834,null,105125,null,4322,null,259560,null,6408,null,36316,null,2745,null,32524,null,1882,null,49206,null,4781,null,24461,null,3440,null,17850,null,3277,null,4978,null,1014,null,1917,null,574,null,17333,null,1885,null,9954,null,1396,null,4647,null,1139,null,1924,null,651,null,808,null,350,null,21006,null,3120,null,10453,null,2088,null,7822,null,1842,null,2146,null,810,null,585,null,309,null,0400000US38,North Dakota,38
9246764,null,11420,null,2778824,null,21025,null,4596167,null,29989,null,1260411,null,20276,null,611362,null,8729,null,7875418,null,24478,null,2096379,null,24584,null,4206973,null,26680,null,1016116,null,15361,null,555950,null,8952,null,857800,null,19867,null,418429,null,13424,null,236994,null,10912,null,164619,null,7522,null,37758,null,3148,null,329129,null,11656,null,177173,null,7383,null,83370,null,6600,null,55864,null,4313,null,12722,null,2043,null,184417,null,9172,null,86843,null,5438,null,68830,null,5723,null,23812,null,3188,null,4932,null,1056,null,0400000US39,Ohio,39
2860689,null,9170,null,739300,null,11059,null,1494369,null,16457,null,426059,null,10571,null,200961,null,5287,null,2342305,null,15075,null,531141,null,12445,null,1312234,null,16959,null,321345,null,8909,null,177585,null,5175,null,300979,null,10229,null,115224,null,5916,null,110135,null,6760,null,61132,null,4133,null,14488,null,1777,null,138242,null,7984,null,61241,null,5034,null,40553,null,4131,null,30982,null,3217,null,5466,null,1172,null,79163,null,6220,null,31694,null,3573,null,31447,null,4195,null,12600,null,2225,null,3422,null,870,null,0400000US40,Oklahoma,40
3047191,null,10164,null,869634,null,13685,null,1554481,null,18345,null,448461,null,12023,null,174615,null,5577,null,2526829,null,13726,null,630917,null,12748,null,1390066,null,17633,null,348638,null,10249,null,157208,null,6221,null,309606,null,10832,null,138340,null,7972,null,97703,null,7308,null,63532,null,5404,null,10031,null,1881,null,119723,null,6071,null,61340,null,4209,null,32216,null,3987,null,21697,null,2894,null,4470,null,1283,null,91033,null,6717,null,39037,null,4084,null,34496,null,3800,null,14594,null,2355,null,2906,null,989,null,0400000US41,Oregon,41
10148542,null,13174,null,3168104,null,21067,null,5054620,null,23376,null,1162408,null,16386,null,763410,null,11113,null,8916135,null,24124,null,2522184,null,21819,null,4714960,null,22033,null,980289,null,14623,null,698702,null,10897,null,735266,null,18573,null,368321,null,13205,null,203748,null,9787,null,118541,null,5375,null,44656,null,2830,null,303567,null,9801,null,177336,null,6935,null,70202,null,5137,null,43381,null,3263,null,12648,null,1626,null,193574,null,8863,null,100263,null,5995,null,65710,null,5292,null,20197,null,2398,null,7404,null,1461,null,0400000US42,Pennsylvania,42
862651,null,5068,null,291833,null,8529,null,394399,null,9673,null,114772,null,5246,null,61647,null,2861,null,757603,null,6551,null,241256,null,8280,null,362903,null,8645,null,96424,null,5251,null,57020,null,2589,null,64858,null,5440,null,30140,null,3435,null,18697,null,3377,null,12855,null,1991,null,3166,null,931,null,12420,null,1669,null,6843,null,1335,null,2987,null,1066,null,2070,null,803,null,520,null,327,null,27770,null,3310,null,13594,null,2018,null,9812,null,2218,null,3423,null,1194,null,941,null,726,null,0400000US44,Rhode Island,44
3554808,null,9768,null,1087568,null,14729,null,1733663,null,22051,null,480915,null,12624,null,252662,null,5675,null,3064587,null,14621,null,854102,null,15719,null,1589409,null,20222,null,387849,null,11061,null,233227,null,5457,null,283276,null,11593,null,132778,null,8531,null,82648,null,6373,null,55110,null,4502,null,12740,null,1973,null,111592,null,7362,null,62286,null,4721,null,25539,null,3450,null,19646,null,3254,null,4121,null,1012,null,95353,null,8014,null,38402,null,4041,null,36067,null,4793,null,18310,null,2949,null,2574,null,825,null,0400000US45,South Carolina,45
639110,null,3947,null,182284,null,5561,null,342393,null,6844,null,72717,null,3851,null,41716,null,2127,null,541892,null,5401,null,132226,null,5049,null,313195,null,6519,null,58047,null,3638,null,38424,null,2137,null,50204,null,4051,null,25111,null,2807,null,14678,null,2489,null,8271,null,1680,null,2144,null,482,null,26166,null,3151,null,14860,null,2509,null,6604,null,1522,null,3856,null,1144,null,846,null,365,null,20848,null,3141,null,10087,null,1777,null,7916,null,1996,null,2543,null,953,null,302,null,221,null,0400000US46,South Dakota,46
4946640,null,12329,null,1336806,null,16258,null,2548054,null,26292,null,725176,null,15467,null,336604,null,7248,null,4197778,null,18395,null,1017359,null,16827,null,2292256,null,26989,null,581858,null,13550,null,306305,null,6853,null,456383,null,15328,null,199501,null,9581,null,148531,null,8717,null,90110,null,5928,null,18241,null,2067,null,169502,null,8993,null,70155,null,4928,null,57161,null,5437,null,34311,null,3038,null,7875,null,1509,null,122977,null,7296,null,49791,null,4739,null,50106,null,4460,null,18897,null,2344,null,4183,null,1139,null,0400000US47,Tennessee,47
18433425,null,27160,null,5508547,null,29561,null,9418284,null,47938,null,2482350,null,25680,null,1024244,null,15837,null,15294779,null,38530,null,4162955,null,30564,null,8285807,null,44330,null,1935104,null,25313,null,910913,null,15915,null,1934351,null,33897,null,801570,null,19984,null,709167,null,17927,null,350893,null,12211,null,72721,null,5522,null,873005,null,19689,null,403144,null,12606,null,289999,null,11681,null,147528,null,7840,null,32334,null,3282,null,331290,null,12216,null,140878,null,7562,null,133311,null,7914,null,48825,null,3951,null,8276,null,1738,null,0400000US48,Texas,48
1967538,null,9642,null,562459,null,11623,null,1115673,null,14448,null,212568,null,7317,null,76838,null,3393,null,1624471,null,14251,null,423927,null,12030,null,966727,null,12622,null,163634,null,6967,null,70183,null,3347,null,215525,null,10259,null,83965,null,6027,null,95288,null,6131,null,31681,null,3846,null,4591,null,1015,null,68146,null,6312,null,32384,null,4528,null,25564,null,3178,null,9120,null,1790,null,1078,null,553,null,59396,null,5203,null,22183,null,2976,null,28094,null,3972,null,8133,null,1515,null,986,null,470,null,0400000US49,Utah,49
518115,null,3889,null,150047,null,4234,null,265629,null,7086,null,71641,null,4523,null,30798,null,2099,null,448507,null,4159,null,113623,null,4491,null,246577,null,6669,null,60255,null,3881,null,28052,null,1982,null,38850,null,3232,null,19979,null,2168,null,10234,null,2016,null,7239,null,1488,null,1398,null,406,null,9725,null,1753,null,5343,null,1341,null,1804,null,686,null,2244,null,636,null,334,null,252,null,21033,null,3320,null,11102,null,2195,null,7014,null,1730,null,1903,null,697,null,1014,null,650,null,0400000US50,Vermont,50
