C17017_001E,C17017_001EA,C17017_001M,C17017_001MA,C17017_002E,C17017_002EA,C17017_002M,C17017_002MA,C17017_003E,C17017_003EA,C17017_003M,C17017_003MA,C17017_004E,C17017_004EA,C17017_004M,C17017_004MA,C17017_005E,C17017_005EA,C17017_005M,C17017_005MA,C17017_006E,C17017_006EA,C17017_006M,C17017_006MA,C17017_007E,C17017_007EA,C17017_007M,C17017_007MA,C17017_008E,C17017_008EA,C17017_008M,C17017_008MA,C17017_009E,C17017_009EA,C17017_009M,C17017_009MA,C17017_010E,C17017_010EA,C17017_010M,C17017_010MA,C17017_011E,C17017_011EA,C17017_011M,C17017_011MA,C17017_012E,C17017_012EA,C17017_012M,C17017_012MA,C17017_013E,C17017_013EA,C17017_013M,C17017_013MA,C17017_014E,C17017_014EA,C17017_014M,C17017_014MA,C17017_015E,C17017_015EA,C17017_015M,C17017_015MA,C17017_016E,C17017_016EA,C17017_016M,C17017_016MA,C17017_017E,C17017_017EA,C17017_017M,C17017_017MA,C17017_018E,C17017_018EA,C17017_018M,C17017_018MA,C17017_019E,C17017_019EA,C17017_019M,C17017_019MA,GEO_ID,NAME,state
1110829,null,6612,null,125931,null,5107,null,56736,null,3445,null,20713,null,1941,null,36023,null,2973,null,5500,null,1373,null,30523,null,2742,null,69195,null,4473,null,25591,null,2628,null,43604,null,3616,null,984898,null,7783,null,679528,null,8567,null,556442,null,7977,null,123086,null,5220,null,38083,null,3098,null,85003,null,4031,null,305370,null,6806,null,152512,null,5735,null,152858,null,4634,null,0400000US20,Kansas,20
1686277,null,9662,null,290610,null,8277,null,147398,null,6613,null,58911,null,4418,null,88487,null,5142,null,15352,null,2238,null,73135,null,4281,null,143212,null,6435,null,52147,null,3938,null,91065,null,4561,null,1395667,null,10578,null,978232,null,11613,null,789765,null,12075,null,188467,null,7180,null,57531,null,3607,null,130936,null,6263,null,417435,null,9972,null,200690,null,7154,null,216745,null,6868,null,0400000US21,Kentucky,21
1625153,null,9520,null,274760,null,8782,null,146380,null,6476,null,40293,null,3476,null,106087,null,5074,null,12986,null,2149,null,93101,null,5144,null,128380,null,5373,null,48902,null,3584,null,79478,null,4227,null,1350393,null,11147,null,947761,null,11039,null,718832,null,9344,null,228929,null,6748,null,61456,null,4409,null,167473,null,6071,null,402632,null,8749,null,197146,null,6033,null,205486,null,6656,null,0400000US22,Louisiana,22
542363,null,5056,null,71223,null,3617,null,29416,null,2739,null,9110,null,1415,null,20306,null,2676,null,3216,null,886,null,17090,null,2463,null,41807,null,2590,null,16150,null,1802,null,25657,null,2125,null,471140,null,6256,null,314406,null,6052,null,262020,null,5387,null,52386,null,3228,null,18563,null,1898,null,33823,null,2409,null,156734,null,4828,null,72488,null,3751,null,84246,null,3164,null,0400000US23,Maine,23
2092692,null,7904,null,165913,null,5663,null,74687,null,4060,null,20748,null,2609,null,53939,null,3967,null,8013,null,1488,null,45926,null,3831,null,91226,null,4145,null,33722,null,2852,null,57504,null,3448,null,1926779,null,9847,null,1321091,null,11173,null,986372,null,11805,null,334719,null,8643,null,85006,null,4693,null,249713,null,7773,null,605688,null,10963,null,270309,null,8086,null,335379,null,7734,null,0400000US24,Maryland,24
2467323,null,8171,null,261902,null,7651,null,111502,null,6166,null,34605,null,2973,null,76897,null,5036,null,10089,null,1922,null,66808,null,4550,null,150400,null,5937,null,62521,null,4194,null,87879,null,4421,null,2205421,null,10153,null,1457139,null,11859,null,1133668,null,11977,null,323471,null,9439,null,88996,null,5292,null,234475,null,8319,null,748282,null,10049,null,339517,null,7703,null,408765,null,7409,null,0400000US25,Massachusetts,25
3810801,null,12762,null,518253,null,9522,null,264514,null,7290,null,83535,null,3916,null,180979,null,6669,null,26852,null,2205,null,154127,null,6564,null,253739,null,8037,null,106822,null,5498,null,146917,null,5584,null,3292548,null,15419,null,2260874,null,15759,null,1804882,null,14686,null,455992,null,9027,null,128186,null,4863,null,327806,null,8267,null,1031674,null,11564,null,490820,null,9250,null,540854,null,8892,null,0400000US26,Michigan,26
2089449,null,7329,null,205059,null,5876,null,82834,null,3898,null,27309,null,1965,null,55525,null,3302,null,7155,null,1288,null,48370,null,3128,null,122225,null,4743,null,49969,null,3163,null,72256,null,3730,null,1884390,null,9114,null,1259890,null,10507,null,1045690,null,10997,null,214200,null,6157,null,73708,null,3760,null,140492,null,4728,null,624500,null,8268,null,305532,null,7385,null,318968,null,6481,null,0400000US27,Minnesota,27
1094208,null,7307,null,222578,null,7993,null,128296,null,7118,null,35259,null,3729,null,93037,null,6003,null,12650,null,2690,null,80387,null,5000,null,94282,null,5197,null,38040,null,3149,null,56242,null,3984,null,871630,null,9881,null,626952,null,9376,null,474410,null,9188,null,152542,null,5968,null,39686,null,3078,null,112856,null,4922,null,244678,null,7070,null,119634,null,5113,null,125044,null,5126,null,0400000US28,Mississippi,28
2330040,null,9044,null,304095,null,7741,null,148339,null,5579,null,48619,null,2793,null,99720,null,4867,null,14920,null,2128,null,84800,null,4518,null,155756,null,5453,null,61426,null,3579,null,94330,null,4822,null,2025945,null,11381,null,1381201,null,13057,null,1111714,null,12865,null,269487,null,7808,null,84752,null,4355,null,184735,null,6261,null,644744,null,10481,null,305470,null,7828,null,339274,null,6921,null,0400000US29,Missouri,29
375598,null,3682,null,51266,null,3539,null,23162,null,2316,null,10295,null,1479,null,12867,null,1856,null,2166,null,924,null,10701,null,1497,null,28104,null,2501,null,13126,null,1639,null,14978,null,1811,null,324332,null,4571,null,214412,null,4625,null,182056,null,4652,null,32356,null,2609,null,10980,null,1398,null,21376,null,2094,null,109920,null,3602,null,55723,null,3330,null,54197,null,2215,null,0400000US30,Montana,30
704143,null,4204,null,74991,null,4044,null,30955,null,2464,null,11643,null,1400,null,19312,null,1899,null,2710,null,706,null,16602,null,1791,null,44036,null,3000,null,17959,null,2244,null,26077,null,2082,null,629152,null,5197,null,426504,null,6292,null,353421,null,5734,null,73083,null,4499,null,26394,null,2729,null,46689,null,3100,null,202648,null,5803,null,99903,null,3869,null,102745,null,3700,null,0400000US31,Nebraska,31
952856,null,7182,null,96814,null,5584,null,48547,null,3928,null,20439,null,2719,null,28108,null,3208,null,4681,null,1146,null,23427,null,3083,null,48267,null,3924,null,23270,null,2939,null,24997,null,2635,null,856042,null,7729,null,566472,null,7970,null,429273,null,8352,null,137199,null,6227,null,49091,null,4145,null,88108,null,3917,null,289570,null,7380,null,161972,null,5371,null,127598,null,4360,null,0400000US32,Nevada,32
505286,null,4732,null,41692,null,3476,null,17212,null,2229,null,4558,null,1061,null,12654,null,1850,null,2007,null,632,null,10647,null,1709,null,24480,null,2760,null,10793,null,1859,null,13687,null,1875,null,463594,null,5392,null,328112,null,5497,null,271546,null,5342,null,56566,null,2951,null,19324,null,2447,null,37242,null,2442,null,135482,null,5288,null,67840,null,3777,null,67642,null,3434,null,0400000US33,New Hampshire,33
3154012,null,10110,null,276721,null,7604,null,135251,null,5517,null,44341,null,3637,null,90910,null,4546,null,12190,null,2192,null,78720,null,4164,null,141470,null,6077,null,49146,null,3688,null,92324,null,4448,null,2877291,null,13065,null,2033126,null,15957,null,1580494,null,14085,null,452632,null,10096,null,131946,null,6396,null,320686,null,8803,null,844165,null,12969,null,390503,null,8409,null,453662,null,9016,null,0400000US34,New Jersey,34
741399,null,5755,null,119292,null,4129,null,60528,null,4187,null,23221,null,2555,null,37307,null,3556,null,6814,null,1510,null,30493,null,3117,null,58764,null,3512,null,26927,null,2733,null,31837,null,2949,null,622107,null,7279,null,421631,null,7185,null,317021,null,6219,null,104610,null,5389,null,33968,null,3030,null,70642,null,4336,null,200476,null,5753,null,99618,null,4359,null,100858,null,4172,null,0400000US35,New Mexico,35
7137482,null,15735,null,957474,null,15488,null,471968,null,10027,null,161157,null,6970,null,310811,null,8915,null,41348,null,3919,null,269463,null,7665,null,485506,null,13334,null,183106,null,7437,null,302400,null,10630,null,6180008,null,21383,null,4110346,null,18220,null,3052136,null,20364,null,1058210,null,15521,null,292619,null,8703,null,765591,null,12029,null,2069662,null,19585,null,952910,null,14849,null,1116752,null,13572,null,0400000US36,New York,36
3595175,null,14706,null,503851,null,12930,null,260167,null,10140,null,86882,null,5497,null,173285,null,8090,null,26838,null,3211,null,146447,null,6796,null,243684,null,7133,null,92012,null,4985,null,151672,null,5056,null,3091324,null,16277,null,2137564,null,16749,null,1690172,null,15825,null,447392,null,9602,null,127886,null,5934,null,319506,null,7685,null,953760,null,13832,null,453637,null,10084,null,500123,null,9635,null,0400000US37,North Carolina,37
274743,null,2659,null,34213,null,2590,null,13497,null,1627,null,4925,null,854,null,8572,null,1376,null,1009,null,466,null,7563,null,1204,null,20716,null,1923,null,8675,null,1290,null,12041,null,1482,null,240530,null,3121,null,157424,null,3706,null,135641,null,3643,null,21783,null,1972,null,7546,null,1240,null,14237,null,1528,null,83106,null,3099,null,44584,null,2573,null,38522,null,2134,null,0400000US38,North Dakota,38
4508871,null,14815,null,598954,null,11249,null,288964,null,7469,null,79544,null,4341,null,209420,null,7085,null,29981,null,2998,null,179439,null,6790,null,309990,null,9089,null,125264,null,5936,null,184726,null,7231,null,3909917,null,14935,null,2647208,null,13427,null,2098619,null,14811,null,548589,null,9232,null,160003,null,5740,null,388586,null,8374,null,1262709,null,13132,null,591071,null,10204,null,671638,null,9031,null,0400000US39,Ohio,39
1407933,null,7799,null,218556,null,7681,null,110167,null,5395,null,42442,null,2853,null,67725,null,4333,null,10998,null,1870,null,56727,null,3945,null,108389,null,4935,null,40490,null,2929,null,67899,null,4391,null,1189377,null,9442,null,826372,null,8259,null,665065,null,8477,null,161307,null,5883,null,52638,null,3212,null,108669,null,4759,null,363005,null,7763,null,168072,null,5516,null,194933,null,5307,null,0400000US40,Oklahoma,40
1474755,null,6858,null,191670,null,6282,null,90253,null,4869,null,34790,null,3188,null,55463,null,3997,null,10785,null,1829,null,44678,null,3602,null,101417,null,4748,null,42280,null,2896,null,59137,null,3941,null,1283085,null,8808,null,849234,null,9418,null,696962,null,10139,null,152272,null,5561,null,49713,null,3775,null,102559,null,4311,null,433851,null,8066,null,204001,null,6220,null,229850,null,6420,null,0400000US41,Oregon,41
4904554,null,11469,null,587247,null,9208,null,271201,null,7863,null,84793,null,4484,null,186408,null,7935,null,25605,null,2838,null,160803,null,7339,null,316046,null,7799,null,121974,null,4174,null,194072,null,6926,null,4317307,null,12727,null,2933913,null,13557,null,2315418,null,11619,null,618495,null,11495,null,190817,null,6733,null,427678,null,9332,null,1383394,null,11220,null,646866,null,10709,null,736528,null,11007,null,0400000US42,Pennsylvania,42
399107,null,3931,null,50213,null,3593,null,19070,null,1923,null,5219,null,1052,null,13851,null,1816,null,2002,null,650,null,11849,null,1702,null,31143,null,2849,null,12482,null,1844,null,18661,null,1943,null,348894,null,4657,null,228689,null,5435,null,175504,null,5157,null,53185,null,3315,null,15761,null,1980,null,37424,null,2933,null,120205,null,4981,null,55046,null,3565,null,65159,null,3472,null,0400000US44,Rhode Island,44
1702300,null,9251,null,261786,null,8201,null,132261,null,6882,null,38104,null,3328,null,94157,null,6082,null,10488,null,2025,null,83669,null,5268,null,129525,null,5558,null,48853,null,3333,null,80672,null,4613,null,1440514,null,11426,null,1009911,null,10381,null,783987,null,10805,null,225924,null,6784,null,61627,null,4084,null,164297,null,6211,null,430603,null,9808,null,202389,null,6474,null,228214,null,7390,null,0400000US45,South Carolina,45
319926,null,3421,null,39353,null,2637,null,16929,null,1870,null,5377,null,837,null,11552,null,1702,null,1447,null,588,null,10105,null,1485,null,22424,null,2103,null,10399,null,1628,null,12025,null,1626,null,280573,null,3760,null,189310,null,3894,null,159153,null,3694,null,30157,null,2552,null,9854,null,1653,null,20303,null,1751,null,91263,null,3689,null,43736,null,2549,null,47527,null,2709,null,0400000US46,South Dakota,46
2434683,null,10947,null,367530,null,9856,null,187492,null,7909,null,66395,null,4348,null,121097,null,6228,null,18548,null,2469,null,102549,null,5712,null,180038,null,7615,null,70160,null,4538,null,109878,null,5399,null,2067153,null,12773,null,1435780,null,13445,null,1142725,null,14301,null,293055,null,7952,null,81015,null,4644,null,212040,null,6600,null,631373,null,12883,null,299098,null,8972,null,332275,null,8270,null,0400000US47,Tennessee,47
8422249,null,18072,null,1230876,null,15019,null,725968,null,12785,null,300238,null,9790,null,425730,null,11223,null,61724,null,4570,null,364006,null,10435,null,504908,null,10742,null,195848,null,7263,null,309060,null,7549,null,7191373,null,22825,null,5142233,null,25378,null,3996226,null,25346,null,1146007,null,16174,null,351193,null,10117,null,794814,null,13727,null,2049140,null,19872,null,1044128,null,14265,null,1005012,null,13424,null,0400000US48,Texas,48
854244,null,4876,null,79480,null,4312,null,41653,null,2628,null,21298,null,2080,null,20355,null,2327,null,3181,null,872,null,17174,null,2222,null,37827,null,3425,null,15127,null,2078,null,22700,null,2496,null,774764,null,6053,null,590664,null,7375,null,495718,null,7494,null,94946,null,4997,null,33412,null,3467,null,61534,null,3466,null,184100,null,5666,null,93395,null,4582,null,90705,null,3655,null,0400000US49,Utah,49
249986,null,2593,null,28050,null,2304,null,10400,null,1535,null,2865,null,550,null,7535,null,1396,null,1493,null,541,null,6042,null,1335,null,17650,null,1860,null,7717,null,1344,null,9933,null,1255,null,221936,null,2968,null,150054,null,3429,null,123564,null,3608,null,26490,null,2565,null,8454,null,1408,null,18036,null,2034,null,71882,null,2995,null,33109,null,2360,null,38773,null,2020,null,0400000US50,Vermont,50
2961083,null,11010,null,296118,null,9628,null,146846,null,6970,null,48824,null,3603,null,98022,null,5620,null,13367,null,1958,null,84655,null,5180,null,149272,null,5488,null,53360,null,3263,null,95912,null,4467,null,2664965,null,13552,null,1852563,null,14639,null,1469800,null,13850,null,382763,null,8575,null,106698,null,5413,null,276065,null,7213,null,812402,null,11237,null,380723,null,8802,null,431679,null,8555,null,0400000US51,Virginia,51
2547663,null,9073,null,273348,null,7187,null,126158,null,6015,null,49349,null,3289,null,76809,null,4747,null,11882,null,1892,null,64927,null,4398,null,147190,null,6136,null,59893,null,3691,null,87297,null,4941,null,2274315,null,10453,null,1510597,null,14883,null,1221381,null,14023,null,289216,null,8034,null,99550,null,5847,null,189666,null,6634,null,763718,null,13583,null,376782,null,9186,null,386936,null,10197,null,0400000US53,Washington,53
749586,null,6455,null,130484,null,5466,null,60760,null,3894,null,25784,null,2576,null,34976,null,3094,null,7361,null,1693,null,27615,null,2955,null,69724,null,4048,null,30561,null,3072,null,39163,null,2321,null,619102,null,7070,null,430392,null,6874,null,351755,null,6390,null,78637,null,4738,null,24849,null,2506,null,53788,null,3412,null,188710,null,4950,null,88180,null,4452,null,100530,null,3620,null,0400000US54,West Virginia,54
2249630,null,8922,null,232939,null,7188,null,98264,null,4593,null,30752,null,2015,null,67512,null,4387,null,10273,null,1730,null,57239,null,3674,null,134675,null,5028,null,54198,null,3783,null,80477,null,3772,null,2016691,null,10144,null,1369532,null,10365,null,1119382,null,9738,null,250150,null,6626,null,81239,null,4501,null,168911,null,5163,null,647159,null,9731,null,316464,null,7341,null,330695,null,7148,null,0400000US55,Wisconsin,55
208613,null,3448,null,20823,null,1939,null,7744,null,1372,null,2581,null,774,null,5163,null,1228,null,749,null,554,null,4414,null,1051,null,13079,null,1615,null,4564,null,916,null,8515,null,1213,null,187790,null,3918,null,127934,null,3578,null,106809,null,3725,null,21125,null,2277,null,7731,null,1260,null,13394,null,1936,null,59856,null,3351,null,30882,null,2538,null,28974,null,2141,null,0400000US56,Wyoming,56
1186497,null,10034,null,532002,null,8987,null,362496,null,8113,null,157360,null,5602,null,205136,null,5801,null,32470,null,2634,null,172666,null,5463,null,169506,null,5874,null,63753,null,3321,null,105753,null,4626,null,654495,null,9445,null,515928,null,8576,null,355568,null,6975,null,160360,null,4971,null,38281,null,2760,null,122079,null,4120,null,138567,null,4673,null,68760,null,3480,null,69807,null,3501,null,0400000US72,Puerto Rico,72
