C17010_001E,C17010_001EA,C17010_001M,C17010_001MA,C17010_002E,C17010_002EA,C17010_002M,C17010_002MA,C17010_003E,C17010_003EA,C17010_003M,C17010_003MA,C17010_004E,C17010_004EA,C17010_004M,C17010_004MA,C17010_005E,C17010_005EA,C17010_005M,C17010_005MA,C17010_006E,C17010_006EA,C17010_006M,C17010_006MA,C17010_007E,C17010_007EA,C17010_007M,C17010_007MA,C17010_008E,C17010_008EA,C17010_008M,C17010_008MA,C17010_009E,C17010_009EA,C17010_009M,C17010_009MA,C17010_010E,C17010_010EA,C17010_010M,C17010_010MA,C17010_011E,C17010_011EA,C17010_011M,C17010_011MA,C17010_012E,C17010_012EA,C17010_012M,C17010_012MA,C17010_013E,C17010_013EA,C17010_013M,C17010_013MA,C17010_014E,C17010_014EA,C17010_014M,C17010_014MA,C17010_015E,C17010_015EA,C17010_015M,C17010_015MA,C17010_016E,C17010_016EA,C17010_016M,C17010_016MA,C17010_017E,C17010_017EA,C17010_017M,C17010_017MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,55311,null,3657,null,180654,null,7107,null,23174,null,2695,null,16394,null,2351,null,157480,null,6769,null,135936,null,7018,null,2101042,null,18593,null,1603092,null,17589,null,757600,null,12025,null,497950,null,10331,null,134772,null,7592,null,71880,null,5636,null,363178,null,9321,null,231588,null,8178,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,4252,null,1182,null,10861,null,1777,null,1653,null,598,null,1322,null,585,null,9208,null,1671,null,7606,null,1579,null,285183,null,5503,null,217030,null,4900,null,98954,null,3750,null,68153,null,4114,null,23580,null,2296,null,12289,null,1819,null,44573,null,3362,null,23310,null,2487,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,10833,null,1707,null,20772,null,2434,null,2678,null,841,null,2005,null,693,null,18094,null,2241,null,16707,null,2223,null,359099,null,6928,null,302116,null,6232,null,140208,null,4834,null,56983,null,4118,null,20764,null,2505,null,13662,null,2071,null,36219,null,2838,null,24404,null,2601,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,58703,null,3458,null,194540,null,7047,null,27404,null,3018,null,20908,null,2585,null,167136,null,6619,null,147911,null,6059,null,2855676,null,17850,null,2235252,null,16912,null,1041050,null,13095,null,620424,null,12998,null,190939,null,7197,null,101198,null,5177,null,429485,null,9930,null,253112,null,8822,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,32278,null,2936,null,106572,null,4908,null,16722,null,2255,null,14370,null,2134,null,89850,null,4692,null,79226,null,4381,null,1490861,null,14219,null,1199485,null,13567,null,517856,null,9690,null,291376,null,8021,null,89833,null,4380,null,52415,null,3485,null,201543,null,6882,null,133201,null,5716,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,12095,null,1359,null,37666,null,3275,null,5428,null,1212,null,4313,null,1140,null,32238,null,3082,null,30222,null,3116,null,734053,null,8212,null,614913,null,8211,null,251714,null,6240,null,119140,null,4429,null,43357,null,2962,null,25845,null,2397,null,75783,null,3275,null,49180,null,2787,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,13103,null,1623,null,36023,null,2973,null,5500,null,1373,null,4878,null,1254,null,30523,null,2742,null,27130,null,2377,null,679528,null,8567,null,556442,null,7977,null,241401,null,5620,null,123086,null,5220,null,38083,null,3098,null,21760,null,2453,null,85003,null,4031,null,58659,null,3556,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,33766,null,3719,null,88487,null,5142,null,15352,null,2238,null,12503,null,2022,null,73135,null,4281,null,63930,null,4239,null,978232,null,11613,null,789765,null,12075,null,327410,null,7466,null,188467,null,7180,null,57531,null,3607,null,31672,null,2726,null,130936,null,6263,null,74549,null,4730,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,21482,null,2496,null,106087,null,5074,null,12986,null,2149,null,9123,null,1874,null,93101,null,5144,null,82069,null,5207,null,947761,null,11039,null,718832,null,9344,null,311933,null,7635,null,228929,null,6748,null,61456,null,4409,null,34641,null,3509,null,167473,null,6071,null,100810,null,4760,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,4782,null,990,null,20306,null,2676,null,3216,null,886,null,2630,null,828,null,17090,null,2463,null,15382,null,2230,null,314406,null,6052,null,262020,null,5387,null,98867,null,4291,null,52386,null,3228,null,18563,null,1898,null,11251,null,1636,null,33823,null,2409,null,21095,null,2082,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,11441,null,1956,null,53939,null,3967,null,8013,null,1488,null,6309,null,1349,null,45926,null,3831,null,40010,null,3715,null,1321091,null,11173,null,986372,null,11805,null,458347,null,7265,null,334719,null,8643,null,85006,null,4693,null,45650,null,3410,null,249713,null,7773,null,155993,null,6107,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,16930,null,1903,null,76897,null,5036,null,10089,null,1922,null,7476,null,1628,null,66808,null,4550,null,59866,null,4052,null,1457139,null,11859,null,1133668,null,11977,null,513429,null,9840,null,323471,null,9439,null,88996,null,5292,null,44512,null,3340,null,234475,null,8319,null,137877,null,6052,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,51014,null,3139,null,180979,null,6669,null,26852,null,2205,null,20691,null,1908,null,154127,null,6564,null,134910,null,6062,null,2260874,null,15759,null,1804882,null,14686,null,772477,null,10338,null,455992,null,9027,null,128186,null,4863,null,67421,null,3631,null,327806,null,8267,null,196700,null,6299,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,15933,null,1738,null,55525,null,3302,null,7155,null,1288,null,5850,null,1187,null,48370,null,3128,null,44086,null,2740,null,1259890,null,10507,null,1045690,null,10997,null,466137,null,6972,null,214200,null,6157,null,73708,null,3760,null,47051,null,3316,null,140492,null,4728,null,90708,null,4329,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,21881,null,2881,null,93037,null,6003,null,12650,null,2690,null,8819,null,2195,null,80387,null,5000,null,69636,null,4867,null,626952,null,9376,null,474410,null,9188,null,204911,null,6614,null,152542,null,5968,null,39686,null,3078,null,20581,null,2251,null,112856,null,4922,null,68370,null,4404,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,29395,null,2479,null,99720,null,4867,null,14920,null,2128,null,12828,null,2043,null,84800,null,4518,null,77187,null,4558,null,1381201,null,13057,null,1111714,null,12865,null,471997,null,9042,null,269487,null,7808,null,84752,null,4355,null,47044,null,3250,null,184735,null,6261,null,114541,null,5041,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,6268,null,1078,null,12867,null,1856,null,2166,null,924,null,1951,null,890,null,10701,null,1497,null,9862,null,1469,null,214412,null,4625,null,182056,null,4652,null,68293,null,3146,null,32356,null,2609,null,10980,null,1398,null,6629,null,1169,null,21376,null,2094,null,13747,null,1661,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,7281,null,1081,null,19312,null,1899,null,2710,null,706,null,2229,null,716,null,16602,null,1791,null,14848,null,1853,null,426504,null,6292,null,353421,null,5734,null,151801,null,3986,null,73083,null,4499,null,26394,null,2729,null,15418,null,2237,null,46689,null,3100,null,29453,null,2146,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,14211,null,2337,null,28108,null,3208,null,4681,null,1146,null,3389,null,967,null,23427,null,3083,null,21468,null,2920,null,566472,null,7970,null,429273,null,8352,null,196548,null,5998,null,137199,null,6227,null,49091,null,4145,null,29420,null,3061,null,88108,null,3917,null,55235,null,3127,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,1627,null,535,null,12654,null,1850,null,2007,null,632,null,1603,null,533,null,10647,null,1709,null,9565,null,1608,null,328112,null,5497,null,271546,null,5342,null,117656,null,4335,null,56566,null,2951,null,19324,null,2447,null,11574,null,1722,null,37242,null,2442,null,22175,null,1959,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,28350,null,2860,null,90910,null,4546,null,12190,null,2192,null,8874,null,1765,null,78720,null,4164,null,69078,null,4058,null,2033126,null,15957,null,1580494,null,14085,null,758388,null,9918,null,452632,null,10096,null,131946,null,6396,null,61571,null,4394,null,320686,null,8803,null,179695,null,5978,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,13663,null,2205,null,37307,null,3556,null,6814,null,1510,null,5153,null,1410,null,30493,null,3117,null,28136,null,3067,null,421631,null,7185,null,317021,null,6219,null,130471,null,5114,null,104610,null,5389,null,33968,null,3030,null,19333,null,2617,null,70642,null,4336,null,44104,null,3350,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,100345,null,5226,null,310811,null,8915,null,41348,null,3919,null,29728,null,3197,null,269463,null,7665,null,231910,null,6984,null,4110346,null,18220,null,3052136,null,20364,null,1360311,null,15865,null,1058210,null,15521,null,292619,null,8703,null,140071,null,5546,null,765591,null,12029,null,424232,null,10193,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,86882,null,5497,null,50720,null,4158,null,173285,null,8090,null,26838,null,3211,null,19594,null,2714,null,146447,null,6796,null,130467,null,6515,null,2137564,null,16749,null,1690172,null,15825,null,725520,null,11838,null,447392,null,9602,null,127886,null,5934,null,70828,null,4746,null,319506,null,7685,null,198049,null,6827,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,4925,null,854,null,2329,null,712,null,8572,null,1376,null,1009,null,466,null,638,null,363,null,7563,null,1204,null,7125,null,1180,null,157424,null,3706,null,135641,null,3643,null,56233,null,2737,null,21783,null,1972,null,7546,null,1240,null,4189,null,881,null,14237,null,1528,null,9134,null,1349,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,79544,null,4341,null,46356,null,3198,null,209420,null,7085,null,29981,null,2998,null,23249,null,2639,null,179439,null,6790,null,160091,null,6597,null,2647208,null,13427,null,2098619,null,14811,null,873290,null,12182,null,548589,null,9232,null,160003,null,5740,null,91554,null,4780,null,388586,null,8374,null,229168,null,6760,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,42442,null,2853,null,27465,null,2222,null,67725,null,4333,null,10998,null,1870,null,9354,null,1779,null,56727,null,3945,null,51012,null,3799,null,826372,null,8259,null,665065,null,8477,null,282831,null,7151,null,161307,null,5883,null,52638,null,3212,null,28681,null,2626,null,108669,null,4759,null,67356,null,3807,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,34790,null,3188,null,21073,null,2802,null,55463,null,3997,null,10785,null,1829,null,8395,null,1736,null,44678,null,3602,null,39641,null,3428,null,849234,null,9418,null,696962,null,10139,null,283691,null,7824,null,152272,null,5561,null,49713,null,3775,null,29641,null,3014,null,102559,null,4311,null,62055,null,3447,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,84793,null,4484,null,46560,null,3341,null,186408,null,7935,null,25605,null,2838,null,19980,null,2496,null,160803,null,7339,null,144129,null,6673,null,2933913,null,13557,null,2315418,null,11619,null,943988,null,10065,null,618495,null,11495,null,190817,null,6733,null,98051,null,5230,null,427678,null,9332,null,240941,null,6579,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,5219,null,1052,null,2771,null,808,null,13851,null,1816,null,2002,null,650,null,1552,null,635,null,11849,null,1702,null,10944,null,1649,null,228689,null,5435,null,175504,null,5157,null,75508,null,3751,null,53185,null,3315,null,15761,null,1980,null,7693,null,1469,null,37424,null,2933,null,22712,null,2447,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,38104,null,3328,null,21392,null,2501,null,94157,null,6082,null,10488,null,2025,null,7995,null,1777,null,83669,null,5268,null,71852,null,4669,null,1009911,null,10381,null,783987,null,10805,null,317907,null,8295,null,225924,null,6784,null,61627,null,4084,null,30414,null,2976,null,164297,null,6211,null,102434,null,5069,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,5377,null,837,null,2781,null,729,null,11552,null,1702,null,1447,null,588,null,1280,null,546,null,10105,null,1485,null,9409,null,1449,null,189310,null,3894,null,159153,null,3694,null,65151,null,3122,null,30157,null,2552,null,9854,null,1653,null,6210,null,1368,null,20303,null,1751,null,13663,null,1473,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,66395,null,4348,null,38235,null,3678,null,121097,null,6228,null,18548,null,2469,null,14005,null,2027,null,102549,null,5712,null,89653,null,5607,null,1435780,null,13445,null,1142725,null,14301,null,477861,null,10672,null,293055,null,7952,null,81015,null,4644,null,45014,null,3776,null,212040,null,6600,null,124979,null,5750,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,300238,null,9790,null,218222,null,8632,null,425730,null,11223,null,61724,null,4570,null,47312,null,3936,null,364006,null,10435,null,329887,null,10772,null,5142233,null,25378,null,3996226,null,25346,null,1985709,null,21400,null,1146007,null,16174,null,351193,null,10117,null,193059,null,7398,null,794814,null,13727,null,508119,null,12302,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,21298,null,2080,null,15668,null,1821,null,20355,null,2327,null,3181,null,872,null,2308,null,739,null,17174,null,2222,null,15902,null,2194,null,590664,null,7375,null,495718,null,7494,null,266738,null,6321,null,94946,null,4997,null,33412,null,3467,null,19172,null,2718,null,61534,null,3466,null,37951,null,2894,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2865,null,550,null,1252,null,382,null,7535,null,1396,null,1493,null,541,null,1398,null,524,null,6042,null,1335,null,5444,null,1273,null,150054,null,3429,null,123564,null,3608,null,47419,null,2498,null,26490,null,2565,null,8454,null,1408,null,4971,null,1165,null,18036,null,2034,null,12802,null,1565,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,48824,null,3603,null,30358,null,2967,null,98022,null,5620,null,13367,null,1958,null,9435,null,1694,null,84655,null,5180,null,74610,null,4740,null,1852563,null,14639,null,1469800,null,13850,null,663958,null,9956,null,382763,null,8575,null,106698,null,5413,null,56863,null,4604,null,276065,null,7213,null,168866,null,6430,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,49349,null,3289,null,31339,null,2852,null,76809,null,4747,null,11882,null,1892,null,9655,null,1587,null,64927,null,4398,null,59737,null,4201,null,1510597,null,14883,null,1221381,null,14023,null,537230,null,9778,null,289216,null,8034,null,99550,null,5847,null,62790,null,4929,null,189666,null,6634,null,121067,null,5583,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25784,null,2576,null,14883,null,2054,null,34976,null,3094,null,7361,null,1693,null,6374,null,1566,null,27615,null,2955,null,24160,null,2685,null,430392,null,6874,null,351755,null,6390,null,128718,null,4448,null,78637,null,4738,null,24849,null,2506,null,12532,null,1822,null,53788,null,3412,null,27509,null,2228,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,30752,null,2015,null,17336,null,1743,null,67512,null,4387,null,10273,null,1730,null,8569,null,1736,null,57239,null,3674,null,52647,null,3513,null,1369532,null,10365,null,1119382,null,9738,null,469362,null,6874,null,250150,null,6626,null,81239,null,4501,null,46121,null,3089,null,168911,null,5163,null,108844,null,4169,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,2581,null,774,null,1473,null,611,null,5163,null,1228,null,749,null,554,null,704,null,546,null,4414,null,1051,null,4311,null,1036,null,127934,null,3578,null,106809,null,3725,null,44474,null,2846,null,21125,null,2277,null,7731,null,1260,null,5674,null,1089,null,13394,null,1936,null,9125,null,1622,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,157360,null,5602,null,74833,null,3732,null,205136,null,5801,null,32470,null,2634,null,18681,null,1939,null,172666,null,5463,null,122937,null,4944,null,515928,null,8576,null,355568,null,6975,null,145209,null,5058,null,160360,null,4971,null,38281,null,2760,null,14401,null,1851,null,122079,null,4120,null,58342,null,3285,null,0400000US72,Puerto Rico,72
