B08013_001E,B08013_001EA,B08013_001M,B08013_001MA,B08013_002E,B08013_002EA,B08013_002M,B08013_002MA,B08013_003E,B08013_003EA,B08013_003M,B08013_003MA,GEO_ID,NAME,state
48037090,null,666700,null,27443310,null,552891,null,20593780,null,340865,null,0400000US01,Alabama,01
5905350,null,214218,null,3422750,null,206618,null,2482600,null,106012,null,0400000US02,Alaska,02
68944355,null,759415,null,40294680,null,559801,null,28649675,null,471841,null,0400000US04,Arizona,04
25858060,null,467140,null,14767790,null,381793,null,11090270,null,239862,null,0400000US05,Arkansas,05
431591370,null,2241208,null,255239015,null,1765024,null,176352355,null,1226197,null,0400000US06,California,06
58779960,null,719605,null,34867305,null,577001,null,23912655,null,400190,null,0400000US08,Colorado,08
42054270,null,536065,null,23763235,null,411910,null,18291035,null,323826,null,0400000US09,Connecticut,09
10080360,null,268909,null,5417810,null,182637,null,4662550,null,174772,null,0400000US10,Delaware,10
8499090,null,251545,null,4038085,null,176339,null,4461005,null,186187,null,0400000US11,District of Columbia,11
204441715,null,1310933,null,114136290,null,1027161,null,90305425,null,797484,null,0400000US12,Florida,12
115883920,null,1399934,null,64936055,null,997387,null,50947865,null,718725,null,0400000US13,Georgia,13
16372875,null,326749,null,9095500,null,217342,null,7277380,null,218890,null,0400000US15,Hawaii,15
13693435,null,294473,null,8110220,null,205874,null,5583215,null,200821,null,0400000US16,Idaho,16
170175820,null,1123468,null,95391775,null,757830,null,74784045,null,769628,null,0400000US17,Illinois,17
68216210,null,759746,null,38802075,null,545705,null,29414140,null,403358,null,0400000US18,Indiana,18
27800275,null,419481,null,15419640,null,307122,null,12380630,null,235567,null,0400000US19,Iowa,19
26336425,null,316457,null,15247580,null,268805,null,11088845,null,205810,null,0400000US20,Kansas,20
41315605,null,657304,null,23471715,null,475239,null,17843890,null,329756,null,0400000US21,Kentucky,21
48389300,null,662941,null,29046130,null,537331,null,19343170,null,360299,null,0400000US22,Louisiana,22
14334125,null,323325,null,8114295,null,258132,null,6219835,null,193671,null,0400000US23,Maine,23
88231550,null,916487,null,47063475,null,584068,null,41168075,null,628507,null,0400000US24,Maryland,24
86642145,null,758222,null,47138365,null,543715,null,39503780,null,531936,null,0400000US25,Massachusetts,25
103395110,null,813593,null,58318460,null,569248,null,45076650,null,549686,null,0400000US26,Michigan,26
59641350,null,503801,null,32778865,null,338160,null,26862485,null,356325,null,0400000US27,Minnesota,27
29292560,null,639909,null,17256540,null,521675,null,12036020,null,327672,null,0400000US28,Mississippi,28
64968090,null,724124,null,36160305,null,496193,null,28807785,null,459756,null,0400000US29,Missouri,29
7979100,null,257173,null,4673810,null,211080,null,3305290,null,120291,null,0400000US30,Montana,30
16182605,null,255470,null,8942625,null,188741,null,7239980,null,164161,null,0400000US31,Nebraska,31
29280865,null,484477,null,17186795,null,372487,null,12094070,null,285488,null,0400000US32,Nevada,32
17382940,null,338702,null,10218020,null,262964,null,7164920,null,179195,null,0400000US33,New Hampshire,33
124852795,null,943260,null,71920600,null,718538,null,52932195,null,665118,null,0400000US34,New Jersey,34
18588355,null,396561,null,10676400,null,297238,null,7911950,null,234302,null,0400000US35,New Mexico,35
279746990,null,1602136,null,151681190,null,1210378,null,128065800,null,1009701,null,0400000US36,New York,36
97715040,null,909177,null,54740260,null,654778,null,42974775,null,547396,null,0400000US37,North Carolina,37
5240985,null,176976,null,3003060,null,138613,null,2237925,null,110706,null,0400000US38,North Dakota,38
120471650,null,887005,null,67082640,null,712347,null,53389010,null,543648,null,0400000US39,Ohio,39
34723605,null,525532,null,20239005,null,354728,null,14484600,null,311782,null,0400000US40,Oklahoma,40
38056505,null,498673,null,21775500,null,394855,null,16281005,null,320553,null,0400000US41,Oregon,41
147148900,null,1099745,null,83175100,null,765935,null,63973800,null,641005,null,0400000US42,Pennsylvania,42
11319195,null,315856,null,6306325,null,253370,null,5012870,null,187032,null,0400000US44,Rhode Island,44
45225650,null,517409,null,25156565,null,423823,null,20069085,null,355386,null,0400000US45,South Carolina,45
6539465,null,176931,null,3618225,null,124954,null,2921240,null,100758,null,0400000US46,South Dakota,46
66090290,null,689126,null,37259880,null,526078,null,28830410,null,505235,null,0400000US47,Tennessee,47
273347030,null,1677619,null,163628965,null,1227081,null,109718065,null,925145,null,0400000US48,Texas,48
26327630,null,459890,null,16239920,null,378371,null,10087705,null,229695,null,0400000US49,Utah,49
6794310,null,161711,null,3632940,null,125947,null,3161370,null,93517,null,0400000US50,Vermont,50
101002715,null,947293,null,56656965,null,718152,null,44345750,null,512175,null,0400000US51,Virginia,51
77329235,null,709918,null,44863185,null,559110,null,32466050,null,437938,null,0400000US53,Washington,53
18938255,null,398079,null,11364550,null,314123,null,7573705,null,203754,null,0400000US54,West Virginia,54
60955200,null,562490,null,33918570,null,399880,null,27036630,null,371447,null,0400000US55,Wisconsin,55
4961140,null,219699,null,3152805,null,190451,null,1808335,null,127783,null,0400000US56,Wyoming,56
35100230,null,610690,null,19306940,null,433620,null,15793290,null,402098,null,0400000US72,Puerto Rico,72
