B25006_001E,B25006_001EA,B25006_001M,B25006_001MA,B25006_002E,B25006_002EA,B25006_002M,B25006_002MA,B25006_003E,B25006_003EA,B25006_003M,B25006_003MA,B25006_004E,B25006_004EA,B25006_004M,B25006_004MA,B25006_005E,B25006_005EA,B25006_005M,B25006_005MA,B25006_006E,B25006_006EA,B25006_006M,B25006_006MA,B25006_007E,B25006_007EA,B25006_007M,B25006_007MA,B25006_008E,B25006_008EA,B25006_008M,B25006_008MA,B25006_009E,B25006_009EA,B25006_009M,B25006_009MA,B25006_010E,B25006_010EA,B25006_010M,B25006_010MA,GEO_ID,NAME,state
3469845,null,17452,null,2260404,null,13291,null,1008308,null,9658,null,8044,null,1333,null,80945,null,3187,null,792,null,434,null,78675,null,4945,null,32677,null,3111,null,4308,null,1013,null,28369,null,2984,null,0400000US13,Georgia,13
437105,null,4492,null,149510,null,3122,null,10446,null,1542,null,1465,null,472,null,177715,null,4170,null,30810,null,1938,null,4917,null,1178,null,62242,null,3724,null,1860,null,720,null,60382,null,3603,null,0400000US15,Hawaii,15
566004,null,4603,null,536640,null,4369,null,1628,null,529,null,5216,null,986,null,5311,null,712,null,570,null,415,null,7692,null,1170,null,8947,null,1653,null,881,null,427,null,8066,null,1514,null,0400000US16,Idaho,16
4766252,null,13014,null,3654045,null,15383,null,662586,null,7726,null,8563,null,1460,null,185021,null,4391,null,769,null,451,null,213096,null,7193,null,42172,null,3325,null,10038,null,1570,null,32134,null,2533,null,0400000US17,Illinois,17
2480570,null,10473,null,2173505,null,10038,null,209094,null,4726,null,5666,null,1026,null,27389,null,1777,null,601,null,445,null,36061,null,2657,null,28254,null,2476,null,2533,null,810,null,25721,null,2368,null,0400000US18,Indiana,18
1215351,null,6468,null,1147801,null,6477,null,27400,null,1702,null,3586,null,947,null,14487,null,1492,null,389,null,306,null,11733,null,1415,null,9955,null,1823,null,1097,null,482,null,8858,null,1709,null,0400000US19,Iowa,19
1110829,null,6612,null,982043,null,6845,null,59923,null,2408,null,7540,null,1389,null,20669,null,1215,null,1091,null,396,null,21435,null,2034,null,18128,null,2076,null,1284,null,511,null,16844,null,2037,null,0400000US20,Kansas,20
1686277,null,9662,null,1520070,null,9630,null,125807,null,3720,null,3645,null,927,null,13471,null,1201,null,725,null,481,null,7878,null,1444,null,14681,null,1834,null,1349,null,571,null,13332,null,1717,null,0400000US21,Kentucky,21
1625153,null,9520,null,1103235,null,7298,null,471176,null,7149,null,8874,null,1176,null,18661,null,1607,null,433,null,365,null,10386,null,1674,null,12388,null,1606,null,1072,null,369,null,11316,null,1544,null,0400000US22,Louisiana,22
542363,null,5056,null,525427,null,4951,null,3382,null,821,null,3001,null,716,null,3679,null,712,null,110,null,159,null,810,null,472,null,5954,null,903,null,268,null,280,null,5686,null,846,null,0400000US23,Maine,23
2092692,null,7904,null,1346505,null,7575,null,589611,null,6086,null,5302,null,1025,null,90856,null,2556,null,727,null,453,null,31605,null,2787,null,28086,null,2381,null,2951,null,788,null,25135,null,2188,null,0400000US24,Maryland,24
2467323,null,8171,null,2114532,null,8455,null,133608,null,4577,null,5254,null,1151,null,102694,null,2801,null,71,null,118,null,81096,null,4877,null,30068,null,2499,null,5103,null,1080,null,24965,null,2350,null,0400000US25,Massachusetts,25
3810801,null,12762,null,3141306,null,11601,null,489170,null,6952,null,19916,null,1827,null,75400,null,2524,null,998,null,467,null,38031,null,2893,null,45980,null,2962,null,4248,null,919,null,41732,null,2739,null,0400000US26,Michigan,26
2089449,null,7329,null,1905999,null,7804,null,78723,null,2963,null,18725,null,1519,null,52496,null,2097,null,171,null,156,null,15210,null,1759,null,18125,null,2030,null,2000,null,675,null,16125,null,1867,null,0400000US27,Minnesota,27
1094208,null,7307,null,691092,null,6643,null,381104,null,5378,null,3870,null,949,null,6430,null,1025,null,226,null,297,null,5269,null,1254,null,6217,null,1075,null,761,null,407,null,5456,null,1061,null,0400000US28,Mississippi,28
2330040,null,9044,null,2001552,null,7992,null,245646,null,6142,null,9514,null,1132,null,28248,null,1301,null,1181,null,546,null,13594,null,1693,null,30305,null,2529,null,1720,null,545,null,28585,null,2379,null,0400000US29,Missouri,29
375598,null,3682,null,349140,null,3475,null,897,null,566,null,17219,null,1422,null,1403,null,581,null,208,null,235,null,1644,null,718,null,5087,null,1061,null,87,null,93,null,5000,null,1064,null,0400000US30,Montana,30
704143,null,4204,null,643486,null,4203,null,25951,null,1891,null,3881,null,768,null,8585,null,1164,null,412,null,455,null,13315,null,1511,null,8513,null,1510,null,910,null,398,null,7603,null,1460,null,0400000US31,Nebraska,31
952856,null,7182,null,763851,null,7323,null,70501,null,2680,null,12688,null,1405,null,51780,null,2335,null,3806,null,717,null,30847,null,2786,null,19383,null,2142,null,3201,null,850,null,16182,null,1855,null,0400000US32,Nevada,32
505286,null,4732,null,483018,null,4439,null,4477,null,916,null,1098,null,516,null,7643,null,1177,null,74,null,119,null,2981,null,1065,null,5995,null,971,null,503,null,311,null,5492,null,978,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2331725,null,10100,null,418799,null,6061,null,7418,null,1266,null,211970,null,3926,null,365,null,275,null,145832,null,5356,null,37903,null,3111,null,9179,null,1535,null,28724,null,2893,null,0400000US34,New Jersey,34
741399,null,5755,null,578163,null,6064,null,15221,null,1550,null,48333,null,2216,null,8356,null,958,null,421,null,392,null,74953,null,4323,null,15952,null,1837,null,5447,null,1090,null,10505,null,1568,null,0400000US35,New Mexico,35
7137482,null,15735,null,5121538,null,16765,null,1036033,null,12005,null,25358,null,2149,null,415234,null,5714,null,1773,null,826,null,440321,null,10283,null,97225,null,4897,null,25645,null,2444,null,71580,null,4440,null,0400000US36,New York,36
3595175,null,14706,null,2640873,null,13066,null,747630,null,8682,null,33279,null,2141,null,51106,null,2200,null,810,null,380,null,86729,null,4269,null,34748,null,3066,null,3747,null,1146,null,31001,null,2964,null,0400000US37,North Carolina,37
274743,null,2659,null,256721,null,2457,null,2574,null,608,null,10457,null,1074,null,1603,null,445,null,268,null,272,null,983,null,315,null,2137,null,647,null,101,null,116,null,2036,null,666,null,0400000US38,North Dakota,38
4508871,null,14815,null,3845814,null,13135,null,525614,null,6416,null,8978,null,1499,null,60722,null,2063,null,488,null,423,null,20464,null,2197,null,46791,null,2898,null,3500,null,914,null,43291,null,2970,null,0400000US39,Ohio,39
1407933,null,7799,null,1112636,null,7393,null,101645,null,3560,null,80047,null,3080,null,21480,null,1662,null,600,null,366,null,21835,null,2358,null,69690,null,3585,null,2030,null,629,null,67660,null,3661,null,0400000US40,Oklahoma,40
1474755,null,6858,null,1329459,null,7766,null,20999,null,1895,null,20180,null,2302,null,44506,null,2578,null,3435,null,845,null,25417,null,2156,null,30759,null,2423,null,2845,null,801,null,27914,null,2267,null,0400000US41,Oregon,41
4904554,null,11469,null,4208239,null,12212,null,481176,null,7175,null,7070,null,1144,null,97509,null,2744,null,1002,null,544,null,68496,null,3823,null,41062,null,3354,null,4245,null,841,null,36817,null,3092,null,0400000US42,Pennsylvania,42
399107,null,3931,null,345866,null,3978,null,19021,null,1411,null,2087,null,524,null,8747,null,992,null,154,null,193,null,19750,null,2015,null,3482,null,905,null,1263,null,561,null,2219,null,752,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1203638,null,9146,null,448632,null,6810,null,4871,null,872,null,15771,null,1496,null,457,null,453,null,14318,null,1934,null,14613,null,1761,null,1301,null,562,null,13312,null,1567,null,0400000US45,South Carolina,45
319926,null,3421,null,293473,null,2994,null,2093,null,843,null,17089,null,1640,null,1678,null,760,null,27,null,44,null,1763,null,800,null,3803,null,1138,null,330,null,236,null,3473,null,1083,null,0400000US46,South Dakota,46
2434683,null,10947,null,1988050,null,10031,null,376851,null,6493,null,6567,null,1244,null,24801,null,1822,null,741,null,641,null,15913,null,2177,null,21760,null,2403,null,2120,null,764,null,19640,null,2161,null,0400000US47,Tennessee,47
8422249,null,18072,null,6409951,null,19961,null,984681,null,10557,null,42527,null,2894,null,265607,null,4551,null,5627,null,1190,null,598301,null,10931,null,115555,null,5371,null,29413,null,2228,null,86142,null,4741,null,0400000US48,Texas,48
854244,null,4876,null,796707,null,5599,null,7321,null,1136,null,7413,null,1290,null,15315,null,1271,null,3514,null,600,null,14677,null,1711,null,9297,null,1676,null,1862,null,560,null,7435,null,1531,null,0400000US49,Utah,49
249986,null,2593,null,243552,null,2522,null,1046,null,437,null,649,null,391,null,1516,null,433,null,29,null,38,null,746,null,341,null,2448,null,616,null,26,null,44,null,2422,null,611,null,0400000US50,Vermont,50
2961083,null,11010,null,2194516,null,10957,null,553750,null,7951,null,8266,null,1708,null,120797,null,3000,null,1306,null,553,null,46397,null,3313,null,36051,null,3148,null,6112,null,1359,null,29939,null,2751,null,0400000US51,Virginia,51
2547663,null,9073,null,2155622,null,8736,null,79174,null,3453,null,30338,null,2327,null,146006,null,4082,null,8293,null,1123,null,65085,null,3372,null,63145,null,3259,null,5858,null,1512,null,57287,null,3053,null,0400000US53,Washington,53
749586,null,6455,null,714192,null,6409,null,22531,null,1831,null,1674,null,605,null,3049,null,781,null,153,null,202,null,883,null,521,null,7104,null,1490,null,286,null,247,null,6818,null,1484,null,0400000US54,West Virginia,54
2249630,null,8922,null,2053597,null,8121,null,110505,null,3116,null,17730,null,1700,null,31494,null,1717,null,329,null,229,null,19363,null,2014,null,16612,null,2230,null,1456,null,542,null,15156,null,2071,null,0400000US55,Wisconsin,55
208613,null,3448,null,195130,null,3018,null,1745,null,584,null,2862,null,634,null,706,null,370,null,13,null,23,null,3727,null,1062,null,4430,null,863,null,353,null,247,null,4077,null,755,null,0400000US56,Wyoming,56
1186497,null,10034,null,895767,null,9913,null,90340,null,4229,null,2543,null,635,null,4921,null,1067,null,0,null,289,null,102562,null,3941,null,90364,null,4197,null,7667,null,1148,null,82697,null,4016,null,0400000US72,Puerto Rico,72
