C21007_001E,C21007_001EA,C21007_001M,C21007_001MA,C21007_002E,C21007_002EA,C21007_002M,C21007_002MA,C21007_003E,C21007_003EA,C21007_003M,C21007_003MA,C21007_004E,C21007_004EA,C21007_004M,C21007_004MA,C21007_005E,C21007_005EA,C21007_005M,C21007_005MA,C21007_006E,C21007_006EA,C21007_006M,C21007_006MA,C21007_007E,C21007_007EA,C21007_007M,C21007_007MA,C21007_008E,C21007_008EA,C21007_008M,C21007_008MA,C21007_009E,C21007_009EA,C21007_009M,C21007_009MA,C21007_010E,C21007_010EA,C21007_010M,C21007_010MA,C21007_011E,C21007_011EA,C21007_011M,C21007_011MA,C21007_012E,C21007_012EA,C21007_012M,C21007_012MA,C21007_013E,C21007_013EA,C21007_013M,C21007_013MA,C21007_014E,C21007_014EA,C21007_014M,C21007_014MA,C21007_015E,C21007_015EA,C21007_015M,C21007_015MA,C21007_016E,C21007_016EA,C21007_016M,C21007_016MA,C21007_017E,C21007_017EA,C21007_017M,C21007_017MA,C21007_018E,C21007_018EA,C21007_018M,C21007_018MA,C21007_019E,C21007_019EA,C21007_019M,C21007_019MA,C21007_020E,C21007_020EA,C21007_020M,C21007_020MA,C21007_021E,C21007_021EA,C21007_021M,C21007_021MA,C21007_022E,C21007_022EA,C21007_022M,C21007_022MA,C21007_023E,C21007_023EA,C21007_023M,C21007_023MA,C21007_024E,C21007_024EA,C21007_024M,C21007_024MA,C21007_025E,C21007_025EA,C21007_025M,C21007_025MA,C21007_026E,C21007_026EA,C21007_026M,C21007_026MA,C21007_027E,C21007_027EA,C21007_027M,C21007_027MA,C21007_028E,C21007_028EA,C21007_028M,C21007_028MA,C21007_029E,C21007_029EA,C21007_029M,C21007_029MA,C21007_030E,C21007_030EA,C21007_030M,C21007_030MA,C21007_031E,C21007_031EA,C21007_031M,C21007_031MA,GEO_ID,NAME,state
6874348,null,4925,null,5923911,null,6780,null,478803,null,10244,null,32518,null,3047,null,11763,null,1972,null,20755,null,2727,null,446285,null,9595,null,60107,null,4531,null,386178,null,9506,null,5445108,null,11208,null,732682,null,18364,null,151913,null,8275,null,580769,null,16021,null,4712426,null,21268,null,391135,null,11793,null,4321291,null,23077,null,950437,null,4347,null,218709,null,5199,null,13186,null,1810,null,7191,null,1539,null,5995,null,1273,null,205523,null,4867,null,77590,null,3431,null,127933,null,4408,null,731728,null,6071,null,99791,null,5671,null,57705,null,5077,null,42086,null,3333,null,631937,null,7975,null,250322,null,6440,null,381615,null,8015,null,0400000US13,Georgia,13
946939,null,2948,null,761191,null,3162,null,63321,null,3461,null,2731,null,863,null,468,null,389,null,2263,null,736,null,60590,null,3419,null,7045,null,1391,null,53545,null,3341,null,697870,null,4474,null,70852,null,6003,null,11930,null,2299,null,58922,null,5357,null,627018,null,6996,null,36541,null,2943,null,590477,null,6792,null,185748,null,841,null,42299,null,2264,null,1585,null,536,null,860,null,408,null,725,null,459,null,40714,null,2352,null,14378,null,1548,null,26336,null,2347,null,143449,null,2378,null,10965,null,1537,null,4842,null,1038,null,6123,null,1239,null,132484,null,2765,null,47137,null,2722,null,85347,null,2878,null,0400000US15,Hawaii,15
1077222,null,1517,null,903685,null,1902,null,85094,null,4711,null,4008,null,936,null,978,null,405,null,3030,null,831,null,81086,null,4612,null,13135,null,1674,null,67951,null,4297,null,818591,null,5270,null,106028,null,7542,null,20892,null,2888,null,85136,null,6185,null,712563,null,9539,null,57675,null,3692,null,654888,null,10240,null,173537,null,1578,null,47109,null,2003,null,2250,null,795,null,1569,null,733,null,681,null,277,null,44859,null,1851,null,20139,null,1654,null,24720,null,1777,null,126428,null,2409,null,10910,null,1701,null,5868,null,1342,null,5042,null,1019,null,115518,null,2647,null,42935,null,2253,null,72583,null,3270,null,0400000US16,Idaho,16
9414131,null,3068,null,7918761,null,5321,null,441030,null,9294,null,32572,null,3526,null,11030,null,1639,null,21542,null,2987,null,408458,null,8648,null,50052,null,2944,null,358406,null,8764,null,7477731,null,10160,null,826244,null,17143,null,149758,null,7858,null,676486,null,15673,null,6651487,null,18341,null,444716,null,12297,null,6206771,null,21793,null,1495370,null,4672,null,324019,null,4830,null,16519,null,1976,null,7748,null,1188,null,8771,null,1483,null,307500,null,4919,null,109052,null,4476,null,198448,null,5070,null,1171351,null,6320,null,121549,null,4968,null,65966,null,3890,null,55583,null,3301,null,1049802,null,7374,null,364238,null,6280,null,685564,null,7997,null,0400000US17,Illinois,17
4620991,null,3003,null,3854590,null,4069,null,292308,null,7233,null,19644,null,2332,null,5663,null,1364,null,13981,null,1913,null,272664,null,6987,null,45747,null,3040,null,226917,null,6398,null,3562282,null,8534,null,441161,null,11662,null,106019,null,6513,null,335142,null,10056,null,3121121,null,13368,null,268877,null,8038,null,2852244,null,15870,null,766401,null,3095,null,184213,null,3789,null,8326,null,1409,null,4000,null,997,null,4326,null,955,null,175887,null,3883,null,68022,null,3053,null,107865,null,3715,null,582188,null,4430,null,55024,null,3775,null,29611,null,2897,null,25413,null,2154,null,527164,null,5454,null,189086,null,4966,null,338078,null,5693,null,0400000US18,Indiana,18
2198595,null,1940,null,1785416,null,2531,null,138484,null,4847,null,8978,null,1734,null,3204,null,1006,null,5774,null,1411,null,129506,null,4609,null,18704,null,1885,null,110802,null,4340,null,1646932,null,5219,null,190756,null,7547,null,41481,null,3752,null,149275,null,6773,null,1456176,null,8497,null,104855,null,4295,null,1351321,null,9192,null,413179,null,1641,null,101439,null,2579,null,4347,null,662,null,2470,null,635,null,1877,null,462,null,97092,null,2598,null,36928,null,2227,null,60164,null,2425,null,311740,null,3197,null,30097,null,2310,null,15203,null,1700,null,14894,null,1475,null,281643,null,3621,null,90676,null,3563,null,190967,null,3838,null,0400000US19,Iowa,19
2015927,null,2642,null,1673131,null,3495,null,143182,null,6045,null,8301,null,1695,null,3532,null,1085,null,4769,null,1118,null,134881,null,5726,null,20887,null,2106,null,113994,null,5422,null,1529949,null,6586,null,171365,null,7015,null,35437,null,3237,null,135928,null,6641,null,1358584,null,8793,null,112847,null,5387,null,1245737,null,9616,null,342796,null,2251,null,81802,null,2450,null,3318,null,812,null,1724,null,608,null,1594,null,543,null,78484,null,2547,null,31825,null,2221,null,46659,null,2148,null,260994,null,3249,null,24603,null,3019,null,12839,null,2152,null,11764,null,1598,null,236391,null,3973,null,84242,null,4139,null,152149,null,3773,null,0400000US20,Kansas,20
3151921,null,3032,null,2614255,null,2822,null,203791,null,7531,null,19272,null,2243,null,7491,null,1196,null,11781,null,1720,null,184519,null,7189,null,35123,null,2981,null,149396,null,6396,null,2410464,null,7343,null,394120,null,12697,null,122014,null,7521,null,272106,null,9411,null,2016344,null,13937,null,252072,null,7537,null,1764272,null,13209,null,537666,null,2564,null,118270,null,3383,null,8716,null,1515,null,4356,null,1017,null,4360,null,928,null,109554,null,3298,null,45645,null,2713,null,63909,null,2901,null,419396,null,4053,null,65255,null,3932,null,40685,null,3205,null,24570,null,2015,null,354141,null,5252,null,146996,null,5041,null,207145,null,5483,null,0400000US21,Kentucky,21
3180238,null,2654,null,2668831,null,4092,null,183298,null,6428,null,15323,null,2584,null,4475,null,1232,null,10848,null,2201,null,167975,null,5802,null,26494,null,2656,null,141481,null,5224,null,2485533,null,7395,null,388248,null,13657,null,88598,null,5672,null,299650,null,11878,null,2097285,null,14683,null,235314,null,7467,null,1861971,null,14678,null,511407,null,2813,null,115648,null,3106,null,7629,null,1448,null,4428,null,1161,null,3201,null,964,null,108019,null,3167,null,47314,null,2780,null,60705,null,2676,null,395759,null,3772,null,61556,null,3711,null,36455,null,2895,null,25101,null,2537,null,334203,null,4542,null,144885,null,4628,null,189318,null,4711,null,0400000US22,Louisiana,22
1007979,null,1649,null,816833,null,1867,null,81610,null,3671,null,6832,null,1280,null,2431,null,805,null,4401,null,979,null,74778,null,3600,null,12034,null,1639,null,62744,null,3288,null,735223,null,4291,null,90737,null,4327,null,32759,null,2748,null,57978,null,3249,null,644486,null,5937,null,64910,null,3428,null,579576,null,6561,null,191146,null,1113,null,52341,null,1954,null,2774,null,671,null,1513,null,530,null,1261,null,432,null,49567,null,2027,null,20497,null,1620,null,29070,null,1665,null,138805,null,2102,null,14804,null,1455,null,9063,null,1319,null,5741,null,808,null,124001,null,2355,null,45449,null,2322,null,78552,null,2830,null,0400000US23,Maine,23
4147160,null,3183,null,3493488,null,4432,null,275871,null,8604,null,13476,null,2356,null,4293,null,1235,null,9183,null,2059,null,262395,null,8144,null,29325,null,3081,null,233070,null,7957,null,3217617,null,9867,null,240609,null,9055,null,51297,null,4691,null,189312,null,8424,null,2977008,null,12555,null,207714,null,8640,null,2769294,null,15150,null,653672,null,2692,null,156299,null,3841,null,5562,null,1312,null,2621,null,844,null,2941,null,974,null,150737,null,3713,null,49682,null,2912,null,101055,null,3436,null,497373,null,4320,null,48261,null,3518,null,24764,null,2413,null,23497,null,2329,null,449112,null,4475,null,141678,null,5313,null,307434,null,5523,null,0400000US24,Maryland,24
4853036,null,2151,null,4041005,null,2874,null,219242,null,7206,null,14182,null,2206,null,5985,null,1517,null,8197,null,1722,null,205060,null,6895,null,23266,null,2642,null,181794,null,6450,null,3821763,null,7698,null,360520,null,14243,null,96727,null,6498,null,263793,null,12214,null,3461243,null,15432,null,250058,null,8329,null,3211185,null,15611,null,812031,null,2133,null,190075,null,4499,null,9082,null,1549,null,4773,null,1121,null,4309,null,968,null,180993,null,4447,null,60273,null,2945,null,120720,null,3834,null,621956,null,4472,null,73426,null,4050,null,35683,null,2763,null,37743,null,3122,null,548530,null,5494,null,181024,null,5629,null,367506,null,6862,null,0400000US25,Massachusetts,25
7404888,null,2800,null,6149231,null,3517,null,416497,null,10012,null,34419,null,2512,null,12039,null,1605,null,22380,null,2066,null,382078,null,9457,null,56238,null,3828,null,325840,null,8525,null,5732734,null,10998,null,808748,null,16069,null,194932,null,6655,null,613816,null,14346,null,4923986,null,21012,null,445005,null,10179,null,4478981,null,22925,null,1255657,null,2634,null,291479,null,5012,null,15063,null,1631,null,7339,null,1027,null,7724,null,1178,null,276416,null,4830,null,105489,null,3613,null,170927,null,4453,null,964178,null,4923,null,93584,null,4036,null,52713,null,3165,null,40871,null,2745,null,870594,null,6289,null,312738,null,5089,null,557856,null,6333,null,0400000US26,Michigan,26
3853355,null,1775,null,3242956,null,2458,null,225154,null,5781,null,12943,null,1613,null,4402,null,1099,null,8541,null,1269,null,212211,null,5917,null,25091,null,2069,null,187120,null,5640,null,3017802,null,6095,null,285352,null,9842,null,56002,null,4011,null,229350,null,8575,null,2732450,null,11028,null,166065,null,6172,null,2566385,null,12072,null,610399,null,1911,null,155711,null,3283,null,6395,null,1006,null,3037,null,672,null,3358,null,753,null,149316,null,3260,null,54162,null,2393,null,95154,null,2958,null,454688,null,3513,null,45921,null,2666,null,21618,null,1810,null,24303,null,2219,null,408767,null,4201,null,119525,null,3323,null,289242,null,4033,null,0400000US27,Minnesota,27
2074326,null,3188,null,1725238,null,4500,null,129426,null,6030,null,12326,null,2160,null,5444,null,1448,null,6882,null,1531,null,117100,null,6167,null,21895,null,2321,null,95205,null,5850,null,1595812,null,7273,null,300886,null,14204,null,77064,null,5485,null,223822,null,12381,null,1294926,null,15928,null,174127,null,7696,null,1120799,null,14887,null,349088,null,2654,null,75983,null,2322,null,5084,null,1061,null,3044,null,806,null,2040,null,614,null,70899,null,2042,null,32117,null,2156,null,38782,null,2038,null,273105,null,3439,null,54080,null,3664,null,33266,null,2662,null,20814,null,2404,null,219025,null,4571,null,100435,null,3722,null,118590,null,4285,null,0400000US28,Mississippi,28
4332580,null,2903,null,3575330,null,3614,null,302473,null,7578,null,18957,null,1726,null,8313,null,1379,null,10644,null,1370,null,283516,null,7542,null,49200,null,3748,null,234316,null,6961,null,3272857,null,8245,null,419765,null,11670,null,114679,null,6157,null,305086,null,9708,null,2853092,null,13628,null,267607,null,9587,null,2585485,null,15468,null,757250,null,2482,null,194340,null,4530,null,9369,null,1260,null,4928,null,940,null,4441,null,833,null,184971,null,4237,null,77625,null,3971,null,107346,null,3761,null,562910,null,4567,null,60769,null,4450,null,35764,null,3276,null,25005,null,2172,null,502141,null,4806,null,180917,null,4317,null,321224,null,5340,null,0400000US29,Missouri,29
721406,null,1963,null,591953,null,2036,null,62051,null,3257,null,5089,null,1097,null,1775,null,630,null,3314,null,825,null,56962,null,3069,null,9250,null,1416,null,47712,null,2943,null,529902,null,3378,null,77964,null,5141,null,17502,null,2278,null,60462,null,4718,null,451938,null,6181,null,39697,null,2748,null,412241,null,6018,null,129453,null,943,null,36404,null,1633,null,2424,null,789,null,1014,null,619,null,1410,null,586,null,33980,null,1609,null,15033,null,1238,null,18947,null,1459,null,93049,null,1709,null,9123,null,1391,null,4782,null,1100,null,4341,null,934,null,83926,null,2211,null,30497,null,2107,null,53429,null,2505,null,0400000US30,Montana,30
1285176,null,1816,null,1061692,null,2328,null,85821,null,3984,null,4301,null,907,null,1929,null,624,null,2372,null,626,null,81520,null,3977,null,12447,null,1555,null,69073,null,3806,null,975871,null,4234,null,102187,null,5915,null,20310,null,2518,null,81877,null,5211,null,873684,null,6750,null,58670,null,3882,null,815014,null,7591,null,223484,null,1537,null,58533,null,1921,null,3141,null,629,null,1551,null,470,null,1590,null,481,null,55392,null,2017,null,21286,null,1333,null,34106,null,2057,null,164951,null,2292,null,18690,null,2122,null,10744,null,2177,null,7946,null,989,null,146261,null,2934,null,47060,null,2788,null,99201,null,2880,null,0400000US31,Nebraska,31
1898676,null,1974,null,1607573,null,2664,null,141916,null,6004,null,8291,null,1790,null,1848,null,686,null,6443,null,1783,null,133625,null,5592,null,16885,null,1944,null,116740,null,5178,null,1465657,null,6283,null,157969,null,8362,null,24076,null,3531,null,133893,null,7945,null,1307688,null,10976,null,92553,null,5740,null,1215135,null,12059,null,291103,null,1606,null,83363,null,2691,null,6203,null,1392,null,3619,null,998,null,2584,null,769,null,77160,null,3011,null,24993,null,2166,null,52167,null,3102,null,207740,null,3013,null,18854,null,2203,null,8810,null,1706,null,10044,null,1559,null,188886,null,3660,null,65891,null,3214,null,122995,null,3705,null,0400000US32,Nevada,32
987080,null,1313,null,827721,null,1495,null,73895,null,3699,null,4157,null,1156,null,1291,null,701,null,2866,null,969,null,69738,null,3578,null,9404,null,1413,null,60334,null,3323,null,753826,null,4279,null,53961,null,5039,null,13903,null,2369,null,40058,null,4317,null,699865,null,5890,null,50226,null,3936,null,649639,null,7310,null,159359,null,1000,null,44960,null,2142,null,3251,null,1481,null,1256,null,750,null,1995,null,1064,null,41709,null,2181,null,14323,null,1608,null,27386,null,1826,null,114399,null,2058,null,9911,null,1890,null,5431,null,1433,null,4480,null,1066,null,104488,null,2517,null,30820,null,2130,null,73668,null,2845,null,0400000US33,New Hampshire,33
6465559,null,2483,null,5364280,null,3646,null,240094,null,8125,null,10631,null,1945,null,4236,null,1353,null,6395,null,1276,null,229463,null,7824,null,28880,null,2742,null,200583,null,7122,null,5124186,null,9262,null,390303,null,13775,null,74035,null,5328,null,316268,null,11768,null,4733883,null,16435,null,297205,null,10257,null,4436678,null,17208,null,1101279,null,2783,null,236357,null,4401,null,8773,null,1582,null,3975,null,870,null,4798,null,1160,null,227584,null,4532,null,77173,null,3395,null,150411,null,4633,null,864922,null,5040,null,78351,null,4366,null,36056,null,2719,null,42295,null,3205,null,786571,null,4854,null,253264,null,6774,null,533307,null,7997,null,0400000US34,New Jersey,34
1440673,null,2364,null,1184582,null,2610,null,101520,null,4135,null,8741,null,1403,null,3237,null,925,null,5504,null,1264,null,92779,null,3900,null,15774,null,1739,null,77005,null,3514,null,1083062,null,4648,null,170626,null,7167,null,33545,null,2833,null,137081,null,7541,null,912436,null,8313,null,89726,null,4732,null,822710,null,9937,null,256091,null,2046,null,66050,null,3007,null,4547,null,1018,null,2163,null,735,null,2384,null,717,null,61503,null,2975,null,26528,null,2585,null,34975,null,2336,null,190041,null,3191,null,29775,null,2862,null,16118,null,1890,null,13657,null,1895,null,160266,null,3937,null,62409,null,2776,null,97857,null,4044,null,0400000US35,New Mexico,35
14597124,null,3805,null,12107509,null,5771,null,535560,null,9594,null,35964,null,3514,null,12686,null,1864,null,23278,null,2880,null,499596,null,9688,null,73115,null,3968,null,426481,null,8953,null,11571949,null,11266,null,1422967,null,24500,null,284703,null,10904,null,1138264,null,23456,null,10148982,null,28371,null,703227,null,15374,null,9445755,null,28613,null,2489615,null,4600,null,474403,null,7574,null,23296,null,2044,null,10632,null,1629,null,12664,null,1508,null,451107,null,7533,null,154735,null,5031,null,296372,null,6237,null,2015212,null,8749,null,269525,null,7735,null,147705,null,6641,null,121820,null,5219,null,1745687,null,12242,null,596942,null,10071,null,1148745,null,11954,null,0400000US36,New York,36
6677809,null,5741,null,5591005,null,5672,null,479416,null,10449,null,37044,null,3371,null,11867,null,2029,null,25177,null,2745,null,442372,null,10514,null,69660,null,4578,null,372712,null,9780,null,5111589,null,11193,null,700137,null,18564,null,152255,null,6903,null,547882,null,16172,null,4411452,null,21014,null,411207,null,11066,null,4000245,null,24013,null,1086804,null,3320,null,255658,null,4568,null,12734,null,1635,null,6123,null,1201,null,6611,null,1061,null,242924,null,4765,null,92737,null,3855,null,150187,null,4192,null,831146,null,5164,null,111597,null,4845,null,63700,null,3795,null,47897,null,3232,null,719549,null,6444,null,270434,null,5515,null,449115,null,7238,null,0400000US37,North Carolina,37
470395,null,1403,null,383826,null,1441,null,33393,null,2045,null,2340,null,583,null,361,null,202,null,1979,null,551,null,31053,null,1997,null,4268,null,892,null,26785,null,1890,null,350433,null,2508,null,38532,null,3307,null,6856,null,1217,null,31676,null,3078,null,311901,null,3332,null,21457,null,1935,null,290444,null,3239,null,86569,null,548,null,19409,null,1281,null,1069,null,341,null,648,null,279,null,421,null,208,null,18340,null,1253,null,6996,null,864,null,11344,null,1273,null,67160,null,1358,null,10306,null,1240,null,4945,null,846,null,5361,null,931,null,56854,null,1716,null,18388,null,1434,null,38466,null,1644,null,0400000US38,North Dakota,38
8465790,null,3706,null,6972612,null,4981,null,544853,null,10267,null,42724,null,3150,null,16106,null,1900,null,26618,null,2525,null,502129,null,10249,null,72506,null,3689,null,429623,null,9345,null,6427759,null,11716,null,818652,null,17290,null,210172,null,8467,null,608480,null,15050,null,5609107,null,20252,null,494344,null,10517,null,5114763,null,19160,null,1493178,null,3855,null,359491,null,5459,null,19785,null,2027,null,9197,null,1208,null,10588,null,1557,null,339706,null,5490,null,128480,null,4191,null,211226,null,5523,null,1133687,null,6284,null,112272,null,4715,null,57446,null,3663,null,54826,null,3286,null,1021415,null,7295,null,360888,null,7053,null,660527,null,7901,null,0400000US39,Ohio,39
2620809,null,3531,null,2155396,null,4345,null,191227,null,5749,null,16065,null,1866,null,7014,null,1220,null,9051,null,1511,null,175162,null,5482,null,37313,null,2777,null,137849,null,4773,null,1964169,null,6291,null,293901,null,10134,null,77010,null,5043,null,216891,null,8713,null,1670268,null,11710,null,203103,null,6985,null,1467165,null,11888,null,465413,null,2859,null,117304,null,2838,null,5991,null,1008,null,3831,null,804,null,2160,null,620,null,111313,null,2971,null,51623,null,2346,null,59690,null,2709,null,348109,null,3758,null,44763,null,3149,null,27037,null,2337,null,17726,null,1779,null,303346,null,4119,null,126225,null,3861,null,177121,null,4671,null,0400000US40,Oklahoma,40
