B25091_001E,B25091_001EA,B25091_001M,B25091_001MA,B25091_002E,B25091_002EA,B25091_002M,B25091_002MA,B25091_003E,B25091_003EA,B25091_003M,B25091_003MA,B25091_004E,B25091_004EA,B25091_004M,B25091_004MA,B25091_005E,B25091_005EA,B25091_005M,B25091_005MA,B25091_006E,B25091_006EA,B25091_006M,B25091_006MA,B25091_007E,B25091_007EA,B25091_007M,B25091_007MA,B25091_008E,B25091_008EA,B25091_008M,B25091_008MA,B25091_009E,B25091_009EA,B25091_009M,B25091_009MA,B25091_010E,B25091_010EA,B25091_010M,B25091_010MA,B25091_011E,B25091_011EA,B25091_011M,B25091_011MA,B25091_012E,B25091_012EA,B25091_012M,B25091_012MA,B25091_013E,B25091_013EA,B25091_013M,B25091_013MA,B25091_014E,B25091_014EA,B25091_014M,B25091_014MA,B25091_015E,B25091_015EA,B25091_015M,B25091_015MA,B25091_016E,B25091_016EA,B25091_016M,B25091_016MA,B25091_017E,B25091_017EA,B25091_017M,B25091_017MA,B25091_018E,B25091_018EA,B25091_018M,B25091_018MA,B25091_019E,B25091_019EA,B25091_019M,B25091_019MA,B25091_020E,B25091_020EA,B25091_020M,B25091_020MA,B25091_021E,B25091_021EA,B25091_021M,B25091_021MA,B25091_022E,B25091_022EA,B25091_022M,B25091_022MA,B25091_023E,B25091_023EA,B25091_023M,B25091_023MA,GEO_ID,NAME,state
258365,null,5142,null,176603,null,5030,null,7868,null,1283,null,13595,null,1603,null,22470,null,2400,null,24042,null,2079,null,20778,null,1980,null,16276,null,1882,null,14911,null,1959,null,19765,null,2150,null,36098,null,2782,null,800,null,476,null,81762,null,3306,null,40810,null,2678,null,14367,null,1571,null,8610,null,1371,null,4246,null,897,null,2618,null,763,null,2856,null,900,null,1419,null,571,null,1776,null,707,null,4444,null,1018,null,616,null,478,null,0400000US15,Hawaii,15
401098,null,5593,null,281266,null,5430,null,13755,null,1210,null,34940,null,2847,null,49570,null,3175,null,48359,null,3209,null,38586,null,2734,null,27154,null,2247,null,16968,null,1788,null,17845,null,1887,null,33109,null,2367,null,980,null,431,null,119832,null,3716,null,58031,null,2959,null,23871,null,1991,null,12394,null,1599,null,7232,null,999,null,3701,null,704,null,2795,null,855,null,2334,null,625,null,2774,null,658,null,5789,null,970,null,911,null,384,null,0400000US16,Idaho,16
3301796,null,17730,null,2322217,null,17189,null,100592,null,3869,null,258270,null,6364,null,380492,null,10084,null,376935,null,10824,null,299221,null,8555,null,214345,null,7404,null,152335,null,6649,null,180267,null,7585,null,350258,null,9475,null,9502,null,1917,null,979579,null,10955,null,334263,null,7514,null,207819,null,5512,null,129444,null,3788,null,84168,null,4015,null,53582,null,3215,null,35940,null,2669,null,24686,null,2208,null,33807,null,2726,null,65185,null,3585,null,10685,null,1928,null,0400000US17,Illinois,17
1781719,null,13690,null,1263339,null,12811,null,78049,null,4728,null,196159,null,6139,null,262859,null,6936,null,216301,null,6243,null,151309,null,5702,null,100273,null,4771,null,64190,null,4102,null,71828,null,4315,null,118138,null,5202,null,4233,null,874,null,518380,null,7061,null,218645,null,5748,null,103058,null,4451,null,61304,null,2984,null,36227,null,2459,null,24781,null,2180,null,16111,null,2164,null,11110,null,1616,null,14380,null,1759,null,27260,null,2363,null,5504,null,1153,null,0400000US18,Indiana,18
885884,null,7709,null,565396,null,7904,null,34496,null,2426,null,95658,null,3571,null,126931,null,4100,null,102475,null,4392,null,67607,null,4122,null,41134,null,2736,null,25523,null,2233,null,28052,null,2282,null,42845,null,2703,null,675,null,270,null,320488,null,5727,null,135357,null,3942,null,68627,null,3310,null,39401,null,2520,null,23357,null,2039,null,13916,null,1650,null,10534,null,1406,null,6317,null,881,null,7785,null,1107,null,13281,null,1349,null,1913,null,488,null,0400000US19,Iowa,19
771197,null,8214,null,511339,null,7469,null,32847,null,2573,null,82438,null,3581,null,116677,null,4259,null,90989,null,4496,null,58760,null,3368,null,37207,null,3052,null,23799,null,2496,null,25653,null,2155,null,41789,null,2602,null,1180,null,476,null,259858,null,4997,null,111283,null,3522,null,53492,null,2716,null,31089,null,2505,null,17910,null,1549,null,11717,null,1286,null,7073,null,1062,null,5224,null,938,null,5631,null,1043,null,14112,null,1631,null,2327,null,736,null,0400000US20,Kansas,20
1172529,null,11446,null,733454,null,10233,null,50431,null,3208,null,118549,null,6052,null,149973,null,5732,null,125675,null,4859,null,82248,null,5141,null,53923,null,3786,null,35461,null,3106,null,40324,null,3378,null,73794,null,4258,null,3076,null,1029,null,439075,null,8090,null,208388,null,6055,null,80965,null,3916,null,48352,null,3436,null,26343,null,2412,null,19091,null,1843,null,10701,null,1449,null,8701,null,1326,null,10651,null,1323,null,20384,null,2311,null,5499,null,1113,null,0400000US21,Kentucky,21
1113926,null,11194,null,640261,null,9588,null,55930,null,3512,null,111947,null,5600,null,127006,null,4997,null,91958,null,5441,null,67097,null,4458,null,43006,null,3679,null,30919,null,2418,null,36700,null,3104,null,72549,null,5229,null,3149,null,1005,null,473665,null,7698,null,231694,null,5505,null,84653,null,3839,null,48536,null,3317,null,29243,null,2429,null,17555,null,2032,null,15154,null,1922,null,9246,null,1583,null,10545,null,1532,null,21242,null,2158,null,5797,null,1267,null,0400000US22,Louisiana,22
391262,null,5743,null,258300,null,5270,null,12110,null,1446,null,29739,null,2237,null,42738,null,2667,null,43703,null,2729,null,33688,null,2423,null,25125,null,2137,null,17683,null,1787,null,18294,null,1762,null,34798,null,2676,null,422,null,230,null,132962,null,3504,null,45546,null,2604,null,26566,null,1890,null,17078,null,1488,null,11797,null,1360,null,7344,null,1086,null,5874,null,955,null,4004,null,729,null,5058,null,942,null,8992,null,1089,null,703,null,300,null,0400000US23,Maine,23
1453733,null,11476,null,1124667,null,11228,null,52031,null,3014,null,123617,null,5005,null,175862,null,5464,null,181325,null,5929,null,147842,null,5883,null,107843,null,4893,null,76320,null,3853,null,95248,null,4398,null,161130,null,6097,null,3449,null,887,null,329066,null,7033,null,129102,null,5095,null,63245,null,3138,null,38683,null,2546,null,26677,null,2401,null,17476,null,2040,null,11863,null,1375,null,8375,null,1171,null,9365,null,1428,null,21103,null,2237,null,3177,null,816,null,0400000US24,Maryland,24
1592324,null,11735,null,1157318,null,12947,null,50307,null,3454,null,109984,null,4489,null,172761,null,5742,null,181189,null,5735,null,153882,null,5364,null,117625,null,5103,null,81286,null,3279,null,96518,null,4764,null,189630,null,7081,null,4136,null,1176,null,435006,null,7399,null,123803,null,4753,null,87005,null,4054,null,60029,null,3360,null,38898,null,2365,null,26359,null,2256,null,20554,null,1601,null,13963,null,1561,null,17539,null,1621,null,43502,null,2805,null,3354,null,883,null,0400000US25,Massachusetts,25
2819355,null,14549,null,1939644,null,13049,null,87169,null,4144,null,226287,null,6139,null,334944,null,7106,null,330458,null,7320,null,258533,null,6063,null,174776,null,5804,null,118800,null,4249,null,142145,null,4787,null,258843,null,6924,null,7689,null,1177,null,879711,null,10941,null,299953,null,6621,null,186768,null,5347,null,114936,null,4408,null,71415,null,3645,null,48579,null,2456,null,31720,null,2067,null,24281,null,1826,null,31120,null,2172,null,62901,null,2951,null,8038,null,1056,null,0400000US26,Michigan,26
1559939,null,10110,null,1120095,null,8754,null,50863,null,2811,null,132031,null,4320,null,195575,null,5268,null,196867,null,5847,null,156269,null,5440,null,106135,null,4008,null,72231,null,3581,null,79859,null,3788,null,127388,null,4362,null,2877,null,751,null,439844,null,7279,null,183355,null,5017,null,88074,null,3501,null,52944,null,2490,null,31124,null,1923,null,21241,null,1719,null,13294,null,1286,null,9837,null,997,null,12716,null,1309,null,24901,null,2323,null,2358,null,604,null,0400000US27,Minnesota,27
766976,null,9423,null,433469,null,7557,null,28386,null,2351,null,70288,null,4115,null,80695,null,4595,null,67047,null,3685,null,50483,null,3869,null,32944,null,3077,null,21056,null,2445,null,25630,null,2773,null,53720,null,3605,null,3220,null,1010,null,333507,null,6629,null,133670,null,4903,null,62938,null,3487,null,37308,null,2833,null,24081,null,2422,null,17524,null,2219,null,12439,null,1551,null,7644,null,1273,null,10959,null,1611,null,22379,null,2435,null,4565,null,1101,null,0400000US28,Mississippi,28
1633448,null,12830,null,1098358,null,12341,null,61281,null,3361,null,170626,null,6673,null,227874,null,7038,null,194060,null,6874,null,128502,null,5547,null,81048,null,4576,null,55605,null,3584,null,64393,null,3588,null,110891,null,4472,null,4078,null,889,null,535090,null,9251,null,233015,null,6803,null,108125,null,4420,null,63184,null,2976,null,37694,null,2751,null,25369,null,2164,null,15736,null,1659,null,10628,null,1515,null,12513,null,1576,null,24968,null,2038,null,3858,null,810,null,0400000US29,Missouri,29
257354,null,4028,null,146203,null,3910,null,9868,null,1382,null,18750,null,1613,null,24824,null,1994,null,24168,null,2247,null,19234,null,1956,null,12165,null,1303,null,8480,null,1334,null,8714,null,1311,null,19588,null,1561,null,412,null,226,null,111151,null,3202,null,46830,null,2608,null,22268,null,1939,null,14080,null,1720,null,7540,null,1094,null,5578,null,955,null,4222,null,847,null,2236,null,723,null,2206,null,577,null,5283,null,1040,null,908,null,329,null,0400000US30,Montana,30
487991,null,5002,null,318688,null,4899,null,16429,null,1380,null,47084,null,2646,null,69659,null,3805,null,58987,null,3263,null,40872,null,2452,null,26540,null,2300,null,15011,null,1788,null,18347,null,2065,null,24768,null,1759,null,991,null,500,null,169303,null,4444,null,66964,null,3050,null,35014,null,2203,null,20187,null,1520,null,13043,null,1204,null,9211,null,1130,null,4800,null,766,null,4207,null,943,null,5370,null,846,null,9519,null,1291,null,988,null,416,null,0400000US31,Nebraska,31
568425,null,7914,null,441669,null,7446,null,18006,null,1867,null,35297,null,2934,null,49840,null,3292,null,63152,null,4405,null,56434,null,3776,null,45089,null,3278,null,37009,null,3044,null,44640,null,3434,null,89244,null,4966,null,2958,null,935,null,126756,null,4465,null,56832,null,3150,null,24150,null,2351,null,13609,null,1599,null,8102,null,1295,null,6454,null,1074,null,3809,null,933,null,2194,null,527,null,2917,null,902,null,6649,null,1154,null,2040,null,668,null,0400000US32,Nevada,32
365450,null,4808,null,264064,null,4919,null,9867,null,1324,null,23244,null,2037,null,40683,null,2979,null,41889,null,2991,null,39353,null,2969,null,27112,null,2446,null,18682,null,1884,null,25432,null,2342,null,37235,null,2779,null,567,null,367,null,101386,null,3683,null,26672,null,2167,null,20039,null,2191,null,14865,null,1471,null,10264,null,1415,null,7140,null,1119,null,4732,null,939,null,3571,null,822,null,4280,null,911,null,9237,null,1391,null,586,null,404,null,0400000US33,New Hampshire,33
2113974,null,12085,null,1519326,null,12123,null,61846,null,3526,null,127287,null,5463,null,190866,null,5627,null,226586,null,5769,null,203690,null,6280,null,154742,null,6109,null,122825,null,6262,null,142651,null,5566,null,283558,null,8152,null,5275,null,1194,null,594648,null,9847,null,124703,null,4837,null,110727,null,4783,null,84866,null,3722,null,62242,null,3756,null,43855,null,3136,null,31017,null,2401,null,23916,null,1729,null,32424,null,2316,null,76545,null,4123,null,4353,null,997,null,0400000US34,New Jersey,34
512854,null,6259,null,314542,null,7068,null,20905,null,2419,null,47734,null,2929,null,54406,null,3519,null,48292,null,3305,null,33072,null,2667,null,25454,null,2243,null,19507,null,2534,null,23343,null,2732,null,39932,null,2826,null,1897,null,638,null,198312,null,5335,null,98286,null,4319,null,34239,null,2505,null,19856,null,2119,null,13135,null,1579,null,6271,null,1105,null,5488,null,1062,null,3726,null,1004,null,5216,null,888,null,9526,null,1457,null,2569,null,744,null,0400000US35,New Mexico,35
3946375,null,20828,null,2582904,null,20411,null,147808,null,5387,null,288264,null,7422,null,388958,null,8451,null,378588,null,7001,null,307580,null,8379,null,227992,null,7464,null,163888,null,5986,null,210234,null,7446,null,459928,null,8610,null,9664,null,1498,null,1363471,null,13331,null,401973,null,9322,null,262416,null,6363,null,188062,null,6208,null,121261,null,5084,null,80895,null,4254,null,57679,null,3400,null,46026,null,3045,null,59812,null,3737,null,134991,null,4878,null,10356,null,1681,null,0400000US36,New York,36
2451157,null,16681,null,1685967,null,15546,null,95634,null,4379,null,246893,null,6650,null,320979,null,8298,null,286104,null,8240,null,196083,null,7292,null,137242,null,4955,null,93149,null,4109,null,109666,null,4551,null,192550,null,8428,null,7667,null,1478,null,765190,null,11322,null,340277,null,7679,null,147996,null,5600,null,78573,null,3798,null,53834,null,3804,null,33275,null,2701,null,22783,null,2083,null,17879,null,1717,null,20492,null,2008,null,41033,null,3536,null,9048,null,1605,null,0400000US37,North Carolina,37
182992,null,3547,null,102265,null,3310,null,9147,null,1236,null,18323,null,1661,null,21188,null,1662,null,17054,null,1690,null,12608,null,1511,null,7430,null,1173,null,4925,null,755,null,4531,null,864,null,6752,null,1280,null,307,null,165,null,80727,null,2283,null,36226,null,1909,null,15981,null,1436,null,8072,null,904,null,5642,null,830,null,3461,null,654,null,2859,null,680,null,1311,null,352,null,2081,null,485,null,4559,null,873,null,535,null,219,null,0400000US38,North Dakota,38
3113343,null,17812,null,2156314,null,16249,null,111946,null,4423,null,288281,null,8527,null,418712,null,8329,null,385658,null,8057,null,283447,null,8067,null,182102,null,5797,null,120271,null,4986,null,131898,null,4873,null,228312,null,7148,null,5687,null,1324,null,957029,null,11253,null,344910,null,7923,null,209803,null,5747,null,120851,null,4037,null,75158,null,3355,null,53885,null,3080,null,35864,null,2158,null,22415,null,1936,null,29014,null,2139,null,56081,null,3458,null,9048,null,1525,null,0400000US39,Ohio,39
946699,null,10337,null,577859,null,8780,null,43200,null,2606,null,102279,null,4326,null,119952,null,5004,null,93758,null,4248,null,63424,null,3827,null,40665,null,2683,null,24355,null,2130,null,31593,null,2850,null,56323,null,3598,null,2310,null,706,null,368840,null,6621,null,172354,null,4367,null,74337,null,3401,null,40021,null,2310,null,23660,null,1951,null,14782,null,1752,null,9959,null,1426,null,5705,null,880,null,7964,null,1228,null,16821,null,1970,null,3237,null,730,null,0400000US40,Oklahoma,40
948798,null,11157,null,673175,null,10137,null,29149,null,2653,null,65485,null,3415,null,97862,null,4397,null,109526,null,5356,null,90751,null,4500,null,66430,null,3438,null,51013,null,3458,null,58050,null,3422,null,103065,null,5372,null,1844,null,592,null,275623,null,6400,null,107269,null,4156,null,55240,null,3676,null,37656,null,2655,null,21127,null,1995,null,11893,null,1406,null,9244,null,1456,null,6681,null,1221,null,7801,null,1262,null,15886,null,1868,null,2826,null,937,null,0400000US41,Oregon,41
3474817,null,16450,null,2216155,null,16107,null,117921,null,4057,null,291966,null,7112,null,404916,null,8084,null,384296,null,9067,null,275799,null,7241,null,194284,null,6639,null,135495,null,5390,null,144935,null,5439,null,259029,null,7477,null,7514,null,1272,null,1258662,null,12196,null,421368,null,7847,null,259950,null,6131,null,163359,null,5273,null,109720,null,4462,null,73669,null,3806,null,50863,null,2913,null,36139,null,2726,null,48599,null,3044,null,83534,null,3982,null,11461,null,1457,null,0400000US42,Pennsylvania,42
249139,null,4669,null,180369,null,4715,null,7068,null,1318,null,14336,null,1594,null,26042,null,2078,null,30256,null,2616,null,25672,null,2374,null,15739,null,1949,null,14350,null,1836,null,16512,null,1780,null,29548,null,2168,null,846,null,668,null,68770,null,3488,null,17938,null,1724,null,14686,null,1556,null,9530,null,1297,null,5821,null,1074,null,4517,null,975,null,2491,null,636,null,2642,null,667,null,3567,null,872,null,6971,null,978,null,607,null,304,null,0400000US44,Rhode Island,44
1201508,null,11690,null,761654,null,11228,null,50879,null,3611,null,120858,null,5103,null,145207,null,5676,null,119820,null,5088,null,86277,null,4479,null,58648,null,3527,null,37648,null,2525,null,45718,null,3416,null,93391,null,5493,null,3208,null,840,null,439854,null,8385,null,208814,null,6062,null,81318,null,3407,null,45976,null,3129,null,28192,null,2308,null,16665,null,1929,null,9969,null,1569,null,8878,null,1407,null,9534,null,1619,null,23679,null,2661,null,6829,null,1322,null,0400000US45,South Carolina,45
221395,null,3856,null,132590,null,3704,null,8433,null,1053,null,18090,null,1671,null,27957,null,2374,null,23307,null,2056,null,17722,null,1982,null,11880,null,1721,null,5949,null,977,null,7512,null,1377,null,11545,null,1812,null,195,null,192,null,88805,null,3190,null,39123,null,2382,null,19127,null,1608,null,9456,null,1287,null,5743,null,844,null,3770,null,806,null,2431,null,568,null,2112,null,600,null,1974,null,450,null,4014,null,793,null,1055,null,503,null,0400000US46,South Dakota,46
1700137,null,14309,null,1084909,null,11226,null,57417,null,3346,null,156562,null,4901,null,210655,null,6545,null,182136,null,7220,null,135816,null,4703,null,83395,null,4192,null,60955,null,3640,null,67209,null,3773,null,126220,null,5533,null,4544,null,1020,null,615228,null,9519,null,289439,null,6880,null,119568,null,4845,null,69113,null,4356,null,39354,null,2872,null,26125,null,2520,null,15233,null,1710,null,10918,null,1472,null,13767,null,1595,null,24921,null,2721,null,6790,null,1340,null,0400000US47,Tennessee,47
5465854,null,24472,null,3508174,null,22785,null,192667,null,6535,null,519448,null,11388,null,686514,null,10799,null,583436,null,11753,null,409405,null,10693,null,279933,null,7546,null,191464,null,7926,null,222189,null,7370,null,404171,null,8876,null,18947,null,2301,null,1957680,null,16471,null,787912,null,13685,null,405669,null,8080,null,240723,null,7339,null,139444,null,5350,null,92885,null,4434,null,62204,null,3877,null,41200,null,3235,null,52587,null,2920,null,113414,null,4890,null,21642,null,1988,null,0400000US48,Texas,48
612671,null,6786,null,451889,null,6340,null,22623,null,1792,null,51268,null,3015,null,78006,null,3917,null,78652,null,3903,null,61709,null,3737,null,46384,null,2601,null,28780,null,2517,null,31840,null,2263,null,51452,null,3408,null,1175,null,459,null,160782,null,4354,null,88997,null,3646,null,27019,null,2395,null,14930,null,1569,null,8862,null,1595,null,4368,null,880,null,3578,null,714,null,2781,null,680,null,2653,null,805,null,5774,null,1048,null,1820,null,700,null,0400000US49,Utah,49
180387,null,3128,null,122388,null,3141,null,4434,null,744,null,12858,null,1469,null,20088,null,1839,null,20911,null,1743,null,16199,null,1534,null,11489,null,1365,null,8169,null,1197,null,11014,null,1353,null,16798,null,1358,null,428,null,302,null,57999,null,2313,null,15155,null,1322,null,11268,null,1106,null,8703,null,1087,null,5506,null,767,null,3393,null,703,null,3265,null,709,null,2268,null,572,null,2637,null,646,null,5635,null,896,null,169,null,104,null,0400000US50,Vermont,50
2034269,null,13417,null,1481789,null,13379,null,79345,null,3979,null,181670,null,6552,null,245854,null,7601,null,249324,null,7301,null,195682,null,6420,null,134623,null,6533,null,96455,null,5071,null,117542,null,5245,null,177450,null,6925,null,3844,null,963,null,552480,null,8265,null,263744,null,6986,null,97628,null,4390,null,56845,null,3453,null,37344,null,2577,null,24128,null,2358,null,17007,null,2192,null,10707,null,1357,null,11230,null,1540,null,29655,null,2540,null,4192,null,981,null,0400000US51,Virginia,51
1663174,null,11368,null,1223446,null,11772,null,47955,null,2820,null,116638,null,4568,null,181416,null,5666,null,199990,null,6668,null,165996,null,5352,null,128029,null,4813,null,93332,null,4832,null,109198,null,4648,null,175932,null,6112,null,4960,null,1209,null,439728,null,7616,null,184759,null,5044,null,93383,null,4179,null,52676,null,3511,null,29600,null,2282,null,19567,null,2138,null,12638,null,1395,null,8842,null,1552,null,11701,null,1894,null,23146,null,1919,null,3416,null,984,null,0400000US53,Washington,53
552651,null,7309,null,289450,null,6765,null,28457,null,2549,null,55206,null,3353,null,58800,null,3612,null,44806,null,2615,null,27804,null,2420,null,19398,null,2075,null,13156,null,1788,null,15297,null,1965,null,25703,null,2668,null,823,null,405,null,263201,null,6383,null,142679,null,5231,null,47020,null,2935,null,23872,null,2310,null,14062,null,1590,null,9651,null,1417,null,5881,null,1148,null,3654,null,879,null,5198,null,1113,null,7937,null,1316,null,3247,null,934,null,0400000US54,West Virginia,54
1577623,null,11090,null,1089377,null,10789,null,43226,null,2860,null,121329,null,4456,null,200047,null,5413,null,197485,null,6150,null,153224,null,4003,null,102843,null,4254,null,70758,null,3145,null,77088,null,3873,null,120450,null,5088,null,2927,null,729,null,488246,null,6430,null,163023,null,4974,null,105168,null,3857,null,65612,null,3220,null,44473,null,2718,null,29935,null,1706,null,17081,null,1499,null,13775,null,1074,null,16531,null,1414,null,28666,null,1713,null,3982,null,821,null,0400000US55,Wisconsin,55
146222,null,3857,null,92629,null,3419,null,6235,null,1082,null,15451,null,1669,null,17515,null,1606,null,16349,null,1964,null,11987,null,1527,null,6932,null,1068,null,4382,null,791,null,5190,null,929,null,8487,null,1324,null,101,null,124,null,53593,null,2485,null,27989,null,2274,null,10807,null,1398,null,5472,null,903,null,2116,null,594,null,1887,null,651,null,1026,null,352,null,632,null,338,null,1447,null,592,null,1941,null,574,null,276,null,272,null,0400000US56,Wyoming,56
859531,null,9334,null,334271,null,7744,null,7987,null,1296,null,25864,null,2198,null,42966,null,2936,null,48395,null,3366,null,39321,null,2912,null,33273,null,2390,null,24476,null,2121,null,33857,null,2641,null,74043,null,3684,null,4089,null,867,null,525260,null,7908,null,207248,null,5606,null,101775,null,4364,null,54512,null,3495,null,35117,null,2229,null,21918,null,2041,null,14780,null,1639,null,11250,null,1584,null,14614,null,1769,null,38218,null,2670,null,25828,null,2293,null,0400000US72,Puerto Rico,72
