B24092_001E,B24092_001EA,B24092_001M,B24092_001MA,B24092_002E,B24092_002EA,B24092_002M,B24092_002MA,B24092_003E,B24092_003EA,B24092_003M,B24092_003MA,B24092_004E,B24092_004EA,B24092_004M,B24092_004MA,B24092_005E,B24092_005EA,B24092_005M,B24092_005MA,B24092_006E,B24092_006EA,B24092_006M,B24092_006MA,B24092_007E,B24092_007EA,B24092_007M,B24092_007MA,B24092_008E,B24092_008EA,B24092_008M,B24092_008MA,B24092_009E,B24092_009EA,B24092_009M,B24092_009MA,B24092_010E,B24092_010EA,B24092_010M,B24092_010MA,B24092_011E,B24092_011EA,B24092_011M,B24092_011MA,B24092_012E,B24092_012EA,B24092_012M,B24092_012MA,B24092_013E,B24092_013EA,B24092_013M,B24092_013MA,B24092_014E,B24092_014EA,B24092_014M,B24092_014MA,B24092_015E,B24092_015EA,B24092_015M,B24092_015MA,B24092_016E,B24092_016EA,B24092_016M,B24092_016MA,B24092_017E,B24092_017EA,B24092_017M,B24092_017MA,B24092_018E,B24092_018EA,B24092_018M,B24092_018MA,GEO_ID,NAME,state
41547,null,378,null,41085,null,441,null,40536,null,463,null,60340,null,10264,null,45735,null,1905,null,40137,null,1595,null,46057,null,3772,null,60251,null,3782,null,34712,null,4865,null,30697,null,363,null,27900,null,679,null,27710,null,666,null,40885,null,6381,null,32212,null,1819,null,36697,null,923,null,38123,null,2084,null,50271,null,1423,null,26325,null,2308,null,0400000US01,Alabama,01
52369,null,1785,null,51150,null,1695,null,50409,null,2286,null,80989,null,26667,null,51858,null,4289,null,52303,null,5040,null,59040,null,3591,null,61503,null,2356,null,45887,null,5708,null,37822,null,1877,null,35667,null,1136,null,35663,null,1150,null,35764,null,10323,null,38812,null,3478,null,45312,null,4435,null,42978,null,2888,null,46428,null,4557,null,30122,null,12636,null,0400000US02,Alaska,02
41685,null,419,null,40637,null,542,null,39737,null,947,null,65357,null,7164,null,46094,null,2924,null,46484,null,1678,null,45638,null,1624,null,56148,null,2903,null,36914,null,3501,null,34717,null,551,null,32698,null,632,null,32521,null,562,null,40181,null,5865,null,40229,null,1722,null,37611,null,1188,null,37721,null,1352,null,48440,null,2871,null,24565,null,2066,null,0400000US04,Arizona,04
36898,null,521,null,36717,null,622,null,36335,null,644,null,51400,null,2298,null,39137,null,5447,null,34716,null,1543,null,38480,null,3217,null,51038,null,2899,null,32944,null,2420,null,27508,null,633,null,26167,null,554,null,26140,null,561,null,26786,null,3112,null,31965,null,2364,null,34257,null,1737,null,31446,null,1046,null,44963,null,5525,null,17412,null,2421,null,0400000US05,Arkansas,05
48348,null,415,null,45664,null,301,null,44234,null,574,null,80266,null,2663,null,50587,null,790,null,63096,null,1703,null,66263,null,1419,null,59184,null,2363,null,41902,null,578,null,40595,null,179,null,37071,null,252,null,36845,null,249,null,50863,null,1316,null,44223,null,932,null,49786,null,636,null,50088,null,901,null,51908,null,585,null,28095,null,1869,null,0400000US06,California,06
47561,null,742,null,46883,null,597,null,46052,null,652,null,60420,null,5514,null,47673,null,3185,null,51353,null,1224,null,51255,null,1255,null,66000,null,2729,null,37376,null,3565,null,36693,null,370,null,35373,null,423,null,35237,null,459,null,39707,null,4855,null,37603,null,1817,null,41416,null,1073,null,43517,null,3313,null,52235,null,3420,null,27290,null,2450,null,0400000US08,Colorado,08
59361,null,1466,null,58859,null,2041,null,57077,null,1048,null,80513,null,3887,null,52436,null,4501,null,61923,null,2115,null,66135,null,2621,null,60103,null,4554,null,51859,null,3003,null,44721,null,619,null,42288,null,610,null,42206,null,609,null,50126,null,9342,null,46240,null,2141,null,52496,null,1926,null,56696,null,3800,null,50893,null,1284,null,31926,null,4174,null,0400000US09,Connecticut,09
47261,null,1566,null,47311,null,2380,null,46145,null,1468,null,70960,null,9649,null,44932,null,8285,null,46200,null,4166,null,47232,null,3162,null,57246,null,15066,null,45470,null,9341,null,37082,null,1085,null,35794,null,1271,null,35800,null,1312,null,35580,null,15109,null,38483,null,4423,null,45120,null,7350,null,40092,null,2298,null,48276,null,9963,null,30126,null,10806,null,0400000US10,Delaware,10
58028,null,4772,null,50822,null,1627,null,49203,null,3620,null,89278,null,20819,null,56844,null,8950,null,56604,null,12560,null,52328,null,10423,null,89572,null,5669,null,71860,null,15426,null,50551,null,1297,null,45652,null,2862,null,45178,null,3472,null,90540,null,35090,null,50326,null,2984,null,45569,null,7213,null,53468,null,15239,null,65740,null,9861,null,61250,null,27116,null,0400000US11,District of Columbia,11
40754,null,199,null,40248,null,227,null,38818,null,594,null,52319,null,1307,null,41151,null,1095,null,46339,null,895,null,42405,null,1160,null,53602,null,2416,null,30724,null,874,null,32547,null,330,null,31476,null,233,null,31275,null,243,null,39823,null,2884,null,36587,null,698,null,38733,null,669,null,35714,null,711,null,49061,null,1686,null,21936,null,892,null,0400000US12,Florida,12
42704,null,623,null,42367,null,357,null,41728,null,319,null,60958,null,1441,null,46298,null,1814,null,42398,null,885,null,43071,null,1911,null,60132,null,2360,null,36718,null,1690,null,34614,null,527,null,32382,null,399,null,32183,null,335,null,42093,null,3708,null,40627,null,901,null,38860,null,1594,null,35071,null,1081,null,48587,null,2975,null,26180,null,1833,null,0400000US13,Georgia,13
46068,null,1079,null,42490,null,1788,null,41932,null,1058,null,62005,null,9377,null,50135,null,8130,null,51279,null,2783,null,48334,null,2248,null,61728,null,2359,null,45499,null,8914,null,36844,null,641,null,33745,null,1158,null,33449,null,1129,null,45653,null,7656,null,41077,null,1634,null,41491,null,3360,null,45986,null,1804,null,47412,null,5336,null,38486,null,11742,null,0400000US15,Hawaii,15
41431,null,619,null,40783,null,803,null,40225,null,927,null,54366,null,5549,null,47154,null,9166,null,43796,null,2961,null,42632,null,2961,null,56907,null,3950,null,35171,null,6942,null,29865,null,808,null,26925,null,725,null,26877,null,717,null,30186,null,6045,null,32205,null,2016,null,35698,null,2010,null,36622,null,1574,null,46158,null,1836,null,19201,null,3760,null,0400000US16,Idaho,16
50119,null,229,null,48633,null,765,null,47362,null,453,null,62568,null,3750,null,50321,null,1470,null,56821,null,1103,null,54002,null,1870,null,58240,null,2094,null,41657,null,1414,null,37044,null,258,null,35429,null,336,null,35286,null,357,null,46192,null,4515,null,40261,null,712,null,43667,null,1103,null,43925,null,1375,null,51509,null,777,null,24676,null,1999,null,0400000US17,Illinois,17
45030,null,530,null,45173,null,440,null,44418,null,771,null,60349,null,3018,null,44979,null,2833,null,43701,null,2114,null,40573,null,1300,null,57348,null,4475,null,38705,null,4643,null,31988,null,301,null,30996,null,331,null,30985,null,333,null,31692,null,3344,null,35263,null,1108,null,35770,null,912,null,33942,null,1460,null,49650,null,2940,null,22190,null,1416,null,0400000US18,Indiana,18
41751,null,304,null,41397,null,379,null,41128,null,396,null,50516,null,1721,null,41729,null,2081,null,43287,null,1915,null,50687,null,1612,null,54319,null,4880,null,34075,null,3560,null,31946,null,304,null,30711,null,359,null,30723,null,370,null,30056,null,3304,null,34128,null,2034,null,36555,null,953,null,41230,null,793,null,50558,null,2376,null,19555,null,1775,null,0400000US19,Iowa,19
43877,null,1024,null,44482,null,1096,null,43790,null,1195,null,55601,null,7016,null,42384,null,3200,null,42679,null,1801,null,42471,null,2970,null,56639,null,2366,null,35517,null,3334,null,32110,null,415,null,31068,null,542,null,30958,null,547,null,34903,null,4619,null,33314,null,1731,null,36536,null,1153,null,35844,null,1699,null,44405,null,3490,null,20824,null,1622,null,0400000US20,Kansas,20
41218,null,322,null,41006,null,355,null,40670,null,353,null,60485,null,5964,null,44474,null,2955,null,39431,null,1333,null,43420,null,3550,null,54358,null,3786,null,33403,null,3739,null,31147,null,340,null,29554,null,569,null,29496,null,590,null,34083,null,11065,null,34264,null,1895,null,35770,null,1241,null,36797,null,1029,null,45498,null,2614,null,18248,null,2003,null,0400000US21,Kentucky,21
43899,null,1125,null,45091,null,872,null,44158,null,1314,null,54950,null,8519,null,40803,null,4184,null,38231,null,2212,null,43284,null,2916,null,52319,null,4429,null,41149,null,3170,null,29218,null,670,null,27064,null,456,null,26972,null,456,null,35680,null,7602,null,30836,null,1279,null,35360,null,1258,null,35909,null,1280,null,41476,null,1726,null,21587,null,2570,null,0400000US22,Louisiana,22
41008,null,486,null,40862,null,507,null,40589,null,568,null,46937,null,5302,null,45229,null,3821,null,43783,null,4102,null,40699,null,1476,null,60389,null,4730,null,33310,null,3980,null,32651,null,724,null,31324,null,652,null,31333,null,690,null,31190,null,3867,null,33555,null,1307,null,40069,null,3837,null,38240,null,3918,null,48557,null,6648,null,24196,null,3675,null,0400000US23,Maine,23
53397,null,914,null,50955,null,414,null,50403,null,467,null,69338,null,5920,null,55818,null,4116,null,52455,null,2100,null,53571,null,3366,null,83988,null,2400,null,46061,null,3618,null,44283,null,643,null,39372,null,906,null,39230,null,896,null,41648,null,4073,null,45559,null,1218,null,48311,null,2204,null,43524,null,1251,null,70794,null,1353,null,30851,null,2293,null,0400000US24,Maryland,24
55838,null,666,null,55405,null,806,null,54448,null,1139,null,66187,null,2734,null,58797,null,4011,null,60170,null,2323,null,60951,null,996,null,60340,null,3125,null,50003,null,3976,null,43511,null,582,null,41677,null,418,null,41647,null,427,null,43277,null,6184,null,46828,null,985,null,50547,null,1249,null,51300,null,1468,null,51072,null,1176,null,31353,null,1579,null,0400000US25,Massachusetts,25
49026,null,667,null,48212,null,814,null,47398,null,547,null,57478,null,4188,null,49389,null,2126,null,52160,null,1162,null,56493,null,2004,null,61237,null,1358,null,34020,null,3123,null,35348,null,307,null,32160,null,255,null,32096,null,257,null,37947,null,3398,null,39736,null,1064,null,44974,null,1387,null,47027,null,891,null,51712,null,755,null,22034,null,1480,null,0400000US26,Michigan,26
48774,null,640,null,48059,null,676,null,47330,null,398,null,59119,null,4568,null,51933,null,1547,null,51758,null,816,null,51879,null,1027,null,53300,null,1864,null,39639,null,3414,null,37318,null,276,null,36059,null,349,null,36043,null,356,null,36576,null,2821,null,39819,null,1105,null,42457,null,1327,null,42953,null,1359,null,50001,null,2324,null,23855,null,2024,null,0400000US27,Minnesota,27
37491,null,1093,null,37729,null,1263,null,37136,null,832,null,51436,null,6475,null,37540,null,4556,null,34922,null,2236,null,36827,null,1742,null,53831,null,2323,null,32854,null,3077,null,27914,null,702,null,25917,null,457,null,25796,null,440,null,36871,null,6319,null,30760,null,1251,null,32734,null,1116,null,32606,null,1211,null,42967,null,4390,null,22401,null,10332,null,0400000US28,Mississippi,28
42237,null,314,null,42684,null,682,null,42147,null,357,null,57168,null,6027,null,43113,null,2248,null,41163,null,1233,null,40308,null,1575,null,57871,null,2799,null,31695,null,1206,null,31850,null,245,null,30761,null,331,null,30687,null,338,null,35039,null,3181,null,35129,null,835,null,35792,null,1410,null,32983,null,1345,null,46554,null,1430,null,19788,null,1721,null,0400000US29,Missouri,29
39035,null,1754,null,37848,null,2101,null,37306,null,1663,null,41690,null,2189,null,36638,null,7116,null,40132,null,2578,null,46076,null,1771,null,52675,null,2456,null,30603,null,1704,null,29823,null,975,null,26528,null,813,null,26558,null,814,null,25512,null,8595,null,33445,null,2524,null,33237,null,2921,null,34819,null,1998,null,50630,null,5584,null,20990,null,2084,null,0400000US30,Montana,30
40825,null,471,null,40619,null,578,null,40229,null,638,null,47652,null,4679,null,42963,null,4185,null,43330,null,2406,null,42850,null,3576,null,60950,null,4943,null,31922,null,1297,null,30922,null,316,null,30187,null,427,null,30207,null,440,null,29248,null,2831,null,33562,null,1537,null,35138,null,2113,null,34888,null,2847,null,46320,null,3465,null,19972,null,2872,null,0400000US31,Nebraska,31
45303,null,880,null,42323,null,808,null,41752,null,553,null,64574,null,13141,null,40017,null,5964,null,61536,null,3504,null,60105,null,3827,null,60075,null,7547,null,41292,null,1377,null,34775,null,746,null,32078,null,463,null,31958,null,466,null,37859,null,3623,null,36058,null,2657,null,45618,null,1898,null,41547,null,1098,null,47715,null,5471,null,35899,null,3103,null,0400000US32,Nevada,32
51675,null,684,null,51506,null,823,null,51082,null,881,null,61598,null,10255,null,53850,null,3093,null,53943,null,4454,null,53897,null,5182,null,60773,null,8278,null,41974,null,3074,null,37002,null,755,null,35700,null,823,null,35589,null,832,null,49105,null,13841,null,40092,null,3347,null,44295,null,2788,null,38428,null,2670,null,55393,null,8501,null,29542,null,4131,null,0400000US33,New Hampshire,33
56211,null,645,null,55581,null,720,null,54162,null,978,null,75591,null,4482,null,56960,null,3563,null,60854,null,1327,null,65560,null,2253,null,59814,null,2562,null,49989,null,4326,null,44460,null,665,null,42099,null,335,null,42015,null,343,null,47270,null,4328,null,46622,null,1138,null,49645,null,1394,null,50982,null,880,null,54415,null,2863,null,27327,null,2580,null,0400000US34,New Jersey,34
40460,null,600,null,37437,null,1723,null,36703,null,1061,null,59313,null,8660,null,39753,null,6300,null,39245,null,2025,null,46417,null,1912,null,57898,null,5264,null,35823,null,5008,null,30705,null,663,null,27415,null,1128,null,27171,null,984,null,36730,null,4578,null,33554,null,2729,null,32054,null,2030,null,35552,null,1956,null,45726,null,3011,null,21950,null,3336,null,0400000US35,New Mexico,35
49260,null,561,null,46592,null,395,null,45473,null,426,null,66364,null,2451,null,50297,null,812,null,56908,null,865,null,59428,null,1504,null,54365,null,1795,null,36259,null,1627,null,40537,null,237,null,37857,null,542,null,37526,null,459,null,46748,null,2639,null,41776,null,503,null,46626,null,816,null,46546,null,986,null,51084,null,545,null,25259,null,1502,null,0400000US36,New York,36
41329,null,298,null,41196,null,383,null,40683,null,390,null,53508,null,3519,null,46034,null,2094,null,40445,null,993,null,42354,null,1546,null,53467,null,2353,null,34613,null,2486,null,32417,null,264,null,30935,null,281,null,30790,null,284,null,39357,null,5846,null,38111,null,1749,null,36041,null,905,null,36131,null,790,null,47253,null,2567,null,22441,null,2929,null,0400000US37,North Carolina,37
41477,null,706,null,40761,null,781,null,40447,null,862,null,52239,null,9204,null,44467,null,6572,null,40700,null,1748,null,41750,null,3278,null,52515,null,3811,null,41843,null,3061,null,29517,null,807,null,27459,null,944,null,27394,null,917,null,31057,null,5416,null,31654,null,2197,null,32214,null,2315,null,37597,null,3665,null,41519,null,6774,null,21397,null,2762,null,0400000US38,North Dakota,38
45281,null,334,null,44713,null,654,null,43927,null,668,null,57540,null,4052,null,46587,null,1009,null,49189,null,1176,null,48375,null,1882,null,61529,null,1821,null,32099,null,612,null,33691,null,336,null,31408,null,205,null,31382,null,206,null,33669,null,4638,null,38812,null,1144,null,39887,null,858,null,42726,null,1089,null,50571,null,1278,null,25030,null,1858,null,0400000US39,Ohio,39
40038,null,514,null,39471,null,978,null,37906,null,981,null,60006,null,7700,null,41623,null,2099,null,37225,null,1449,null,42453,null,2338,null,53546,null,2271,null,31087,null,1091,null,30170,null,336,null,27232,null,431,null,27116,null,427,null,35534,null,2062,null,32073,null,893,null,32792,null,1127,null,34555,null,1247,null,46819,null,2582,null,21958,null,1645,null,0400000US40,Oklahoma,40
43438,null,965,null,41744,null,448,null,41244,null,441,null,54335,null,3432,null,43679,null,3489,null,53408,null,2341,null,51904,null,2945,null,57938,null,3373,null,37942,null,3838,null,34035,null,654,null,31492,null,492,null,31328,null,497,null,41407,null,6572,null,37776,null,2583,null,42527,null,2067,null,40328,null,1714,null,50746,null,1833,null,24442,null,3572,null,0400000US41,Oregon,41
46599,null,251,null,46322,null,286,null,45689,null,288,null,62434,null,5218,null,47263,null,953,null,49016,null,1601,null,47101,null,1066,null,56917,null,1715,null,36750,null,1401,null,35323,null,231,null,32772,null,419,null,32650,null,400,null,40378,null,3650,null,38204,null,901,null,41015,null,814,null,40858,null,930,null,50715,null,1020,null,22423,null,1382,null,0400000US42,Pennsylvania,42
49814,null,1482,null,47030,null,1791,null,45918,null,1589,null,62394,null,18362,null,48816,null,4272,null,62967,null,5217,null,61497,null,2103,null,66346,null,11657,null,47461,null,5657,null,36472,null,1104,null,33485,null,1578,null,33300,null,1553,null,51266,null,15323,null,40032,null,3046,null,51878,null,5595,null,44256,null,4352,null,50404,null,6954,null,28710,null,3624,null,0400000US44,Rhode Island,44
41161,null,329,null,40871,null,422,null,40246,null,521,null,55457,null,5464,null,42794,null,3995,null,40388,null,1115,null,42799,null,2672,null,55695,null,2851,null,36907,null,2671,null,31082,null,347,null,29838,null,587,null,29630,null,648,null,35951,null,3785,null,32666,null,2022,null,36197,null,1047,null,33685,null,1714,null,44432,null,3200,null,25468,null,5607,null,0400000US45,South Carolina,45
37964,null,1562,null,37809,null,1538,null,37099,null,713,null,51654,null,4750,null,39828,null,5736,null,37811,null,2691,null,42479,null,2652,null,52509,null,2933,null,32454,null,3737,null,28430,null,911,null,26672,null,659,null,26669,null,667,null,26802,null,9744,null,32141,null,2160,null,31024,null,1517,null,30122,null,2132,null,41821,null,7528,null,21042,null,1334,null,0400000US46,South Dakota,46
40496,null,347,null,40044,null,557,null,39012,null,848,null,70161,null,6974,null,46683,null,3099,null,39596,null,1627,null,39290,null,1989,null,58558,null,2653,null,36090,null,1737,null,31150,null,227,null,29818,null,430,null,29700,null,437,null,36644,null,8123,null,35479,null,1000,null,35284,null,786,null,32631,null,1293,null,47752,null,2211,null,24491,null,3634,null,0400000US47,Tennessee,47
41674,null,181,null,41374,null,194,null,40855,null,187,null,66702,null,2638,null,41736,null,724,null,43108,null,1047,null,43053,null,1345,null,56339,null,1371,null,36086,null,956,null,32623,null,344,null,31105,null,205,null,30981,null,209,null,41310,null,1646,null,36545,null,773,null,40081,null,412,null,37025,null,709,null,48419,null,1610,null,22576,null,1854,null,0400000US48,Texas,48
45185,null,575,null,43331,null,1106,null,42211,null,518,null,61386,null,1449,null,55498,null,5512,null,46956,null,2200,null,49259,null,2826,null,55703,null,2491,null,40822,null,1600,null,31242,null,454,null,28741,null,933,null,28561,null,977,null,35462,null,3773,null,37102,null,2553,null,37005,null,1760,null,35802,null,2274,null,48840,null,2479,null,21191,null,1431,null,0400000US49,Utah,49
41829,null,549,null,41994,null,695,null,41729,null,682,null,50122,null,6138,null,42684,null,3080,null,44292,null,3770,null,46533,null,8464,null,52008,null,6320,null,30684,null,2967,null,34658,null,1439,null,31514,null,816,null,31520,null,836,null,31442,null,7546,null,38142,null,2450,null,40720,null,1965,null,42600,null,1750,null,45940,null,7441,null,20739,null,2780,null,0400000US50,Vermont,50
50774,null,253,null,48908,null,931,null,47491,null,864,null,65682,null,5099,null,55199,null,3700,null,44908,null,1365,null,48880,null,2566,null,87314,null,2739,null,40423,null,1143,null,38010,null,530,null,34844,null,551,null,34551,null,618,null,42375,null,4715,null,43163,null,2190,null,40851,null,694,null,36802,null,894,null,73965,null,2616,null,30256,null,3428,null,0400000US51,Virginia,51
51776,null,282,null,51243,null,383,null,50775,null,401,null,65153,null,5462,null,49786,null,1811,null,59083,null,2489,null,51797,null,943,null,62776,null,1962,null,45862,null,3287,null,38206,null,616,null,35805,null,406,null,35700,null,417,null,40887,null,2609,null,41308,null,789,null,45660,null,944,null,44383,null,1185,null,51659,null,1650,null,30354,null,2209,null,0400000US53,Washington,53
41009,null,661,null,41098,null,750,null,40894,null,780,null,50297,null,8141,null,35934,null,5013,null,37050,null,2040,null,36969,null,2309,null,60829,null,4248,null,37224,null,7035,null,27523,null,810,null,25313,null,646,null,25267,null,645,null,26986,null,4465,null,34000,null,3450,null,31159,null,2285,null,31910,null,1200,null,46225,null,2993,null,16861,null,5325,null,0400000US54,West Virginia,54
45402,null,358,null,44729,null,609,null,44107,null,648,null,52500,null,4035,null,45311,null,1881,null,50995,null,789,null,52520,null,1478,null,57189,null,2784,null,31808,null,1192,null,33666,null,436,null,31688,null,277,null,31635,null,276,null,36719,null,4817,null,37166,null,1025,null,41449,null,730,null,46079,null,1120,null,48641,null,2329,null,19195,null,2508,null,0400000US55,Wisconsin,55
49210,null,1729,null,50283,null,1364,null,49626,null,2175,null,52459,null,12317,null,40516,null,7618,null,47282,null,2058,null,49436,null,4341,null,50933,null,3430,null,30010,null,10456,null,31189,null,846,null,28809,null,3093,null,27661,null,2692,null,47807,null,11503,null,29031,null,4473,null,36136,null,4605,null,38818,null,1630,null,46760,null,4980,null,19558,null,4363,null,0400000US56,Wyoming,56
19915,null,357,null,18206,null,473,null,17682,null,472,null,30139,null,4404,null,24077,null,3733,null,15060,null,784,null,25540,null,994,null,37271,null,4117,null,21220,null,1389,null,20193,null,426,null,17999,null,537,null,17823,null,566,null,21870,null,3800,null,20372,null,1268,null,17057,null,913,null,24286,null,585,null,36329,null,6277,null,13657,null,2713,null,0400000US72,Puerto Rico,72
