B18140_001E,B18140_001EA,B18140_001M,B18140_001MA,B18140_002E,B18140_002EA,B18140_002M,B18140_002MA,B18140_003E,B18140_003EA,B18140_003M,B18140_003MA,B18140_004E,B18140_004EA,B18140_004M,B18140_004MA,B18140_005E,B18140_005EA,B18140_005M,B18140_005MA,B18140_006E,B18140_006EA,B18140_006M,B18140_006MA,B18140_007E,B18140_007EA,B18140_007M,B18140_007MA,GEO_ID,NAME,state
26220,null,267,null,19421,null,1001,null,25266,null,1240,null,14850,null,790,null,26845,null,302,null,32695,null,838,null,21402,null,330,null,0400000US01,Alabama,01
31305,null,612,null,22756,null,2712,null,31281,null,6319,null,15462,null,3486,null,31837,null,627,null,38776,null,2075,null,26943,null,1144,null,0400000US02,Alaska,02
29272,null,469,null,21417,null,926,null,24354,null,2356,null,17972,null,1993,null,29983,null,370,null,33285,null,720,null,25104,null,410,null,0400000US04,Arizona,04
23636,null,481,null,16907,null,1459,null,20858,null,1560,null,13329,null,993,null,24363,null,484,null,30489,null,485,null,20136,null,431,null,0400000US05,Arkansas,05
31178,null,104,null,21959,null,484,null,25993,null,788,null,18018,null,863,null,31505,null,106,null,36532,null,168,null,26290,null,176,null,0400000US06,California,06
31098,null,251,null,20987,null,1319,null,26023,null,1763,null,15101,null,1784,null,31526,null,256,null,37462,null,695,null,25912,null,436,null,0400000US08,Colorado,08
37104,null,354,null,25402,null,1600,null,30032,null,3314,null,20277,null,3172,null,37924,null,746,null,46652,null,678,null,30955,null,304,null,0400000US09,Connecticut,09
31444,null,594,null,20451,null,3171,null,23068,null,3520,null,16430,null,3296,null,32237,null,663,null,37585,null,1402,null,28002,null,1092,null,0400000US10,Delaware,10
40480,null,989,null,28282,null,4162,null,19452,null,10942,null,32044,null,4495,null,40936,null,953,null,45302,null,2793,null,37271,null,1864,null,0400000US11,District of Columbia,11
27528,null,240,null,19935,null,703,null,21697,null,735,null,17197,null,654,null,28292,null,265,null,32053,null,160,null,24665,null,258,null,0400000US12,Florida,12
29617,null,352,null,20673,null,576,null,23679,null,1885,null,17345,null,844,null,30300,null,190,null,35148,null,352,null,25351,null,286,null,0400000US13,Georgia,13
31773,null,434,null,22364,null,2931,null,26314,null,4702,null,19598,null,3026,null,32070,null,440,null,37057,null,819,null,28116,null,1361,null,0400000US15,Hawaii,15
24932,null,458,null,17145,null,1671,null,23982,null,2076,null,11738,null,1052,null,25492,null,444,null,32221,null,473,null,18680,null,712,null,0400000US16,Idaho,16
31159,null,144,null,21396,null,729,null,24655,null,1566,null,18437,null,1050,null,31559,null,152,null,38955,null,611,null,25488,null,272,null,0400000US17,Illinois,17
27924,null,360,null,18909,null,973,null,23808,null,1627,null,14432,null,1439,null,28814,null,356,null,35891,null,359,null,22305,null,201,null,0400000US18,Indiana,18
27059,null,275,null,16103,null,1131,null,20056,null,1705,null,11902,null,909,null,27886,null,421,null,34153,null,690,null,22155,null,344,null,0400000US19,Iowa,19
27842,null,487,null,19228,null,1431,null,22456,null,1640,null,15177,null,1295,null,28812,null,496,null,35876,null,500,null,22344,null,368,null,0400000US20,Kansas,20
26046,null,277,null,16885,null,865,null,21548,null,1337,null,13844,null,1088,null,26773,null,284,null,32104,null,315,null,21781,null,331,null,0400000US21,Kentucky,21
26517,null,316,null,20031,null,1278,null,25526,null,1502,null,16152,null,1550,null,27041,null,331,null,35855,null,503,null,21024,null,332,null,0400000US22,Louisiana,22
