B07010_001E,B07010_001EA,B07010_001M,B07010_001MA,B07010_002E,B07010_002EA,B07010_002M,B07010_002MA,B07010_003E,B07010_003EA,B07010_003M,B07010_003MA,B07010_004E,B07010_004EA,B07010_004M,B07010_004MA,B07010_005E,B07010_005EA,B07010_005M,B07010_005MA,B07010_006E,B07010_006EA,B07010_006M,B07010_006MA,B07010_007E,B07010_007EA,B07010_007M,B07010_007MA,B07010_008E,B07010_008EA,B07010_008M,B07010_008MA,B07010_009E,B07010_009EA,B07010_009M,B07010_009MA,B07010_010E,B07010_010EA,B07010_010M,B07010_010MA,B07010_011E,B07010_011EA,B07010_011M,B07010_011MA,B07010_012E,B07010_012EA,B07010_012M,B07010_012MA,B07010_013E,B07010_013EA,B07010_013M,B07010_013MA,B07010_014E,B07010_014EA,B07010_014M,B07010_014MA,B07010_015E,B07010_015EA,B07010_015M,B07010_015MA,B07010_016E,B07010_016EA,B07010_016M,B07010_016MA,B07010_017E,B07010_017EA,B07010_017M,B07010_017MA,B07010_018E,B07010_018EA,B07010_018M,B07010_018MA,B07010_019E,B07010_019EA,B07010_019M,B07010_019MA,B07010_020E,B07010_020EA,B07010_020M,B07010_020MA,B07010_021E,B07010_021EA,B07010_021M,B07010_021MA,B07010_022E,B07010_022EA,B07010_022M,B07010_022MA,B07010_023E,B07010_023EA,B07010_023M,B07010_023MA,B07010_024E,B07010_024EA,B07010_024M,B07010_024MA,B07010_025E,B07010_025EA,B07010_025M,B07010_025MA,B07010_026E,B07010_026EA,B07010_026M,B07010_026MA,B07010_027E,B07010_027EA,B07010_027M,B07010_027MA,B07010_028E,B07010_028EA,B07010_028M,B07010_028MA,B07010_029E,B07010_029EA,B07010_029M,B07010_029MA,B07010_030E,B07010_030EA,B07010_030M,B07010_030MA,B07010_031E,B07010_031EA,B07010_031M,B07010_031MA,B07010_032E,B07010_032EA,B07010_032M,B07010_032MA,B07010_033E,B07010_033EA,B07010_033M,B07010_033MA,B07010_034E,B07010_034EA,B07010_034M,B07010_034MA,B07010_035E,B07010_035EA,B07010_035M,B07010_035MA,B07010_036E,B07010_036EA,B07010_036M,B07010_036MA,B07010_037E,B07010_037EA,B07010_037M,B07010_037MA,B07010_038E,B07010_038EA,B07010_038M,B07010_038MA,B07010_039E,B07010_039EA,B07010_039M,B07010_039MA,B07010_040E,B07010_040EA,B07010_040M,B07010_040MA,B07010_041E,B07010_041EA,B07010_041M,B07010_041MA,B07010_042E,B07010_042EA,B07010_042M,B07010_042MA,B07010_043E,B07010_043EA,B07010_043M,B07010_043MA,B07010_044E,B07010_044EA,B07010_044M,B07010_044MA,B07010_045E,B07010_045EA,B07010_045M,B07010_045MA,B07010_046E,B07010_046EA,B07010_046M,B07010_046MA,B07010_047E,B07010_047EA,B07010_047M,B07010_047MA,B07010_048E,B07010_048EA,B07010_048M,B07010_048MA,B07010_049E,B07010_049EA,B07010_049M,B07010_049MA,B07010_050E,B07010_050EA,B07010_050M,B07010_050MA,B07010_051E,B07010_051EA,B07010_051M,B07010_051MA,B07010_052E,B07010_052EA,B07010_052M,B07010_052MA,B07010_053E,B07010_053EA,B07010_053M,B07010_053MA,B07010_054E,B07010_054EA,B07010_054M,B07010_054MA,B07010_055E,B07010_055EA,B07010_055M,B07010_055MA,B07010_056E,B07010_056EA,B07010_056M,B07010_056MA,B07010_057E,B07010_057EA,B07010_057M,B07010_057MA,B07010_058E,B07010_058EA,B07010_058M,B07010_058MA,B07010_059E,B07010_059EA,B07010_059M,B07010_059MA,B07010_060E,B07010_060EA,B07010_060M,B07010_060MA,B07010_061E,B07010_061EA,B07010_061M,B07010_061MA,B07010_062E,B07010_062EA,B07010_062M,B07010_062MA,B07010_063E,B07010_063EA,B07010_063M,B07010_063MA,B07010_064E,B07010_064EA,B07010_064M,B07010_064MA,B07010_065E,B07010_065EA,B07010_065M,B07010_065MA,B07010_066E,B07010_066EA,B07010_066M,B07010_066MA,GEO_ID,NAME,state
3735070,null,2776,null,440435,null,9344,null,3294635,null,9363,null,804353,null,12487,null,388328,null,9432,null,591619,null,11227,null,435120,null,10080,null,442748,null,11505,null,268530,null,8776,null,99568,null,4414,null,264369,null,7099,null,3178244,null,15379,null,372914,null,8986,null,2805330,null,15456,null,647835,null,12039,null,324545,null,8107,null,501308,null,9542,null,372298,null,9850,null,387550,null,10813,null,240126,null,8003,null,90098,null,3996,null,241570,null,6748,null,318341,null,12171,null,34986,null,3881,null,283355,null,10722,null,86656,null,5665,null,37059,null,3935,null,58670,null,4806,null,38349,null,3983,null,31863,null,3523,null,14818,null,1849,null,4458,null,1156,null,11482,null,1637,null,125951,null,7110,null,17993,null,2774,null,107958,null,5644,null,40065,null,3621,null,15379,null,1892,null,17010,null,2031,null,12124,null,2514,null,10600,null,1409,null,6599,null,1761,null,1862,null,714,null,4319,null,1119,null,97985,null,6993,null,12111,null,2303,null,85874,null,6068,null,24547,null,3474,null,9840,null,2076,null,13082,null,2105,null,11460,null,2047,null,11892,null,1754,null,6085,null,1354,null,2802,null,1023,null,6166,null,1653,null,14549,null,2800,null,2431,null,874,null,12118,null,2569,null,5250,null,1932,null,1505,null,548,null,1549,null,788,null,889,null,475,null,843,null,438,null,902,null,519,null,348,null,304,null,832,null,493,null,0400000US01,Alabama,01
537334,null,1673,null,21303,null,2812,null,516031,null,3645,null,112267,null,4450,null,43049,null,3229,null,69397,null,3395,null,62599,null,4079,null,77349,null,4241,null,55743,null,3136,null,26104,null,2286,null,69523,null,3960,null,413128,null,6942,null,14780,null,2371,null,398348,null,7086,null,85618,null,3917,null,31085,null,2586,null,49916,null,2927,null,45083,null,3116,null,58365,null,3995,null,45084,null,2862,null,21767,null,2012,null,61430,null,3884,null,69813,null,5465,null,2557,null,783,null,67256,null,5257,null,12975,null,1875,null,5933,null,1599,null,12182,null,1795,null,10568,null,1849,null,11721,null,2013,null,7179,null,1732,null,2358,null,797,null,4340,null,1206,null,15882,null,2357,null,962,null,429,null,14920,null,2301,null,4531,null,931,null,1755,null,749,null,1641,null,814,null,2097,null,922,null,2264,null,827,null,977,null,458,null,647,null,344,null,1008,null,462,null,33151,null,3623,null,2624,null,903,null,30527,null,3331,null,7803,null,1687,null,4065,null,1122,null,4837,null,1135,null,4007,null,978,null,4423,null,1439,null,1828,null,692,null,1083,null,513,null,2481,null,1106,null,5360,null,1383,null,380,null,265,null,4980,null,1378,null,1340,null,669,null,211,null,182,null,821,null,441,null,844,null,672,null,576,null,414,null,675,null,355,null,249,null,244,null,264,null,186,null,0400000US02,Alaska,02
5065307,null,1822,null,699778,null,13931,null,4365529,null,13894,null,889001,null,15531,null,452599,null,10980,null,761752,null,17229,null,617317,null,12321,null,655515,null,15474,null,384221,null,11134,null,146900,null,5981,null,458224,null,8789,null,4107219,null,22727,null,567816,null,12970,null,3539403,null,20347,null,682012,null,13562,null,361028,null,10533,null,604044,null,13562,null,493217,null,12699,null,541164,null,13857,null,325837,null,9475,null,128915,null,5755,null,403186,null,8593,null,623479,null,20457,null,79137,null,6697,null,544342,null,17440,null,123060,null,7526,null,62007,null,5177,null,108870,null,7933,null,90097,null,5966,null,79277,null,5342,null,38386,null,4115,null,12232,null,1875,null,30413,null,3615,null,98496,null,7524,null,19192,null,2633,null,79304,null,6799,null,30704,null,3739,null,7914,null,1686,null,13013,null,2088,null,9196,null,2271,null,9675,null,1906,null,3772,null,936,null,1088,null,512,null,3942,null,1162,null,201979,null,12052,null,24029,null,3027,null,177950,null,10814,null,45614,null,5070,null,19117,null,2968,null,31584,null,3529,null,22817,null,2784,null,22852,null,2801,null,13828,null,1900,null,4128,null,1142,null,18010,null,2701,null,34134,null,4495,null,9604,null,1778,null,24530,null,3900,null,7611,null,2170,null,2533,null,792,null,4241,null,1249,null,1990,null,728,null,2547,null,989,null,2398,null,996,null,537,null,424,null,2673,null,794,null,0400000US04,Arizona,04
2273362,null,2617,null,252963,null,8492,null,2020399,null,8409,null,518882,null,10707,null,259294,null,8241,null,393884,null,10740,null,270617,null,7350,null,265658,null,9466,null,136327,null,5903,null,51344,null,3217,null,124393,null,5205,null,1872429,null,15593,null,200507,null,7361,null,1671922,null,14932,null,404593,null,9538,null,208877,null,7633,null,318434,null,9603,null,229749,null,6162,null,229319,null,8796,null,121160,null,5688,null,45761,null,3228,null,114029,null,4956,null,231880,null,11830,null,28253,null,3576,null,203627,null,10614,null,62609,null,5241,null,30210,null,3202,null,47142,null,4592,null,23643,null,3014,null,22834,null,3509,null,10027,null,1841,null,2435,null,814,null,4727,null,1054,null,87670,null,5948,null,12095,null,2045,null,75575,null,5368,null,29670,null,3286,null,10408,null,1794,null,13660,null,1990,null,8289,null,1682,null,7658,null,1563,null,2042,null,658,null,2052,null,754,null,1796,null,675,null,73036,null,6088,null,10098,null,2502,null,62938,null,5132,null,19976,null,3085,null,8413,null,1697,null,13470,null,2509,null,8242,null,1755,null,5403,null,1346,null,2976,null,867,null,879,null,471,null,3579,null,1015,null,8347,null,1916,null,2010,null,888,null,6337,null,1625,null,2034,null,817,null,1386,null,593,null,1178,null,728,null,694,null,412,null,444,null,359,null,122,null,107,null,217,null,262,null,262,null,212,null,0400000US05,Arkansas,05
29026913,null,3327,null,4495752,null,34520,null,24531161,null,34298,null,4833895,null,37786,null,2741092,null,30952,null,3932304,null,31849,null,2828533,null,26366,null,3181550,null,25790,null,2228965,null,25673,null,982215,null,15288,null,3802607,null,28234,null,24515283,null,50640,null,3770543,null,31853,null,20744740,null,50199,null,3911886,null,34004,null,2277836,null,29335,null,3273873,null,30606,null,2370471,null,24083,null,2708470,null,24404,null,1928539,null,24076,null,862244,null,13445,null,3411421,null,27369,null,2946125,null,44311,null,429783,null,14536,null,2516342,null,40254,null,562506,null,17075,null,317689,null,12550,null,454758,null,13691,null,325240,null,10662,null,330649,null,9847,null,203821,null,9366,null,81785,null,5104,null,239894,null,9774,null,901829,null,20536,null,160788,null,7317,null,741041,null,18058,null,216458,null,11164,null,84848,null,6156,null,108446,null,5967,null,78164,null,5534,null,88775,null,6011,null,58941,null,4470,null,22545,null,2877,null,82864,null,5224,null,397720,null,13634,null,45725,null,3891,null,351995,null,11952,null,79549,null,4800,null,37998,null,3803,null,62758,null,4693,null,40379,null,4224,null,39470,null,4151,null,28351,null,3488,null,12699,null,1851,null,50791,null,4057,null,265956,null,14181,null,88913,null,5734,null,177043,null,12053,null,63496,null,7547,null,22721,null,3380,null,32469,null,3692,null,14279,null,2242,null,14186,null,2333,null,9313,null,1702,null,2942,null,802,null,17637,null,2545,null,0400000US06,California,06
3932272,null,2038,null,387297,null,8532,null,3544975,null,8681,null,685661,null,14101,null,351086,null,10198,null,529425,null,10287,null,469506,null,12116,null,530123,null,11680,null,351559,null,8682,null,147642,null,6038,null,479973,null,10157,null,3150780,null,18811,null,311032,null,8192,null,2839748,null,18512,null,511829,null,12901,null,267147,null,9574,null,401950,null,9417,null,365925,null,9732,null,435311,null,10762,null,302133,null,8510,null,129168,null,5163,null,426285,null,9618,null,383918,null,14178,null,33031,null,3599,null,350887,null,12882,null,77108,null,5322,null,44326,null,4096,null,70204,null,5613,null,53809,null,4045,null,48023,null,4455,null,25855,null,3048,null,8104,null,1548,null,23458,null,2584,null,208116,null,8013,null,20278,null,2640,null,187838,null,7553,null,50711,null,4109,null,19103,null,2326,null,30627,null,3260,null,30840,null,3516,null,26236,null,3068,null,11668,null,1915,null,5736,null,1639,null,12917,null,1733,null,159517,null,7420,null,15357,null,2114,null,144160,null,7165,null,36313,null,3478,null,17659,null,2197,null,23874,null,2660,null,17000,null,2596,null,18815,null,2554,null,10873,null,1890,null,3848,null,841,null,15778,null,1756,null,29941,null,4085,null,7599,null,1730,null,22342,null,3276,null,9700,null,2393,null,2851,null,1018,null,2770,null,889,null,1932,null,757,null,1738,null,560,null,1030,null,563,null,786,null,691,null,1535,null,477,null,0400000US08,Colorado,08
2839699,null,1329,null,287160,null,7657,null,2552539,null,7468,null,477994,null,9251,null,206679,null,8206,null,334063,null,8135,null,306971,null,8748,null,368275,null,9398,null,279336,null,7809,null,126163,null,5045,null,453058,null,7165,null,2482384,null,12777,null,246054,null,7973,null,2236330,null,12438,null,390533,null,8773,null,174988,null,6986,null,291731,null,7439,null,265299,null,8173,null,325955,null,9456,null,251684,null,7948,null,113843,null,4643,null,422297,null,7474,null,208287,null,11291,null,22340,null,3218,null,185947,null,9883,null,44551,null,3914,null,20998,null,2827,null,26950,null,3257,null,28310,null,2967,null,25186,null,2966,null,15199,null,2134,null,7075,null,1544,null,17678,null,2000,null,63716,null,4965,null,8275,null,1459,null,55441,null,4595,null,18153,null,2653,null,5506,null,1369,null,5955,null,1256,null,5424,null,1287,null,9170,null,1647,null,6097,null,1391,null,1466,null,638,null,3670,null,1085,null,65097,null,5470,null,5694,null,1161,null,59403,null,5024,null,18558,null,2662,null,4050,null,1159,null,7983,null,1535,null,5921,null,1085,null,6826,null,1323,null,4867,null,1348,null,3045,null,930,null,8153,null,1371,null,20215,null,3339,null,4797,null,1464,null,15418,null,2803,null,6199,null,1556,null,1137,null,539,null,1444,null,703,null,2017,null,802,null,1138,null,510,null,1489,null,782,null,734,null,491,null,1260,null,509,null,0400000US09,Connecticut,09
702906,null,499,null,72310,null,3775,null,630596,null,3881,null,123120,null,4869,null,56506,null,3546,null,94405,null,4843,null,91961,null,4986,null,99150,null,3979,null,60380,null,3919,null,31124,null,2829,null,73950,null,3514,null,599581,null,7143,null,60919,null,3310,null,538662,null,7430,null,96715,null,5102,null,47832,null,2958,null,80586,null,4603,null,78748,null,4496,null,86042,null,3759,null,53894,null,3522,null,28197,null,2697,null,66648,null,3099,null,59764,null,6090,null,6107,null,1912,null,53657,null,5199,null,17056,null,3072,null,5711,null,1166,null,9552,null,2299,null,7181,null,1409,null,6858,null,1342,null,3114,null,973,null,1091,null,437,null,3094,null,990,null,6121,null,1241,null,942,null,401,null,5179,null,1208,null,1267,null,505,null,342,null,203,null,420,null,222,null,1652,null,830,null,736,null,391,null,347,null,245,null,247,null,281,null,168,null,169,null,33378,null,3748,null,3021,null,974,null,30357,null,3419,null,7405,null,1184,null,2440,null,777,null,3656,null,850,null,3728,null,883,null,5167,null,1400,null,2651,null,834,null,1589,null,717,null,3721,null,1016,null,4062,null,1244,null,1321,null,583,null,2741,null,1126,null,677,null,426,null,181,null,206,null,191,null,187,null,652,null,662,null,347,null,509,null,374,null,449,null,0,null,263,null,319,null,290,null,0400000US10,Delaware,10
499036,null,287,null,54282,null,3796,null,444754,null,3793,null,92706,null,4948,null,32482,null,3241,null,50100,null,3465,null,46580,null,3519,null,61224,null,3362,null,42932,null,2894,null,19186,null,2318,null,99544,null,3706,null,396758,null,5666,null,43686,null,3938,null,353072,null,5576,null,67153,null,4117,null,26319,null,2796,null,39581,null,3115,null,35583,null,3198,null,48223,null,2972,null,33043,null,2689,null,16457,null,2112,null,86713,null,3651,null,51741,null,4618,null,5098,null,1030,null,46643,null,4219,null,10669,null,1833,null,2992,null,1068,null,6002,null,1395,null,6932,null,1863,null,7068,null,1654,null,4930,null,1046,null,1395,null,633,null,6655,null,1666,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,42512,null,4366,null,4300,null,1313,null,38212,null,4115,null,13085,null,2537,null,2344,null,851,null,3399,null,823,null,3458,null,917,null,5194,null,1216,null,4296,null,1191,null,1272,null,531,null,5164,null,1120,null,8025,null,1788,null,1198,null,667,null,6827,null,1662,null,1799,null,834,null,827,null,540,null,1118,null,697,null,607,null,476,null,739,null,583,null,663,null,549,null,62,null,98,null,1012,null,639,null,0400000US11,District of Columbia,11
15023092,null,5532,null,1950476,null,23136,null,13072616,null,23975,null,2685984,null,27096,null,1443121,null,20371,null,2407065,null,25773,null,1867686,null,20793,null,1880561,null,24006,null,1094966,null,17680,null,400679,null,10989,null,1292554,null,18310,null,12617810,null,35320,null,1582467,null,20945,null,11035343,null,34597,null,2172018,null,23850,null,1197616,null,18371,null,1995112,null,25951,null,1559075,null,20843,null,1616649,null,23452,null,965658,null,17840,null,359604,null,10603,null,1169611,null,17852,null,1393343,null,27319,null,180410,null,7839,null,1212933,null,24643,null,279077,null,12632,null,151688,null,8209,null,264662,null,10854,null,199758,null,10186,null,159793,null,7286,null,76539,null,4677,null,21803,null,2875,null,59613,null,3959,null,473084,null,15727,null,87086,null,5641,null,385998,null,14706,null,114550,null,7616,null,42034,null,4285,null,69829,null,5179,null,55594,null,4530,null,48466,null,4421,null,24631,null,2980,null,8741,null,1951,null,22153,null,2312,null,405014,null,14744,null,55867,null,4857,null,349147,null,13017,null,85920,null,6011,null,42879,null,4083,null,65216,null,5465,null,44675,null,4250,null,45735,null,3591,null,22434,null,2527,null,8527,null,1594,null,33761,null,3787,null,133841,null,14281,null,44646,null,5429,null,89195,null,12247,null,34419,null,7460,null,8904,null,2759,null,12246,null,2551,null,8584,null,1758,null,9918,null,1913,null,5704,null,1293,null,2004,null,667,null,7416,null,1375,null,0400000US12,Florida,12
