B13012_001E,B13012_001EA,B13012_001M,B13012_001MA,B13012_002E,B13012_002EA,B13012_002M,B13012_002MA,B13012_003E,B13012_003EA,B13012_003M,B13012_003MA,B13012_004E,B13012_004EA,B13012_004M,B13012_004MA,B13012_005E,B13012_005EA,B13012_005M,B13012_005MA,B13012_006E,B13012_006EA,B13012_006M,B13012_006MA,B13012_007E,B13012_007EA,B13012_007M,B13012_007MA,B13012_008E,B13012_008EA,B13012_008M,B13012_008MA,B13012_009E,B13012_009EA,B13012_009M,B13012_009MA,B13012_010E,B13012_010EA,B13012_010M,B13012_010MA,B13012_011E,B13012_011EA,B13012_011M,B13012_011MA,B13012_012E,B13012_012EA,B13012_012M,B13012_012MA,B13012_013E,B13012_013EA,B13012_013M,B13012_013MA,B13012_014E,B13012_014EA,B13012_014M,B13012_014MA,B13012_015E,B13012_015EA,B13012_015M,B13012_015MA,GEO_ID,NAME,state
298907,null,2372,null,19291,null,2084,null,13520,null,1945,null,8522,null,1686,null,4998,null,1142,null,5771,null,1350,null,3549,null,1117,null,2222,null,743,null,279616,null,2899,null,136711,null,4192,null,107759,null,4112,null,28952,null,2848,null,142905,null,4635,null,105451,null,4605,null,37454,null,3079,null,0400000US15,Hawaii,15
355631,null,2861,null,25655,null,2578,null,19417,null,1975,null,10495,null,1569,null,8922,null,1295,null,6238,null,1406,null,3588,null,1077,null,2650,null,1001,null,329976,null,3850,null,182422,null,4881,null,131296,null,4672,null,51126,null,3168,null,147554,null,5257,null,108129,null,4907,null,39425,null,4476,null,0400000US16,Idaho,16
3181681,null,7344,null,184744,null,6948,null,122054,null,5742,null,74184,null,3804,null,47870,null,3936,null,62690,null,4294,null,40916,null,3895,null,21774,null,2449,null,2996937,null,11143,null,1387572,null,13737,null,1049429,null,13398,null,338143,null,8174,null,1609365,null,16714,null,1194687,null,15185,null,414678,null,10574,null,0400000US17,Illinois,17
1529366,null,4655,null,92478,null,3981,null,58965,null,3505,null,37055,null,2792,null,21910,null,2041,null,33513,null,2924,null,24585,null,2615,null,8928,null,1479,null,1436888,null,5911,null,707506,null,9769,null,547412,null,8582,null,160094,null,5780,null,729382,null,10716,null,536526,null,9895,null,192856,null,6421,null,0400000US18,Indiana,18
692518,null,3006,null,46844,null,3094,null,34015,null,2714,null,25448,null,2508,null,8567,null,1308,null,12829,null,1767,null,9155,null,1605,null,3674,null,823,null,645674,null,4037,null,335861,null,5886,null,282725,null,5983,null,53136,null,3411,null,309813,null,6550,null,245999,null,5756,null,63814,null,3561,null,0400000US19,Iowa,19
661370,null,2847,null,43656,null,3117,null,29313,null,2455,null,19359,null,2159,null,9954,null,1466,null,14343,null,1970,null,9242,null,1658,null,5101,null,1247,null,617714,null,4695,null,327026,null,6203,null,260200,null,6121,null,66826,null,3255,null,290688,null,6248,null,229871,null,6568,null,60817,null,3458,null,0400000US20,Kansas,20
1030218,null,4750,null,60912,null,4215,null,39092,null,3035,null,23326,null,2322,null,15766,null,2206,null,21820,null,2494,null,13194,null,1994,null,8626,null,1672,null,969306,null,6202,null,508900,null,9468,null,368647,null,7779,null,140253,null,5786,null,460406,null,10592,null,320278,null,8987,null,140128,null,6334,null,0400000US21,Kentucky,21
1095990,null,4606,null,70769,null,4470,null,35536,null,3070,null,19677,null,2519,null,15859,null,2216,null,35233,null,3241,null,21916,null,2883,null,13317,null,2124,null,1025221,null,5871,null,474253,null,8273,null,340103,null,6907,null,134150,null,6144,null,550968,null,8743,null,376817,null,8409,null,174151,null,8457,null,0400000US22,Louisiana,22
308111,null,2143,null,14225,null,1615,null,9714,null,1373,null,7008,null,1178,null,2706,null,835,null,4511,null,1042,null,2639,null,727,null,1872,null,681,null,293886,null,2880,null,142186,null,4670,null,114540,null,4509,null,27646,null,2184,null,151700,null,5138,null,115067,null,4957,null,36633,null,3599,null,0400000US23,Maine,23
1426564,null,4858,null,80529,null,4625,null,52453,null,3523,null,39120,null,3115,null,13333,null,2010,null,28076,null,3524,null,18999,null,2705,null,9077,null,1912,null,1346035,null,6532,null,614890,null,9955,null,494649,null,8717,null,120241,null,5688,null,731145,null,9712,null,567657,null,10194,null,163488,null,6687,null,0400000US24,Maryland,24
1638741,null,4080,null,83150,null,4732,null,56122,null,4143,null,38651,null,3207,null,17471,null,2052,null,27028,null,2987,null,18258,null,2531,null,8770,null,1713,null,1555591,null,6316,null,686058,null,10228,null,547108,null,10676,null,138950,null,5637,null,869533,null,10114,null,656762,null,10849,null,212771,null,8023,null,0400000US25,Massachusetts,25
2414329,null,6213,null,130872,null,5988,null,83235,null,4141,null,54387,null,3513,null,28848,null,2531,null,47637,null,3680,null,30562,null,2710,null,17075,null,2227,null,2283457,null,8202,null,1063437,null,12160,null,816307,null,11720,null,247130,null,6224,null,1220020,null,13583,null,882346,null,12522,null,337674,null,8442,null,0400000US26,Michigan,26
1270017,null,3762,null,84433,null,4094,null,59174,null,3655,null,43340,null,2905,null,15834,null,1875,null,25259,null,2532,null,18719,null,2217,null,6540,null,1261,null,1185584,null,5892,null,600930,null,7072,null,506644,null,6850,null,94286,null,3563,null,584654,null,7768,null,468973,null,7564,null,115681,null,5364,null,0400000US27,Minnesota,27
714271,null,3875,null,46486,null,4370,null,24870,null,3507,null,16191,null,2512,null,8679,null,2007,null,21616,null,3091,null,13584,null,2228,null,8032,null,2109,null,667785,null,5611,null,305021,null,9008,null,226906,null,7432,null,78115,null,4532,null,362764,null,9205,null,239011,null,9231,null,123753,null,6105,null,0400000US28,Mississippi,28
1425137,null,5242,null,81401,null,3836,null,55163,null,3341,null,35487,null,2750,null,19676,null,2165,null,26238,null,2661,null,17771,null,2365,null,8467,null,1279,null,1343736,null,6804,null,671575,null,9321,null,528343,null,9280,null,143232,null,5127,null,672161,null,10534,null,506548,null,9732,null,165613,null,7210,null,0400000US29,Missouri,29
221874,null,1942,null,11724,null,1830,null,7540,null,1349,null,4393,null,875,null,3147,null,864,null,4184,null,1121,null,3126,null,1063,null,1058,null,489,null,210150,null,2474,null,104369,null,3996,null,81030,null,3752,null,23339,null,2116,null,105781,null,3725,null,79332,null,4140,null,26449,null,2715,null,0400000US30,Montana,30
418752,null,2262,null,25788,null,2536,null,18256,null,2019,null,13231,null,1699,null,5025,null,1059,null,7532,null,1296,null,4616,null,984,null,2916,null,954,null,392964,null,3272,null,205149,null,4194,null,170471,null,4236,null,34678,null,2274,null,187815,null,4522,null,151286,null,4963,null,36529,null,2834,null,0400000US31,Nebraska,31
614968,null,2479,null,39633,null,3714,null,27915,null,2919,null,15227,null,2396,null,12688,null,1913,null,11718,null,2208,null,6789,null,1413,null,4929,null,1480,null,575335,null,4117,null,283460,null,7482,null,209278,null,6278,null,74182,null,4342,null,291875,null,7652,null,221596,null,6814,null,70279,null,4604,null,0400000US32,Nevada,32
321748,null,2568,null,15196,null,1903,null,11976,null,1580,null,8639,null,1379,null,3337,null,897,null,3220,null,877,null,2169,null,691,null,1051,null,534,null,306552,null,2692,null,155473,null,4251,null,127529,null,4537,null,27944,null,2488,null,151079,null,4191,null,115767,null,4457,null,35312,null,2551,null,0400000US33,New Hampshire,33
2110260,null,5706,null,130971,null,6129,null,92465,null,4805,null,61137,null,3790,null,31328,null,2703,null,38506,null,3230,null,25366,null,2878,null,13140,null,2175,null,1979289,null,8979,null,963108,null,12159,null,730717,null,12057,null,232391,null,6926,null,1016181,null,11995,null,752001,null,11315,null,264180,null,8076,null,0400000US34,New Jersey,34
470793,null,3065,null,30999,null,3726,null,15382,null,2321,null,9739,null,1940,null,5643,null,1463,null,15617,null,2422,null,8277,null,1498,null,7340,null,1759,null,439794,null,5157,null,199763,null,6268,null,143686,null,5501,null,56077,null,4445,null,240031,null,7232,null,172453,null,6730,null,67578,null,4993,null,0400000US35,New Mexico,35
4882233,null,8222,null,255948,null,8268,null,171574,null,6388,null,105690,null,4684,null,65884,null,3765,null,84374,null,5124,null,52506,null,3680,null,31868,null,3344,null,4626285,null,11844,null,2005322,null,16754,null,1495296,null,16052,null,510026,null,11564,null,2620963,null,18714,null,1874567,null,19908,null,746396,null,14983,null,0400000US36,New York,36
2264060,null,6640,null,131572,null,6238,null,87085,null,4426,null,51919,null,3451,null,35166,null,3331,null,44487,null,4398,null,28667,null,3211,null,15820,null,2544,null,2132488,null,7758,null,1091811,null,12404,null,840545,null,11510,null,251266,null,7607,null,1040677,null,12636,null,753575,null,12128,null,287102,null,8588,null,0400000US37,North Carolina,37
150477,null,1564,null,9820,null,1335,null,6676,null,1021,null,5085,null,892,null,1591,null,419,null,3144,null,880,null,2661,null,817,null,483,null,298,null,140657,null,2281,null,75685,null,2677,null,64335,null,2485,null,11350,null,1377,null,64972,null,2621,null,51022,null,2583,null,13950,null,1364,null,0400000US38,North Dakota,38
2756874,null,6021,null,157025,null,5621,null,97596,null,4521,null,66734,null,3533,null,30862,null,2582,null,59429,null,3698,null,39611,null,2903,null,19818,null,2595,null,2599849,null,8302,null,1229178,null,12212,null,953899,null,12022,null,275279,null,6915,null,1370671,null,13711,null,1028983,null,13370,null,341688,null,8544,null,0400000US39,Ohio,39
861414,null,3855,null,55378,null,4012,null,37118,null,2776,null,21034,null,2134,null,16084,null,2241,null,18260,null,2322,null,11002,null,1727,null,7258,null,1393,null,806036,null,5286,null,422508,null,7553,null,307262,null,7140,null,115246,null,4971,null,383528,null,8153,null,273598,null,6662,null,109930,null,5298,null,0400000US40,Oklahoma,40
893542,null,4040,null,55669,null,3952,null,37355,null,3356,null,20188,null,2300,null,17167,null,2188,null,18314,null,2608,null,10467,null,1923,null,7847,null,1921,null,837873,null,5536,null,409094,null,8529,null,312636,null,7679,null,96458,null,4812,null,428779,null,8212,null,319256,null,7582,null,109523,null,4835,null,0400000US41,Oregon,41
2935004,null,6090,null,162063,null,6721,null,102358,null,4217,null,66783,null,3379,null,35575,null,2522,null,59705,null,4584,null,37975,null,3197,null,21730,null,2682,null,2772941,null,9232,null,1317112,null,12297,null,1013049,null,12555,null,304063,null,6661,null,1455829,null,12020,null,1044129,null,14440,null,411700,null,9615,null,0400000US42,Pennsylvania,42
264631,null,2146,null,14624,null,2291,null,9035,null,1656,null,6188,null,1464,null,2847,null,845,null,5589,null,1398,null,3710,null,1120,null,1879,null,870,null,250007,null,3424,null,105576,null,3975,null,83800,null,4090,null,21776,null,2546,null,144431,null,4877,null,106620,null,4494,null,37811,null,3256,null,0400000US44,Rhode Island,44
1078291,null,3926,null,67922,null,4812,null,36032,null,3094,null,22398,null,2456,null,13634,null,1630,null,31890,null,3672,null,18809,null,2289,null,13081,null,2158,null,1010369,null,5914,null,481041,null,8821,null,365173,null,8762,null,115868,null,5625,null,529328,null,10754,null,370487,null,10632,null,158841,null,6724,null,0400000US45,South Carolina,45
184087,null,1945,null,12144,null,1452,null,7855,null,1190,null,6434,null,1209,null,1421,null,406,null,4289,null,883,null,3063,null,795,null,1226,null,475,null,171943,null,2464,null,85884,null,3609,null,74124,null,3316,null,11760,null,1559,null,86059,null,3464,null,66898,null,3675,null,19161,null,2323,null,0400000US46,South Dakota,46
1501406,null,4726,null,99863,null,5755,null,60320,null,4101,null,37197,null,3512,null,23123,null,2656,null,39543,null,4137,null,28100,null,3180,null,11443,null,2350,null,1401543,null,7865,null,712117,null,10423,null,525709,null,10157,null,186408,null,6564,null,689426,null,11432,null,492314,null,10583,null,197112,null,7497,null,0400000US47,Tennessee,47
6003176,null,9550,null,416695,null,11868,null,275557,null,9907,null,146231,null,7365,null,129326,null,6489,null,141138,null,7593,null,83023,null,5358,null,58115,null,5193,null,5586481,null,13591,null,2882240,null,21258,null,1997486,null,18937,null,884754,null,19839,null,2704241,null,20935,null,1903341,null,19771,null,800900,null,15753,null,0400000US48,Texas,48
674443,null,2927,null,56952,null,3932,null,47729,null,3501,null,22244,null,2213,null,25485,null,2721,null,9223,null,1783,null,5434,null,1235,null,3789,null,1104,null,617491,null,4442,null,336297,null,6533,null,234728,null,7181,null,101569,null,4490,null,281194,null,7673,null,218606,null,7130,null,62588,null,4588,null,0400000US49,Utah,49
151001,null,1274,null,7660,null,1231,null,4891,null,995,null,3747,null,888,null,1144,null,412,null,2769,null,1003,null,2128,null,891,null,641,null,434,null,143341,null,1751,null,66289,null,2484,null,55639,null,2450,null,10650,null,1379,null,77052,null,2835,null,58670,null,2767,null,18382,null,1792,null,0400000US50,Vermont,50
1938182,null,6566,null,107196,null,5595,null,75044,null,5025,null,45141,null,3819,null,29903,null,2845,null,32152,null,3730,null,22480,null,2962,null,9672,null,2125,null,1830986,null,7885,null,929858,null,9647,null,718568,null,9534,null,211290,null,5647,null,901128,null,11251,null,674049,null,11035,null,227079,null,7956,null,0400000US51,Virginia,51
1588162,null,5453,null,100328,null,5261,null,73115,null,4203,null,43098,null,3509,null,30017,null,2717,null,27213,null,2956,null,16160,null,2172,null,11053,null,1843,null,1487834,null,7535,null,745854,null,9686,null,549650,null,9664,null,196204,null,6474,null,741980,null,10337,null,552068,null,10001,null,189912,null,6860,null,0400000US53,Washington,53
418612,null,2958,null,23683,null,2367,null,14774,null,1895,null,8544,null,1359,null,6230,null,1363,null,8909,null,1717,null,5192,null,1458,null,3717,null,936,null,394929,null,3703,null,207673,null,5893,null,144530,null,5172,null,63143,null,3553,null,187256,null,6176,null,119583,null,4722,null,67673,null,4487,null,0400000US54,West Virginia,54
1347091,null,3883,null,78174,null,3867,null,55218,null,3072,null,39930,null,2829,null,15288,null,1630,null,22956,null,2239,null,17075,null,2058,null,5881,null,1182,null,1268917,null,5726,null,631487,null,6454,null,528427,null,6845,null,103060,null,4045,null,637430,null,7554,null,507448,null,7652,null,129982,null,5383,null,0400000US55,Wisconsin,55
124946,null,1832,null,8329,null,1426,null,5036,null,954,null,2823,null,771,null,2213,null,729,null,3293,null,925,null,1979,null,671,null,1314,null,678,null,116617,null,2470,null,62531,null,3135,null,46860,null,3190,null,15671,null,1939,null,54086,null,3352,null,41803,null,3140,null,12283,null,1626,null,0400000US56,Wyoming,56
979906,null,3293,null,45360,null,3705,null,23103,null,2816,null,13912,null,2223,null,9191,null,1556,null,22257,null,2296,null,11311,null,1642,null,10946,null,1695,null,934546,null,5546,null,346109,null,7119,null,210765,null,6079,null,135344,null,5474,null,588437,null,8285,null,316978,null,6853,null,271459,null,8326,null,0400000US72,Puerto Rico,72
