C16007_001E,C16007_001EA,C16007_001M,C16007_001MA,C16007_002E,C16007_002EA,C16007_002M,C16007_002MA,C16007_003E,C16007_003EA,C16007_003M,C16007_003MA,C16007_004E,C16007_004EA,C16007_004M,C16007_004MA,C16007_005E,C16007_005EA,C16007_005M,C16007_005MA,C16007_006E,C16007_006EA,C16007_006M,C16007_006MA,C16007_007E,C16007_007EA,C16007_007M,C16007_007MA,C16007_008E,C16007_008EA,C16007_008M,C16007_008MA,C16007_009E,C16007_009EA,C16007_009M,C16007_009MA,C16007_010E,C16007_010EA,C16007_010M,C16007_010MA,C16007_011E,C16007_011EA,C16007_011M,C16007_011MA,C16007_012E,C16007_012EA,C16007_012M,C16007_012MA,C16007_013E,C16007_013EA,C16007_013M,C16007_013MA,GEO_ID,NAME,state
4354717,null,2804,null,814027,null,3156,null,776817,null,3889,null,27986,null,2209,null,9224,null,1772,null,2901933,null,2701,null,2771389,null,6162,null,76708,null,3998,null,53836,null,4119,null,638757,null,2096,null,628617,null,2486,null,3202,null,779,null,6938,null,1311,null,0400000US01,Alabama,01
634669,null,976,null,129135,null,1595,null,111226,null,2469,null,3839,null,1066,null,14070,null,1768,null,457119,null,1604,null,389826,null,3617,null,17540,null,2250,null,49753,null,2621,null,48415,null,898,null,39957,null,854,null,1326,null,557,null,7132,null,893,null,0400000US02,Alaska,02
5984859,null,1678,null,1192359,null,2020,null,830591,null,9479,null,310677,null,8575,null,51091,null,4757,null,3928408,null,1800,null,2788038,null,14795,null,882699,null,12151,null,257671,null,9620,null,864092,null,1338,null,719576,null,3703,null,90535,null,2903,null,53981,null,2967,null,0400000US04,Arizona,04
2656308,null,2395,null,503842,null,2562,null,463333,null,3860,null,33119,null,1920,null,7390,null,1941,null,1748276,null,2827,null,1634283,null,5244,null,83166,null,4217,null,30827,null,2751,null,404190,null,2048,null,395562,null,2506,null,3388,null,1041,null,5240,null,1235,null,0400000US05,Arkansas,05
34063760,null,2634,null,6669791,null,3068,null,3734715,null,23683,null,2304435,null,20777,null,630641,null,14316,null,23278145,null,3365,null,13171365,null,43981,null,6631494,null,31843,null,3475286,null,33444,null,4115824,null,3350,null,2740409,null,12238,null,634469,null,5842,null,740946,null,10892,null,0400000US06,California,06
4583067,null,1635,null,850377,null,2055,null,687949,null,6699,null,128526,null,5830,null,33902,null,3735,null,3220524,null,2426,null,2673949,null,12285,null,381707,null,9527,null,164868,null,7582,null,512166,null,2016,null,444181,null,3555,null,39088,null,2108,null,28897,null,2580,null,0400000US08,Colorado,08
3290599,null,1400,null,600634,null,1567,null,494018,null,5206,null,65818,null,3050,null,40798,null,4066,null,2212722,null,1327,null,1741879,null,9763,null,232743,null,4121,null,238100,null,9318,null,477243,null,1140,null,401752,null,3624,null,19112,null,967,null,56379,null,3427,null,0400000US09,Connecticut,09
813290,null,526,null,146324,null,549,null,130057,null,1991,null,9991,null,1485,null,6276,null,1323,null,546212,null,806,null,484197,null,3325,null,32855,null,2417,null,29160,null,2623,null,120754,null,755,null,113015,null,1295,null,1967,null,752,null,5772,null,1180,null,0400000US10,Delaware,10
555473,null,193,null,75611,null,338,null,67857,null,1779,null,4535,null,1196,null,3219,null,1258,null,409356,null,601,null,344904,null,4904,null,30188,null,2783,null,34264,null,3856,null,70506,null,532,null,62508,null,1427,null,3365,null,790,null,4633,null,1193,null,0400000US11,District of Columbia,11
17188403,null,2806,null,2863449,null,6126,null,2131955,null,12999,null,556562,null,9590,null,174932,null,9189,null,11142091,null,6780,null,8032892,null,22596,null,2292914,null,13718,null,816285,null,18311,null,3182863,null,3790,null,2576108,null,10239,null,400847,null,4418,null,205908,null,8354,null,0400000US12,Florida,12
8954056,null,3918,null,1810790,null,4239,null,1574758,null,7266,null,158210,null,4705,null,77822,null,4372,null,6160305,null,5161,null,5341091,null,13584,null,465470,null,8159,null,353744,null,11397,null,982961,null,3889,null,923237,null,4202,null,18131,null,1827,null,41593,null,4073,null,0400000US13,Georgia,13
1202441,null,2211,null,198847,null,2279,null,163926,null,4567,null,5444,null,1756,null,29477,null,3203,null,813763,null,733,null,603155,null,8640,null,24578,null,3001,null,186030,null,7865,null,189831,null,799,null,129769,null,3856,null,1412,null,467,null,58650,null,3796,null,0400000US15,Hawaii,15
1402689,null,1725,null,292609,null,1740,null,259218,null,3341,null,26831,null,2403,null,6560,null,1733,null,927932,null,1689,null,828997,null,5009,null,71716,null,3700,null,27219,null,3073,null,182148,null,1395,null,172419,null,1570,null,5238,null,1495,null,4491,null,1111,null,0400000US16,Idaho,16
12007133,null,2073,null,2286333,null,2847,null,1770037,null,12074,null,372613,null,8810,null,143683,null,8249,null,8148472,null,3323,null,6269197,null,20345,null,1082138,null,11348,null,797137,null,17128,null,1572328,null,2520,null,1343576,null,5689,null,77247,null,2288,null,151505,null,5060,null,0400000US17,Illinois,17
5933181,null,2147,null,1140141,null,2456,null,1045199,null,5915,null,57048,null,3375,null,37894,null,4485,null,3979950,null,3079,null,3678805,null,7221,null,170214,null,4786,null,130931,null,5360,null,813090,null,2166,null,782034,null,2419,null,11246,null,1721,null,19810,null,2273,null,0400000US18,Indiana,18
2803768,null,1898,null,510692,null,2359,null,465900,null,3496,null,27615,null,2532,null,17177,null,2641,null,1849435,null,1998,null,1725628,null,4270,null,66648,null,3198,null,57159,null,3782,null,443641,null,1462,null,431741,null,1672,null,2530,null,589,null,9370,null,1275,null,0400000US19,Iowa,19
2599846,null,1983,null,497221,null,2110,null,439424,null,4095,null,45497,null,3387,null,12300,null,1861,null,1735766,null,2374,null,1554792,null,5894,null,116899,null,4165,null,64075,null,4146,null,366859,null,1833,null,348858,null,2233,null,8266,null,1166,null,9735,null,1450,null,0400000US20,Kansas,20
3986609,null,2455,null,725903,null,3084,null,690533,null,4060,null,20960,null,2855,null,14410,null,2110,null,2697263,null,2103,null,2575323,null,5856,null,61312,null,3422,null,60628,null,4390,null,563443,null,2236,null,552062,null,2267,null,3721,null,1116,null,7660,null,1644,null,0400000US21,Kentucky,21
4102457,null,2195,null,798968,null,2449,null,756248,null,3786,null,23326,null,2464,null,19394,null,2510,null,2764405,null,2948,null,2546713,null,7409,null,85245,null,4355,null,132447,null,6662,null,539084,null,2518,null,466454,null,3543,null,9425,null,1115,null,63205,null,3012,null,0400000US22,Louisiana,22
1245193,null,1143,null,203498,null,1362,null,194058,null,2069,null,2558,null,854,null,6882,null,1350,null,842530,null,1074,null,787723,null,4373,null,8380,null,1547,null,46427,null,3899,null,199165,null,861,null,174512,null,2044,null,691,null,405,null,23962,null,2005,null,0400000US23,Maine,23
5261641,null,1456,null,969070,null,1430,null,836102,null,5902,null,63796,null,3487,null,69172,null,4731,null,3613593,null,2125,null,3024977,null,12402,null,215141,null,6255,null,373475,null,10658,null,678978,null,1741,null,606130,null,3739,null,15049,null,1125,null,57799,null,3292,null,0400000US24,Maryland,24
6116518,null,1081,null,1047277,null,1420,null,834269,null,8035,null,99636,null,4789,null,113372,null,6958,null,4198817,null,1817,null,3274792,null,16332,null,325369,null,6779,null,598656,null,13974,null,870424,null,1560,null,722969,null,5970,null,22461,null,1262,null,124994,null,5927,null,0400000US25,Massachusetts,25
9379127,null,2110,null,1769484,null,2380,null,1608847,null,7959,null,64456,null,4296,null,96181,null,6235,null,6308420,null,2897,null,5741900,null,13462,null,189531,null,6794,null,376989,null,10881,null,1301223,null,1946,null,1200579,null,4775,null,16810,null,1453,null,83834,null,4572,null,0400000US26,Michigan,26
4865059,null,1774,null,894493,null,1676,null,781217,null,5106,null,49865,null,2733,null,63411,null,4480,null,3319412,null,1859,null,3000855,null,8274,null,117411,null,4108,null,201146,null,7283,null,651154,null,1554,null,613203,null,2346,null,5582,null,1167,null,32369,null,2384,null,0400000US27,Minnesota,27
2722890,null,2147,null,549562,null,2354,null,531430,null,2883,null,11450,null,1833,null,6682,null,1321,null,1804724,null,2482,null,1732710,null,5915,null,42252,null,4229,null,29762,null,3374,null,368604,null,2336,null,361327,null,2354,null,2160,null,778,null,5117,null,1261,null,0400000US28,Mississippi,28
5512995,null,1898,null,1022923,null,2660,null,959348,null,4023,null,35160,null,2810,null,28415,null,2802,null,3687633,null,2893,null,3473827,null,8087,null,95772,null,4483,null,118034,null,5904,null,802439,null,1849,null,773415,null,2728,null,7336,null,1045,null,21688,null,2124,null,0400000US29,Missouri,29
905840,null,1307,null,160602,null,1754,null,153348,null,2077,null,2390,null,804,null,4864,null,1312,null,609080,null,1880,null,579145,null,3180,null,8084,null,1563,null,21851,null,2404,null,136158,null,829,null,131109,null,1120,null,1056,null,460,null,3993,null,750,null,0400000US30,Montana,30
