C12002H_001E,C12002H_001EA,C12002H_001M,C12002H_001MA,C12002H_002E,C12002H_002EA,C12002H_002M,C12002H_002MA,C12002H_003E,C12002H_003EA,C12002H_003M,C12002H_003MA,C12002H_004E,C12002H_004EA,C12002H_004M,C12002H_004MA,C12002H_005E,C12002H_005EA,C12002H_005M,C12002H_005MA,C12002H_006E,C12002H_006EA,C12002H_006M,C12002H_006MA,GEO_ID,NAME,state
2220668,null,1492,null,581087,null,8200,null,1236339,null,12813,null,21912,null,2489,null,152590,null,4357,null,228740,null,6144,null,0400000US19,Iowa,19
1832038,null,2583,null,451263,null,8454,null,1032420,null,11608,null,18789,null,2304,null,122285,null,3851,null,207281,null,6921,null,0400000US20,Kansas,20
3057209,null,1548,null,740377,null,12373,null,1648484,null,20002,null,59217,null,4685,null,223428,null,6044,null,385703,null,10002,null,0400000US21,Kentucky,21
2230842,null,1629,null,554849,null,10656,null,1213965,null,13797,null,40609,null,4139,null,162298,null,5773,null,259121,null,8498,null,0400000US22,Louisiana,22
1051531,null,653,null,278686,null,7110,null,550592,null,9529,null,11457,null,1651,null,69857,null,2945,null,140939,null,5708,null,0400000US23,Maine,23
2688680,null,3100,null,744431,null,11298,null,1454915,null,17570,null,50017,null,3794,null,179026,null,5255,null,260291,null,9430,null,0400000US24,Maryland,24
4288010,null,5315,null,1408983,null,16130,null,2118484,null,21389,null,61063,null,4191,null,294144,null,6840,null,405336,null,10469,null,0400000US25,Massachusetts,25
6369672,null,2297,null,1768157,null,16932,null,3431818,null,22568,null,61119,null,4139,null,408285,null,6009,null,700293,null,13521,null,0400000US26,Michigan,26
3663048,null,1666,null,1043181,null,11704,null,2019713,null,16981,null,28788,null,2425,null,214106,null,4631,null,357260,null,9089,null,0400000US27,Minnesota,27
1402530,null,1128,null,299252,null,7001,null,801671,null,13123,null,25417,null,2468,null,109888,null,4262,null,166302,null,8751,null,0400000US28,Mississippi,28
3967122,null,1042,null,989501,null,11766,null,2174543,null,20835,null,63901,null,4743,null,274357,null,6045,null,464820,null,11497,null,0400000US29,Missouri,29
706585,null,394,null,191055,null,5459,null,378515,null,7908,null,8938,null,1620,null,42260,null,2585,null,85817,null,4922,null,0400000US30,Montana,30
1223203,null,1041,null,314398,null,6512,null,687553,null,10422,null,12977,null,1859,null,81428,null,3621,null,126847,null,5023,null,0400000US31,Nebraska,31
1242411,null,2000,null,327433,null,8033,null,619616,null,12488,null,18638,null,2305,null,75711,null,3609,null,201013,null,8152,null,0400000US32,Nevada,32
1014095,null,700,null,275297,null,6015,null,551784,null,9435,null,9924,null,1752,null,61097,null,3182,null,115993,null,5302,null,0400000US33,New Hampshire,33
4438339,null,2317,null,1259350,null,13099,null,2396005,null,18110,null,54956,null,3548,null,343591,null,7929,null,384437,null,10151,null,0400000US34,New Jersey,34
707575,null,1519,null,175108,null,5500,null,371083,null,7695,null,10646,null,1763,null,48353,null,2755,null,102385,null,5266,null,0400000US35,New Mexico,35
9782878,null,7321,null,3097451,null,21708,null,4944543,null,30025,null,176012,null,6854,null,721714,null,10244,null,843158,null,14107,null,0400000US36,New York,36
5106766,null,3175,null,1192403,null,14456,null,2909480,null,22080,null,129716,null,6003,null,341978,null,8264,null,533189,null,11261,null,0400000US37,North Carolina,37
479383,null,553,null,132481,null,3878,null,271084,null,5873,null,2835,null,717,null,34410,null,1969,null,38573,null,2922,null,0400000US38,North Dakota,38
7754749,null,1983,null,2104924,null,18508,null,4096760,null,26465,null,113129,null,5501,null,530623,null,8531,null,909313,null,17328,null,0400000US39,Ohio,39
2138011,null,956,null,478089,null,6969,null,1180576,null,12865,null,35926,null,2618,null,166006,null,4832,null,277414,null,8650,null,0400000US40,Oklahoma,40
2543378,null,972,null,680330,null,11193,null,1315928,null,17223,null,40868,null,3561,null,158747,null,5616,null,347505,null,10696,null,0400000US41,Oregon,41
8475624,null,4126,null,2381189,null,17680,null,4482985,null,22376,null,154393,null,5861,null,671612,null,10556,null,785445,null,13515,null,0400000US42,Pennsylvania,42
700754,null,1606,null,224228,null,6063,null,330950,null,8587,null,10442,null,1810,null,55165,null,2708,null,79969,null,4507,null,0400000US44,Rhode Island,44
2414412,null,1823,null,568215,null,10420,null,1359117,null,14718,null,54077,null,4432,null,176408,null,4871,null,256595,null,9381,null,0400000US45,South Carolina,45
566690,null,1202,null,146863,null,5379,null,318033,null,6188,null,5436,null,1150,null,39676,null,2063,null,56682,null,3597,null,0400000US46,South Dakota,46
3940811,null,1578,null,887246,null,11180,null,2201919,null,20484,null,62816,null,4343,null,280419,null,6266,null,508411,null,12299,null,0400000US47,Tennessee,47
9454168,null,10557,null,2306747,null,17150,null,5213136,null,30262,null,149959,null,7050,null,628440,null,10541,null,1155886,null,16711,null,0400000US48,Texas,48
1686705,null,1372,null,475597,null,9616,null,959715,null,11593,null,18436,null,2468,null,69447,null,3368,null,163510,null,6315,null,0400000US49,Utah,49
495494,null,508,null,143683,null,4073,null,253500,null,6556,null,6167,null,1123,null,29459,null,1877,null,62685,null,3947,null,0400000US50,Vermont,50
4296013,null,3130,null,1108449,null,14131,null,2415529,null,20350,null,89431,null,5469,null,266022,null,5364,null,416582,null,12481,null,0400000US51,Virginia,51
4117032,null,2013,null,1115990,null,12125,null,2168998,null,22390,null,58936,null,4837,null,227519,null,7020,null,545589,null,12413,null,0400000US53,Washington,53
1409855,null,1718,null,337393,null,7506,null,762026,null,13269,null,23113,null,2584,null,117652,null,3836,null,169671,null,7930,null,0400000US54,West Virginia,54
3967193,null,1442,null,1101204,null,12172,null,2184490,null,14709,null,34670,null,2804,null,244447,null,5249,null,402382,null,9125,null,0400000US55,Wisconsin,55
378092,null,425,null,92644,null,3826,null,211597,null,6156,null,4258,null,878,null,21642,null,1966,null,47951,null,3613,null,0400000US56,Wyoming,56
26186,null,3021,null,9780,null,1989,null,11331,null,1686,null,788,null,387,null,896,null,341,null,3391,null,1067,null,0400000US72,Puerto Rico,72
