B19202H_001E,B19202H_001EA,B19202H_001M,B19202H_001MA,GEO_ID,NAME,state
26460,null,735,null,0400000US01,Alabama,01
49353,null,2270,null,0400000US02,Alaska,02
35763,null,601,null,0400000US04,Arizona,04
23348,null,999,null,0400000US05,Arkansas,05
44465,null,763,null,0400000US06,California,06
39386,null,1067,null,0400000US08,Colorado,08
42020,null,1093,null,0400000US09,Connecticut,09
37425,null,2735,null,0400000US10,Delaware,10
84649,null,3576,null,0400000US11,District of Columbia,11
32421,null,407,null,0400000US12,Florida,12
35197,null,726,null,0400000US13,Georgia,13
45600,null,4305,null,0400000US15,Hawaii,15
29182,null,1388,null,0400000US16,Idaho,16
36075,null,523,null,0400000US17,Illinois,17
29237,null,652,null,0400000US18,Indiana,18
27951,null,649,null,0400000US19,Iowa,19
30359,null,606,null,0400000US20,Kansas,20
23777,null,776,null,0400000US21,Kentucky,21
29449,null,1106,null,0400000US22,Louisiana,22
28047,null,1093,null,0400000US23,Maine,23
45937,null,1057,null,0400000US24,Maryland,24
41082,null,767,null,0400000US25,Massachusetts,25
30357,null,396,null,0400000US26,Michigan,26
35336,null,515,null,0400000US27,Minnesota,27
25001,null,1342,null,0400000US28,Mississippi,28
28790,null,667,null,0400000US29,Missouri,29
26133,null,883,null,0400000US30,Montana,30
28307,null,1115,null,0400000US31,Nebraska,31
40972,null,1031,null,0400000US32,Nevada,32
36319,null,1664,null,0400000US33,New Hampshire,33
42747,null,920,null,0400000US34,New Jersey,34
31897,null,1395,null,0400000US35,New Mexico,35
39148,null,746,null,0400000US36,New York,36
31019,null,435,null,0400000US37,North Carolina,37
27299,null,999,null,0400000US38,North Dakota,38
29599,null,499,null,0400000US39,Ohio,39
26536,null,619,null,0400000US40,Oklahoma,40
31894,null,590,null,0400000US41,Oregon,41
30091,null,426,null,0400000US42,Pennsylvania,42
33003,null,1940,null,0400000US44,Rhode Island,44
29402,null,902,null,0400000US45,South Carolina,45
27237,null,1143,null,0400000US46,South Dakota,46
26706,null,574,null,0400000US47,Tennessee,47
36002,null,473,null,0400000US48,Texas,48
34927,null,1675,null,0400000US49,Utah,49
30026,null,1600,null,0400000US50,Vermont,50
40977,null,675,null,0400000US51,Virginia,51
37140,null,689,null,0400000US53,Washington,53
20899,null,660,null,0400000US54,West Virginia,54
31302,null,483,null,0400000US55,Wisconsin,55
31944,null,1802,null,0400000US56,Wyoming,56
21264,null,7342,null,0400000US72,Puerto Rico,72
