B992703_001E,B992703_001EA,B992703_002E,B992703_002EA,B992703_003E,B992703_003EA,GEO_ID,NAME,state
4574185,null,539174,null,4035011,null,0400000US01,Alabama,01
659084,null,51157,null,607927,null,0400000US02,Alaska,02
6402786,null,714671,null,5688115,null,0400000US04,Arizona,04
2801628,null,282949,null,2518679,null,0400000US05,Arkansas,05
36160600,null,3403426,null,32757174,null,0400000US06,California,06
4853404,null,472349,null,4381055,null,0400000US08,Colorado,08
3440844,null,379456,null,3061388,null,0400000US09,Connecticut,09
856131,null,86673,null,769458,null,0400000US10,Delaware,10
580464,null,78777,null,501687,null,0400000US11,District of Columbia,11
17995843,null,2197201,null,15798642,null,0400000US12,Florida,12
9473441,null,958473,null,8514968,null,0400000US13,Georgia,13
1236665,null,136884,null,1099781,null,0400000US15,Hawaii,15
1498787,null,136697,null,1362090,null,0400000US16,Idaho,16
12709312,null,1188571,null,11520741,null,0400000US17,Illinois,17
6271184,null,639397,null,5631787,null,0400000US18,Indiana,18
2951468,null,310375,null,2641093,null,0400000US19,Iowa,19
2738746,null,255136,null,2483610,null,0400000US20,Kansas,20
4187839,null,402131,null,3785708,null,0400000US21,Kentucky,21
4312891,null,412931,null,3899960,null,0400000US22,Louisiana,22
1299288,null,127518,null,1171770,null,0400000US23,Maine,23
5530013,null,598781,null,4931232,null,0400000US24,Maryland,24
6398787,null,763050,null,5635737,null,0400000US25,Massachusetts,25
9866139,null,1088748,null,8777391,null,0400000US26,Michigan,26
5150617,null,510726,null,4639891,null,0400000US27,Minnesota,27
2867519,null,273474,null,2594045,null,0400000US28,Mississippi,28
5795164,null,586001,null,5209163,null,0400000US29,Missouri,29
950414,null,99339,null,851075,null,0400000US30,Montana,30
1749849,null,160702,null,1589147,null,0400000US31,Nebraska,31
2568111,null,231029,null,2337082,null,0400000US32,Nevada,32
1299356,null,126081,null,1173275,null,0400000US33,New Hampshire,33
8557279,null,886747,null,7670532,null,0400000US34,New Jersey,34
1951866,null,200718,null,1751148,null,0400000US35,New Mexico,35
19207057,null,1993881,null,17213176,null,0400000US36,New York,36
9004442,null,899345,null,8105097,null,0400000US37,North Carolina,37
623970,null,56269,null,567701,null,0400000US38,North Dakota,38
11296200,null,1127864,null,10168336,null,0400000US39,Ohio,39
3550098,null,365090,null,3185008,null,0400000US40,Oklahoma,40
3746320,null,391227,null,3355093,null,0400000US41,Oregon,41
12209227,null,1393939,null,10815288,null,0400000US42,Pennsylvania,42
1030284,null,110758,null,919526,null,0400000US44,Rhode Island,44
4373390,null,484238,null,3889152,null,0400000US45,South Carolina,45
783531,null,78324,null,705207,null,0400000US46,South Dakota,46
6113391,null,635556,null,5477835,null,0400000US47,Tennessee,47
23827328,null,1971056,null,21856272,null,0400000US48,Texas,48
2704865,null,242575,null,2462290,null,0400000US49,Utah,49
615089,null,67284,null,547805,null,0400000US50,Vermont,50
7520250,null,795196,null,6725054,null,0400000US51,Virginia,51
6428235,null,666920,null,5761315,null,0400000US53,Washington,53
1787710,null,168024,null,1619686,null,0400000US54,West Virginia,54
5540009,null,552225,null,4987784,null,0400000US55,Wisconsin,55
523428,null,45545,null,477883,null,0400000US56,Wyoming,56
3922338,null,207744,null,3714594,null,0400000US72,Puerto Rico,72
