B17025_001E,B17025_001EA,B17025_001M,B17025_001MA,B17025_002E,B17025_002EA,B17025_002M,B17025_002MA,B17025_003E,B17025_003EA,B17025_003M,B17025_003MA,B17025_004E,B17025_004EA,B17025_004M,B17025_004MA,B17025_005E,B17025_005EA,B17025_005M,B17025_005MA,B17025_006E,B17025_006EA,B17025_006M,B17025_006MA,B17025_007E,B17025_007EA,B17025_007M,B17025_007MA,B17025_008E,B17025_008EA,B17025_008M,B17025_008MA,B17025_009E,B17025_009EA,B17025_009M,B17025_009MA,B17025_010E,B17025_010EA,B17025_010M,B17025_010MA,B17025_011E,B17025_011EA,B17025_011M,B17025_011MA,B17025_012E,B17025_012EA,B17025_012M,B17025_012MA,B17025_013E,B17025_013EA,B17025_013M,B17025_013MA,B17025_014E,B17025_014EA,B17025_014M,B17025_014MA,B17025_015E,B17025_015EA,B17025_015M,B17025_015MA,GEO_ID,NAME,state
9418066,null,4470,null,1380842,null,31340,null,1232421,null,28548,null,1222416,null,28602,null,10005,null,1911,null,148421,null,10462,null,25344,null,3410,null,123077,null,9565,null,8037224,null,31704,null,7291531,null,34256,null,7194061,null,33339,null,97470,null,6422,null,745693,null,15879,null,285893,null,11856,null,459800,null,13854,null,0400000US13,Georgia,13
1260602,null,1337,null,115131,null,8921,null,90501,null,7251,null,86263,null,6916,null,4238,null,1650,null,24630,null,4531,null,10335,null,1876,null,14295,null,3575,null,1145471,null,8830,null,943254,null,10211,null,908455,null,10961,null,34799,null,4459,null,202217,null,9549,null,110320,null,6857,null,91897,null,7662,null,0400000US15,Hawaii,15
1489034,null,1709,null,187805,null,12824,null,169728,null,11867,null,167606,null,11864,null,2122,null,932,null,18077,null,3198,null,2722,null,835,null,15355,null,3183,null,1301229,null,12634,null,1231234,null,12319,null,1218522,null,12405,null,12712,null,2073,null,69995,null,5795,null,24918,null,3339,null,45077,null,4523,null,0400000US16,Idaho,16
12568150,null,3634,null,1532238,null,26674,null,1308465,null,23937,null,1289658,null,23242,null,18807,null,2781,null,223773,null,11306,null,57747,null,5016,null,166026,null,10826,null,11035912,null,27010,null,9498130,null,32887,null,9390084,null,33251,null,108046,null,6048,null,1537782,null,23787,null,726744,null,15110,null,811038,null,19446,null,0400000US17,Illinois,17
6175885,null,3789,null,807506,null,21723,null,756665,null,20880,null,753276,null,20900,null,3389,null,982,null,50841,null,5445,null,8031,null,2002,null,42810,null,5119,null,5368379,null,22448,null,5170547,null,24440,null,5138317,null,24499,null,32230,null,3179,null,197832,null,7906,null,81736,null,5791,null,116096,null,6498,null,0400000US18,Indiana,18
2899804,null,1887,null,334919,null,13360,null,315986,null,12754,null,314303,null,12739,null,1683,null,778,null,18933,null,3168,null,4174,null,1699,null,14759,null,2816,null,2564885,null,14005,null,2475933,null,14714,null,2463178,null,14641,null,12755,null,1810,null,88952,null,4590,null,35087,null,2960,null,53865,null,4255,null,0400000US19,Iowa,19
2716652,null,3284,null,307478,null,12785,null,281122,null,11780,null,279182,null,11621,null,1940,null,691,null,26356,null,3136,null,5116,null,1508,null,21240,null,2846,null,2409174,null,12393,null,2274657,null,13109,null,2253416,null,13196,null,21241,null,2198,null,134517,null,5186,null,53831,null,4112,null,80686,null,4785,null,0400000US20,Kansas,20
4154968,null,2290,null,720586,null,21372,null,696784,null,20728,null,694212,null,20650,null,2572,null,1059,null,23802,null,3875,null,4109,null,1211,null,19693,null,3693,null,3434382,null,21185,null,3342403,null,21009,null,3321229,null,21376,null,21174,null,2670,null,91979,null,5576,null,35868,null,3570,null,56111,null,4199,null,0400000US21,Kentucky,21
4290038,null,2074,null,744218,null,23972,null,725722,null,23884,null,722513,null,23781,null,3209,null,1043,null,18496,null,3164,null,5508,null,1467,null,12988,null,2724,null,3545820,null,24207,null,3434206,null,23884,null,3414084,null,24148,null,20122,null,2542,null,111614,null,6335,null,53511,null,3749,null,58103,null,6160,null,0400000US22,Louisiana,22
1278878,null,1741,null,157553,null,8278,null,151220,null,7603,null,149019,null,7364,null,2201,null,1284,null,6333,null,1931,null,2293,null,858,null,4040,null,1686,null,1121325,null,8310,null,1089789,null,7807,null,1077247,null,7977,null,12542,null,1737,null,31536,null,3033,null,19630,null,2295,null,11906,null,1898,null,0400000US23,Maine,23
5496119,null,2301,null,442994,null,15596,null,382542,null,14380,null,378684,null,14361,null,3858,null,1112,null,60452,null,5625,null,17965,null,2433,null,42487,null,5311,null,5053125,null,15141,null,4422696,null,18424,null,4353730,null,17985,null,68966,null,4180,null,630429,null,12829,null,301583,null,9206,null,328846,null,10730,null,0400000US24,Maryland,24
6271556,null,2206,null,626670,null,19668,null,507691,null,18159,null,463421,null,16849,null,44270,null,4993,null,118979,null,8027,null,44744,null,4416,null,74235,null,6508,null,5644886,null,19376,null,4850499,null,24886,null,4748162,null,23572,null,102337,null,6093,null,794387,null,18345,null,404286,null,12462,null,390101,null,15599,null,0400000US25,Massachusetts,25
9769537,null,3132,null,1410276,null,24724,null,1308032,null,26518,null,1298773,null,26464,null,9259,null,2314,null,102244,null,9380,null,34284,null,2960,null,67960,null,8123,null,8359261,null,24118,null,7888883,null,26183,null,7832999,null,26181,null,55884,null,5256,null,470378,null,11315,null,249241,null,8936,null,221137,null,8191,null,0400000US26,Michigan,26
5090468,null,2327,null,490911,null,14694,null,429663,null,12990,null,426808,null,12953,null,2855,null,951,null,61248,null,5656,null,18977,null,2911,null,42271,null,5326,null,4599557,null,14955,null,4327835,null,16907,null,4302881,null,16967,null,24954,null,2462,null,271722,null,9841,null,129343,null,5437,null,142379,null,8556,null,0400000US27,Minnesota,27
2838810,null,2080,null,601617,null,24259,null,590761,null,23755,null,589019,null,23771,null,1742,null,846,null,10856,null,2861,null,1311,null,536,null,9545,null,2780,null,2237193,null,24412,null,2191279,null,24875,null,2176110,null,24524,null,15169,null,2228,null,45914,null,4495,null,16735,null,2286,null,29179,null,4535,null,0400000US28,Mississippi,28
5738696,null,3819,null,768092,null,18921,null,728902,null,18547,null,723963,null,18540,null,4939,null,1441,null,39190,null,6022,null,8077,null,1687,null,31113,null,5591,null,4970604,null,19553,null,4799890,null,22036,null,4770399,null,21567,null,29491,null,2732,null,170714,null,8068,null,78035,null,5432,null,92679,null,6078,null,0400000US29,Missouri,29
942874,null,943,null,139707,null,8881,null,134736,null,8683,null,133648,null,8551,null,1088,null,813,null,4971,null,1615,null,2642,null,1113,null,2329,null,1179,null,803167,null,8885,null,787699,null,8754,null,780531,null,8772,null,7168,null,1614,null,15468,null,2176,null,8265,null,1547,null,7203,null,1439,null,0400000US30,Montana,30
1727276,null,2369,null,186727,null,9256,null,167862,null,8743,null,166962,null,8609,null,900,null,535,null,18865,null,3817,null,2505,null,783,null,16360,null,3693,null,1540549,null,9691,null,1463623,null,10785,null,1453206,null,11005,null,10417,null,1694,null,76926,null,5164,null,29141,null,2613,null,47785,null,4618,null,0400000US31,Nebraska,31
2566460,null,1806,null,290197,null,15922,null,222032,null,13713,null,219033,null,13787,null,2999,null,1200,null,68165,null,7291,null,11878,null,2015,null,56287,null,7257,null,2276263,null,16342,null,1857187,null,17264,null,1819336,null,17500,null,37851,null,3928,null,419076,null,12429,null,167858,null,7515,null,251218,null,11683,null,0400000US32,Nevada,32
1277397,null,1235,null,97158,null,7932,null,92166,null,7867,null,89774,null,7476,null,2392,null,1260,null,4992,null,1601,null,1444,null,590,null,3548,null,1403,null,1180239,null,8033,null,1121648,null,8479,null,1109256,null,8866,null,12392,null,2247,null,58591,null,4206,null,32685,null,3105,null,25906,null,3191,null,0400000US33,New Hampshire,33
8504286,null,3080,null,741472,null,23119,null,578989,null,18288,null,538829,null,17419,null,40160,null,4862,null,162483,null,9491,null,50637,null,3766,null,111846,null,8385,null,7762814,null,22973,null,6224105,null,25090,null,6047358,null,26120,null,176747,null,9404,null,1538709,null,19881,null,799677,null,14062,null,739032,null,17650,null,0400000US34,New Jersey,34
1941428,null,2538,null,332769,null,14316,null,285436,null,12919,null,283223,null,12839,null,2213,null,1072,null,47333,null,5305,null,6834,null,1300,null,40499,null,5283,null,1608659,null,14321,null,1467588,null,16165,null,1450133,null,16044,null,17455,null,2399,null,141071,null,8673,null,48068,null,3361,null,93003,null,7611,null,0400000US35,New Mexico,35
18964419,null,5908,null,2581491,null,39884,null,1938752,null,33062,null,1817631,null,33626,null,121121,null,8101,null,642739,null,20288,null,262037,null,10400,null,380702,null,16726,null,16382928,null,40189,null,12852642,null,43772,null,12515029,null,43186,null,337613,null,11642,null,3530286,null,30506,null,1911996,null,25160,null,1618290,null,24022,null,0400000US36,New York,36
8947541,null,3779,null,1301929,null,34042,null,1170829,null,30512,null,1162534,null,30440,null,8295,null,2082,null,131100,null,9163,null,14718,null,2610,null,116382,null,8750,null,7645612,null,33884,null,7146687,null,32589,null,7074743,null,32337,null,71944,null,4223,null,498925,null,14039,null,162972,null,7929,null,335953,null,12622,null,0400000US37,North Carolina,37
615412,null,735,null,73622,null,5620,null,71386,null,5617,null,71256,null,5595,null,130,null,126,null,2236,null,724,null,469,null,272,null,1767,null,681,null,541790,null,5649,null,529656,null,5547,null,526082,null,5628,null,3574,null,812,null,12134,null,2159,null,5903,null,1435,null,6231,null,1484,null,0400000US38,North Dakota,38
11172113,null,4336,null,1492154,null,29624,null,1428337,null,30316,null,1415451,null,30184,null,12886,null,2483,null,63817,null,5909,null,20292,null,2990,null,43525,null,4720,null,9679959,null,29583,null,9326986,null,31775,null,9266883,null,31329,null,60103,null,4221,null,352973,null,10977,null,182228,null,7585,null,170745,null,8555,null,0400000US39,Ohio,39
3523927,null,2918,null,561666,null,18584,null,525464,null,16978,null,520721,null,16863,null,4743,null,1377,null,36202,null,4254,null,8851,null,1821,null,27351,null,3995,null,2962261,null,18432,null,2819771,null,17461,null,2792424,null,17599,null,27347,null,2672,null,142490,null,7611,null,50983,null,3772,null,91507,null,6862,null,0400000US40,Oklahoma,40
3716666,null,2171,null,506145,null,17700,null,438898,null,15198,null,434398,null,14816,null,4500,null,1172,null,67247,null,7209,null,15659,null,2218,null,51588,null,6873,null,3210521,null,17631,null,2915436,null,18591,null,2885086,null,18526,null,30350,null,3174,null,295085,null,10023,null,115866,null,5946,null,179219,null,8680,null,0400000US41,Oregon,41
12011873,null,3851,null,1458394,null,26463,null,1363343,null,24920,null,1314327,null,23870,null,49016,null,5334,null,95051,null,7031,null,33098,null,3405,null,61953,null,5921,null,10553479,null,26798,null,10007511,null,26766,null,9881045,null,27035,null,126466,null,7528,null,545968,null,14779,null,282398,null,9246,null,263570,null,9991,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,118556,null,8064,null,98721,null,7521,null,91944,null,7769,null,6777,null,1992,null,19835,null,3194,null,6992,null,1618,null,12843,null,2694,null,894432,null,8094,null,788322,null,7901,null,774303,null,7680,null,14019,null,2236,null,106110,null,5513,null,54244,null,4644,null,51866,null,4150,null,0400000US44,Rhode Island,44
4339418,null,2373,null,679584,null,21508,null,646956,null,20310,null,643438,null,20301,null,3518,null,1144,null,32628,null,4656,null,6784,null,1844,null,25844,null,4027,null,3659834,null,21704,null,3503123,null,22177,null,3470724,null,22284,null,32399,null,3122,null,156711,null,7054,null,59408,null,4163,null,97303,null,6234,null,0400000US45,South Carolina,45
774737,null,1089,null,96490,null,6997,null,95270,null,6863,null,94989,null,6850,null,281,null,190,null,1220,null,663,null,530,null,359,null,690,null,578,null,678247,null,7022,null,664924,null,7295,null,661899,null,7322,null,3025,null,769,null,13323,null,2445,null,6121,null,1683,null,7202,null,1705,null,0400000US46,South Dakota,46
6057621,null,3500,null,938077,null,26905,null,891393,null,25936,null,887046,null,25932,null,4347,null,1413,null,46684,null,5743,null,7963,null,2696,null,38721,null,4728,null,5119544,null,27051,null,4922574,null,25860,null,4886606,null,25792,null,35968,null,3763,null,196970,null,8524,null,71037,null,6161,null,125933,null,5988,null,0400000US47,Tennessee,47
23727821,null,6892,null,3760431,null,54049,null,2936217,null,40921,null,2901546,null,39303,null,34671,null,5254,null,824214,null,27493,null,144514,null,7461,null,679700,null,25179,null,19967390,null,54107,null,16958000,null,54385,null,16709678,null,55058,null,248322,null,8657,null,3009390,null,36991,null,1066092,null,20343,null,1943298,null,34033,null,0400000US48,Texas,48
2695225,null,1519,null,257649,null,13167,null,222260,null,11213,null,219885,null,11061,null,2375,null,964,null,35389,null,4519,null,7411,null,1987,null,27978,null,4397,null,2437576,null,13304,null,2249265,null,14398,null,2226103,null,14558,null,23162,null,2383,null,188311,null,8688,null,64826,null,4999,null,123485,null,7366,null,0400000US49,Utah,49
599715,null,832,null,63288,null,5151,null,60900,null,5041,null,59972,null,4967,null,928,null,440,null,2388,null,731,null,1439,null,477,null,949,null,533,null,536427,null,5276,null,515161,null,5509,null,510420,null,5350,null,4741,null,905,null,21266,null,2263,null,12136,null,1561,null,9130,null,1661,null,0400000US50,Vermont,50
7518394,null,3369,null,768031,null,24701,null,692170,null,22688,null,685655,null,22534,null,6515,null,1589,null,75861,null,7022,null,19648,null,3278,null,56213,null,6098,null,6750363,null,25248,null,6043744,null,27493,null,5932354,null,26636,null,111390,null,5073,null,706619,null,15378,null,335618,null,10752,null,371001,null,14877,null,0400000US51,Virginia,51
6418113,null,2910,null,728323,null,21530,null,602975,null,19529,null,591790,null,18817,null,11185,null,2517,null,125348,null,8667,null,30255,null,3446,null,95093,null,7654,null,5689790,null,22238,null,5021686,null,24782,null,4935686,null,25526,null,86000,null,5525,null,668104,null,14625,null,319863,null,10373,null,348241,null,14206,null,0400000US53,Washington,53
1767440,null,1634,null,300670,null,13037,null,296951,null,12860,null,295998,null,12954,null,953,null,568,null,3719,null,1777,null,588,null,387,null,3131,null,1627,null,1466770,null,13321,null,1449571,null,13169,null,1444558,null,13354,null,5013,null,1116,null,17199,null,2353,null,9563,null,1852,null,7636,null,1843,null,0400000US54,West Virginia,54
5474027,null,2066,null,569090,null,17752,null,530750,null,16615,null,525612,null,16462,null,5138,null,1254,null,38340,null,4917,null,9420,null,2055,null,28920,null,4176,null,4904937,null,17911,null,4699582,null,19679,null,4668531,null,19742,null,31051,null,3163,null,205355,null,8249,null,91791,null,5497,null,113564,null,6841,null,0400000US55,Wisconsin,55
518368,null,716,null,48776,null,4527,null,47577,null,4475,null,47507,null,4479,null,70,null,100,null,1199,null,688,null,335,null,253,null,864,null,577,null,469592,null,4587,null,458976,null,5221,null,455616,null,5243,null,3360,null,966,null,10616,null,2146,null,4125,null,1059,null,6491,null,1776,null,0400000US56,Wyoming,56
3907696,null,2908,null,1750559,null,28973,null,1709883,null,28842,null,80056,null,5809,null,1629827,null,27973,null,40676,null,4098,null,10707,null,1598,null,29969,null,3908,null,2157137,null,28901,null,2091769,null,28271,null,112208,null,5979,null,1979561,null,28380,null,65368,null,5816,null,28709,null,3419,null,36659,null,4091,null,0400000US72,Puerto Rico,72
