C18104_001E,C18104_001EA,C18104_001M,C18104_001MA,C18104_002E,C18104_002EA,C18104_002M,C18104_002MA,C18104_003E,C18104_003EA,C18104_003M,C18104_003MA,C18104_004E,C18104_004EA,C18104_004M,C18104_004MA,C18104_005E,C18104_005EA,C18104_005M,C18104_005MA,C18104_006E,C18104_006EA,C18104_006M,C18104_006MA,C18104_007E,C18104_007EA,C18104_007M,C18104_007MA,C18104_008E,C18104_008EA,C18104_008M,C18104_008MA,C18104_009E,C18104_009EA,C18104_009M,C18104_009MA,C18104_010E,C18104_010EA,C18104_010M,C18104_010MA,C18104_011E,C18104_011EA,C18104_011M,C18104_011MA,C18104_012E,C18104_012EA,C18104_012M,C18104_012MA,C18104_013E,C18104_013EA,C18104_013M,C18104_013MA,C18104_014E,C18104_014EA,C18104_014M,C18104_014MA,C18104_015E,C18104_015EA,C18104_015M,C18104_015MA,C18104_016E,C18104_016EA,C18104_016M,C18104_016MA,C18104_017E,C18104_017EA,C18104_017M,C18104_017MA,C18104_018E,C18104_018EA,C18104_018M,C18104_018MA,C18104_019E,C18104_019EA,C18104_019M,C18104_019MA,C18104_020E,C18104_020EA,C18104_020M,C18104_020MA,C18104_021E,C18104_021EA,C18104_021M,C18104_021MA,GEO_ID,NAME,state
4267052,null,3253,null,2041960,null,5202,null,416043,null,3025,null,24179,null,2506,null,391864,null,3895,null,1369886,null,3608,null,84765,null,4647,null,1285121,null,5699,null,256031,null,1863,null,31658,null,2869,null,224373,null,3274,null,2225092,null,4620,null,396556,null,3218,null,12310,null,2000,null,384246,null,3744,null,1470605,null,3065,null,87259,null,4567,null,1383346,null,5285,null,357931,null,1990,null,53362,null,3195,null,304569,null,3702,null,0400000US01,Alabama,01
607460,null,2805,null,306835,null,2648,null,65511,null,1564,null,2524,null,704,null,62987,null,1696,null,218187,null,2814,null,8677,null,1585,null,209510,null,3125,null,23137,null,626,null,2602,null,726,null,20535,null,893,null,300625,null,1902,null,63296,null,1358,null,2098,null,729,null,61198,null,1678,null,212751,null,1383,null,9652,null,1830,null,203099,null,2251,null,24578,null,684,null,2601,null,824,null,21977,null,1069,null,0400000US02,Alaska,02
5887465,null,3355,null,2915769,null,3714,null,611412,null,2337,null,24454,null,2558,null,586958,null,3714,null,1919866,null,3728,null,78797,null,5457,null,1841069,null,6356,null,384491,null,1769,null,29853,null,2854,null,354638,null,3299,null,2971696,null,2975,null,579108,null,1887,null,13418,null,2035,null,565690,null,3028,null,1922663,null,2579,null,76925,null,5170,null,1845738,null,5655,null,469925,null,2050,null,43171,null,3723,null,426754,null,3844,null,0400000US04,Arizona,04
2602546,null,2977,null,1262389,null,4113,null,257228,null,2720,null,20560,null,2122,null,236668,null,3246,null,837986,null,3460,null,58670,null,4378,null,779316,null,5729,null,167175,null,1778,null,19148,null,2072,null,148027,null,2248,null,1340157,null,4074,null,245179,null,2689,null,10979,null,1805,null,234200,null,3373,null,876889,null,3438,null,52417,null,3524,null,824472,null,4765,null,218089,null,1680,null,30965,null,2271,null,187124,null,2574,null,0400000US05,Arkansas,05
33468064,null,6858,null,16561048,null,8838,null,3403852,null,4110,null,120725,null,5880,null,3283127,null,6657,null,11431915,null,7795,null,395177,null,12867,null,11036738,null,14844,null,1725281,null,4272,null,161655,null,7028,null,1563626,null,7668,null,16907016,null,7657,null,3251326,null,4176,null,62760,null,4105,null,3188566,null,6208,null,11378951,null,7913,null,392844,null,13838,null,10986107,null,16275,null,2276739,null,6449,null,282249,null,8150,null,1994490,null,9683,null,0400000US06,California,06
4497535,null,2707,null,2243142,null,3459,null,432393,null,2383,null,12296,null,1902,null,420097,null,2938,null,1591897,null,3328,null,49193,null,3336,null,1542704,null,4441,null,218852,null,1948,null,16707,null,2062,null,202145,null,2553,null,2254393,null,3134,null,415674,null,2365,null,7142,null,1315,null,408532,null,2496,null,1562266,null,2646,null,48482,null,3433,null,1513784,null,3842,null,276453,null,1676,null,24985,null,2148,null,251468,null,2397,null,0400000US08,Colorado,08
3230191,null,1764,null,1565907,null,2476,null,306759,null,2097,null,15017,null,2482,null,291742,null,3207,null,1068564,null,2290,null,38677,null,3836,null,1029887,null,4580,null,190584,null,843,null,11458,null,1389,null,179126,null,1556,null,1664284,null,2073,null,292555,null,1322,null,5473,null,1251,null,287082,null,1720,null,1111629,null,1886,null,36757,null,3121,null,1074872,null,3800,null,260100,null,1407,null,22055,null,2187,null,238045,null,2298,null,0400000US09,Connecticut,09
796329,null,1864,null,381798,null,1790,null,74660,null,720,null,4274,null,1077,null,70386,null,1250,null,255873,null,1496,null,10031,null,1421,null,245842,null,1743,null,51265,null,545,null,4316,null,982,null,46949,null,1052,null,414531,null,1275,null,71581,null,740,null,2570,null,779,null,69011,null,1008,null,277828,null,1177,null,11933,null,1677,null,265895,null,2055,null,65122,null,774,null,5818,null,1238,null,59304,null,1392,null,0400000US10,Delaware,10
544104,null,684,null,253049,null,1247,null,37615,null,913,null,2611,null,897,null,35004,null,1191,null,189612,null,1245,null,7431,null,1538,null,182181,null,1862,null,25822,null,1035,null,2762,null,911,null,23060,null,1355,null,291055,null,1178,null,37288,null,388,null,1263,null,602,null,36025,null,735,null,213275,null,690,null,9255,null,1763,null,204020,null,1971,null,40492,null,1079,null,3521,null,843,null,36971,null,1299,null,0400000US11,District of Columbia,11
16856491,null,4889,null,8171649,null,8291,null,1462060,null,4662,null,77815,null,5777,null,1384245,null,7518,null,5332986,null,9420,null,224369,null,9829,null,5108617,null,14175,null,1376603,null,3520,null,111500,null,5167,null,1265103,null,5667,null,8684842,null,7682,null,1394920,null,4945,null,36030,null,3334,null,1358890,null,5699,null,5561721,null,5509,null,197260,null,7634,null,5364461,null,8022,null,1728201,null,3310,null,180145,null,7764,null,1548056,null,8268,null,0400000US12,Florida,12
