B25007_001E,B25007_001EA,B25007_001M,B25007_001MA,B25007_002E,B25007_002EA,B25007_002M,B25007_002MA,B25007_003E,B25007_003EA,B25007_003M,B25007_003MA,B25007_004E,B25007_004EA,B25007_004M,B25007_004MA,B25007_005E,B25007_005EA,B25007_005M,B25007_005MA,B25007_006E,B25007_006EA,B25007_006M,B25007_006MA,B25007_007E,B25007_007EA,B25007_007M,B25007_007MA,B25007_008E,B25007_008EA,B25007_008M,B25007_008MA,B25007_009E,B25007_009EA,B25007_009M,B25007_009MA,B25007_010E,B25007_010EA,B25007_010M,B25007_010MA,B25007_011E,B25007_011EA,B25007_011M,B25007_011MA,B25007_012E,B25007_012EA,B25007_012M,B25007_012MA,B25007_013E,B25007_013EA,B25007_013M,B25007_013MA,B25007_014E,B25007_014EA,B25007_014M,B25007_014MA,B25007_015E,B25007_015EA,B25007_015M,B25007_015MA,B25007_016E,B25007_016EA,B25007_016M,B25007_016MA,B25007_017E,B25007_017EA,B25007_017M,B25007_017MA,B25007_018E,B25007_018EA,B25007_018M,B25007_018MA,B25007_019E,B25007_019EA,B25007_019M,B25007_019MA,B25007_020E,B25007_020EA,B25007_020M,B25007_020MA,B25007_021E,B25007_021EA,B25007_021M,B25007_021MA,GEO_ID,NAME,state
3810801,null,12762,null,2819355,null,14549,null,32015,null,2728,null,305217,null,6275,null,538169,null,7397,null,687560,null,8313,null,309523,null,5015,null,261658,null,4992,null,363459,null,4498,null,244284,null,5352,null,77470,null,3219,null,991446,null,13127,null,131105,null,5530,null,253229,null,7513,null,191320,null,7247,null,162641,null,5791,null,65917,null,3530,null,46263,null,3459,null,62010,null,3962,null,48742,null,2657,null,30219,null,2312,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,27264,null,2794,null,209636,null,4470,null,316011,null,4776,null,392377,null,5421,null,164509,null,2894,null,129610,null,3338,null,174131,null,3203,null,112634,null,3285,null,33767,null,1961,null,529510,null,8714,null,90091,null,4424,null,133048,null,4825,null,88587,null,4517,null,78976,null,4300,null,29193,null,2453,null,21021,null,1956,null,28693,null,1979,null,31457,null,2451,null,28444,null,2457,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,12085,null,2047,null,84089,null,4550,null,143062,null,5700,null,172784,null,4591,null,79127,null,3004,null,74542,null,3995,null,109761,null,3630,null,68236,null,2849,null,23290,null,1948,null,327232,null,9164,null,44074,null,3864,null,90622,null,4515,null,65586,null,4122,null,55885,null,4022,null,21426,null,2463,null,13774,null,1793,null,18055,null,2022,null,12724,null,1656,null,5086,null,994,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,27707,null,2427,null,198662,null,6320,null,296710,null,5780,null,378387,null,6049,null,171847,null,4387,null,152241,null,4835,null,218671,null,3849,null,144781,null,3889,null,44442,null,2705,null,696592,null,11799,null,100273,null,4431,null,182493,null,6917,null,127136,null,5053,null,117090,null,5639,null,41651,null,2796,null,31461,null,2730,null,40751,null,2512,null,35402,null,2553,null,20335,null,1997,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,3025,null,981,null,23220,null,1882,null,40544,null,2087,null,63659,null,2461,null,35104,null,1885,null,24498,null,1956,null,36635,null,1508,null,24124,null,1337,null,6545,null,869,null,118244,null,4595,null,17859,null,1966,null,31294,null,2550,null,21265,null,2351,null,17695,null,1853,null,7593,null,1180,null,6217,null,1149,null,6317,null,1040,null,5846,null,1032,null,4158,null,1052,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,8842,null,1378,null,62933,null,2626,null,85045,null,2463,null,115081,null,3459,null,52656,null,2497,null,41736,null,2207,null,60484,null,2157,null,44970,null,2047,null,16244,null,1547,null,216152,null,5236,null,38647,null,2921,null,55235,null,3425,null,37475,null,2877,null,33852,null,2828,null,11803,null,1474,null,8795,null,1293,null,10935,null,1529,null,11948,null,1484,null,7462,null,1178,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,6859,null,1181,null,66358,null,3762,null,113786,null,3960,null,129463,null,4284,null,60431,null,3243,null,60329,null,3348,null,78447,null,2678,null,42973,null,2474,null,9779,null,1417,null,384431,null,8328,null,33704,null,3184,null,104731,null,4418,null,87968,null,5007,null,68107,null,3585,null,28980,null,2786,null,18580,null,2064,null,23923,null,2666,null,13335,null,1582,null,5103,null,1267,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,2348,null,757,null,30381,null,2363,null,76251,null,2967,null,103336,null,3206,null,39222,null,2386,null,38102,null,2313,null,42452,null,1880,null,25901,null,1840,null,7457,null,1308,null,139836,null,5203,null,14834,null,1804,null,36917,null,2466,null,26397,null,2790,null,23846,null,2999,null,8605,null,1549,null,7041,null,1294,null,9445,null,1466,null,9273,null,1517,null,3478,null,938,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,9551,null,1833,null,177602,null,5615,null,441022,null,6009,null,542503,null,7511,null,229946,null,5571,null,199365,null,5276,null,267155,null,5029,null,181882,null,4114,null,64948,null,3143,null,1040038,null,10046,null,63658,null,4275,null,249242,null,6923,null,241916,null,6529,null,197422,null,5770,null,69204,null,4615,null,55536,null,3382,null,76170,null,3988,null,58732,null,3624,null,28158,null,1957,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,10332,null,1747,null,51611,null,3654,null,89207,null,3926,null,113807,null,3852,null,58249,null,2872,null,50276,null,2968,null,76135,null,2644,null,48295,null,2515,null,14942,null,1671,null,228545,null,5316,null,33235,null,3100,null,63036,null,4038,null,41417,null,3163,null,37922,null,3032,null,15282,null,1824,null,10983,null,1609,null,12537,null,1693,null,8800,null,1436,null,5333,null,1057,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,25785,null,2360,null,321073,null,6789,null,741072,null,10324,null,1000511,null,11343,null,455692,null,7718,null,394908,null,7442,null,526802,null,5649,null,358217,null,6294,null,122315,null,3704,null,3191107,null,22691,null,204695,null,6584,null,698154,null,11436,null,699163,null,10581,null,615752,null,12038,null,234436,null,6936,null,188254,null,6014,null,267950,null,5936,null,193721,null,5083,null,88982,null,5058,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,30990,null,2950,null,281038,null,7080,null,489433,null,8260,null,567685,null,8883,null,261165,null,6031,null,240674,null,6879,null,322857,null,4742,null,202466,null,4813,null,54849,null,2855,null,1144018,null,14306,null,154001,null,6365,null,317359,null,7759,null,242785,null,7995,null,182975,null,6884,null,68280,null,4017,null,48627,null,3515,null,60646,null,3594,null,46690,null,2945,null,22655,null,2245,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,5067,null,1317,null,23660,null,1694,null,30076,null,1542,null,43543,null,1417,null,21109,null,1125,null,14940,null,979,null,21432,null,1090,null,17268,null,949,null,5897,null,730,null,91751,null,3244,null,24086,null,2120,null,23284,null,1918,null,10250,null,1388,null,10738,null,1329,null,4638,null,976,null,3254,null,647,null,5522,null,881,null,5549,null,923,null,4430,null,787,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,32588,null,2598,null,341152,null,7832,null,575310,null,7561,null,743749,null,8710,null,345238,null,6382,null,286888,null,5672,null,416661,null,5314,null,279363,null,5387,null,92394,null,4408,null,1395528,null,15973,null,172494,null,6155,null,354858,null,8156,null,274596,null,7318,null,244440,null,6544,null,87897,null,3826,null,65891,null,3748,null,85001,null,4242,null,69733,null,3411,null,40618,null,3068,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,17296,null,2086,null,110350,null,4540,null,160212,null,4795,null,211405,null,5159,null,104516,null,3564,null,87135,null,3205,null,139696,null,3108,null,88101,null,3240,null,27988,null,2145,null,461234,null,8662,null,70363,null,3227,null,123826,null,4853,null,89292,null,4480,null,73656,null,3994,null,27069,null,2784,null,21676,null,1989,null,26444,null,2205,null,19607,null,1935,null,9301,null,1226,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,6512,null,1326,null,97830,null,4946,null,165361,null,5396,null,220632,null,5241,null,116183,null,4197,null,103308,null,4154,null,130414,null,3458,null,80882,null,3833,null,27676,null,2196,null,525957,null,8894,null,63529,null,3669,null,137826,null,5490,null,105725,null,5102,null,88585,null,4810,null,33001,null,2971,null,23554,null,2340,null,27635,null,2162,null,26242,null,2621,null,19860,null,2179,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,27434,null,2348,null,337635,null,7209,null,641262,null,9014,null,854360,null,7223,null,382446,null,6587,null,329222,null,7070,null,459674,null,5543,null,333951,null,5864,null,108833,null,3441,null,1429737,null,14379,null,158377,null,5895,null,340890,null,7569,null,264231,null,8100,null,239867,null,7454,null,88646,null,4375,null,73095,null,4207,null,104059,null,3724,null,102671,null,4019,null,57901,null,2956,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,729,null,433,null,23534,null,2322,null,47805,null,2703,null,63893,null,2705,null,28483,null,1901,null,25184,null,1901,null,30891,null,1610,null,21868,null,1480,null,6752,null,1092,null,149968,null,4868,null,12248,null,1628,null,32131,null,2771,null,30575,null,2838,null,27546,null,2694,null,8835,null,1601,null,8846,null,1396,null,12527,null,1434,null,10490,null,1382,null,6770,null,1120,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,14746,null,2276,null,133312,null,5175,null,213454,null,6019,null,262756,null,5362,null,132270,null,3830,null,127439,null,4637,null,175582,null,3584,null,112315,null,3614,null,29634,null,2357,null,500792,null,10522,null,64906,null,4205,null,131773,null,5195,null,103420,null,5107,null,88770,null,5232,null,33000,null,2975,null,23969,null,2140,null,29631,null,2672,null,16712,null,1850,null,8611,null,1196,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,3596,null,1154,null,27338,null,1921,null,40392,null,1673,null,51769,null,2262,null,23684,null,1325,null,20056,null,1327,null,28417,null,1257,null,20273,null,1503,null,5870,null,912,null,98531,null,3501,null,16489,null,1932,null,23300,null,2274,null,12539,null,1529,null,17007,null,1884,null,4702,null,867,null,4363,null,887,null,6125,null,809,null,8519,null,1160,null,5487,null,1166,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,20940,null,2458,null,194260,null,6470,null,320585,null,7359,null,381053,null,6614,null,184234,null,5562,null,170620,null,5490,null,235058,null,4515,null,149906,null,4184,null,43481,null,2812,null,734546,null,11657,null,95033,null,4527,null,196036,null,6118,null,150532,null,6910,null,129665,null,5065,null,44848,null,3118,null,34497,null,2296,null,41999,null,3101,null,27679,null,2036,null,14257,null,1946,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,73221,null,4892,null,670276,null,12786,null,1153796,null,12667,null,1329772,null,11399,null,550852,null,9731,null,489074,null,9108,null,658939,null,8259,null,418609,null,8031,null,121315,null,5039,null,2956395,null,22182,null,394659,null,9245,null,887684,null,14598,null,644178,null,13220,null,465852,null,10114,null,168870,null,6613,null,117476,null,6519,null,138186,null,6189,null,94453,null,4624,null,45037,null,3220,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,13600,null,1773,null,105661,null,4137,null,119723,null,3971,null,138269,null,2844,null,59836,null,2346,null,47850,null,2377,null,67680,null,2034,null,45798,null,2193,null,14254,null,1681,null,241573,null,6496,null,46046,null,2801,null,80299,null,4176,null,45206,null,3294,null,32656,null,2548,null,10875,null,1584,null,8390,null,1089,null,8636,null,1243,null,5937,null,1251,null,3528,null,811,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,766,null,327,null,15509,null,1777,null,33225,null,1716,null,48915,null,1668,null,22135,null,1319,null,17830,null,1615,null,22609,null,1073,null,14246,null,1192,null,5152,null,820,null,69599,null,2991,null,8676,null,1269,null,18139,null,1696,null,12074,null,1385,null,10367,null,1274,null,5251,null,1008,null,4054,null,839,null,5439,null,928,null,4146,null,816,null,1453,null,450,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,23132,null,3505,null,217191,null,6259,null,406582,null,6585,null,496408,null,7621,null,218087,null,5307,null,202154,null,5713,null,262345,null,5032,null,157918,null,3976,null,50452,null,2938,null,926814,null,11363,null,114839,null,5576,null,249143,null,6388,null,206080,null,6806,null,160297,null,6306,null,50068,null,3635,null,37246,null,3025,null,49236,null,3016,null,39552,null,3100,null,20353,null,2012,null,0400000US51,Virginia,51
2547663,null,9073,null,1663174,null,11368,null,15632,null,1818,null,179978,null,5654,null,323550,null,6403,null,412359,null,6839,null,195824,null,5259,null,162479,null,4719,null,205475,null,4109,null,129607,null,4519,null,38270,null,2624,null,884489,null,12140,null,110456,null,4995,null,246664,null,6955,null,175664,null,7498,null,149118,null,6014,null,54294,null,3867,null,38568,null,2902,null,47365,null,3356,null,36769,null,2569,null,25591,null,2053,null,0400000US53,Washington,53
749586,null,6455,null,552651,null,7309,null,8160,null,1360,null,55327,null,3547,null,92914,null,3742,null,120675,null,3608,null,62547,null,2682,null,57458,null,3035,null,81930,null,1909,null,56751,null,2316,null,16889,null,1589,null,196935,null,6251,null,28776,null,3118,null,45563,null,3112,null,35722,null,2981,null,35591,null,2737,null,12018,null,1656,null,10600,null,1433,null,15292,null,1633,null,9243,null,1343,null,4130,null,811,null,0400000US54,West Virginia,54
2249630,null,8922,null,1577623,null,11090,null,18869,null,2434,null,185179,null,4863,null,307726,null,5276,null,386920,null,5222,null,175884,null,4109,null,138363,null,3670,null,193748,null,3239,null,130222,null,3182,null,40712,null,2481,null,672007,null,9765,null,110804,null,4124,null,168486,null,5709,null,114834,null,4985,null,102662,null,4569,null,38307,null,2571,null,28756,null,2280,null,40048,null,2464,null,41148,null,2258,null,26962,null,1996,null,0400000US55,Wisconsin,55
208613,null,3448,null,146222,null,3857,null,3495,null,868,null,16535,null,1892,null,24653,null,1826,null,36647,null,1703,null,17893,null,1422,null,13728,null,1366,null,18740,null,1261,null,11204,null,1195,null,3327,null,634,null,62391,null,3804,null,10672,null,1425,null,15925,null,2161,null,10777,null,1424,null,9442,null,1440,null,3985,null,961,null,2673,null,781,null,3863,null,824,null,2306,null,701,null,2748,null,770,null,0400000US56,Wyoming,56
1186497,null,10034,null,859531,null,9334,null,4609,null,988,null,68533,null,4219,null,144164,null,4583,null,170933,null,4619,null,95178,null,3934,null,102282,null,3681,null,156528,null,3361,null,88502,null,2980,null,28802,null,2061,null,326966,null,7841,null,19591,null,1651,null,81911,null,3612,null,74842,null,3883,null,59600,null,3647,null,22562,null,2136,null,21085,null,1671,null,28283,null,1925,null,14786,null,1498,null,4306,null,771,null,0400000US72,Puerto Rico,72
