B19025B_001E,B19025B_001EA,B19025B_001M,B19025B_001MA,GEO_ID,NAME,state
17505231100,null,460031144,null,0400000US01,Alabama,01
494167100,null,105453625,null,0400000US02,Alaska,02
4342276200,null,332039822,null,0400000US04,Arizona,04
5745389800,null,317264858,null,0400000US05,Arkansas,05
47320747700,null,1064449167,null,0400000US06,California,06
3624223600,null,256656940,null,0400000US08,Colorado,08
6795132600,null,403691150,null,0400000US09,Connecticut,09
3355115000,null,207294055,null,0400000US10,Delaware,10
6626466300,null,321770117,null,0400000US11,District of Columbia,11
42597748400,null,878515561,null,0400000US12,Florida,12
48646234300,null,941527682,null,0400000US13,Georgia,13
745416900,null,119181044,null,0400000US15,Hawaii,15
86608300,null,35093321,null,0400000US16,Idaho,16
31589468700,null,638447968,null,0400000US17,Illinois,17
8786267600,null,296880509,null,0400000US18,Indiana,18
978597600,null,105505826,null,0400000US19,Iowa,19
2532048500,null,197129760,null,0400000US20,Kansas,20
4909645100,null,195078286,null,0400000US21,Kentucky,21
17847487200,null,441278635,null,0400000US22,Louisiana,22
137556600,null,47639693,null,0400000US23,Maine,23
40432644100,null,779400484,null,0400000US24,Maryland,24
7614093900,null,453047157,null,0400000US25,Massachusetts,25
20689918200,null,543309751,null,0400000US26,Michigan,26
3888975800,null,674587863,null,0400000US27,Minnesota,27
13300743400,null,421185000,null,0400000US28,Mississippi,28
10356076400,null,412107379,null,0400000US29,Missouri,29
23138400,null,13983236,null,0400000US30,Montana,30
1023098600,null,122799142,null,0400000US31,Nebraska,31
3524665400,null,206357400,null,0400000US32,Nevada,32
216903400,null,52860706,null,0400000US33,New Hampshire,33
25617856000,null,615083402,null,0400000US34,New Jersey,34
678680600,null,130662927,null,0400000US35,New Mexico,35
55787507600,null,946079082,null,0400000US36,New York,36
31524851900,null,596219664,null,0400000US37,North Carolina,37
85547200,null,24479772,null,0400000US38,North Dakota,38
20659380200,null,511363377,null,0400000US39,Ohio,39
3934207900,null,237622200,null,0400000US40,Oklahoma,40
1007976800,null,134001173,null,0400000US41,Oregon,41
20403453400,null,449473294,null,0400000US42,Pennsylvania,42
1094295000,null,195860955,null,0400000US44,Rhode Island,44
17631471900,null,426168142,null,0400000US45,South Carolina,45
93098900,null,64111831,null,0400000US46,South Dakota,46
15733365700,null,536940007,null,0400000US47,Tennessee,47
47527431300,null,886112892,null,0400000US48,Texas,48
325582700,null,76627713,null,0400000US49,Utah,49
43047300,null,35513889,null,0400000US50,Vermont,50
29803081100,null,708545685,null,0400000US51,Virginia,51
4178743800,null,254626254,null,0400000US53,Washington,53
809822000,null,94818052,null,0400000US54,West Virginia,54
4391322700,null,225713772,null,0400000US55,Wisconsin,55
74141400,null,30361551,null,0400000US56,Wyoming,56
2291227900,null,145148868,null,0400000US72,Puerto Rico,72
