C23023_001E,C23023_001EA,C23023_001M,C23023_001MA,C23023_002E,C23023_002EA,C23023_002M,C23023_002MA,C23023_003E,C23023_003EA,C23023_003M,C23023_003MA,C23023_004E,C23023_004EA,C23023_004M,C23023_004MA,C23023_005E,C23023_005EA,C23023_005M,C23023_005MA,C23023_006E,C23023_006EA,C23023_006M,C23023_006MA,C23023_007E,C23023_007EA,C23023_007M,C23023_007MA,C23023_008E,C23023_008EA,C23023_008M,C23023_008MA,C23023_009E,C23023_009EA,C23023_009M,C23023_009MA,C23023_010E,C23023_010EA,C23023_010M,C23023_010MA,C23023_011E,C23023_011EA,C23023_011M,C23023_011MA,C23023_012E,C23023_012EA,C23023_012M,C23023_012MA,C23023_013E,C23023_013EA,C23023_013M,C23023_013MA,C23023_014E,C23023_014EA,C23023_014M,C23023_014MA,C23023_015E,C23023_015EA,C23023_015M,C23023_015MA,C23023_016E,C23023_016EA,C23023_016M,C23023_016MA,C23023_017E,C23023_017EA,C23023_017M,C23023_017MA,C23023_018E,C23023_018EA,C23023_018M,C23023_018MA,C23023_019E,C23023_019EA,C23023_019M,C23023_019MA,C23023_020E,C23023_020EA,C23023_020M,C23023_020MA,C23023_021E,C23023_021EA,C23023_021M,C23023_021MA,C23023_022E,C23023_022EA,C23023_022M,C23023_022MA,C23023_023E,C23023_023EA,C23023_023M,C23023_023MA,GEO_ID,NAME,state
6446792,null,7631,null,3200136,null,6417,null,329184,null,11120,null,158720,null,7668,null,90329,null,5467,null,68391,null,4874,null,170464,null,8367,null,2870952,null,13283,null,2460050,null,15418,null,1796583,null,16154,null,663467,null,14021,null,410902,null,11269,null,3246656,null,6774,null,337274,null,8778,null,145358,null,6043,null,75077,null,4374,null,70281,null,3623,null,191916,null,6936,null,2909382,null,10745,null,2205666,null,16035,null,1366265,null,13606,null,839401,null,14584,null,703716,null,14312,null,0400000US13,Georgia,13
847900,null,2286,null,435982,null,1247,null,32110,null,2496,null,16343,null,1880,null,10668,null,1537,null,5675,null,1193,null,15767,null,1906,null,403872,null,2771,null,356947,null,4349,null,265232,null,4851,null,91715,null,4781,null,46925,null,3823,null,411918,null,2043,null,28276,null,2409,null,13873,null,1773,null,6175,null,1131,null,7698,null,1577,null,14403,null,1975,null,383642,null,3156,null,306327,null,4590,null,191032,null,4928,null,115295,null,4677,null,77315,null,4150,null,0400000US15,Hawaii,15
975763,null,2507,null,494841,null,1843,null,50640,null,3231,null,29664,null,2502,null,16865,null,1699,null,12799,null,1764,null,20976,null,2352,null,444201,null,3227,null,404096,null,5302,null,279393,null,7003,null,124703,null,6511,null,40105,null,3780,null,480922,null,2304,null,48904,null,3619,null,25419,null,3246,null,9257,null,1514,null,16162,null,2577,null,23485,null,2566,null,432018,null,4186,null,339454,null,6351,null,172961,null,5394,null,166493,null,4954,null,92564,null,4506,null,0400000US16,Idaho,16
8520722,null,7182,null,4271045,null,5821,null,364434,null,10350,null,172565,null,7446,null,93552,null,5377,null,79013,null,4820,null,191869,null,8166,null,3906611,null,11976,null,3412917,null,13155,null,2414508,null,15211,null,998409,null,14631,null,493694,null,10638,null,4249677,null,5660,null,348332,null,11670,null,150310,null,6742,null,72810,null,4563,null,77500,null,4307,null,198022,null,8582,null,3901345,null,12492,null,3067294,null,15730,null,1770878,null,16129,null,1296416,null,15755,null,834051,null,14043,null,0400000US17,Illinois,17
4163985,null,4768,null,2084795,null,3545,null,236717,null,7816,null,119329,null,5840,null,60817,null,3356,null,58512,null,4260,null,117388,null,5150,null,1848078,null,8786,null,1647056,null,9092,null,1155620,null,12170,null,491436,null,10767,null,201022,null,5363,null,2079190,null,4057,null,226157,null,6803,null,98751,null,5235,null,43691,null,3184,null,55060,null,3770,null,127406,null,5054,null,1853033,null,8427,null,1489918,null,10930,null,834328,null,11617,null,655590,null,10406,null,363115,null,8778,null,0400000US18,Indiana,18
1932251,null,2888,null,977314,null,2750,null,98560,null,3896,null,61088,null,3230,null,31050,null,2416,null,30038,null,2612,null,37472,null,2878,null,878754,null,4580,null,814580,null,5391,null,591037,null,6776,null,223543,null,4843,null,64174,null,3530,null,954937,null,2832,null,84384,null,4044,null,46676,null,3313,null,19190,null,2145,null,27486,null,2646,null,37708,null,2787,null,870553,null,5080,null,756068,null,5890,null,435132,null,6953,null,320936,null,6893,null,114485,null,4206,null,0400000US19,Iowa,19
1811659,null,3171,null,918677,null,3136,null,105155,null,4678,null,65238,null,3619,null,35961,null,2962,null,29277,null,2967,null,39917,null,3132,null,813522,null,5287,null,750654,null,4941,null,556360,null,6580,null,194294,null,6028,null,62868,null,3502,null,892982,null,2574,null,85070,null,4521,null,45454,null,3217,null,21885,null,2498,null,23569,null,2233,null,39616,null,3268,null,807912,null,4975,null,682395,null,6602,null,401784,null,6141,null,280611,null,6513,null,125517,null,4714,null,0400000US20,Kansas,20
2815275,null,3477,null,1397163,null,3993,null,226980,null,6562,null,89802,null,4521,null,48452,null,3358,null,41350,null,3360,null,137178,null,4838,null,1170183,null,7003,null,1003071,null,8266,null,715187,null,8933,null,287884,null,8515,null,167112,null,5921,null,1418112,null,4511,null,214321,null,6313,null,71863,null,3984,null,33527,null,3100,null,38336,null,2857,null,142458,null,5848,null,1203791,null,7635,null,923455,null,9283,null,540164,null,8763,null,383291,null,9083,null,280336,null,7700,null,0400000US21,Kentucky,21
2895778,null,3858,null,1416267,null,3795,null,191099,null,6276,null,85454,null,4962,null,51683,null,4007,null,33771,null,2986,null,105645,null,4845,null,1225168,null,7099,null,1041862,null,9569,null,752730,null,10122,null,289132,null,8874,null,183306,null,8592,null,1479511,null,3592,null,190349,null,6449,null,74230,null,5061,null,36941,null,3829,null,37289,null,3158,null,116119,null,6104,null,1289162,null,6226,null,957864,null,11081,null,587733,null,11695,null,370131,null,8767,null,331298,null,9658,null,0400000US22,Louisiana,22
876946,null,1920,null,432959,null,1793,null,61683,null,3736,null,31461,null,2581,null,15633,null,1831,null,15828,null,2115,null,30222,null,2479,null,371276,null,4177,null,336580,null,4837,null,233539,null,5154,null,103041,null,4403,null,34696,null,2675,null,443987,null,1509,null,56908,null,3621,null,25967,null,2297,null,10556,null,1536,null,15411,null,1840,null,30941,null,3029,null,387079,null,3732,null,324974,null,5279,null,172494,null,5268,null,152480,null,4879,null,62105,null,3546,null,0400000US23,Maine,23
3778524,null,4418,null,1842989,null,3057,null,160759,null,8274,null,83545,null,4881,null,50295,null,3467,null,33250,null,3456,null,77214,null,5784,null,1682230,null,8942,null,1489226,null,10665,null,1107617,null,11861,null,381609,null,9761,null,193004,null,7632,null,1935535,null,3572,null,156450,null,6062,null,74984,null,4027,null,41041,null,3244,null,33943,null,2979,null,81466,null,4873,null,1779085,null,6910,null,1471665,null,9258,null,933038,null,11909,null,538627,null,10504,null,307420,null,8619,null,0400000US24,Maryland,24
4376583,null,4060,null,2156595,null,3296,null,203137,null,7617,null,98108,null,5337,null,51219,null,3591,null,46889,null,3561,null,105029,null,5851,null,1953458,null,8308,null,1742883,null,9845,null,1225283,null,11926,null,517600,null,10356,null,210575,null,7993,null,2219988,null,3125,null,203846,null,7405,null,93225,null,5089,null,40432,null,2888,null,52793,null,4635,null,110621,null,6035,null,2016142,null,7094,null,1680142,null,10623,null,907000,null,11935,null,773142,null,10957,null,336000,null,8557,null,0400000US25,Massachusetts,25
6607434,null,5684,null,3294082,null,4647,null,384573,null,9395,null,167555,null,6362,null,80401,null,4627,null,87154,null,4620,null,217018,null,7503,null,2909509,null,10091,null,2455848,null,11686,null,1623533,null,12353,null,832315,null,11397,null,453661,null,10841,null,3313352,null,4544,null,374864,null,8166,null,145205,null,5565,null,57755,null,3247,null,87450,null,4276,null,229659,null,6464,null,2938488,null,9416,null,2265464,null,12235,null,1177913,null,12437,null,1087551,null,13040,null,673024,null,10156,null,0400000US26,Michigan,26
3468555,null,3495,null,1755253,null,3015,null,143292,null,5615,null,86613,null,4397,null,42075,null,3222,null,44538,null,3049,null,56679,null,3477,null,1611961,null,6826,null,1481313,null,6963,null,1051080,null,7679,null,430233,null,8017,null,130648,null,5917,null,1713302,null,2747,null,127325,null,5290,null,71838,null,3891,null,27661,null,2402,null,44177,null,3221,null,55487,null,3234,null,1585977,null,5156,null,1363703,null,8253,null,761082,null,9179,null,602621,null,10339,null,222274,null,6413,null,0400000US27,Minnesota,27
1895771,null,4491,null,931304,null,4100,null,143848,null,6389,null,61625,null,4215,null,34111,null,3356,null,27514,null,3177,null,82223,null,5252,null,787456,null,7927,null,649199,null,8416,null,470558,null,7381,null,178641,null,6878,null,138257,null,7232,null,964467,null,3735,null,154235,null,6508,null,60148,null,4586,null,29291,null,2944,null,30857,null,3198,null,94087,null,4583,null,810232,null,7579,null,604159,null,7074,null,370027,null,7225,null,234132,null,6419,null,206073,null,7305,null,0400000US28,Mississippi,28
3857576,null,3949,null,1907010,null,4613,null,248076,null,7530,null,118399,null,5562,null,66183,null,3969,null,52216,null,3486,null,129677,null,5620,null,1658934,null,7607,null,1487705,null,9297,null,1054415,null,10920,null,433290,null,8024,null,171229,null,6913,null,1950566,null,4667,null,226683,null,7476,null,99911,null,5303,null,47579,null,3822,null,52332,null,3551,null,126772,null,4853,null,1723883,null,8455,null,1400627,null,9725,null,839033,null,11166,null,561594,null,10457,null,323256,null,7563,null,0400000US29,Missouri,29
636583,null,2390,null,322347,null,1918,null,40169,null,2951,null,23894,null,2519,null,11472,null,1701,null,12422,null,1773,null,16275,null,1999,null,282178,null,3365,null,254150,null,3660,null,171877,null,3763,null,82273,null,3499,null,28028,null,2792,null,314236,null,1661,null,32493,null,2522,null,16301,null,2012,null,5771,null,1074,null,10530,null,1723,null,16192,null,1845,null,281743,null,2998,null,230772,null,4043,null,124664,null,3713,null,106108,null,3564,null,50971,null,3482,null,0400000US30,Montana,30
1147717,null,2582,null,579537,null,2102,null,52338,null,3257,null,31789,null,2803,null,20163,null,1998,null,11626,null,1565,null,20549,null,1971,null,527199,null,3843,null,489964,null,4423,null,363326,null,5146,null,126638,null,3810,null,37235,null,2766,null,568180,null,1999,null,47953,null,3393,null,23544,null,2435,null,10253,null,1519,null,13291,null,1855,null,24409,null,2125,null,520227,null,3898,null,453707,null,4441,null,272745,null,4473,null,180962,null,4499,null,66520,null,3270,null,0400000US31,Nebraska,31
1708388,null,2698,null,878809,null,2504,null,71434,null,4321,null,39324,null,2806,null,22632,null,2342,null,16692,null,2074,null,32110,null,3281,null,807375,null,4939,null,709922,null,6146,null,511833,null,8603,null,198089,null,7538,null,97453,null,5679,null,829579,null,2275,null,71238,null,5080,null,33050,null,3262,null,16652,null,2186,null,16398,null,2374,null,38188,null,3536,null,758341,null,5293,null,579483,null,7188,null,365378,null,8154,null,214105,null,7231,null,178858,null,6658,null,0400000US32,Nevada,32
893480,null,2095,null,446541,null,1836,null,41945,null,3475,null,25606,null,2789,null,12836,null,1943,null,12770,null,1680,null,16339,null,2112,null,404596,null,3757,null,370905,null,4573,null,269999,null,4479,null,100906,null,4966,null,33691,null,2695,null,446939,null,1952,null,37128,null,2906,null,17696,null,2027,null,7527,null,1325,null,10169,null,1575,null,19432,null,2165,null,409811,null,3582,null,345707,null,4924,null,190960,null,5656,null,154747,null,5241,null,64104,null,3793,null,0400000US33,New Hampshire,33
5725269,null,5038,null,2849842,null,3736,null,217181,null,7230,null,105732,null,4651,null,59901,null,4469,null,45831,null,3464,null,111449,null,5629,null,2632661,null,8119,null,2300258,null,10268,null,1722935,null,11780,null,577323,null,11208,null,332403,null,9436,null,2875427,null,3942,null,218429,null,7923,null,97046,null,5211,null,47793,null,3355,null,49253,null,3840,null,121383,null,5987,null,2656998,null,9141,null,2080988,null,13455,null,1224486,null,14369,null,856502,null,11564,null,576010,null,11283,null,0400000US34,New Jersey,34
1276772,null,3024,null,633112,null,3000,null,82360,null,4095,null,40470,null,3810,null,20308,null,2321,null,20162,null,2858,null,41890,null,3185,null,550752,null,4925,null,471319,null,6001,null,337820,null,7475,null,133499,null,6679,null,79433,null,4573,null,643660,null,2343,null,72325,null,4228,null,33909,null,3018,null,16413,null,2027,null,17496,null,2295,null,38416,null,3328,null,571335,null,4804,null,431627,null,6658,null,247839,null,6628,null,183788,null,6526,null,139708,null,6330,null,0400000US35,New Mexico,35
13030183,null,7580,null,6423014,null,5432,null,581277,null,12008,null,251896,null,8005,null,132462,null,5742,null,119434,null,5611,null,329381,null,9990,null,5841737,null,12793,null,4936156,null,19933,null,3521526,null,25200,null,1414630,null,18452,null,905581,null,15408,null,6607169,null,6378,null,577307,null,10566,null,231138,null,7315,null,106101,null,5635,null,125037,null,5669,null,346169,null,7361,null,6029862,null,12038,null,4615096,null,19583,null,2752793,null,24218,null,1862303,null,15938,null,1414766,null,17202,null,0400000US36,New York,36
6097665,null,7211,null,3020629,null,6106,null,352399,null,10964,null,171158,null,6773,null,99531,null,5327,null,71627,null,4630,null,181241,null,8196,null,2668230,null,10791,null,2346907,null,12468,null,1693795,null,14584,null,653112,null,11598,null,321323,null,8919,null,3077036,null,6294,null,337598,null,8553,null,139521,null,6114,null,66626,null,4240,null,72895,null,4277,null,198077,null,6784,null,2739438,null,10606,null,2159525,null,12973,null,1268162,null,13037,null,891363,null,14215,null,579913,null,11843,null,0400000US37,North Carolina,37
423515,null,1631,null,218269,null,1673,null,19582,null,1914,null,13263,null,1638,null,8681,null,1276,null,4582,null,887,null,6319,null,952,null,198687,null,2265,null,186020,null,2315,null,134579,null,3135,null,51441,null,2865,null,12667,null,1558,null,205246,null,1450,null,15632,null,1606,null,8273,null,1002,null,3805,null,774,null,4468,null,770,null,7359,null,1239,null,189614,null,1835,null,166549,null,2774,null,93824,null,3371,null,72725,null,3209,null,23065,null,2032,null,0400000US38,North Dakota,38
7507360,null,6392,null,3717442,null,5307,null,432121,null,9429,null,208184,null,6127,null,109310,null,4958,null,98874,null,5427,null,223937,null,7901,null,3285321,null,10882,null,2881381,null,13310,null,2045996,null,14224,null,835385,null,12084,null,403940,null,10021,null,3789918,null,4411,null,422686,null,8945,null,185113,null,6453,null,84175,null,4171,null,100938,null,4631,null,237573,null,7356,null,3367232,null,9647,null,2704866,null,14094,null,1513561,null,14848,null,1191305,null,13561,null,662366,null,12636,null,0400000US39,Ohio,39
2351659,null,3635,null,1181554,null,3027,null,184194,null,7102,null,96967,null,5233,null,57801,null,3878,null,39166,null,3521,null,87227,null,5161,null,997360,null,7450,null,875903,null,8677,null,643836,null,7970,null,232067,null,6779,null,121457,null,5034,null,1170105,null,3236,null,166794,null,5359,null,76874,null,4224,null,39024,null,2452,null,37850,null,3394,null,89920,null,4619,null,1003311,null,6054,null,779399,null,8096,null,472459,null,8546,null,306940,null,7417,null,223912,null,6412,null,0400000US40,Oklahoma,40
2519880,null,3626,null,1268299,null,2733,null,146930,null,6885,null,77042,null,5121,null,39004,null,3461,null,38038,null,3787,null,69888,null,4701,null,1121369,null,7285,null,991264,null,8583,null,669367,null,8906,null,321897,null,8432,null,130105,null,5876,null,1251581,null,3555,null,134034,null,5217,null,61774,null,4267,null,22628,null,2128,null,39146,null,3473,null,72260,null,4326,null,1117547,null,5950,null,884198,null,8181,null,458435,null,8496,null,425763,null,8517,null,233349,null,6959,null,0400000US41,Oregon,41
8124440,null,5875,null,4037868,null,4941,null,459010,null,10298,null,219170,null,7052,null,120070,null,5223,null,99100,null,5416,null,239840,null,7908,null,3578858,null,10927,null,3150617,null,13208,null,2256029,null,14158,null,894588,null,10775,null,428241,null,9983,null,4086572,null,5197,null,428902,null,9648,null,178454,null,6365,null,83804,null,4514,null,94650,null,5391,null,250448,null,7309,null,3657670,null,10373,null,2916664,null,13118,null,1656200,null,12673,null,1260464,null,13942,null,741006,null,10963,null,0400000US42,Pennsylvania,42
702253,null,1997,null,344748,null,1754,null,37518,null,3136,null,16145,null,2243,null,8564,null,1719,null,7581,null,1441,null,21373,null,2535,null,307230,null,3453,null,268873,null,4922,null,188197,null,5461,null,80676,null,4325,null,38357,null,3410,null,357505,null,1849,null,35241,null,3040,null,16249,null,1789,null,8531,null,1401,null,7718,null,1382,null,18992,null,2305,null,322264,null,3714,null,261829,null,4825,null,139916,null,4921,null,121913,null,4925,null,60435,null,4506,null,0400000US44,Rhode Island,44
2946710,null,4662,null,1449484,null,3746,null,177500,null,6408,null,78992,null,4460,null,44704,null,3268,null,34288,null,3611,null,98508,null,5070,null,1271984,null,7263,null,1081224,null,9217,null,780781,null,11632,null,300443,null,8485,null,190760,null,7471,null,1497226,null,3448,null,177561,null,6562,null,61210,null,3812,null,28408,null,2675,null,32802,null,2618,null,116351,null,5918,null,1319665,null,7040,null,1004585,null,9810,null,601366,null,10564,null,403219,null,8883,null,315080,null,9191,null,0400000US45,South Carolina,45
513329,null,1588,null,260340,null,1884,null,23728,null,1859,null,15533,null,1666,null,9161,null,1238,null,6372,null,1038,null,8195,null,1019,null,236612,null,2443,null,218642,null,3177,null,162462,null,3804,null,56180,null,3189,null,17970,null,1875,null,252989,null,1685,null,22093,null,2343,null,13675,null,1841,null,6425,null,1461,null,7250,null,1405,null,8418,null,1376,null,230896,null,2986,null,201817,null,3105,null,122511,null,4169,null,79306,null,3359,null,29079,null,2015,null,0400000US46,South Dakota,46
4090032,null,5743,null,2019254,null,4917,null,269995,null,8043,null,126431,null,6844,null,67236,null,4474,null,59195,null,4693,null,143564,null,5317,null,1749259,null,8605,null,1534148,null,9310,null,1096028,null,11806,null,438120,null,9663,null,215111,null,6431,null,2070778,null,4342,null,265336,null,8719,null,104556,null,4529,null,48805,null,3630,null,55751,null,3663,null,160780,null,7540,null,1805442,null,9171,null,1404145,null,11231,null,832737,null,11578,null,571408,null,11313,null,401297,null,10841,null,0400000US47,Tennessee,47
15849884,null,10468,null,8014791,null,7791,null,844844,null,15681,null,442006,null,11882,null,261940,null,9345,null,180066,null,8135,null,402838,null,10795,null,7169947,null,16849,null,6305542,null,20416,null,4711252,null,22259,null,1594290,null,22105,null,864405,null,14224,null,7835093,null,7925,null,798313,null,16970,null,349140,null,9450,null,169416,null,6634,null,179724,null,7769,null,449173,null,12978,null,7036780,null,17242,null,5218436,null,25029,null,3201012,null,23163,null,2017424,null,24111,null,1818344,null,24996,null,0400000US48,Texas,48
1725647,null,3030,null,877365,null,2780,null,71274,null,4404,null,42480,null,3510,null,23631,null,2425,null,18849,null,2489,null,28794,null,2816,null,806091,null,5107,null,744671,null,5495,null,525392,null,7639,null,219279,null,6834,null,61420,null,3476,null,848282,null,2144,null,65876,null,4067,null,32407,null,2918,null,13676,null,2062,null,18731,null,1878,null,33469,null,2926,null,782406,null,4601,null,607835,null,6673,null,304537,null,7655,null,303298,null,6388,null,174571,null,5952,null,0400000US49,Utah,49
423511,null,1251,null,210125,null,1204,null,24873,null,2165,null,15420,null,1679,null,8169,null,1409,null,7251,null,1128,null,9453,null,1525,null,185252,null,2478,null,170417,null,2326,null,115751,null,3112,null,54666,null,2822,null,14835,null,1609,null,213386,null,1070,null,22434,null,1848,null,11432,null,1469,null,4612,null,932,null,6820,null,1332,null,11002,null,1466,null,190952,null,2122,null,166343,null,2801,null,88558,null,2727,null,77785,null,2870,null,24609,null,1960,null,0400000US50,Vermont,50
5219493,null,6058,null,2596763,null,4802,null,244295,null,8633,null,122202,null,6257,null,68029,null,4234,null,54173,null,4339,null,122093,null,6467,null,2352468,null,9535,null,2113405,null,11446,null,1581093,null,11028,null,532312,null,9794,null,239063,null,7433,null,2622730,null,5241,null,226356,null,7723,null,101355,null,4717,null,49586,null,3917,null,51769,null,3677,null,125001,null,5359,null,2396374,null,9040,null,1928351,null,12894,null,1192659,null,13894,null,735692,null,12376,null,468023,null,10289,null,0400000US51,Virginia,51
4404638,null,5212,null,2226739,null,3962,null,244276,null,8332,null,133960,null,6353,null,71917,null,4342,null,62043,null,4841,null,110316,null,5760,null,1982463,null,9198,null,1767017,null,11045,null,1244910,null,14274,null,522107,null,12281,null,215446,null,7305,null,2177899,null,3799,null,214543,null,7483,null,95801,null,5298,null,40245,null,3365,null,55556,null,4217,null,118742,null,5636,null,1963356,null,9140,null,1553721,null,10721,null,833847,null,10785,null,719874,null,10386,null,409635,null,8273,null,0400000US53,Washington,53
1192190,null,2664,null,594131,null,2302,null,109241,null,4474,null,41097,null,3284,null,23783,null,2441,null,17314,null,2134,null,68144,null,3937,null,484890,null,4857,null,408512,null,6213,null,289850,null,6326,null,118662,null,5513,null,76378,null,4530,null,598059,null,2269,null,97209,null,4495,null,31594,null,2824,null,16450,null,2398,null,15144,null,1701,null,65615,null,3570,null,500850,null,4971,null,368098,null,5420,null,215654,null,5400,null,152444,null,5533,null,132752,null,4647,null,0400000US54,West Virginia,54
3725473,null,3487,null,1888098,null,3028,null,174137,null,6015,null,100256,null,4573,null,50539,null,3310,null,49717,null,3092,null,73881,null,4077,null,1713961,null,6376,null,1555379,null,7775,null,1102324,null,8202,null,453055,null,8382,null,158582,null,4797,null,1837375,null,2967,null,159186,null,5200,null,79352,null,3965,null,32963,null,2488,null,46389,null,3339,null,79834,null,3951,null,1678189,null,6389,null,1435517,null,7859,null,813411,null,8734,null,622106,null,8220,null,242672,null,6503,null,0400000US55,Wisconsin,55
