C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
4504094,null,24969,null,3499815,null,26246,null,746601,null,16848,null,249821,null,10104,null,7857,null,1703,null,3502205,null,26708,null,2742779,null,24890,null,606960,null,16260,null,147872,null,7034,null,4594,null,1221,null,531408,null,14875,null,418389,null,13006,null,80011,null,4805,null,32076,null,3363,null,932,null,584,null,108432,null,6725,null,90036,null,6598,null,16794,null,2214,null,1602,null,673,null,0,null,271,null,147852,null,8837,null,115828,null,7966,null,20800,null,3290,null,10498,null,1785,null,726,null,587,null,214197,null,8325,null,132783,null,7215,null,22036,null,2670,null,57773,null,4873,null,1605,null,964,null,0400000US13,Georgia,13
657446,null,7936,null,444473,null,10138,null,160085,null,6019,null,50614,null,4647,null,2274,null,1023,null,430921,null,8448,null,288567,null,7876,null,115276,null,5320,null,26441,null,2817,null,637,null,465,null,107283,null,5868,null,73705,null,5563,null,26411,null,2659,null,6729,null,1590,null,438,null,537,null,38522,null,3928,null,31524,null,3534,null,5867,null,1171,null,1089,null,521,null,42,null,70,null,50615,null,4851,null,37239,null,4771,null,11092,null,1963,null,2173,null,859,null,111,null,163,null,30105,null,3003,null,13438,null,1743,null,1439,null,895,null,14182,null,2092,null,1046,null,904,null,0400000US15,Hawaii,15
697445,null,7476,null,535949,null,8366,null,107976,null,4928,null,52476,null,2888,null,1044,null,467,null,517886,null,7651,null,409653,null,8425,null,80428,null,4401,null,27300,null,2418,null,505,null,379,null,89469,null,4751,null,67865,null,3849,null,15665,null,2072,null,5843,null,1160,null,96,null,110,null,6415,null,1479,null,4620,null,1342,null,1744,null,615,null,16,null,28,null,35,null,58,null,45934,null,4330,null,35184,null,3912,null,8228,null,1471,null,2481,null,695,null,41,null,73,null,37741,null,3029,null,18627,null,2316,null,1911,null,546,null,16836,null,1951,null,367,null,250,null,0400000US16,Idaho,16
6202729,null,25682,null,5114582,null,27828,null,770075,null,13240,null,310489,null,8747,null,7583,null,1506,null,4541660,null,25799,null,3773137,null,25054,null,598176,null,11989,null,166087,null,6650,null,4260,null,1113,null,584682,null,12829,null,489931,null,11544,null,65780,null,4207,null,28006,null,2805,null,965,null,504,null,542031,null,13138,null,476362,null,12157,null,54395,null,3611,null,11145,null,1828,null,129,null,133,null,286158,null,10485,null,225710,null,9002,null,39683,null,3744,null,20081,null,2601,null,684,null,510,null,248198,null,8356,null,149442,null,6292,null,12041,null,2249,null,85170,null,5054,null,1545,null,518,null,0400000US17,Illinois,17
2970548,null,18262,null,2470849,null,17852,null,347298,null,10134,null,147856,null,5559,null,4545,null,1116,null,2434018,null,19644,null,2047849,null,17585,null,295268,null,9391,null,88437,null,4503,null,2464,null,743,null,300841,null,11161,null,255454,null,11523,null,30266,null,2754,null,14646,null,2284,null,475,null,355,null,26758,null,2903,null,19693,null,2591,null,6527,null,1524,null,538,null,301,null,0,null,271,null,114924,null,6579,null,93827,null,6222,null,12542,null,2033,null,8282,null,1256,null,273,null,240,null,94007,null,4846,null,54026,null,3849,null,2695,null,636,null,35953,null,2930,null,1333,null,649,null,0400000US18,Indiana,18
1566652,null,9342,null,1246289,null,10264,null,210118,null,6496,null,106429,null,4063,null,3816,null,1080,null,1221945,null,11792,null,1000287,null,10970,null,164725,null,5544,null,54255,null,2648,null,2678,null,992,null,170796,null,6908,null,139232,null,6343,null,21872,null,1998,null,9325,null,1359,null,367,null,224,null,18919,null,2460,null,13183,null,2276,null,5472,null,1216,null,264,null,199,null,0,null,271,null,85471,null,4089,null,62120,null,3689,null,15430,null,1942,null,7639,null,1238,null,282,null,195,null,69521,null,3955,null,31467,null,3210,null,2619,null,760,null,34946,null,2419,null,489,null,320,null,0400000US19,Iowa,19
1451045,null,10233,null,1102774,null,9629,null,253111,null,8261,null,92052,null,4418,null,3108,null,865,null,1175521,null,10123,null,914652,null,10149,null,205227,null,6928,null,53641,null,3595,null,2001,null,731,null,150065,null,5371,null,115784,null,5470,null,25111,null,2967,null,8801,null,1641,null,369,null,273,null,6940,null,1545,null,5570,null,1521,null,1295,null,514,null,75,null,109,null,0,null,271,null,58056,null,4099,null,37447,null,3071,null,14543,null,2311,null,5916,null,1160,null,150,null,133,null,60463,null,4949,null,29321,null,2582,null,6935,null,2192,null,23619,null,2505,null,588,null,334,null,0400000US20,Kansas,20
1893694,null,15090,null,1476735,null,15583,null,308395,null,9110,null,106125,null,3944,null,2439,null,782,null,1542232,null,15395,null,1223826,null,14274,null,252388,null,8769,null,64705,null,3666,null,1313,null,539,null,212168,null,8927,null,162765,null,8025,null,35240,null,3215,null,13904,null,2332,null,259,null,198,null,21566,null,2876,null,16823,null,2520,null,4395,null,943,null,348,null,242,null,0,null,271,null,63826,null,5379,null,45151,null,4315,null,11997,null,2316,null,6429,null,1414,null,249,null,201,null,53902,null,3855,null,28170,null,2686,null,4375,null,1938,null,20739,null,2156,null,618,null,446,null,0400000US21,Kentucky,21
1975948,null,15956,null,1530504,null,15502,null,321687,null,8698,null,120519,null,5894,null,3238,null,1149,null,1606738,null,18208,null,1252058,null,17327,null,272943,null,8029,null,79670,null,5262,null,2067,null,725,null,220499,null,8058,null,171166,null,7057,null,33835,null,3091,null,15181,null,2248,null,317,null,285,null,25634,null,3195,null,21143,null,2929,null,4197,null,1311,null,294,null,250,null,0,null,271,null,76862,null,5288,null,60888,null,4761,null,7784,null,1283,null,7563,null,1535,null,627,null,651,null,46215,null,4169,null,25249,null,3121,null,2928,null,977,null,17811,null,2398,null,227,null,183,null,0400000US22,Louisiana,22
633538,null,8163,null,482845,null,8401,null,90197,null,4661,null,59196,null,3863,null,1300,null,545,null,489057,null,8687,null,380854,null,7880,null,75181,null,4006,null,32247,null,2744,null,775,null,381,null,69156,null,3777,null,53431,null,3440,null,9254,null,1700,null,6419,null,1170,null,52,null,51,null,4019,null,906,null,3260,null,864,null,646,null,334,null,113,null,132,null,0,null,271,null,37353,null,3040,null,29070,null,3009,null,3852,null,951,null,4088,null,942,null,343,null,359,null,33953,null,2937,null,16230,null,1848,null,1264,null,546,null,16329,null,2010,null,130,null,117,null,0400000US23,Maine,23
2632012,null,21935,null,1957513,null,20658,null,536739,null,11445,null,132920,null,6081,null,4840,null,1366,null,1986458,null,19592,null,1476055,null,18256,null,433457,null,10140,null,74559,null,4392,null,2387,null,997,null,287985,null,10090,null,220905,null,8391,null,52459,null,3681,null,13677,null,2398,null,944,null,427,null,142586,null,7507,null,109369,null,7277,null,30394,null,3265,null,2308,null,771,null,515,null,480,null,103853,null,6034,null,81733,null,5216,null,15470,null,2196,null,6268,null,1493,null,382,null,509,null,111130,null,5972,null,69451,null,4263,null,4959,null,1247,null,36108,null,3464,null,612,null,497,null,0400000US24,Maryland,24
3381819,null,18045,null,2726715,null,20431,null,438007,null,11634,null,213405,null,7480,null,3692,null,1077,null,2456626,null,22463,null,1975365,null,22207,null,351433,null,10725,null,127943,null,5383,null,1885,null,786,null,290507,null,11358,null,237207,null,9952,null,32031,null,2920,null,20680,null,3508,null,589,null,320,null,298483,null,9248,null,261675,null,9418,null,30051,null,2796,null,6546,null,1560,null,211,null,243,null,206218,null,8510,null,176049,null,8410,null,19573,null,2213,null,10264,null,1640,null,332,null,347,null,129985,null,5383,null,76419,null,4615,null,4919,null,1218,null,47972,null,3403,null,675,null,405,null,0400000US25,Massachusetts,25
4411241,null,19893,null,3657452,null,18976,null,511931,null,9264,null,233682,null,7017,null,8176,null,1543,null,3629346,null,19677,null,3060732,null,19432,null,425454,null,8138,null,138735,null,5103,null,4425,null,1028,null,413206,null,9941,null,342420,null,9149,null,45605,null,3361,null,23740,null,2329,null,1441,null,548,null,62316,null,4190,null,49564,null,3308,null,10867,null,1836,null,1885,null,733,null,0,null,271,null,151417,null,6919,null,115590,null,6219,null,22000,null,2694,null,13242,null,1914,null,585,null,587,null,154956,null,7093,null,89146,null,5881,null,8005,null,1315,null,56080,null,3653,null,1725,null,658,null,0400000US26,Michigan,26
2797198,null,12211,null,2286454,null,12696,null,334983,null,8612,null,172079,null,4975,null,3682,null,780,null,2174418,null,13837,null,1810678,null,12905,null,268192,null,6997,null,93550,null,4217,null,1998,null,645,null,264528,null,7520,null,222255,null,6706,null,30716,null,2497,null,11295,null,1203,null,262,null,216,null,95197,null,4673,null,79735,null,4554,null,14616,null,1877,null,846,null,398,null,0,null,271,null,128276,null,6128,null,100591,null,5718,null,15883,null,1786,null,11590,null,1255,null,212,null,113,null,134779,null,5290,null,73195,null,4179,null,5576,null,1307,null,54798,null,2913,null,1210,null,343,null,0400000US27,Minnesota,27
1199322,null,13483,null,889841,null,14107,null,236815,null,7749,null,70709,null,4639,null,1957,null,587,null,976545,null,13762,null,732720,null,13816,null,196917,null,7018,null,45609,null,3638,null,1299,null,472,null,150446,null,6711,null,113275,null,6209,null,27144,null,2763,null,9615,null,1679,null,412,null,300,null,4476,null,1247,null,2563,null,980,null,1689,null,727,null,224,null,274,null,0,null,271,null,39935,null,3685,null,27242,null,2899,null,9029,null,1706,null,3511,null,1137,null,153,null,174,null,27920,null,3147,null,14041,null,1916,null,2036,null,786,null,11750,null,2142,null,93,null,110,null,0400000US28,Mississippi,28
2893867,null,16163,null,2335003,null,17806,null,384817,null,9792,null,167949,null,5799,null,6098,null,1440,null,2309346,null,16364,null,1896245,null,17107,null,311920,null,8882,null,97478,null,4672,null,3703,null,1356,null,320722,null,9687,null,259929,null,7961,null,41385,null,3198,null,18633,null,2572,null,775,null,355,null,52991,null,4584,null,44669,null,4039,null,7472,null,1552,null,850,null,417,null,0,null,271,null,92344,null,5650,null,70501,null,4771,null,13270,null,1916,null,8424,null,1501,null,149,null,124,null,118464,null,6032,null,63659,null,4303,null,10770,null,3053,null,42564,null,3515,null,1471,null,585,null,0400000US29,Missouri,29
476288,null,6733,null,339354,null,7623,null,89454,null,4722,null,44751,null,3421,null,2729,null,962,null,346417,null,6756,null,258164,null,7286,null,63920,null,4045,null,23828,null,2113,null,505,null,296,null,54567,null,4161,null,37602,null,3402,null,12412,null,1766,null,4142,null,935,null,411,null,407,null,5251,null,1324,null,4010,null,1185,null,896,null,455,null,60,null,56,null,285,null,398,null,38898,null,3283,null,24981,null,2673,null,9884,null,1751,null,3390,null,998,null,643,null,439,null,31155,null,3237,null,14597,null,2250,null,2342,null,1172,null,13331,null,1623,null,885,null,649,null,0400000US30,Montana,30
962264,null,6784,null,758829,null,8589,null,129983,null,5040,null,71566,null,3226,null,1886,null,544,null,766639,null,8085,null,620573,null,8914,null,105987,null,4228,null,38998,null,2387,null,1081,null,435,null,99959,null,4667,null,81325,null,3804,null,13300,null,1754,null,5197,null,807,null,137,null,121,null,6606,null,1321,null,5325,null,1319,null,1220,null,551,null,61,null,80,null,0,null,271,null,42653,null,3177,null,30760,null,2757,null,7623,null,1400,null,4148,null,773,null,122,null,125,null,46407,null,2860,null,20846,null,1984,null,1853,null,593,null,23162,null,1945,null,546,null,292,null,0400000US31,Nebraska,31
1274145,null,10608,null,1048635,null,10107,null,162272,null,6097,null,61486,null,4080,null,1752,null,756,null,978208,null,11619,null,801083,null,10363,null,139879,null,5975,null,36453,null,3507,null,793,null,448,null,154290,null,8367,null,131349,null,7760,null,14605,null,1758,null,7751,null,1505,null,585,null,537,null,47199,null,5403,null,43519,null,5145,null,2528,null,885,null,1152,null,619,null,0,null,271,null,56951,null,4756,null,49638,null,4400,null,4539,null,1123,null,2722,null,868,null,52,null,93,null,37497,null,3236,null,23046,null,2112,null,721,null,354,null,13408,null,2111,null,322,null,313,null,0400000US32,Nevada,32
658937,null,8772,null,526387,null,8602,null,81473,null,4095,null,50440,null,3442,null,637,null,347,null,530211,null,8161,null,426125,null,7391,null,71516,null,3744,null,32278,null,2708,null,292,null,247,null,57915,null,3543,null,49118,null,3306,null,4832,null,899,null,3866,null,855,null,99,null,138,null,3213,null,947,null,2906,null,880,null,307,null,243,null,0,null,271,null,0,null,271,null,31617,null,2961,null,24981,null,2724,null,3615,null,1093,null,2942,null,852,null,79,null,96,null,35981,null,3002,null,23257,null,2577,null,1203,null,581,null,11354,null,1699,null,167,null,172,null,0400000US33,New Hampshire,33
4037781,null,22076,null,3257968,null,22955,null,585891,null,10984,null,188352,null,7411,null,5570,null,1186,null,3058571,null,20569,null,2453570,null,20178,null,491516,null,10586,null,110530,null,5680,null,2955,null,871,null,383378,null,9333,null,318888,null,8671,null,45854,null,3270,null,18370,null,2713,null,266,null,215,null,223457,null,8225,null,196805,null,7778,null,21916,null,2334,null,4547,null,1315,null,189,null,252,null,230172,null,9543,null,193469,null,8769,null,23794,null,2913,null,11974,null,2099,null,935,null,557,null,142203,null,7189,null,95236,null,5839,null,2811,null,947,null,42931,null,3525,null,1225,null,576,null,0400000US34,New Jersey,34
882957,null,11948,null,618265,null,10923,null,200961,null,7903,null,62180,null,3876,null,1551,null,547,null,676108,null,12827,null,484622,null,11215,null,157685,null,6634,null,32997,null,3010,null,804,null,468,null,111878,null,7117,null,80499,null,5981,null,24846,null,2735,null,6475,null,1289,null,58,null,95,null,10587,null,2588,null,6464,null,1714,null,4077,null,1308,null,46,null,75,null,0,null,271,null,44158,null,3841,null,28952,null,3221,null,11679,null,2064,null,3322,null,949,null,205,null,191,null,40226,null,3401,null,17728,null,2277,null,2674,null,746,null,19340,null,2442,null,484,null,256,null,0400000US35,New Mexico,35
9544314,null,39140,null,7401566,null,35587,null,1575825,null,22335,null,556224,null,13728,null,10699,null,2004,null,5014321,null,36464,null,3759546,null,30335,null,1019698,null,16464,null,230708,null,7681,null,4369,null,1114,null,721439,null,15982,null,563075,null,14624,null,121267,null,5986,null,36193,null,3099,null,904,null,347,null,2699517,null,24879,null,2256241,null,23725,null,335345,null,9900,null,106562,null,6197,null,1369,null,537,null,750406,null,17340,null,613225,null,15289,null,83295,null,4880,null,53177,null,4020,null,709,null,358,null,358631,null,10693,null,209479,null,8865,null,16220,null,2092,null,129584,null,6405,null,3348,null,1114,null,0400000US36,New York,36
4378919,null,22722,null,3390349,null,22793,null,721834,null,12246,null,260641,null,8407,null,6095,null,1370,null,3506617,null,22633,null,2747326,null,24445,null,595444,null,12249,null,160518,null,6782,null,3329,null,1016,null,502776,null,14087,null,399404,null,13007,null,68880,null,4271,null,33557,null,3530,null,935,null,530,null,49581,null,4395,null,40744,null,4166,null,8335,null,1494,null,410,null,301,null,92,null,154,null,130843,null,7343,null,95658,null,5461,null,24462,null,4189,null,10169,null,1777,null,554,null,356,null,189102,null,10113,null,107217,null,6308,null,24713,null,7001,null,55987,null,4011,null,1185,null,426,null,0400000US37,North Carolina,37
366133,null,4823,null,265612,null,4753,null,66761,null,3559,null,32945,null,2065,null,815,null,314,null,285544,null,5028,null,216282,null,4592,null,52553,null,3413,null,16394,null,1454,null,315,null,153,null,37489,null,2823,null,28200,null,2161,null,7525,null,1370,null,1717,null,473,null,47,null,59,null,2442,null,748,null,1555,null,577,null,777,null,481,null,110,null,125,null,0,null,271,null,19406,null,2126,null,12603,null,1652,null,4645,null,935,null,2158,null,494,null,0,null,271,null,21252,null,1866,null,6972,null,1196,null,1261,null,475,null,12566,null,1327,null,453,null,233,null,0400000US38,North Dakota,38
5457392,null,21325,null,4498788,null,22195,null,672408,null,12777,null,280359,null,6977,null,5837,null,1038,null,4506009,null,22195,null,3763054,null,21893,null,569550,null,11448,null,170337,null,5319,null,3068,null,767,null,486224,null,13098,null,401624,null,12286,null,54232,null,4020,null,29710,null,2942,null,658,null,479,null,105662,null,5166,null,87085,null,4745,null,17056,null,2389,null,1428,null,632,null,93,null,108,null,181608,null,7476,null,142253,null,6759,null,25333,null,2733,null,13778,null,1711,null,244,null,183,null,177889,null,7252,null,104772,null,5162,null,6237,null,1237,null,65106,null,3997,null,1774,null,611,null,0400000US39,Ohio,39
1678336,null,13891,null,1265856,null,13201,null,292427,null,8114,null,116649,null,5528,null,3404,null,857,null,1352427,null,14035,null,1034559,null,11722,null,239309,null,7309,null,76771,null,4343,null,1788,null,562,null,199221,null,7846,null,152200,null,7139,null,33510,null,2908,null,12655,null,1780,null,856,null,447,null,6293,null,1407,null,4647,null,1328,null,1323,null,489,null,323,null,316,null,0,null,271,null,59717,null,4475,null,43391,null,4242,null,10919,null,1553,null,5208,null,1147,null,199,null,173,null,60678,null,3871,null,31059,null,2626,null,7366,null,1143,null,21692,null,2331,null,561,null,288,null,0400000US40,Oklahoma,40
1846985,null,12592,null,1453271,null,14883,null,242798,null,8561,null,147677,null,6581,null,3239,null,960,null,1330298,null,12874,null,1071564,null,13939,null,180844,null,7410,null,76658,null,4445,null,1232,null,619,null,202704,null,8526,null,162238,null,7555,null,27122,null,3049,null,13059,null,1785,null,285,null,322,null,82686,null,5419,null,68229,null,5200,null,12696,null,1719,null,1761,null,652,null,0,null,271,null,126133,null,6066,null,98947,null,5600,null,17694,null,1829,null,9094,null,1529,null,398,null,271,null,105164,null,4759,null,52293,null,3582,null,4442,null,1054,null,47105,null,4651,null,1324,null,674,null,0400000US41,Oregon,41
5815763,null,21795,null,4828033,null,24047,null,662163,null,11629,null,316973,null,7643,null,8594,null,1468,null,4423557,null,23724,null,3713024,null,23990,null,523903,null,10805,null,182057,null,5738,null,4573,null,1059,null,562863,null,10351,null,471616,null,10387,null,59060,null,2720,null,31661,null,2840,null,526,null,312,null,316406,null,10101,null,270939,null,9078,null,40821,null,3315,null,4584,null,1193,null,62,null,102,null,312023,null,8920,null,256611,null,8795,null,30362,null,2666,null,23963,null,2104,null,1087,null,468,null,200914,null,7636,null,115843,null,5726,null,8017,null,2270,null,74708,null,3382,null,2346,null,672,null,0400000US42,Pennsylvania,42
484092,null,8813,null,388908,null,7743,null,67745,null,5985,null,27005,null,2265,null,434,null,306,null,393935,null,8766,null,319313,null,7883,null,56448,null,3961,null,17830,null,1871,null,344,null,287,null,38446,null,3808,null,32701,null,3407,null,4218,null,1186,null,1527,null,628,null,0,null,271,null,10067,null,1687,null,9178,null,1632,null,805,null,419,null,84,null,144,null,0,null,271,null,22965,null,3104,null,18027,null,2613,null,3766,null,2029,null,1172,null,518,null,0,null,271,null,18679,null,2950,null,9689,null,1646,null,2508,null,2525,null,6392,null,1136,null,90,null,111,null,0400000US44,Rhode Island,44
